API_WELL_NUMBER,WELL_NAME,WATER_DEPTH,SURF_LATITUDE,WELL_NAME_SUFFIX,COMPANY_NAME,BOTM_FLD_NAME_CD,WELL_SPUD_DATE,TOTAL_DEPTH_DATE,BH_TOTAL_MD,WELL_BORE_TVD,WELL_BP_ST_KICKOFF_MD,BOREHOLE_STAT_DT,BOREHOLE_STAT_CD,CASING_CUT_CODE,UNDWTR_COMP_STUB,SURF_LONGITUDE,BOTM_LATITUDE,BOTM_LONGITUDE
,,,,,,,,,,11751,,8/4/2010,PA,E,N,-90.12031134,29.01871709,-90.12282424
,,,,,,,,,,3138,,,ST,,N,-90.12031143,29.02711159,-90.12048713
,,,,,,,,,,12702,,4/6/1959,PA,Y,N,-90.03113407,28.98393917,-90.03113407
,,,,,,,,,,10506,,3/5/2010,PA,M,N,-90.03619014,28.9810769,-90.03934174
,,,,,,,,,,10741,,1/11/2010,PA,M,N,-90.0362494,28.97537379,-90.0319533
,,,,,,,,,,12485,,1/11/2010,PA,M,N,-90.0362121,28.97465282,-90.0275064
,,,,,,,,,,10559,,8/6/1997,ST,N,N,-90.03625601,28.97134886,-90.02821551
,,,,,,,,,,9706,7293,8/13/1997,ST,N,N,-90.03625601,28.97121526,-90.02529841
,,,,,,,,,,9582,9374,1/11/2010,PA,M,N,-90.03625601,28.97113596,-90.02349441
,,,,,,,,,,10554,,1/11/2010,PA,M,N,-90.03623405,28.97153134,-90.03151125
,,,,,,,,,,15248,,3/5/2010,PA,E,N,-90.03567791,28.97133876,-90.03567791
,,,,,,,,,,11685,,3/5/2010,PA,M,N,-90.03630306,28.96774022,-90.03007536
,,,,,,,,,,10800,,7/20/2008,PA,M,N,-90.02085997,28.96910855,-90.02687867
,,,,,,,,,,10429,,1/11/2010,PA,M,N,-90.03630895,28.97034178,-90.02369005
,,,,,,,,,,10415,,5/7/1958,ST,N,N,-90.03630895,28.97041668,-90.02397085
,,,,,,,,,,10511,,5/29/1995,PA,Y,N,-90.02080462,28.97176209,-90.02100572
,,,,,,,,,,14001,,7/22/2008,PA,M,N,-90.02100585,28.96915212,-90.02100585
,,,,,,,,,,13091,,5/28/1995,PA,Y,N,-90.02087442,28.97124565,-90.01736832
,,,,,,,,,,4038,,5/10/1995,PA,Y,N,-90.02087223,28.96850643,-90.01494243
,,,,,,,,,,10875,11303,2/22/1961,PA,Y,N,-90.02089681,28.96891997,-90.01182931
,,,,,,,,,,10648,,7/21/1960,ST,,N,-90.02089681,28.96891957,-90.01241611
,,,,,,,,,,12244,10618,9/2/1960,ST,,N,-90.02089681,28.96887707,-90.01028481
,,,,,,,,,,11007,,3/1/1961,ST,Y,N,-90.00069237,28.97302683,-90.00355807
,,,,,,,,,,11421,10753,11/2/2013,TA,,N,-90.05347221,28.9497541,-90.06668371
,,,,,,,,,,12821,,2/24/2008,PA,M,C,-89.88579828,29.03666612,-89.88937368
,,,,,,,,,,8651,,1/23/1988,PA,Y,N,-90.07643936,28.80627584,-90.08393316
,,,,,,,,,,8673,,,ST,,N,-90.07643936,28.80605164,-90.08418856
,,,,,,,,,,7733,,,ST,,N,-90.07643936,28.80613304,-90.08285716
,,,,,,,,,,11129,,,ST,,N,-90.07643936,28.80647974,-90.08629486
,,,,,,,,,,16304,,1/3/1981,PA,Y,N,-90.02721913,28.92569517,-90.02741063
,,,,,,,,,,11815,,11/2/2013,TA,N,N,-90.05350612,28.94740309,-90.06267252
,,,,,,,,,,10641,,2/23/2010,PA,M,N,-90.02337037,28.95874147,-90.02174587
,,,,,,,,,,13376,12920,9/30/2024,TA,N,N,-90.05348153,28.93766895,-90.04320303
,,,,,,,,,,12313,,12/12/1980,ST,,N,-90.05348153,28.93859825,-90.04365823
,,,,,,,,,,16497,,10/29/1980,PA,Y,N,-90.12439481,28.97482901,-90.12425558
,,,,,,,,,,12524,,11/5/1997,ST,N,N,-89.88289108,28.99606597,-89.88178258
,,,,,,,,,,2957,0,5/16/2016,PA,M,N,-89.88289108,29.00225757,-89.87314378
,,,,,,,,,,12704,,10/8/2014,PA,M,N,-89.89500963,29.03556109,-89.89320063
,,,,,,,,,,15501,12980,9/20/1981,COM,N,N,-90.00031436,28.96542169,-90.00188616
,,,,,,,,,,13432,,6/30/1981,ST,N,N,-90.00031436,28.96653619,-90.00077046
,,,,,,,,,,10820,,4/5/1981,PA,Y,N,-89.91819999,29.13234241,-89.91819999
,,,,,,,,,,15965,,6/21/1984,COM,N,N,-90.02619195,28.93316153,-90.02657735
,,,,,,,,,,12484,,9/21/1981,COM,N,N,-89.98540276,28.99258639,-89.97583296
,,,,,,,,,,11495,,6/19/1998,ST,N,N,-89.89742484,29.14976082,-89.89749084
,,,,,,,,,,10609,8531,11/14/2020,PA,M,N,-89.89742484,29.15263462,-89.89541224
,,,,,,,,,,13656,,5/12/1982,PA,Y,N,-90.10536742,28.9730725,-90.10467062
,,,,,,,,,,10530,,2/23/2010,PA,M,N,-90.02335367,28.9588286,-90.02772177
,,,,,,,,,,12928,,5/18/1982,PA,Y,N,-89.87820325,29.0113936,-89.87612215
,,,,,,,,,,10822,,8/2/1982,COM,N,N,-89.89745577,29.14774026,-89.90206097
,,,,,,,,,,10815,,7/8/1982,PA,Y,N,-90.09180169,29.07723213,-90.08787519
,,,,,,,,,,13210,,12/19/2006,PA,M,N,-89.89696435,29.11966018,-89.90115635
,,,,,,,,,,14462,,2/2/1991,ST,N,N,-89.89697038,29.12311305,-89.90454478
,,,,,,,,,,13056,4695,12/10/2006,PA,M,N,-89.89697038,29.12679295,-89.90051658
,,,,,,,,,,8700,,4/11/1986,PA,Y,N,-89.95444554,28.72282267,-89.95444554
,,,,,,,,,,8201,,4/14/1986,PA,Y,N,-89.95446429,28.71931077,-89.95631789
,,,,,,,,,,16366,,4/8/1986,PA,Y,N,-89.98723625,28.74356124,-89.98915435
,,,,,,,,,,10058,,7/11/1990,PA,M,N,-89.96448255,29.10361766,-89.96889045
,,,,,,,,,,13198,,12/17/2006,PA,S,N,-89.89695142,29.12310411,-89.89704112
,,,,,,,,,,13773,,8/22/2019,PA,E,N,-89.92417218,29.03141728,-89.92388428
,,,,,,,,,,9082,,2/7/1995,PA,M,N,-89.96452548,29.10269731,-89.97045928
,,,,,,,,,,9796,,12/14/1994,PA,M,N,-89.96449443,29.10748744,-89.96852933
,,,,,,,,,,,,,CNL,,N,-89.98405466,,
,,,,,,,,,,13294,,12/18/2006,PA,M,N,-89.89692975,29.1123639,-89.89328965
,,,,,,,,,,5031,,8/22/2012,TA,,N,-90.40877985,28.48261345,-90.41374475
,,,,,,,,,,17196,,8/7/2002,ST,,N,-90.17469153,28.57523101,-90.17535083
,,,,,,,,,,14820,11700,9/18/2002,PA,Y,N,-90.17469153,28.56999321,-90.17423343
,,,,,,,,,,15019,,7/22/2003,ST,,N,-90.35682548,28.95463146,-90.35331288
,,,,,,,,,,15550,15468,6/12/2012,PA,M,N,-90.35682548,28.95309736,-90.35277238
,,,,,,,,,,12114,,4/24/2015,PA,M,N,-90.23365911,28.97418725,-90.22294941
,,,,,,,,,,14188,,10/16/2015,PA,M,N,-90.15819845,28.68963988,-90.17720905
,,,,,,,,,,6051,,7/17/2002,PA,Y,N,-90.40876125,28.47845721,-90.40208555
,,,,,,,,,,11369,,11/11/2013,TA,,N,-90.27587946,29.02219575,-90.28257396
,,,,,,,,,,6730,,10/6/2023,PA,E,N,-90.45948689,28.85119817,-90.47081959
,,,,,,,,,,14963,,6/1/2003,COM,,N,-90.38079626,28.50281136,-90.37805156
,,,,,,,,,,16703,,12/2/2002,ST,N,N,-90.17290325,28.57005693,-90.17353955
,,,,,,,,,,16787,15914,12/12/2002,ST,N,N,-90.17290325,28.57031453,-90.17338405
,,,,,,,,,,16800,15360,10/15/2019,PA,M,N,-90.17290325,28.57127873,-90.17407845
,,,,,,,,,,14850,,12/12/2002,ST,N,N,-90.49108692,28.89198867,-90.48526722
,,,,,,,,,,12885,6047,11/5/2014,TA,N,N,-90.49108692,28.88050827,-90.49591602
,,,,,,,,,,17406,,1/21/2003,ST,N,N,-90.38081237,28.48261872,-90.39400817
,,,,,,,,,,17750,18176,2/7/2003,ST,N,N,-90.38081237,28.48213822,-90.39356917
,,,,,,,,,,17653,17850,4/17/2003,COM,N,N,-90.38081237,28.48233772,-90.39323867
,,,,,,,,,,16298,17835,3/1/2003,ST,N,N,-90.38081237,28.48517612,-90.39209457
,,,,,,,,,,15799,,12/7/2002,COM,N,N,-90.34274903,28.96338109,-90.33813493
,,,,,,,,,,8362,,1/27/2003,ST,N,N,-90.39440307,28.80832416,-90.40366177
,,,,,,,,,,15754,6385,5/5/2003,COM,N,N,-90.39440307,28.80422986,-90.41061087
,,,,,,,,,,6129,,11/17/2002,ST,N,N,-90.42666112,28.55253886,-90.42159312
,,,,,,,,,,7474,5193,8/18/2007,PA,E,N,-90.42666112,28.55190456,-90.41869202
,,,,,,,,,,*****,*****,11/2/2004,CNL,N,N,-90.49107461,*****,*****
,,,,,,,,,,12503,,6/20/2015,PA,E,N,-90.60542311,28.50833529,-90.60227821
,,,,,,,,,,4185,,11/2/2004,CNL,N,N,-90.22163297,28.78328622,-90.22445583
,,,,,,,,,,13212,,2/7/2003,ST,N,N,-90.48679236,28.91698219,-90.48024926
,,,,,,,,,,12832,5897,2/25/2003,ST,N,N,-90.48679236,28.91362049,-90.48752876
,,,,,,,,,,13594,3591,3/23/2003,ST,N,N,-90.48679236,28.91299899,-90.48476746
,,,,,,,,,,12950,11377,5/21/2023,PA,M,N,-90.48679236,28.91367529,-90.48779726
,,,,,,,,,,5483,,4/23/2007,PA,M,N,-90.18460344,28.44316952,-90.18458174
,,,,,,,,,,4513,,2/20/2003,ST,N,N,-90.72923492,28.52623441,-90.73223612
,,,,,,,,,,6486,3025,7/6/2009,PA,M,N,-90.72923492,28.53429521,-90.73498532
,,,,,,,,,,18973,,6/9/2003,PA,Y,N,-90.58974394,28.64087678,-90.58950764
,,,,,,,,,,16381,,11/9/2017,PA,M,N,-90.58284684,28.44426409,-90.57885364
,,,,,,,,,,10415,,8/23/2010,ST,N,N,-90.36588692,28.93059848,-90.36694852
,,,,,,,,,,8741,7608,9/4/2010,ST,N,N,-90.36588692,28.93565418,-90.36860932
,,,,,,,,,,10550,7985,10/6/2010,COM,N,N,-90.36588692,28.93024448,-90.36776412
,,,,,,,,,,12490,,8/22/2015,PA,M,N,-90.52891552,28.37332819,-90.54614422
,,,,,,,,,,16101,,12/6/1997,PA,Y,N,-90.46754705,28.35014572,-90.46754705
,,,,,,,,,,6700,,12/6/1997,PA,M,N,-90.48885159,28.23599814,-90.48882025
,,,,,,,,,,9500,,4/17/1998,PA,Y,N,-90.24266076,28.14050659,-90.24274356
,,,,,,,,,,11656,,5/1/1998,PA,Y,N,-90.44538954,28.32975071,-90.44510744
,,,,,,,,,,2688,,4/1/1998,PA,Y,N,-90.18790421,28.18074526,-90.18787081
,,,,,,,,,,8700,,10/20/2013,PA,E,N,-90.69033517,28.39531899,-90.69035587
,,,,,,,,,,12498,,5/13/1998,ST,N,N,-90.49336068,28.40744465,-90.48312158
,,,,,,,,,,12500,9285,5/31/1998,PA,Y,N,-90.49336068,28.40971245,-90.48469338
,,,,,,,,,,14675,,6/13/1998,ST,N,N,-90.18882564,28.18070332,-90.18911394
,,,,,,,,,,14142,11997,8/2/2001,ST,N,N,-90.18882564,28.18076592,-90.18658374
,,,,,,,,,,13807,11143,8/23/2001,PA,Y,N,-90.18882564,28.17927342,-90.18818244
,,,,,,,,,,12149,,7/15/2015,PA,M,N,-90.5289394,28.39517129,-90.5126326
,,,,,,,,,,11041,,6/15/1998,PA,Y,N,-90.44396258,28.32997039,-90.44433358
,,,,,,,,,,8069,,10/18/2013,PA,E,N,-90.6903103,28.39284517,-90.6801696
,,,,,,,,,,7998,,3/14/1999,ST,N,N,-90.34481348,28.1952127,-90.34961458
,,,,,,,,,,9850,4888,4/26/2011,PA,M,N,-90.34481348,28.1940514,-90.35199128
,,,,,,,,,,6005,,12/4/1998,PA,Y,N,-90.25728753,28.37756722,-90.25722763
,,,,,,,,,,8400,,12/31/1998,PA,Y,N,-90.61466318,28.39479084,-90.61452678
,,,,,,,,,,8376,,10/3/2003,PA,Y,N,-90.58529342,28.43614309,-90.57785212
,,,,,,,,,,10696,,3/5/1999,PA,Y,N,-90.47486412,28.2925989,-90.48017292
,,,,,,,,,,5500,,2/21/2013,PA,M,N,-90.47486074,28.30168647,-90.46503894
,,,,,,,,,,*****,*****,5/2/2000,CNL,N,N,-90.34476711,*****,*****
,,,,,,,,,,11732,,6/9/1999,PA,Y,N,-90.38312886,28.39969826,-90.38317996
,,,,,,,,,,7900,,5/24/1999,PA,Y,N,-90.49640209,28.34504258,-90.49638109
,,,,,,,,,,3200,,2/13/2002,CNL,,N,-90.38929045,28.35166034,-90.38955944
,,,,,,,,,,3331,,6/28/2008,PA,E,N,-90.38316161,28.35746422,-90.37642171
,,,,,,,,,,13030,,5/15/2013,PA,M,N,-90.42047602,28.27674421,-90.41401162
,,,,,,,,,,7023,,9/12/1999,ST,,N,-90.42052486,28.29256993,-90.41543026
,,,,,,,,,,7194,5081,5/8/2013,PA,M,N,-90.42052486,28.29277803,-90.41543726
,,,,,,,,,,9699,,12/16/2006,PA,M,N,-90.56564443,28.39736568,-90.57589703
,,,,,,,,,,9694,,12/16/2006,PA,M,N,-90.56562901,28.40489799,-90.55720361
,,,,,,,,,,3279,,7/1/2008,PA,E,N,-90.38312414,28.365862,-90.38102574
,,,,,,,,,,3255,,12/29/2004,ST,,N,-90.38310067,28.35091857,-90.39045877
,,,,,,,,,,7101,0,6/8/2008,PA,M,N,-90.38310067,28.35760887,-90.37277307
,,,,,,,,,,13400,,7/10/2002,PA,Y,N,-90.73910683,28.05765139,-90.74381813
,,,,,,,,,,11582,,2/26/2000,COM,,N,-90.54128345,28.20365591,-90.55241455
,,,,,,,,,,8255,,7/20/2011,PA,E,N,-90.21189656,28.27071551,-90.20771246
,,,,,,,,,,9298,,1/29/2000,PA,Y,N,-90.30322234,28.40804871,-90.30326984
,,,,,,,,,,9813,5131,4/14/1961,PA,Y,N,-90.00069237,28.97755623,-89.99294177
,,,,,,,,,,12011,,2/28/1963,PA,Y,N,-90.06777318,28.99463505,-90.06777318
,,,,,,,,,,13026,,7/22/1958,PA,Y,N,-90.04672551,28.98755375,-90.04672551
,,,,,,,,,,11005,,8/24/1961,PA,Y,N,-90.05302394,28.98415608,-90.05302394
,,,,,,,,,,10665,,10/14/1958,PA,M,N,-90.03624308,28.97153373,-90.04890028
,,,,,,,,,,10504,,4/13/1962,PA,M,N,-90.03619604,28.96883246,-90.04098194
,,,,,,,,,,16008,,11/30/2009,PA,M,N,-90.04363254,28.96041283,-90.04363254
,,,,,,,,,,13156,,11/30/2009,PA,M,N,-90.04363521,28.95430781,-90.04794901
,,,,,,,,,,4204,,2/19/1961,PA,N,N,-90.04350207,28.94623407,-90.04391767
,,,,,,,,,,15498,,1/18/1970,PA,Y,N,-90.04353362,28.93962367,-90.04637492
,,,,,,,,,,16002,,6/21/1958,COM,N,N,-90.04351787,28.93419248,-90.04351787
,,,,,,,,,,12456,11580,1/29/1969,PA,Y,N,-90.03627797,28.96417377,-90.03619087
,,,,,,,,,,12978,,6/18/1957,ST,N,N,-90.03627797,28.96395287,-90.03627617
,,,,,,,,,,13089,,1/11/2010,PA,M,N,-90.03622423,28.96513376,-90.03448043
,,,,,,,,,,13251,,11/30/2009,PA,M,N,-90.04362608,28.96448847,-90.03272198
,,,,,,,,,,13347,,2/23/2010,PA,M,N,-90.02343538,28.96583912,-90.02886988
,,,,,,,,,,13013,,5/23/1995,PA,Y,N,-90.02089681,28.96351987,-90.02397321
,,,,,,,,,,13228,,5/9/1989,PA,Y,N,-90.02339808,28.96349975,-90.02565048
,,,,,,,,,,13101,,5/29/1995,PA,Y,N,-90.02088455,28.9618043,-90.02258805
,,,,,,,,,,13257,,5/21/1995,PA,Y,N,-90.02081688,28.96339127,-90.01959468
,,,,,,,,,,10540,,7/15/1958,ST,N,N,-90.02342665,28.96055703,-90.01596135
,,,,,,,,,,13131,1089,8/20/1969,PA,Y,N,-90.02342665,28.96266923,-90.03147485
,,,,,,,,,,13104,,5/21/1995,PA,Y,N,-90.0208322,28.96019374,-90.0199414
,,,,,,,,,,14010,,2/23/2010,PA,M,N,-90.02345144,28.96023348,-90.02345144
,,,,,,,,,,14443,,10/23/1957,PA,Y,N,-90.07443203,28.96236324,-90.07443203
,,,,,,,,,,10627,,6/26/2001,ST,N,N,-90.02348001,28.96091797,-90.02798821
,,,,,,,,,,10984,6356,2/23/2010,PA,M,N,-90.02348001,28.95323947,-90.01606621
,,,,,,,,,,13964,,11/30/2009,PA,M,N,-90.04366936,28.96098149,-90.03492866
,,,,,,,,,,10752,,2/23/2010,PA,M,N,-90.02343937,28.95849186,-90.03185867
,,,,,,,,,,10617,,2/23/2010,PA,M,N,-90.02345521,28.95659552,-90.02795021
,,,,,,,,,,10661,,2/23/2010,PA,M,N,-90.02338223,28.95555249,-90.02177833
,,,,,,,,,,12740,11725,2/23/2010,PA,M,N,-90.0234108,28.95249738,-90.0254864
,,,,,,,,,,12804,,12/22/1958,ST,N,N,-90.0234108,28.95224888,-90.0259095
,,,,,,,,,,13065,,10/10/1984,PA,Y,N,-90.03136274,28.94949961,-90.02690694
,,,,,,,,,,10028,,10/18/1984,PA,Y,N,-90.03142259,28.94992513,-90.03129841
,,,,,,,,,,15458,,10/13/1984,PA,Y,N,-90.03119404,28.94948297,-90.03517154
,,,,,,,,,,15057,,10/9/1984,PA,Y,N,-90.03115927,28.94553088,-90.03117407
,,,,,,,,,,13047,,10/13/1984,PA,Y,N,-90.03140053,28.94644329,-90.02290083
,,,,,,,,,,13800,,10/15/1984,PA,Y,N,-90.03123198,28.94237455,-90.02653878
,,,,,,,,,,12097,,6/11/1958,ST,N,N,-90.03138164,28.9421206,-90.03457454
,,,,,,,,,,13515,,3/8/2003,CNL,,N,-89.89692971,29.11178376,-89.89695354
,,,,,,,,,,17994,,7/29/1983,PA,Y,N,-89.9325512,28.92103914,-89.9329917
,,,,,,,,,,9163,,11/4/2019,PA,M,N,-89.96451262,29.10082823,-89.97524602
,,,,,,,,,,,,,CNL,,N,-89.964497,,
,,,,,,,,,,10196,,9/7/2019,PA,M,N,-89.964497,29.09118932,-89.9502192
,,,,,,,,,,8395,,,ST,,N,-89.964497,29.09238632,-89.9527074
,,,,,,,,,,10034,,2/9/2018,TA,N,N,-90.08337741,28.95883807,-90.08005881
,,,,,,,,,,4906,,,ST,,N,-90.08337741,28.94891847,-90.08327701
,,,,,,,,,,9618,,,ST,,N,-90.08337741,28.95784057,-90.08044381
,,,,,,,,,,13161,10390,12/17/2006,PA,M,N,-89.8969418,29.12592504,-89.8945442
,,,,,,,,,,10939,,4/27/1983,ST,,N,-89.8969418,29.12387874,-89.8963695
,,,,,,,,,,10222,,2/7/2021,PA,M,N,-89.96451009,29.0918976,-89.95330519
,,,,,,,,,,7016,,,ST,,N,-89.96451009,29.0954318,-89.95708909
,,,,,,,,,,9745,,,ST,,N,-89.96451009,29.0923907,-89.95362149
,,,,,,,,,,9693,,,ST,,N,-89.96451009,29.0925349,-89.95374559
,,,,,,,,,,,,,CNL,,N,-89.89693578,,
,,,,,,,,,,9952,,3/7/2004,ST,N,N,-90.12536367,29.0419813,-90.12616257
,,,,,,,,,,8859,4752,6/3/2022,ST,N,N,-90.12536367,29.0403647,-90.13363397
,,,,,,,,,,10747,3211,6/15/2022,ST,N,N,-90.12536367,29.0419696,-90.11545367
,,,,,,,,,,11254,9033,6/19/2022,ST,N,N,-90.12536367,29.0404518,-90.11278817
,,,,,,,,,,11081,9033,7/4/2022,COM,N,N,-90.12536367,29.0401837,-90.11304027
,,,,,,,,,,9426,,11/9/1983,ST,N,N,-90.02399813,29.11847102,-90.02706473
,,,,,,,,,,8046,4234,7/6/1997,TA,N,N,-90.02399813,29.11868852,-90.02699833
,,,,,,,,,,11750,,10/28/2013,CNL,N,N,-90.02399813,29.12349028,-90.03056333
,,,,,,,,,,10205,7823,11/27/1983,ST,N,N,-90.02399813,29.11936342,-90.02786663
,,,,,,,,,,15799,13527,7/11/1997,ST,N,N,-90.02623614,28.93296197,-90.03235064
,,,,,,,,,,9990,8905,8/11/1997,COM,N,N,-90.02623614,28.93390677,-90.03138064
,,,,,,,,,,8812,,1/20/1984,ST,,N,-90.02623614,28.93319477,-90.02957294
,,,,,,,,,,14651,8832,3/1/1984,ST,,N,-90.02623614,28.93350277,-90.03222084
,,,,,,,,,,15436,14408,4/8/1984,ST,,N,-90.02623614,28.93352857,-90.03217084
,,,,,,,,,,15500,13719,4/15/1984,ST,,N,-90.02623614,28.93332867,-90.03227354
,,,,,,,,,,10636,356,2/23/2010,PA,M,N,-90.02341666,28.95574769,-90.02566906
,,,,,,,,,,439,,11/29/1983,ST,N,N,-90.02341666,28.96026509,-90.02341496
,,,,,,,,,,9774,,7/3/2000,ST,N,N,-90.02399773,29.11398908,-90.02414023
,,,,,,,,,,8853,2530,8/13/2000,COM,,N,-90.02399773,29.11458518,-90.02463283
,,,,,,,,,,9506,,12/31/1983,PA,Y,N,-89.91787048,28.75607363,-89.92715498
,,,,,,,,,,15471,,6/13/1984,PA,Y,N,-89.95377912,29.11742383,-89.95321878
,,,,,,,,,,13166,,2/23/2010,PA,M,N,-90.02340703,28.96118394,-90.02436543
,,,,,,,,,,9683,,3/10/1984,COM,N,N,-90.02397621,29.10333971,-90.02001571
,,,,,,,,,,9931,,4/10/1984,ST,N,N,-90.02397585,29.1133365,-90.02393265
,,,,,,,,,,9830,6964,8/30/2000,ST,N,N,-90.02397585,29.1108247,-90.02356005
,,,,,,,,,,9767,2527,10/1/2000,COM,,N,-90.02397585,29.1012979,-90.03186915
,,,,,,,,,,11974,,4/27/2003,ST,N,N,-90.23365907,28.97396356,-90.23101537
,,,,,,,,,,11888,11194,5/16/2003,ST,N,N,-90.23365907,28.97414236,-90.23081647
,,,,,,,,,,11835,12691,6/5/2003,ST,N,N,-90.23365907,28.97374696,-90.22981617
,,,,,,,,,,11972,12698,4/15/2015,PA,M,N,-90.23365907,28.97355186,-90.22943157
,,,,,,,,,,4029,,5/26/2003,ST,N,N,-90.21548985,28.48750754,-90.22162025
,,,,,,,,,,4511,4170,9/1/2015,PA,E,N,-90.21548985,28.48807524,-90.22249685
,,,,,,,,,,7085,,6/12/2012,PA,M,N,-90.35680973,28.9547731,-90.37307533
,,,,,,,,,,*****,*****,9/1/2004,CNL,N,N,-90.16139394,*****,*****
,,,,,,,,,,12539,,7/29/2010,TA,N,N,-90.41330917,28.91592772,-90.42047577
,,,,,,,,,,14372,,7/4/2003,TA,N,N,-90.41329001,28.93457365,-90.42481831
,,,,,,,,,,14018,,4/6/2014,ST,N,N,-90.38077904,28.502496,-90.38617454
,,,,,,,,,,12607,11389,4/22/2014,ST,N,N,-90.38077904,28.5028001,-90.38388224
,,,,,,,,,,12509,11439,5/1/2014,ST,N,N,-90.38077904,28.5033718,-90.38407974
,,,,,,,,,,12541,11507,8/13/2019,ST,N,N,-90.38077904,28.5028596,-90.38411694
,,,,,,,,,,15603,10859,9/24/2019,ST,N,N,-90.38077904,28.4919952,-90.38489064
,,,,,,,,,,14242,12693,10/21/2019,COM,N,N,-90.38077904,28.4977911,-90.38461524
,,,,,,,,,,11800,,4/2/2012,PA,M,N,-90.59949114,28.80656329,-90.59816194
,,,,,,,,,,12757,,7/25/2016,TA,N,N,-90.34687093,28.90778384,-90.35391143
,,,,,,,,,,9968,,8/20/2003,ST,N,N,-90.32393717,28.56035495,-90.32061477
,,,,,,,,,,17179,8182,9/18/2003,ST,N,N,-90.32393717,28.56033705,-90.32388017
,,,,,,,,,,16514,14376,10/2/2009,PA,M,N,-90.32393717,28.56389335,-90.31605507
,,,,,,,,,,18130,,6/30/2012,PA,E,N,-90.61409888,28.80515434,-90.62362378
,,,,,,,,,,12390,,9/26/2003,ST,N,N,-90.34684815,28.91851342,-90.33615695
,,,,,,,,,,12103,5442,12/2/2019,PA,M,N,-90.34684815,28.91677802,-90.34000485
,,,,,,,,,,*****,*****,12/3/2019,CNL,N,N,-90.34684815,*****,*****
,,,,,,,,,,25745,,6/21/2006,PA,M,N,-90.48934311,28.53476156,-90.48871731
,,,,,,,,,,18071,,2/10/2004,PA,Y,N,-90.44593074,28.42882903,-90.44397294
,,,,,,,,,,17183,,10/17/2011,ST,N,N,-90.38080015,28.48695262,-90.38644625
,,,,,,,,,,16945,15717,2/11/2023,ST,N,N,-90.38080015,28.48558282,-90.38585715
,,,,,,,,,,15629,11964,3/16/2023,COM,N,N,-90.38080015,28.49222152,-90.38479895
,,,,,,,,,,10550,,5/10/2005,CNL,N,N,-90.72847382,28.4942255,-90.7397359
,,,,,,,,,,10640,,5/27/2012,ST,N,P,-90.18947899,28.98888437,-90.18545249
,,,,,,,,,,10632,6720,7/2/2012,COM,N,N,-90.18947899,28.98649557,-90.18414069
,,,,,,,,,,17484,,9/30/2015,PA,M,N,-90.58280406,28.442733,-90.57052416
,,,,,,,,,,16096,,1/25/2004,COM,N,N,-90.18116473,28.93758867,-90.18107613
,,,,,,,,,,17280,,12/9/2013,PA,M,N,-90.61843607,28.59180469,-90.61988647
,,,,,,,,,,9951,,1/7/2004,PA,M,N,-90.17067896,28.54195249,-90.17074146
,,,,,,,,,,9239,,1/22/2004,ST,N,N,-90.20308004,28.51527722,-90.20287444
,,,,,,,,,,5102,5336,1/30/2004,ST,N,N,-90.20308004,28.50349062,-90.20303944
,,,,,,,,,,10626,5391,8/29/2015,PA,M,N,-90.20308004,28.51925142,-90.20289684
,,,,,,,,,,9700,,2/24/2000,CNL,N,N,-90.30324388,28.40812038,-90.30324388
,,,,,,,,,,8201,,9/26/2003,PA,Y,N,-90.58527165,28.42762377,-90.59443995
,,,,,,,,,,8030,,4/11/2004,PA,,N,-90.65478336,28.42101248,-90.65483256
,,,,,,,,,,13999,,7/14/2000,ST,,N,-90.47849801,28.38027999,-90.47849381
,,,,,,,,,,13110,11525,7/27/2000,PA,,N,-90.47849801,28.37900649,-90.48097891
,,,,,,,,,,5500,,11/4/2008,PA,M,N,-90.43795315,28.33410896,-90.43784695
,,,,,,,,,,6855,,3/2/2013,PA,M,N,-90.47487951,28.3007992,-90.44984241
,,,,,,,,,,9000,,11/22/2000,COM,,N,-90.67214568,28.08150112,-90.67621668
,,,,,,,,,,10244,,10/20/2000,ST,,N,-90.34479812,28.19158289,-90.33744052
,,,,,,,,,,10122,8831,5/7/2011,PA,M,N,-90.34479812,28.19112579,-90.33846272
,,,,,,,,,,4600,,9/23/2000,PA,Y,N,-90.27933999,28.32320767,-90.27940609
,,,,,,,,,,7101,,9/3/2002,PA,Y,P,-90.49526906,28.2839386,-90.50124306
,,,,,,,,,,*****,*****,1/25/2001,CNL,N,N,-90.34474189,*****,*****
,,,,,,,,,,13161,,6/26/2002,ST,N,P,-90.43795922,28.3319008,-90.42824572
,,,,,,,,,,17977,9620,11/4/2008,PA,M,N,-90.43795922,28.3323776,-90.43352042
,,,,,,,,,,12367,,2/2/2013,PA,M,N,-90.46920524,28.27185253,-90.46732064
,,,,,,,,,,12600,,1/25/2001,CNL,,N,-90.34477937,28.18301579,-90.33045222
,,,,,,,,,,11067,,5/17/2001,COM,,N,-90.54125882,28.20041472,-90.56067702
,,,,,,,,,,11300,,2/4/2003,CNL,,N,-90.60645136,28.41267658,-90.60645136
,,,,,,,,,,18062,,5/6/2005,COM,,N,-90.2276258,28.16134983,-90.227857
,,,,,,,,,,12613,,9/12/2012,PA,E,N,-90.61297317,28.21365138,-90.61261287
