API Well Number,Permit Type,APD Received Date,APD Approved Date,Company Number,Company Name,Bottom Area Code,Bottom Block Number,Bottom Lease Number,Surface Area Code,Surface Block Number,Surface Lease Number,Surface NS Dist,Surface NS Code,Surface EW Dist,Surface EW Code,Well Type,Well Name,Well Name Suffix,Water Depth (feet),Rig ID Number,Rig Name,Surf X Coord Loc,Surf Y Coord Loc,Surface Latitude,Surface Longitude
608105004701,Revised Sidetrack,4/24/2019,5/1/2019,03026,"EnVen Energy Ventures, LLC",EW,873,G12136,EW,873,G12136,7001,S,7890,E,Development,A008,ST01BP00,773,47794,NABORS MODS 200,2542350.0010,10207961.0010,28.10109722,-90.20205989
608174049304,Bypass,4/24/2019,4/25/2019,00689,Shell Offshore Inc.,MC,807,G07963,MC,807,G07963,3658,N,5687,W,Development,A018,ST03BP01,2945,94113,H&P 201,924407,10228981.9980,28.1694484,-89.22276904
608104015802,Revised Sidetrack,4/24/2019,4/26/2019,03026,"EnVen Energy Ventures, LLC",EW,873,G12136,EW,873,G12136,6967,S,7905,E,Development,A025,ST01BP00,773,47794,NABORS MODS 200,2542334.9730,10207926.9980,28.10100472,-90.20210889
608114070900,Revised New Well,4/24/2019,4/29/2019,00059,Hess Corporation,GC,468,G26313,GC,468,G26313,6950,S,4890,E,Development,WI002,ST00BP00,3485,28805,DIAMOND OCEAN BLACKRHINO,2434469.9680,9986150.0210,27.49771861,-90.55017333
608114026507,Revised Sidetrack,4/25/2019,4/26/2019,03026,"EnVen Energy Ventures, LLC",GC,202,G07998,GC,158,G07995,3652,S,6879,E,Development,A004,ST06BP00,2985,94114,DD 202,2400800.6390,10093731.7750,27.79529957,-90.64765546
608174011202,Revised Sidetrack,4/25/2019,4/30/2019,03026,"EnVen Energy Ventures, LLC",MC,194,G02638,MC,194,G02638,356,N,139,E,Development,A031,ST02BP00,1024,50399,NABORS 202,981941,10454043.9990,28.79107683,-89.05621507
608174120803,Revised Bypass,4/25/2019,4/26/2019,00689,Shell Offshore Inc.,MC,806,G07962,MC,807,G07963,7043,N,319,W,Exploratory,MB002,ST00BP03,3039,2385,OLYMPUS N88,919038.5260,10225597.3910,28.15987109,-89.23923067
608174093401,Revised Sidetrack,4/25/2019,4/29/2019,00981,Anadarko Petroleum Corporation,MC,127,G19925,MC,127,G19925,6796,S,3547,W,Development,A005,ST01BP00,5422,50840,BLAKE 1505,1302427,10477036.0020,28.86585705,-88.05628157
608114072400,New Well,4/25/2019,8/23/2019,00059,Hess Corporation,GC,512,G26315,GC,512,G26315,4880,N,5913,W,Exploratory,SB004,ST00BP00,3580,51525,DIAMOND OCEAN BLACKLION,2429433.2150,9974320.0890,27.46546667,-90.56641667
608114032201,Revised Sidetrack,4/26/2019,4/26/2019,00981,Anadarko Petroleum Corporation,GC,645,G11081,GC,645,G11081,6180,S,1115,W,Development,A011,ST01BP00,4344,47715,HOLSTEIN SPAR RIG,2440475.3470,9922019.8190,27.32107733,-90.53557644
608104015803,Revised Bypass,4/29/2019,5/1/2019,03026,"EnVen Energy Ventures, LLC",EW,873,G12136,EW,873,G12136,6967,S,7905,E,Development,A025,ST01BP01,773,47794,NABORS MODS 200,2542334.75,10207926.5820,28.10100359,-90.20210961
608234003000,New Well,4/29/2019,5/15/2019,02647,Murphy Exploration & Production Company - USA,DC,4,G10437,DC,4,G10437,2830,S,1204,E,Exploratory,002,ST00BP00,5929,51292,T.O. DEEPWATER ASGARD,1408555.9640,10504750.0420,28.94429028,-87.72516528
608174009702,Revised Sidetrack,4/29/2019,6/25/2019,03026,"EnVen Energy Ventures, LLC",MC,151,G02643,MC,194,G02638,375,N,127,E,Development,A023,ST02BP00,1024,50399,NABORS 202,981953.0010,10454024.9990,28.79102516,-89.05617659
608054005801,Revised Bypass,4/29/2019,5/8/2019,00689,Shell Offshore Inc.,AC,812,G24593,AC,857,G17565,2734,N,4007,W,Development,GA021,ST00BP01,7817,46810,H&P 205,1017767.4090,9485426.1870,26.128749,-94.8981916
608074032200,Revised New Well,4/29/2019,4/29/2019,02117,Shell Gulf of Mexico Inc.,GB,386,G10350,GB,386,G10350,1324,S,3799,W,Development,LL005,ST00BP00,2627,35000,T.O. DEEPWATER PONTUS,1872919.0110,10012204.1210,27.58913528,-92.28197028
608174140700,Revised New Well,4/29/2019,4/30/2019,02481,BP Exploration & Production Inc.,MC,564,G36253,MC,564,G36253,2775,N,5740,W,Exploratory,001,ST00BP00,6678,49580,SEADRILL WEST VELA,1257100.0330,10324904.9730,28.44619611,-88.19316528
177190010303,Revised Sidetrack,4/29/2019,4/30/2019,02375,"Energy XXI GOM, LLC",WD,29, 00385,WD,29, 00385,10020,S,5068,E,Development,D004,ST03BP00,38,90923,SPARTAN 208,2554704.0010,175538.4990,29.13780854,-89.59587714
177054129600,New Well,4/29/2019,11/19/2019,03472,"TOPCO OFFSHORE, LLC",VR,153,G34802,VR,170,,2690,N,7088,E,Exploratory,A002,ST00BP00,87,45642,WFD 300,1714084.1780,93522.4550,28.92076972,-92.22693222
608174141100,New Well,4/30/2019,6/11/2019,03295,Fieldwood Energy LLC,MC,519,G27278,MC,519,G27278,5825,S,1776,E,Exploratory,003,ST00BP00,6595,100033,VALARIS DS-16 (ROWAN RESOLUTE),1249584.0430,10333504.9860,28.46964611,-88.21682722
608114061301,Revised Bypass,4/30/2019,5/3/2019,02481,BP Exploration & Production Inc.,GC,782,G15610,GC,782,G15610,7284,S,6213,E,Development,MD016,ST00BP01,4428,51323,MAD DOG SPAR RIG,2528186.9090,9875604.4790,27.18846729,-90.2687552
608174120803,Revised Bypass,4/30/2019,5/9/2019,00689,Shell Offshore Inc.,MC,806,G07962,MC,807,G07963,7043,N,319,W,Exploratory,MB002,ST00BP03,3039,2385,OLYMPUS N88,919038.5260,10225597.3910,28.15987109,-89.23923067
608174140700,Revised New Well,4/30/2019,5/1/2019,02481,BP Exploration & Production Inc.,MC,564,G36253,MC,564,G36253,2775,N,5740,W,Exploratory,001,ST00BP00,6678,49580,SEADRILL WEST VELA,1257100.0330,10324904.9730,28.44619611,-88.19316528
608054008601,Sidetrack,4/30/2019,5/3/2019,00689,Shell Offshore Inc.,AC,380,G32954,AC,380,G32954,3540,S,7359,E,Exploratory,001,ST01BP00,6216,50825,T.O. DEEPWATER THALASSA,1133120.61,9650100.4440,26.58601597,-94.55268354
608174049303,Revised Sidetrack,5/1/2019,5/14/2019,00689,Shell Offshore Inc.,MC,807,G07963,MC,807,G07963,3658,N,5687,W,Development,A018,ST03BP00,2945,94113,H&P 201,924407,10228981.9980,28.1694484,-89.22276904
608104015803,Revised Bypass,5/1/2019,5/8/2019,03026,"EnVen Energy Ventures, LLC",EW,873,G12136,EW,873,G12136,6967,S,7905,E,Development,A025,ST01BP01,773,47794,NABORS MODS 200,2542334.75,10207926.5820,28.10100359,-90.20210961
608114070901,Bypass,5/1/2019,5/9/2019,00059,Hess Corporation,GC,468,G26313,GC,468,G26313,6968,S,4686,E,Development,WI002,ST00BP01,3449,28805,DIAMOND OCEAN BLACKRHINO,2434674.1520,9986168.1820,27.49775745,-90.54954274
608114032201,Revised Sidetrack,5/2/2019,5/3/2019,00981,Anadarko Petroleum Corporation,GC,645,G11081,GC,645,G11081,6180,S,1115,W,Development,A011,ST01BP00,4344,47715,HOLSTEIN SPAR RIG,2440475.3470,9922019.8190,27.32107733,-90.53557644
177124069203,Revised Sidetrack,5/3/2019,5/3/2019,03310,"GulfSlope Energy, Inc.",SS,336,G35244,SS,336,G35244,1878,S,754,W,Exploratory,001,ST01BP00,304,50359,VALARIS JU-117 (ROWAN RALPH COFFMAN),2109953.64,-205607.1870,28.1009028,-90.99246035
608105001102,Revised Sidetrack,5/3/2019,5/9/2019,03247,Talos Energy Offshore LLC,EW,305,G35292,EW,305,G35292,8229,S,1385,E,Development,A010,ST02BP00,270,45363,VALARIS JU-75 (ENSCO 75),2612214.6030,10415109.3970,28.66567491,-89.96941324
608114021702,Revised Sidetrack,5/6/2019,5/6/2019,03035,Fieldwood Energy Offshore LLC,GC,200,G12209,GC,200,G12209,4909,S,1533,E,Development,TA002,ST02BP00,2672,100033,VALARIS DS-16 (ROWAN RESOLUTE),2374467,10079148.9990,27.75656639,-90.72990179
608074032200,Revised New Well,5/6/2019,5/9/2019,02117,Shell Gulf of Mexico Inc.,GB,386,G10350,GB,386,G10350,1324,S,3799,W,Development,LL005,ST00BP00,2627,35000,T.O. DEEPWATER PONTUS,1872919.0110,10012204.1210,27.58913528,-92.28197028
608174140800,Revised New Well,5/7/2019,5/7/2019,00078,Chevron U.S.A. Inc.,MC,651,G34454,MC,607,G34451,272,S,3218,W,Exploratory,002,ST00BP00,6536,51090,PACIFIC SHARAV,1238737.9950,10296272.03,28.36691917,-88.24938611
177114156700,Revised New Well,5/7/2019,5/8/2019,01284,"W & T Offshore, Inc.",SS,28, 00346,SS,28, 00346,377,N,830,W,Development,041,ST00BP00,12,58900,PARKER  77-B,2047629.98,169099.6060,29.13158139,-91.18416056
177104169100,Revised New Well,5/8/2019,5/8/2019,02628,"Arena Offshore, LP",EI,276,G00989,EI,275,G24910,5707,S,544,E,Development,K003,ST00BP00,182,45642,WFD 300,1954389.4940,-86864.4710,28.42774333,-91.47518889
608114072200,Revised New Well,5/8/2019,5/8/2019,03247,Talos Energy Offshore LLC,GC,21,G35385,GC,21,G35385,7138,N,3272,E,Exploratory,001,ST00BP00,1296,92600,NOBLE DON TAYLOR,2325208.0650,10146302.25,27.94364139,-90.87855833
608174140800,Revised New Well,5/8/2019,5/8/2019,00078,Chevron U.S.A. Inc.,MC,651,G34454,MC,607,G34451,272,S,3218,W,Exploratory,002,ST00BP00,6536,51090,PACIFIC SHARAV,1238737.9950,10296272.03,28.36691917,-88.24938611
608084006400,New Well,5/8/2019,6/5/2019,02058,"LLOG Exploration Offshore, L.L.C.",KC,686,G33341,KC,686,G33341,939,N,1192,E,Exploratory,003,ST00BP00,6202,100035,SEADRILL WEST NEPTUNE,1757048.02,9550581.0290,26.32013944,-92.64381972
608105001102,Revised Sidetrack,5/9/2019,5/9/2019,03247,Talos Energy Offshore LLC,EW,305,G35292,EW,305,G35292,8229,S,1385,E,Development,A010,ST02BP00,270,45363,VALARIS JU-75 (ENSCO 75),2612214.6030,10415109.3970,28.66567491,-89.96941324
177174098900,Revised New Well,5/9/2019,5/17/2019,03481,"Cantium, LLC",GI,26, 00391,GI,26, 00391,2898,N,4394,E,Development,001,ST00BP00,50,50760,VALARIS JU-145 (ROWAN EXL III),2394233.5780,153121.0480,29.08188833,-90.09921556
608174140600,Revised New Well,5/9/2019,5/9/2019,01284,"W & T Offshore, Inc.",MC,800,G18292,MC,800,G18292,3975,S,5934,E,Development,002,ST00BP00,3116,92610,NOBLE SAM CROFT,817745.5710,10220775.2640,28.14111667,-89.5531
608174140700,Revised New Well,5/9/2019,5/9/2019,02481,BP Exploration & Production Inc.,MC,564,G36253,MC,564,G36253,2775,N,5740,W,Exploratory,001,ST00BP00,6678,49580,SEADRILL WEST VELA,1257100.0330,10324904.9730,28.44619611,-88.19316528
608114062300,Revised New Well,5/9/2019,5/23/2019,03295,Fieldwood Energy LLC,GC,40,G34536,GC,40,G34536,4203,N,7902,W,Exploratory,001,ST00BP00,2079,100033,VALARIS DS-16 (ROWAN RESOLUTE),2621502.0410,10149236.9910,27.9345125,-89.96132611
608054008601,Revised Sidetrack,5/9/2019,5/10/2019,00689,Shell Offshore Inc.,AC,380,G32954,AC,380,G32954,3540,S,7359,E,Exploratory,001,ST01BP00,6216,50825,T.O. DEEPWATER THALASSA,1133120.61,9650100.4440,26.58601597,-94.55268354
608114021702,Revised Sidetrack,5/9/2019,5/10/2019,03035,Fieldwood Energy Offshore LLC,GC,200,G12209,GC,200,G12209,4909,S,1533,E,Development,TA002,ST02BP00,2672,100033,VALARIS DS-16 (ROWAN RESOLUTE),2374467,10079148.9990,27.75656639,-90.72990179
177124069300,New Well,5/10/2019,5/31/2019,01284,"W & T Offshore, Inc.",SS,359,G12010,SS,349,G12008,1434,S,5952,E,Development,A020,ST00BP00,372,94112,H&P 107,2087648.0380,-220012.4550,28.06146417,-91.06171667
608174120803,Revised Bypass,5/10/2019,5/10/2019,00689,Shell Offshore Inc.,MC,806,G07962,MC,807,G07963,7043,N,319,W,Exploratory,MB002,ST00BP03,3039,2385,OLYMPUS N88,919038.5260,10225597.3910,28.15987109,-89.23923067
608174120803,Revised Bypass,5/10/2019,5/10/2019,00689,Shell Offshore Inc.,MC,806,G07962,MC,807,G07963,7043,N,319,W,Exploratory,MB002,ST00BP03,3039,2385,OLYMPUS N88,919038.5260,10225597.3910,28.15987109,-89.23923067
608174140600,Revised New Well,5/12/2019,5/14/2019,01284,"W & T Offshore, Inc.",MC,800,G18292,MC,800,G18292,3975,S,5934,E,Development,002,ST00BP00,3116,92610,NOBLE SAM CROFT,817745.5710,10220775.2640,28.14111667,-89.5531
608114021702,Revised Sidetrack,5/13/2019,5/14/2019,03035,Fieldwood Energy Offshore LLC,GC,200,G12209,GC,200,G12209,4909,S,1533,E,Development,TA002,ST02BP00,2672,100033,VALARIS DS-16 (ROWAN RESOLUTE),2374467,10079148.9990,27.75656639,-90.72990179
177114123201,Revised Sidetrack,5/13/2019,6/11/2019,03059,ANKOR Energy LLC,SS,230, 00831,SS,230, 00831,4997,S,4273,W,Development,B007,ST01BP00,126,91216,VALARIS JU-68 (ENSCO 68),2097873,-76834.0770,28.45504249,-91.0288512
608174011202,Revised Sidetrack,5/13/2019,5/14/2019,03026,"EnVen Energy Ventures, LLC",MC,194,G02638,MC,194,G02638,356,N,139,E,Development,A031,ST02BP00,1024,50399,NABORS 202,981941,10454043.9990,28.79107683,-89.05621507
608174120403,Revised Sidetrack,5/13/2019,5/14/2019,00689,Shell Offshore Inc.,MC,984,G22919,MC,940,G31534,727,S,7631,E,Exploratory,VA002,ST02BP00,4004,50170,T.O. DEEPWATER POSEIDON,942768.6730,10170007.1740,28.00820286,-89.16254778
608174049304,Revised Bypass,5/13/2019,5/17/2019,00689,Shell Offshore Inc.,MC,807,G07963,MC,807,G07963,3658,N,5687,W,Development,A018,ST03BP01,2945,94113,H&P 201,924407,10228981.9980,28.1694484,-89.22276904
608114032201,Revised Sidetrack,5/13/2019,5/16/2019,00981,Anadarko Petroleum Corporation,GC,645,G11081,GC,645,G11081,6180,S,1115,W,Development,A011,ST01BP00,4344,47715,HOLSTEIN SPAR RIG,2440475.3470,9922019.8190,27.32107733,-90.53557644
608174140800,Revised New Well,5/13/2019,5/13/2019,00078,Chevron U.S.A. Inc.,MC,651,G34454,MC,607,G34451,272,S,3218,W,Exploratory,002,ST00BP00,6536,51090,PACIFIC SHARAV,1238737.9950,10296272.03,28.36691917,-88.24938611
608104016000,New Well,5/13/2019,6/7/2019,02058,"LLOG Exploration Offshore, L.L.C.",EW,877,G35295,EW,877,G35295,521,S,166,E,Exploratory,001,ST00BP00,1572,51181,SEADRILL WEST CAPRICORN,2613433.58,10201480.7450,28.07861722,-89.98228667
608174059101,Sidetrack,5/13/2019,7/26/2019,00689,Shell Offshore Inc.,MC,854,G09883,MC,809,G05868,5851,S,3541,E,Development,A003,ST01BP00,3798,44736,H&P 204,962699,10222650.9990,28.1539177,-89.10362282
608104015803,Revised Bypass,5/13/2019,5/14/2019,03026,"EnVen Energy Ventures, LLC",EW,873,G12136,EW,873,G12136,6967,S,7905,E,Development,A025,ST01BP01,773,47794,NABORS MODS 200,2542334.75,10207926.5820,28.10100359,-90.20210961
608114072200,Revised New Well,5/14/2019,5/14/2019,03247,Talos Energy Offshore LLC,GC,21,G35385,GC,21,G35385,7138,N,3272,E,Exploratory,001,ST00BP00,1296,92600,NOBLE DON TAYLOR,2325208.0650,10146302.25,27.94364139,-90.87855833
608105001102,Revised Sidetrack,5/14/2019,5/15/2019,03247,Talos Energy Offshore LLC,EW,305,G35292,EW,305,G35292,8229,S,1385,E,Development,A010,ST02BP00,270,45363,VALARIS JU-75 (ENSCO 75),2612214.6030,10415109.3970,28.66567491,-89.96941324
608174118601,Sidetrack,5/14/2019,7/25/2019,02782,Eni US Operating Co. Inc.,MC,728,G16644,MC,728,G16644,2849,S,7671,E,Development,SS002,ST01BP00,5376,51082,VALARIS 8505 (ENSCO 8505),1069448.8010,10251329.3750,28.23747725,-88.77371739
608104015803,Revised Bypass,5/14/2019,5/14/2019,03026,"EnVen Energy Ventures, LLC",EW,873,G12136,EW,873,G12136,6967,S,7905,E,Development,A025,ST01BP01,773,47794,NABORS MODS 200,2542334.75,10207926.5820,28.10100359,-90.20210961
608124012601,Revised Bypass,5/14/2019,5/16/2019,00078,Chevron U.S.A. Inc.,WR,758,G17015,WR,758,G17015,7260,N,3640,E,Exploratory,PS003,ST00BP01,6960,100053,T.O. DEEPWATER CONQUEROR,2150600.0310,9512580.0270,26.20756667,-91.443565
608114021702,Revised Sidetrack,5/14/2019,5/16/2019,03035,Fieldwood Energy Offshore LLC,GC,200,G12209,GC,200,G12209,4909,S,1533,E,Development,TA002,ST02BP00,2672,100033,VALARIS DS-16 (ROWAN RESOLUTE),2374467,10079148.9990,27.75656639,-90.72990179
608124012700,Revised New Well,5/15/2019,5/16/2019,00276,Exxon Mobil Corporation,WR,584,G20351,WR,584,G20351,6048,N,4996,W,Development,JU106,ST00BP00,7146,100036,VALARIS DS-18 (ROWAN RELENTLESS),2175076.0460,9577151.9060,26.38438861,-91.36643083
608105001102,Revised Sidetrack,5/16/2019,5/16/2019,03247,Talos Energy Offshore LLC,EW,305,G35292,EW,305,G35292,8229,S,1385,E,Development,A010,ST02BP00,270,45363,VALARIS JU-75 (ENSCO 75),2612214.6030,10415109.3970,28.66567491,-89.96941324
177114156700,Revised New Well,5/16/2019,5/16/2019,01284,"W & T Offshore, Inc.",SS,28, 00346,SS,28, 00346,377,N,830,W,Development,041,ST00BP00,12,58900,PARKER  77-B,2047629.98,169099.6060,29.13158139,-91.18416056
608074032200,Revised New Well,5/16/2019,5/16/2019,02117,Shell Gulf of Mexico Inc.,GB,386,G10350,GB,386,G10350,1324,S,3799,W,Development,LL005,ST00BP00,2627,35000,T.O. DEEPWATER PONTUS,1872919.0110,10012204.1210,27.58913528,-92.28197028
177190010303,Revised Sidetrack,5/16/2019,5/16/2019,02375,"Energy XXI GOM, LLC",WD,29, 00385,WD,29, 00385,10020,S,5068,E,Development,D004,ST03BP00,38,90923,SPARTAN 208,2554704.0010,175538.4990,29.13780854,-89.59587714
608114026508,Bypass,5/16/2019,5/17/2019,03026,"EnVen Energy Ventures, LLC",GC,202,G07998,GC,158,G07995,3652,S,6879,E,Development,A004,ST06BP01,2985,94114,DD 202,2400800.6390,10093731.7750,27.79529957,-90.64765546
608054008601,Revised Sidetrack,5/16/2019,5/17/2019,00689,Shell Offshore Inc.,AC,380,G32954,AC,380,G32954,3540,S,7359,E,Exploratory,001,ST01BP00,6216,50825,T.O. DEEPWATER THALASSA,1133120.61,9650100.4440,26.58601597,-94.55268354
608174140800,Revised New Well,5/16/2019,5/16/2019,00078,Chevron U.S.A. Inc.,MC,651,G34454,MC,607,G34451,272,S,3218,W,Exploratory,002,ST00BP00,6536,51090,PACIFIC SHARAV,1238737.9950,10296272.03,28.36691917,-88.24938611
608174120803,Revised Bypass,5/16/2019,5/17/2019,00689,Shell Offshore Inc.,MC,806,G07962,MC,807,G07963,7043,N,319,W,Exploratory,MB002,ST00BP03,3039,2385,OLYMPUS N88,919038.5260,10225597.3910,28.15987109,-89.23923067
608174140700,Revised New Well,5/17/2019,5/17/2019,02481,BP Exploration & Production Inc.,MC,564,G36253,MC,564,G36253,2775,N,5740,W,Exploratory,001,ST00BP00,6678,49580,SEADRILL WEST VELA,1257100.0330,10324904.9730,28.44619611,-88.19316528
608174140600,Revised New Well,5/17/2019,5/17/2019,01284,"W & T Offshore, Inc.",MC,800,G18292,MC,800,G18292,3975,S,5934,E,Development,002,ST00BP00,3116,92610,NOBLE SAM CROFT,817745.5710,10220775.2640,28.14111667,-89.5531
608174121703,Revised Sidetrack,5/17/2019,5/17/2019,00059,Hess Corporation,MC,725,G22898,MC,725,G22898,6767,S,6016,W,Development,TB007,ST02BP00,4328,51525,DIAMOND OCEAN BLACKLION,1019776.3720,10255246.5250,28.24616085,-88.92815038
608174049304,Revised Bypass,5/17/2019,5/17/2019,00689,Shell Offshore Inc.,MC,807,G07963,MC,807,G07963,3658,N,5687,W,Development,A018,ST03BP01,2945,94113,H&P 201,924407,10228981.9980,28.1694484,-89.22276904
608104016100,New Well,5/20/2019,6/24/2019,03247,Talos Energy Offshore LLC,EW,305,G35292,EW,305,G35292,8239,S,1402,E,Development,A021,ST00BP00,270,45363,VALARIS JU-75 (ENSCO 75),2612198.3540,10415119.43,28.66570361,-89.96946306
608114021702,Revised Sidetrack,5/20/2019,5/20/2019,03035,Fieldwood Energy Offshore LLC,GC,200,G12209,GC,200,G12209,4909,S,1533,E,Development,TA002,ST02BP00,2672,100033,VALARIS DS-16 (ROWAN RESOLUTE),2374467,10079148.9990,27.75656639,-90.72990179
177104169100,Revised New Well,5/20/2019,5/20/2019,02628,"Arena Offshore, LP",EI,276,G00989,EI,275,G24910,5707,S,544,E,Development,K003,ST00BP00,182,45642,WFD 300,1954389.4940,-86864.4710,28.42774333,-91.47518889
608174140900,Revised New Well,5/20/2019,5/20/2019,02058,"LLOG Exploration Offshore, L.L.C.",MC,816,G33178,MC,816,G33178,5119,N,7802,E,Exploratory,003,ST00BP00,5638,51181,SEADRILL WEST CAPRICORN,1069317.9940,10227521.0260,28.17199361,-88.77304194
608234003000,Revised New Well,5/20/2019,5/20/2019,02647,Murphy Exploration & Production Company - USA,DC,4,G10437,DC,4,G10437,2830,S,1204,E,Exploratory,002,ST00BP00,5929,51292,T.O. DEEPWATER ASGARD,1408555.9640,10504750.0420,28.94429028,-87.72516528
608174133601,Bypass,5/20/2019,7/11/2019,00689,Shell Offshore Inc.,MC,392,G26253,MC,392,G26253,3070,N,5921,E,Exploratory,AE006,ST00BP01,7255,50160,T.O. DEEPWATER PROTEUS,1324639.2380,10387969.94,28.62136932,-87.98457276
608174140801,,5/21/2019,5/20/2019,00078,Chevron U.S.A. Inc.,MC,651,G34454,MC,607,G34451,272,S,3218,W,,  002,ST00BP01,6528,51090,PACIFIC SHARAV,1238737.9950,10296272.03,28.36691917,-88.24938611
608074032300,Revised New Well,5/21/2019,5/21/2019,00078,Chevron U.S.A. Inc.,GB,913,G34528,GB,913,G34528,2140,S,2286,W,Exploratory,001,ST00BP00,4877,50279,T.O. DISCOVERER INSPIRATION,1855565.7560,9822939.9110,27.06860028,-92.33865611
608174140801,Bypass,5/21/2019,5/21/2019,00078,Chevron U.S.A. Inc.,MC,651,G34454,MC,607,G34451,272,S,3218,W,Exploratory,002,ST00BP01,6528,51090,PACIFIC SHARAV,1238737.9950,10296272.03,28.36691917,-88.24938611
608174140600,Revised New Well,5/21/2019,5/21/2019,01284,"W & T Offshore, Inc.",MC,800,G18292,MC,800,G18292,3975,S,5934,E,Development,002,ST00BP00,3116,92610,NOBLE SAM CROFT,817745.5710,10220775.2640,28.14111667,-89.5531
177084097400,Revised New Well,5/21/2019,5/29/2019,02961,Byron Energy Inc.,SM,74,G35935,SM,73,,1597,N,2993,E,Exploratory,D014,ST00BP00,137,90828,WFD 350,1762453.1010,-21092.3620,28.60655944,-92.07345139
608174049304,Revised Bypass,5/21/2019,5/22/2019,00689,Shell Offshore Inc.,MC,807,G07963,MC,807,G07963,3658,N,5687,W,Development,A018,ST03BP01,2945,94113,H&P 201,924407,10228981.9980,28.1694484,-89.22276904
608174140900,Revised New Well,5/21/2019,5/22/2019,02058,"LLOG Exploration Offshore, L.L.C.",MC,816,G33178,MC,816,G33178,5119,N,7802,E,Exploratory,003,ST00BP00,5638,51181,SEADRILL WEST CAPRICORN,1069317.9940,10227521.0260,28.17199361,-88.77304194
177174098900,Revised New Well,5/21/2019,5/22/2019,03481,"Cantium, LLC",GI,26, 00391,GI,26, 00391,2898,N,4394,E,Development,001,ST00BP00,50,50760,VALARIS JU-145 (ROWAN EXL III),2394233.5780,153121.0480,29.08188833,-90.09921556
608234003000,Revised New Well,5/21/2019,5/21/2019,02647,Murphy Exploration & Production Company - USA,DC,4,G10437,DC,4,G10437,2830,S,1204,E,Exploratory,002,ST00BP00,5929,51292,T.O. DEEPWATER ASGARD,1408555.9640,10504750.0420,28.94429028,-87.72516528
608114032202,Bypass,5/21/2019,5/28/2019,00981,Anadarko Petroleum Corporation,GC,645,G11081,GC,645,G11081,6180,S,1115,W,Development,A011,ST01BP01,4344,47715,HOLSTEIN SPAR RIG,2440475.3470,9922019.8190,27.32107733,-90.53557644
177094102402,Revised Sidetrack,5/22/2019,5/29/2019,02628,"Arena Offshore, LP",EI,182,G04452,EI,182,G04452,3464,N,3829,W,Development,A018,ST02BP00,88,91226,WFD 250,1883651.7220,34451.2990,28.7608926,-91.69638846
177174098900,Revised New Well,5/22/2019,6/17/2019,03481,"Cantium, LLC",GI,26, 00391,GI,26, 00391,2898,N,4394,E,Development,001,ST00BP00,50,50760,VALARIS JU-145 (ROWAN EXL III),2394233.5780,153121.0480,29.08188833,-90.09921556
608114072200,Revised New Well,5/23/2019,5/30/2019,03247,Talos Energy Offshore LLC,GC,21,G35385,GC,21,G35385,7138,N,3272,E,Exploratory,001,ST00BP00,1296,92600,NOBLE DON TAYLOR,2325208.0650,10146302.25,27.94364139,-90.87855833
