SN_APD_CSG_INTV,SN_APD_FK,CSNG_INTV_NUM,CSNG_INTV_TYPE_CD,CSNG_INTV_NAME,CSNG_HOLESIZE,CSNG_MUD_WGT_PPG,CSNG_MUD_TYPE_CD,CSNG_FRAC_GRAD_PPG,CSNG_TOP_MD,CSNG_CEMENT_VOL,CSNG_PREVENTER_CD,CSNG_BOP_STACK_SIZE,CSNG_WELLHEAD_RATING,CSNG_ANNULAR_RATING,CSNG_BOP_RATING,CSNG_ANNULAR_TEST_PRSS,CSNG_BOP_DIV_TEST_PRSS,CSNG_MUD_TEST_PRSS,CSNG_LINER_TEST,CSNG_FORMATION_TEST_PRSS
-518134,-23318,2,C,S,26.0,11.2,WBM,12.7,,5521.0,BOP,18.75,20000.0,10000.0,15000.0,7000,13300,8.6,4500.0,12.8
-518135,-23318,3,L,I,21.0,12.5,SBM,14.4,8310.0,663.0,BOP,18.75,20000.0,10000.0,15000.0,4700,4700,12.4,1500.0,14.4
-518136,-23318,4,L,I,19.0,13.8,SBM,15.2,3902.0,806.0,BOP,18.75,20000.0,10000.0,15000.0,5000,5100,13.7,5100.0,15.2
-518137,-23318,5,C,I,16.5,15.0,SBM,15.9,3617.0,624.0,BOP,18.75,20000.0,10000.0,15000.0,5500,5500,14.9,7000.0,15.9
-518138,-23318,6,L,I,14.5,15.6,SBM,16.6,16940.0,1344.0,BOP,18.75,20000.0,10000.0,15000.0,7000,7000,15.4,1300.0,16.6
-518179,-23318,7,O,O,8.5,16.0,SBM,17.3,,,BOP,18.75,20000.0,10000.0,15000.0,6800,6900,15.8,0.0,0.0
-518326,-23324,1,C,C,32.0,9.6,WBM,11.4,,3054.0,,,,,,0,0,0.0,0.0,0.0
-518327,-23324,2,C,S,26.0,11.3,WBM,14.1,,5143.0,BOP,18.75,15000.0,10000.0,15000.0,3900,3900,8.6,3800.0,14.0
-518328,-23324,3,C,I,18.125,13.4,SBM,16.5,,474.0,BOP,18.75,15000.0,10000.0,15000.0,5440,5440,13.4,5340.0,16.2
-518329,-23324,4,L,I,14.5,15.5,SBM,16.7,12394.0,525.0,BOP,18.75,15000.0,10000.0,15000.0,5140,5140,15.5,2950.0,16.5
-518330,-23324,5,L,P,12.25,15.4,SBM,17.1,13680.0,567.0,BOP,18.75,15000.0,10000.0,15000.0,5150,5150,15.3,2950.0,
-520521,-23379,1,C,C,32.0,9.6,WBM,11.4,,3054.0,,,,,,0,0,0.0,0.0,0.0
-520522,-23379,2,C,S,26.0,11.3,WBM,14.1,,5143.0,BOP,18.75,15000.0,10000.0,15000.0,3900,3900,8.6,3800.0,13.7
-520523,-23379,4,C,I,17.5,13.4,SBM,16.5,,474.0,BOP,18.75,15000.0,10000.0,15000.0,5440,5440,13.4,5340.0,16.2
-520524,-23379,5,L,I,14.5,15.5,SBM,16.7,12394.0,525.0,BOP,18.75,15000.0,10000.0,15000.0,5140,5140,15.5,2950.0,16.5
-520525,-23379,6,L,P,12.25,15.4,SBM,17.1,13680.0,567.0,BOP,18.75,15000.0,10000.0,15000.0,5150,5150,15.3,2950.0,
-520526,-23379,3,L,I,18.125,12.8,SBM,15.0,5913.0,375.0,BOP,18.75,15000.0,10000.0,15000.0,4430,4430,12.5,1040.0,14.5
-525851,-23676,1,C,P,9.875,11.0,WBM,16.5,0.0,2398.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,11.0,5000.0,16.5
-525852,-23676,2,L,P,6.75,12.5,WBM,17.0,10500.0,380.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,9.0,3500.0,0.0
-527004,-23752,1,C,I,17.5,14.8,SBM,16.4,0.0,2018.0,BOP,18.75,15000.0,10000.0,15000.0,6700,8000,14.8,2900.0,16.0
-527005,-23752,2,L,I,14.75,14.8,SBM,15.7,20532.0,771.0,BOP,18.75,15000.0,10000.0,15000.0,7000,8000,14.8,1200.0,15.7
-527006,-23752,3,C,P,9.875,15.0,SBM,16.6,20282.0,2235.0,BOP,18.75,15000.0,10000.0,15000.0,7000,7900,15.5,2100.0,0.0
-527829,-23790,1,C,I,9.875,10.0,OBM,13.4,0.0,1180.0,BOP,13.625,5000.0,5000.0,10000.0,3500,3500,8.6,2200.0,12.0
-527830,-23790,2,C,P,6.75,11.0,OBM,15.1,0.0,502.0,BOP,13.625,5000.0,5000.0,10000.0,3500,3500,11.0,3500.0,0.0
-528555,-23843,1,C,S,26.0,11.5,WBM,13.4,,6396.0,BOP,18.75,15000.0,10000.0,15000.0,5000,5000,8.6,4500.0,12.5
-528556,-23843,2,L,I,18.125,11.4,SBM,13.6,7483.0,800.0,BOP,18.75,15000.0,10000.0,15000.0,4300,4300,11.4,2000.0,13.6
-528557,-23843,3,C,P,14.5,13.1,SBM,14.7,,911.0,BOP,18.75,15000.0,10000.0,15000.0,4500,4500,13.1,4000.0,13.5
-528558,-23843,4,L,P,12.25,12.5,SBM,15.2,18389.0,706.0,BOP,18.75,15000.0,10000.0,15000.0,5400,5400,12.5,5400.0,
-528645,-23852,1,C,I,9.875,10.5,OBM,13.3,0.0,1272.0,BOP,13.625,5000.0,5000.0,10000.0,3500,3500,8.6,2000.0,12.0
-528646,-23852,2,C,P,7.5,10.5,OBM,14.8,0.0,800.0,BOP,13.625,5000.0,5000.0,10000.0,3500,3500,10.5,3500.0,0.0
-529298,-23889,1,C,S,32.0,9.6,WBM,10.1,0.0,2328.0,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0
-529299,-23889,2,C,S,26.0,10.4,WBM,12.6,0.0,5022.0,BOP,18.75,15000.0,10000.0,15000.0,5400,5400,8.6,2750.0,12.4
-529300,-23889,3,L,I,21.0,12.1,SBM,14.6,6404.0,477.0,BOP,18.75,15000.0,10000.0,15000.0,4900,4900,12.1,2100.0,14.2
-529301,-23889,4,C,I,16.5,13.5,SBM,15.8,0.0,295.0,BOP,18.75,15000.0,10000.0,15000.0,7000,7400,13.5,6900.0,14.6
-529302,-23889,5,L,I,14.75,13.8,SBM,15.4,18950.0,504.0,BOP,18.75,15000.0,10000.0,15000.0,7000,7400,13.8,2800.0,15.3
-529303,-23889,6,L,P,10.625,14.7,SBM,15.4,24420.0,275.0,BOP,18.75,15000.0,10000.0,15000.0,7000,7400,14.7,3500.0,0.0
-529571,-23901,1,C,I,22.0,10.8,WBM,11.8,0.0,0.0,BOP,18.75,10000.0,10000.0,10000.0,3775,3775,10.8,1000.0,11.6
-529572,-23901,2,C,I,16.0,11.3,SBM,13.4,0.0,258.0,BOP,18.75,10000.0,10000.0,10000.0,4310,4310,11.4,3810.0,13.1
-529573,-23901,3,L,I,14.75,12.6,SBM,14.9,8868.0,789.0,BOP,18.75,10000.0,10000.0,10000.0,5000,5000,12.7,2300.0,13.1
-529574,-23901,4,C,P,10.625,12.6,SBM,16.1,13878.0,1111.0,BOP,18.75,10000.0,10000.0,10000.0,5000,5000,12.9,2000.0,12.2
-529575,-23901,5,O,O,6.5,11.7,SBM,16.1,0.0,0.0,BOP,18.75,10000.0,10000.0,10000.0,5000,5000,11.6,0.0,0.0
-529576,-23903,1,C,C,32.0,8.6,WBM,9.4,,1970.0,,,,,,0,0,0.0,0.0,0.0
-529577,-23903,2,C,S,26.0,9.6,WBM,11.2,,4200.0,BOP,18.75,15000.0,10000.0,15000.0,5000,5000,8.6,3000.0,11.2
-530829,-23965,1,C,C,32.0,8.8,WBM,9.7,0.0,2054.0,,,15000.0,,,0,0,0.0,0.0,0.0
-530693,-23957,1,C,I,22.0,10.8,WBM,11.8,0.0,0.0,BOP,18.75,10000.0,10000.0,10000.0,3775,3775,10.8,1000.0,11.6
-530694,-23957,2,C,I,16.0,11.3,SBM,13.4,0.0,258.0,BOP,18.75,10000.0,10000.0,10000.0,4310,4310,11.4,3810.0,13.1
-530695,-23957,3,L,I,14.75,12.6,SBM,14.9,8868.0,789.0,BOP,18.75,10000.0,10000.0,10000.0,5000,5000,12.7,2300.0,13.1
-530696,-23957,4,C,P,10.625,12.6,SBM,16.1,13878.0,1111.0,BOP,18.75,10000.0,10000.0,10000.0,5000,5000,12.9,2000.0,12.2
-530697,-23957,5,O,O,6.5,11.7,SBM,16.1,0.0,0.0,BOP,18.75,10000.0,10000.0,10000.0,5000,5000,11.6,0.0,0.0
-530830,-23965,2,C,S,26.0,10.9,WBM,12.3,0.0,6552.0,BOP,18.75,15000.0,10000.0,15000.0,5200,6600,11.7,2900.0,12.2
-530831,-23965,3,L,I,21.0,11.7,SBM,13.2,11823.0,1942.0,BOP,18.75,15000.0,10000.0,15000.0,5200,6600,11.7,1200.0,13.2
-530832,-23965,4,L,I,19.0,12.7,SBM,14.3,6472.0,1912.0,BOP,18.75,15000.0,10000.0,15000.0,5200,6600,12.7,3300.0,13.9
-530833,-23965,5,L,I,17.0,13.2,SBM,15.0,18305.0,2263.0,BOP,18.75,15000.0,10000.0,15000.0,5200,6600,13.2,2800.0,14.9
-530834,-23965,6,C,P,12.25,14.3,SBM,15.8,22668.0,3592.0,BOP,18.75,15000.0,10000.0,15000.0,5550,6600,14.3,1500.0,0.0
-532003,-24021,1,C,C,22.0,9.0,WBM,12.6,0.0,2268.0,DIV,21.25,2000.0,0.0,2000.0,0,250,9.2,250.0,0.0
-526874,-23738,6,L,I,14.0,16.9,SBM,17.3,19080.0,915.0,BOP,18.75,20000.0,10000.0,15000.0,7000,12500,16.9,1400.0,17.4
-526875,-23738,7,O,O,12.25,16.3,SBM,18.2,,,BOP,18.75,20000.0,10000.0,15000.0,7000,12500,0.0,,
-527739,-23784,1,C,S,26.0,11.5,WBM,13.4,,6396.0,BOP,18.75,15000.0,10000.0,15000.0,5000,5000,8.6,4500.0,12.5
-527740,-23784,2,L,I,18.125,11.4,SBM,13.6,7483.0,800.0,BOP,18.75,15000.0,10000.0,15000.0,4300,4300,11.4,2000.0,13.6
-527741,-23784,3,C,P,14.5,12.9,SBM,14.7,,911.0,BOP,18.75,15000.0,10000.0,15000.0,4500,4500,12.9,4000.0,13.5
-527742,-23784,4,L,P,12.25,12.5,SBM,15.2,18389.0,706.0,BOP,18.75,15000.0,10000.0,15000.0,5400,5400,12.5,5400.0,
-528013,-23799,6,L,P,6.5,14.0,SBM,17.3,22300.0,170.0,BOP,13.625,10000.0,5000.0,10000.0,3500,5000,14.0,2800.0,0.0
-528185,-23810,1,C,C,26.0,12.0,WBM,15.1,,3274.0,DIV,16.75,10000.0,0.0,1000.0,0,250,10.5,260.0,0.0
-528186,-23810,2,C,S,22.0,12.4,WBM,15.1,,3066.0,DIV,16.75,10000.0,0.0,1000.0,0,250,12.4,2800.0,15.1
-528187,-23810,3,C,I,14.75,13.8,SBM,16.5,,3150.0,BOP,16.75,10000.0,5000.0,10000.0,3500,5000,13.8,3500.0,16.5
-528208,-23810,4,L,I,12.25,14.4,SBM,16.7,14291.0,783.0,BOP,13.625,10000.0,5000.0,10000.0,3500,5000,14.4,1500.0,16.7
-528209,-23810,5,L,P,9.875,14.0,SBM,17.2,16576.0,634.0,BOP,13.625,10000.0,5000.0,10000.0,3500,5000,14.0,2500.0,17.2
-528210,-23810,6,L,P,6.5,14.0,SBM,17.3,22300.0,170.0,BOP,13.625,10000.0,5000.0,10000.0,3500,5000,14.0,2800.0,0.0
-536985,-24279,4,L,I,22.0,11.3,SBM,13.0,5592.0,505.0,BOP,18.75,10000.0,10000.0,15000.0,7000,7800,11.4,1200.0,12.9
-536986,-24279,5,C,I,16.5,12.4,SBM,16.6,0.0,309.0,BOP,18.75,10000.0,10000.0,15000.0,7000,7800,12.5,6000.0,15.3
-536987,-24280,5,L,I,19.0,12.4,SBM,15.4,15150.0,411.0,BOP,18.75,20000.0,10000.0,15000.0,5600,5600,12.4,2900.0,15.4
-537008,-24280,6,C,I,16.5,14.9,SBM,16.1,0.0,295.0,BOP,18.75,20000.0,10000.0,15000.0,4800,8200,14.9,6600.0,16.1
-537009,-24279,6,L,I,14.0,14.8,SBM,17.0,10858.0,211.0,BOP,18.75,10000.0,10000.0,15000.0,7000,7800,14.8,3410.0,16.2
-537010,-24280,7,L,I,13.5,14.9,SBM,15.8,23750.0,182.0,BOP,18.75,20000.0,10000.0,15000.0,4800,8200,14.9,1500.0,15.9
-537011,-24279,7,C,P,10.25,15.3,SBM,16.4,0.0,353.0,BOP,18.75,10000.0,10000.0,15000.0,7000,7800,15.0,7300.0,0.0
-537012,-24280,8,O,O,12.25,14.9,SBM,15.8,0.0,0.0,BOP,18.75,20000.0,10000.0,15000.0,4800,8200,14.9,0.0,0.0
-537057,-24284,5,C,P,12.25,15.0,SBM,16.5,13496.0,3849.0,BOP,18.75,15000.0,10000.0,15000.0,5500,5500,15.0,1500.0,0.0
-542158,-24531,1,C,S,24.0,9.5,WBM,11.7,0.0,4200.0,BOP,18.75,5000.0,5000.0,10000.0,2900,2900,9.5,2400.0,11.8
-542159,-24531,2,L,I,20.0,11.3,SBM,12.8,3041.0,827.0,BOP,18.75,5000.0,5000.0,10000.0,2900,2900,11.0,2400.0,12.9
-542160,-24531,3,C,I,17.0,12.3,SBM,14.1,0.0,1620.0,BOP,18.75,10000.0,5000.0,10000.0,3500,4200,12.1,3700.0,14.1
-542161,-24531,4,L,I,12.25,13.2,SBM,14.8,6895.0,573.0,BOP,18.75,10000.0,5000.0,10000.0,3500,4200,13.3,900.0,14.8
-542162,-24531,5,L,P,9.875,13.2,SBM,15.2,9620.0,286.0,BOP,18.75,10000.0,5000.0,10000.0,3500,4200,13.3,1400.0,0.0
-544553,-24613,3,C,P,6.75,10.0,OBM,14.6,0.0,542.0,BOP,11.0,5000.0,5000.0,10000.0,3500,3500,9.5,3500.0,0.0
-545110,-24638,1,C,C,32.0,9.5,WBM,11.2,0.0,3072.0,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0
-545111,-24638,2,C,S,26.0,10.9,WBM,13.6,,5716.0,BOP,18.75,15000.0,10000.0,15000.0,4800,4800,8.6,2600.0,13.6
-545112,-24638,3,C,I,17.5,11.8,SBM,15.2,,301.0,BOP,18.75,15000.0,10000.0,15000.0,4800,4800,11.8,3800.0,15.2
-545113,-24638,4,L,I,14.5,12.2,SBM,16.0,9630.0,529.0,BOP,18.75,15000.0,10000.0,15000.0,4800,4800,12.2,2500.0,16.0
-545114,-24638,5,L,P,12.25,12.4,SBM,16.2,11905.0,198.0,BOP,18.75,15000.0,10000.0,15000.0,4800,4800,12.4,2600.0,16.2
-545225,-24644,1,C,S,22.0,8.6,WBM,8.7,0.0,2529.0,BOP,18.75,15000.0,10000.0,15000.0,1000,1000,8.6,1000.0,9.1
-545226,-24644,2,C,I,16.5,8.8,WBM,9.1,0.0,955.0,BOP,18.75,15000.0,10000.0,15000.0,1200,1200,8.8,1000.0,9.6
-490411,-22280,1,C,I,8.5,13.5,SBM,15.9,,,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,13.6,4000.0,15.9
-490412,-22280,2,L,P,7.5,14.0,SBM,16.7,6950.0,857.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,14.0,1200.0,
-491173,-22341,1,C,C,30.0,9.5,GSW,12.1,,3629.0,,,3000.0,0.0,0.0,0,0,0.0,0.0,0.0
-491174,-22341,2,C,S,24.0,12.3,GSW,14.7,,5851.0,BOP,18.75,15000.0,10000.0,15000.0,7500,7500,8.6,3660.0,14.7
-491175,-22341,3,L,I,20.0,13.9,SBM,16.0,5650.0,3016.0,BOP,18.75,15000.0,10000.0,15000.0,5500,5500,13.9,1050.0,16.0
-491176,-22341,4,C,I,17.5,14.7,SBM,16.8,,2779.0,BOP,18.75,15000.0,10000.0,15000.0,5500,5500,14.7,5130.0,16.8
-491177,-22341,5,C,P,12.25,15.0,SBM,17.4,14128.0,2888.0,BOP,18.75,15000.0,10000.0,15000.0,5500,5500,15.0,1500.0,0.0
-492677,-22457,1,C,S,26.0,10.1,WBM,13.3,,4276.0,BOP,18.75,15000.0,10000.0,15000.0,6800,11800,8.6,3100.0,13.3
-492678,-22457,2,L,I,21.0,12.2,SBM,14.6,7271.0,8061.0,BOP,18.75,15000.0,10000.0,15000.0,5600,9100,12.0,5500.0,14.4
-492679,-22457,3,L,I,16.5,14.1,SBM,15.6,23850.0,806.0,BOP,18.75,15000.0,10000.0,15000.0,4800,8300,13.6,3400.0,14.4
-492680,-22457,4,C,P,12.25,13.6,SBM,15.7,25292.0,10809.0,BOP,18.75,15000.0,10000.0,15000.0,4900,8300,13.6,7900.0,
-493125,-22512,1,C,C,32.0,8.6,GSW,9.9,0.0,2843.0,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0
-493126,-22512,2,C,S,26.0,9.6,GSW,11.2,0.0,4314.0,BOP,18.75,15000.0,10000.0,15000.0,4400,4400,8.6,4400.0,11.2
-493127,-22512,3,C,I,18.125,10.1,SBM,14.2,0.0,515.0,BOP,18.75,15000.0,10000.0,15000.0,4400,4400,10.1,4400.0,13.5
-493128,-22512,4,L,P,12.25,12.6,SBM,13.8,13010.0,639.0,BOP,18.75,15000.0,10000.0,15000.0,4400,4400,12.6,2500.0,0.0
-493978,-22553,1,C,C,30.0,9.0,GSW,10.8,,2862.0,,,3000.0,,,0,0,0.0,0.0,0.0
-493999,-22553,2,C,S,24.0,10.4,GSW,12.4,,5272.0,BOP,18.75,15000.0,10000.0,15000.0,7500,7500,8.6,2830.0,12.4
-494000,-22553,3,L,I,20.0,11.6,SBM,13.8,6678.0,4058.0,BOP,18.75,15000.0,10000.0,15000.0,4900,4900,11.6,1040.0,13.8
-494001,-22553,4,C,I,17.5,12.5,SBM,15.1,,2170.0,BOP,18.75,15000.0,10000.0,15000.0,4900,4900,12.5,4900.0,15.1
-494002,-22553,5,L,I,14.5,13.1,SBM,15.4,15773.0,500.0,BOP,18.75,15000.0,10000.0,15000.0,5200,5200,13.1,1550.0,15.4
-494003,-22553,6,C,P,12.25,14.5,SBM,16.0,0.0,1453.0,BOP,18.75,15000.0,10000.0,15000.0,5200,5200,14.5,3030.0,16.0
-494004,-22553,7,L,P,9.875,15.0,SBM,16.3,18811.0,300.0,BOP,18.75,15000.0,10000.0,15000.0,5200,5200,15.0,2500.0,16.3
-494993,-22618,1,C,C,35.5,9.2,WBM,9.9,0.0,1833.0,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0
-494994,-22618,2,C,S,32.0,9.6,WBM,10.4,0.0,1470.0,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0
-494995,-22618,3,C,S,26.0,10.4,WBM,11.5,0.0,3331.0,BOP,18.75,15000.0,10000.0,15000.0,5300,5300,8.6,2150.0,11.4
-494996,-22618,4,L,I,21.0,10.9,SBM,12.2,6250.0,477.0,BOP,18.75,15000.0,10000.0,15000.0,2530,2530,10.9,1000.0,11.9
-494997,-22618,5,C,I,16.5,11.4,SBM,13.7,0.0,296.0,BOP,18.75,15000.0,10000.0,15000.0,4235,4235,11.7,4500.0,12.7
-494998,-22618,6,L,I,14.75,12.5,SBM,15.3,10011.0,2496.0,BOP,18.75,15000.0,10000.0,15000.0,4395,4395,12.5,4600.0,13.4
-494999,-22618,7,C,P,12.25,12.1,SBM,15.2,17979.0,718.0,BOP,18.75,15000.0,10000.0,15000.0,4500,4500,12.7,4300.0,13.0
-495000,-22618,8,L,P,9.875,12.7,SBM,15.3,21086.0,234.0,BOP,18.75,15000.0,10000.0,15000.0,4500,4500,12.7,4300.0,13.2
-495180,-22711,1,C,S,26.0,12.2,WBM,13.8,0.0,4559.0,BOP,18.75,15000.0,10000.0,15000.0,4700,4700,10.3,1500.0,12.5
-495181,-22711,2,L,I,19.25,11.0,SBM,13.4,5662.0,2449.0,BOP,18.75,15000.0,10000.0,15000.0,4700,4700,11.0,4200.0,12.7
-495182,-22711,3,L,I,16.5,12.0,SBM,14.7,15681.0,2328.0,BOP,18.75,15000.0,10000.0,15000.0,4700,4700,12.0,2600.0,14.2
-495183,-22711,4,O,O,12.25,12.5,SBM,14.9,,,BOP,18.75,15000.0,10000.0,15000.0,4700,4700,12.5,,
-497095,-22820,1,C,C,35.5,9.2,WBM,9.9,0.0,1833.0,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0
-497096,-22820,2,C,S,32.0,9.6,WBM,10.4,0.0,1470.0,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0
-497097,-22820,3,C,S,26.0,10.4,WBM,11.5,0.0,3331.0,BOP,18.75,15000.0,10000.0,15000.0,5300,5300,8.6,2150.0,11.4
-497098,-22820,4,L,I,21.0,10.9,SBM,12.2,6250.0,477.0,BOP,18.75,15000.0,10000.0,15000.0,2530,2530,10.9,1000.0,11.9
-497119,-22820,5,C,I,16.5,11.4,SBM,13.7,0.0,296.0,BOP,18.75,15000.0,10000.0,15000.0,4235,4235,11.7,4500.0,12.7
-497120,-22820,6,L,I,14.75,12.5,SBM,15.3,10011.0,2496.0,BOP,18.75,15000.0,10000.0,15000.0,4395,4395,12.5,4600.0,13.4
-497121,-22820,7,C,P,12.25,12.1,SBM,15.2,17979.0,705.0,BOP,18.75,15000.0,10000.0,15000.0,4500,4500,12.7,4300.0,13.0
-497122,-22820,8,L,P,9.875,12.7,SBM,15.3,21144.0,291.0,BOP,18.75,15000.0,10000.0,15000.0,4500,4500,12.7,4300.0,13.2
-504319,-23008,1,C,I,14.75,10.2,OBM,12.2,0.0,4596.0,DIV,13.625,5000.0,5000.0,10000.0,3500,4000,8.6,1300.0,11.4
-538330,-24351,4,C,P,12.25,12.7,SBM,15.7,25423.0,9033.0,BOP,18.75,15000.0,10000.0,15000.0,6300,6300,12.7,4300.0,
-538331,-24352,1,C,S,18.125,10.9,WBM,11.9,,2558.0,BOP,18.75,15000.0,10000.0,15000.0,4300,4300,10.9,3100.0,11.6
-538332,-24352,2,L,I,16.5,10.9,SBM,12.4,9600.0,815.0,BOP,18.75,15000.0,10000.0,15000.0,3900,3900,10.9,2400.0,12.4
-538333,-24352,3,L,I,14.5,11.6,SBM,12.9,13378.0,733.0,BOP,18.75,15000.0,10000.0,15000.0,3900,3900,10.9,1600.0,11.8
-538334,-24352,4,C,P,12.25,11.2,SBM,12.5,17042.0,727.0,BOP,18.75,15000.0,10000.0,15000.0,3900,3900,10.4,3200.0,
-538873,-24374,1,C,S,26.0,11.0,WBM,12.7,0.0,10916.0,BOP,18.75,15000.0,10000.0,15000.0,4600,4600,10.1,1500.0,12.5
-538874,-24374,2,L,I,19.25,11.3,SBM,13.3,5671.0,1963.0,BOP,18.75,15000.0,10000.0,15000.0,4600,4600,11.3,5300.0,12.8
-538875,-24374,3,L,I,16.5,12.5,SBM,15.1,17905.0,2185.0,BOP,18.75,15000.0,10000.0,15000.0,6300,6300,12.5,3100.0,14.0
-538876,-24374,4,C,P,12.25,12.7,SBM,15.7,25130.0,9037.0,BOP,18.75,15000.0,10000.0,15000.0,6300,6300,12.7,4300.0,
-538914,-24376,1,C,C,32.0,12.0,WBM,10.5,,3216.0,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0
-538915,-24376,2,C,S,26.0,13.2,WBM,11.6,,3863.0,BOP,18.75,15000.0,10000.0,15000.0,5600,5600,8.6,4500.0,11.2
-538916,-24376,3,L,I,18.125,10.8,SBM,14.7,6700.0,1262.0,BOP,18.75,15000.0,10000.0,15000.0,5100,5100,10.9,2200.0,14.7
-538917,-24376,4,C,I,16.0,14.2,SBM,16.4,0.0,650.0,BOP,18.75,15000.0,10000.0,15000.0,7000,7800,15.2,7300.0,16.0
-539013,-24382,1,C,C,32.0,10.6,WBM,11.4,0.0,4872.0,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0
-522689,-23494,1,C,S,17.5,9.5,WBM,15.1,0.0,5588.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,8.6,2500.0,13.3
-531329,-23983,1,C,S,26.0,12.0,WBM,13.2,,4795.0,BOP,18.75,15000.0,10000.0,15000.0,6100,10000,8.6,3000.0,13.7
-524022,-23579,1,C,C,32.0,9.1,GSW,9.6,,3237.0,,,,,,0,0,0.0,0.0,0.0
-524023,-23579,2,C,S,26.0,10.8,WBM,14.2,,6351.0,BOP,18.75,15000.0,10000.0,15000.0,5420,5420,8.6,4468.0,14.3
-524024,-23579,3,C,I,19.5,13.9,SBM,16.0,,1055.0,BOP,18.75,15000.0,10000.0,15000.0,5650,6660,13.8,6560.0,16.0
-524025,-23579,4,L,I,14.5,15.2,SBM,15.3,21122.0,535.0,BOP,18.75,15000.0,10000.0,15000.0,5240,6330,14.9,530.0,15.3
-524026,-23579,5,L,P,9.875,15.0,SBM,15.4,24325.0,1022.0,BOP,18.75,15000.0,10000.0,15000.0,5240,6300,14.9,3080.0,
-531330,-23983,2,L,I,21.0,12.8,SBM,15.1,5652.0,319.0,BOP,18.75,15000.0,10000.0,15000.0,4500,4500,12.8,900.0,15.1
-531331,-23983,3,L,I,19.0,14.6,SBM,15.8,2718.0,273.0,BOP,18.75,15000.0,10000.0,15000.0,5400,5600,14.6,700.0,15.8
-531332,-23983,4,C,I,17.5,15.3,SBM,16.3,,300.0,BOP,18.75,15000.0,10000.0,15000.0,5300,5800,15.3,5300.0,16.9
-531333,-23983,5,L,I,14.5,15.6,SBM,17.4,15268.0,189.0,BOP,18.75,15000.0,10000.0,15000.0,5400,7800,15.6,1500.0,17.4
-531334,-23983,6,L,I,12.25,16.5,SBM,17.6,20164.0,144.0,BOP,18.75,15000.0,10000.0,15000.0,5200,9100,16.5,1400.0,17.6
-531335,-23983,7,O,O,9.875,16.5,SBM,17.8,,,BOP,18.75,15000.0,10000.0,15000.0,5200,9100,16.5,,
-530954,-23976,1,C,I,16.5,12.3,SBM,15.1,3336.0,533.0,BOP,18.75,15000.0,10000.0,15000.0,7000,7500,14.4,2350.0,14.2
-530955,-23976,2,L,I,14.75,13.2,SBM,15.6,13436.0,2352.0,BOP,18.75,15000.0,10000.0,15000.0,7000,7500,14.4,2350.0,15.3
-530956,-23976,3,L,I,12.25,14.6,SBM,15.9,19174.0,982.0,BOP,18.75,15000.0,10000.0,15000.0,7000,7500,14.4,2350.0,15.3
-530957,-23976,4,L,I,11.75,14.6,SBM,15.9,19174.0,982.0,BOP,18.75,15000.0,10000.0,15000.0,7000,7500,14.4,2350.0,15.3
-530958,-23976,5,L,I,9.875,14.3,SBM,15.9,19691.0,938.0,BOP,18.75,15000.0,10000.0,15000.0,7000,7500,14.6,2200.0,15.6
-530959,-23976,6,O,O,6.5,15.1,SBM,16.2,0.0,0.0,BOP,18.75,15000.0,10000.0,15000.0,7000,7500,15.1,0.0,0.0
-532213,-24035,1,C,C,35.5,9.2,WBM,9.7,0.0,1321.0,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0
-532214,-24035,2,C,S,32.0,12.3,WBM,10.7,0.0,1907.0,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0
-532215,-24035,3,C,S,28.0,13.5,WBM,11.6,0.0,2996.0,BOP,18.75,15000.0,10000.0,15000.0,7000,7650,8.6,1835.0,11.6
-532216,-24035,4,L,I,22.0,11.1,SBM,12.9,5313.0,508.0,BOP,18.75,15000.0,10000.0,15000.0,3165,3165,11.3,800.0,12.9
-532217,-24035,5,L,I,19.0,12.4,SBM,16.7,7766.0,367.0,BOP,18.75,15000.0,10000.0,15000.0,5800,5800,12.4,2400.0,15.5
-532218,-24035,6,C,I,16.5,15.0,SBM,17.4,0.0,309.0,BOP,18.75,15000.0,10000.0,15000.0,6000,6000,15.0,5500.0,16.1
-532219,-24035,7,L,I,14.75,15.5,SBM,16.6,19239.0,400.0,BOP,18.75,15000.0,10000.0,15000.0,4600,4600,15.5,1450.0,14.5
-532220,-24035,8,C,P,10.625,13.8,SBM,16.6,0.0,442.0,BOP,18.75,15000.0,10000.0,15000.0,5000,5000,13.8,5000.0,0.0
