SN_EOR,EOR_OPERATION_CD,API_WELL_NUMBER,WELL_NAME,WELL_NM_ST_SFIX,WELL_NM_BP_SFIX,MMS_COMPANY_NUM,BUS_ASC_NAME,BOTM_LEASE_NUMBER,BOTM_AREA_CODE,BOTM_BLOCK_NUMBER,SURF_LEASE_NUMBER,SURF_AREA_CODE,SURF_BLOCK_NUMBER,BOREHOLE_STAT_CD,BOREHOLE_STAT_DT,OPERATIONAL_NARRATIVE,SUBSEA_COMPLETION_FLAG,SUBSEA_PROTECTION_FLAG,SUBSEA_COMPLETION_BUOY_FLAG,SUBSEA_TREE_HEIGHT_AML,OBSTRUCTION_PROTECTION_FLAG,OBSTRUCTION_TYPE_CD,OBSTRUCTION_BUOY_FLAG,OBSTRUCTION_HEIGHT_AML
-171514,A,608105004102,SS002,2,0,730,Walter Oil & Gas Corporation,G10968,EW,1006,G10968,EW,1006,PA,12/28/2017,This EOR is being submitted to change wellbore status from temporary abandonment to permanent abandonment.  Alternate Compliance to 30 CFR 250.1716 (b)(1) was granted on 12/28/17 to leave the subsea wellhead in place with corrosion cap installed and not cut or retrieve casings from 15 feet BML.  ,YES,NO,NO,,NO,CS,NO,20.0
-171517,O,177064021600,A001,0,0,2899,Talos ERT LLC,G02572,VR,331,G02572,VR,331,COM,12/13/1977,Operations to pull tree and replace seal to restore operability to the existing SCSSV completed 2/6/2018.,NO,NO,NO,,NO,,NO,
-168859,C,177124068900,A017,0,0,1284,"W & T Offshore, Inc.",G12008,SS,349,G12008,SS,349,COM,3/18/2018,Initial Completion in V Sand,NO,NO,NO,,NO,,NO,
-168860,A,608174011001,A029,1,0,3026,"Talos Energy Ventures, LLC",G02643,MC,151,G02638,MC,194,TA,5/16/2017,Temporary abandoned through surface plug on 09/13/2017.,NO,NO,NO,,NO,,NO,
-168861,A,608174009701,A023,1,0,3026,"Talos Energy Ventures, LLC",G02642,MC,150,G02638,MC,194,TA,1/13/2010,Temporary abandoned through surface plug on 9/28/2017.,NO,NO,NO,,NO,,NO,
-168862,A,608174012501,A026,1,0,3026,"Talos Energy Ventures, LLC",G02638,MC,194,G02638,MC,194,TA,8/16/2015,Temporarily abandoned through surface plug on 8/29/2017.,NO,NO,NO,,NO,,NO,
-168864,A,608174011501,A047,1,2,3026,"Talos Energy Ventures, LLC",G02643,MC,151,G02638,MC,194,TA,6/27/2015,Temporarily abandoned through surface plug on 8/30/2017.,NO,NO,NO,,YES,CS,NO,99.0
-168867,A,608174014600,A046,0,1,3026,"Talos Energy Ventures, LLC",G02642,MC,150,G02638,MC,194,TA,3/23/2011,TA'd through surface plug on 10/18/2017.,NO,NO,NO,,NO,,NO,
-168938,A,608174107501,SS004,1,0,3521,"Deepwater Abandonment Alternatives, Inc.",G21778,MC,734,G21778,MC,734,PA,8/15/2017,,YES,NO,NO,15.0,NO,ST,NO,15.0
-168969,C,177114030900,005,0,0,1284,"W & T Offshore, Inc.", 00336,SS,33, 00336,SS,33,COM,5/18/1976,Unsuccessful Change Zones,NO,NO,NO,,NO,,NO,
-169011,C,177254008103,B004,3,0,105,Apache Corporation,G02193,MP,140,G02193,MP,140,COM,6/19/2005,Operations to modify perforations were completed 7/19/17,NO,,YES,,,,,
-174081,A,177134005900,B004,0,0,3026,"Talos Energy Ventures, LLC",G03171,PL,13,G03171,PL,13,TA,10/3/2018,,NO,NO,NO,,NO,,NO,
-174507,A,177134001501,A002,1,0,3026,"Talos Energy Ventures, LLC",G03171,PL,13,G03171,PL,13,TA,10/27/2018,,NO,NO,NO,,NO,,NO,
-174516,W,177074089402,C028,0,2,105,Apache Corporation,G02600,SM,281,G02600,SM,281,COM,8/25/2008,Operations to remediate SCP were completed on 10/18/2018.,NO,NO,NO,,,,,
-174569,A,608114070500,MD213,0,0,2481,BP Exploration & Production Inc.,G09981,GC,825,G09981,GC,825,TA,11/18/2018,"The GC825-006 wellbore was drilled to well TD and the 9-7/8"" liner was run and cemented to isolate the reservoir sands. The well was temporarily abandoned for future completion operations.",,,YES,,NO,CS,NO,13.0
-174572,A,177084033500,B005,0,0,3295,Fieldwood Energy LLC,G02282,SM,132,G02282,SM,132,TA,2/2/2019,Operations to temporarily abandon the well were completed on 02/02/2019.,NO,NO,NO,,NO,,NO,
-174842,A,608174139400,002,0,0,3567,"Beacon Growthco Operating Company, L.L.C.",G35325,MC,257,G35325,MC,257,ST,1/8/2019,,NO,,YES,,,,,
-162272,O,177194063500,F028,0,0,3407,"Array Petroleum, LLC", 00016,WD,31, 00016,WD,31,COM,6/15/1996,Set a Packoff across a hole that is above the SCSSV.,NO,NO,NO,,NO,,NO,
-162292,C,177244068903,BB008,3,0,3481,"Cantium, LLC",G01316,MP,299,G01316,MP,299,COM,9/12/2013,Change Zone to 7900' FB BE Sand.,NO,NO,NO,,,,,
-162294,A,608174095600,001,0,0,3165,Apache Deepwater LLC,G22864,MC,205,G22864,MC,205,PA,9/19/2013,"The well status is permanently abandoned as of December 13, 2001.  The APM, WAR and EOR are submitted to change status from TA to PA.",,,YES,,YES,CS,NO,10.0
-136138,C,177254088400,C010,0,0,1284,"W & T Offshore, Inc.",G16493,MP,61,G16493,MP,61,COM,11/4/2013,,NO,NO,NO,,,,,
-139021,C,177114091500,D004,0,0,3407,"Array Petroleum, LLC",G04231,SS,181,G04231,SS,181,COM,4/4/1987,,NO,NO,NO,,NO,,NO,
-132318,W,177254069203,A006,0,3,1284,"W & T Offshore, Inc.",G04832,MP,108,G04832,MP,108,COM,3/23/2001,"Set TTBP at 11628' MD on May 8, 2013 in order to re-configure flow.",NO,NO,NO,,NO,,NO,
-139299,O,177164035700,001,0,0,730,Walter Oil & Gas Corporation,G32224,ST,285,G32224,ST,285,BP,1/19/2014,The wellbore was successfully plugged back to bypass. ,,,YES,,,,,
-139300,C,177192011401,U009,1,0,2451,GOM Shelf LLC, 00180,WD,68, 00180,WD,68,COM,1/19/2014,,NO,YES,NO,,,,,
-137627,A,608054005104,GA013,0,4,689,Shell Offshore Inc.,G17561,AC,813,G17565,AC,857,TA,12/2/2013,Well is T/A.,,,YES,,NO,CS,NO,16.0
-139304,A,177110065700,G001,0,0,3407,"Array Petroleum, LLC", 00827,SS,209, 00827,SS,209,TA,12/8/2013,#G-1 is a single completion well that has watered out and is no longer producing. Well has been plugbacked for future sidetrack.,NO,NO,NO,,NO,,NO,
-139308,C,177104164401,D014,0,1,2628,"Arena Offshore, LP",G02115,EI,330,G02115,EI,330,COM,9/23/2011,Change zone to NH (11612' - 11662' MD) & NH2 (11848' - 11888' MD) Sands. Downhole commingling permit approved on 02/19/13.,NO,NO,NO,,,,,
-139664,A,608174115500,P007,0,0,689,Shell Offshore Inc.,G06981,MC,808,G05868,MC,809,TA,1/24/2014,Well is T/A.,YES,NO,NO,28.0,NO,CS,NO,19.0
-139834,A,177204000900,A012,0,0,3209,"Renaissance Offshore, LLC",G01604,WD,152,G01604,WD,152,TA,6/5/2014,Temporary Abandon well #A012-#A012D.,NO,NO,NO,,NO,,NO,
-143654,A,177104092805,C001,5,0,2628,"Arena Offshore, LP",G02111,EI,314,G02111,EI,314,BP,5/19/2014,,NO,NO,NO,,NO,,NO,
-139846,W,608114026605,A005,4,0,3026,"Talos Energy Ventures, LLC",G07995,GC,158,G07995,GC,158,COM,6/12/2012,Pulled dummy GLV'S/installed artifical lift (GLV'S).,NO,NO,NO,,,,,
-139848,A,177124023901,A012,1,0,1284,"W & T Offshore, Inc.",G01025,SS,239,G01025,SS,239,PA,12/20/2013,,NO,NO,NO,,NO,,NO,
-140046,C,608044010800,A001,0,0,2481,BP Exploration & Production Inc.,G06280,EB,165,G06280,EB,165,COM,2/25/1987,Replaced Tubing & Changed Zones to GM-1 Sand,NO,NO,NO,,NO,,NO,
-140068,A,608115012701,A002,1,0,2806,Marubeni Oil & Gas (USA) LLC,G15546,GC,113,G15546,GC,113,ST,1/21/2014,,YES,NO,NO,14.0,NO,ST,NO,29.0
-140069,A,177120010500,A001,0,0,1284,"W & T Offshore, Inc.",G01025,SS,239,G01025,SS,239,PA,1/2/2014,"**NOTE: 20"" and 30"" casings were pulled f/ 25' BML. Cut casing data does not all input of this information.",NO,NO,NO,,NO,,NO,
-142107,A,177114003500,H011,0,0,1284,"W & T Offshore, Inc.", 00828,SS,214, 00828,SS,214,TA,4/29/2014,,NO,NO,NO,,NO,,NO,
-130710,C,608124008300,CA006,0,0,2647,Murphy Exploration & Production Company - USA,G16965,WR,206,G16965,WR,206,COM,12/16/2013,,YES,NO,NO,18.0,,,,
-140153,C,177254068800,044,0,0,3481,"Cantium, LLC", 00374,MP,41, 00375,MP,42,COM,4/17/2000,,NO,NO,NO,,NO,,NO,
-138096,O,177054106901,004,1,0,687,CNOOC Petroleum U.S.A. Inc.,G04787,VR,66,G04787,VR,66,TA,2/19/2011,The well was TA'd at the productive zone on 02/19/2011. The well was TA'd uphole through the surface plug on 11/06/2013,,,YES,,NO,,NO,
-140111,A,177054036600,H003,0,0,2266,"EPL Oil & Gas, LLC", 00205,VR,38, 00205,VR,38,TA,1/3/2014,,NO,NO,NO,,NO,,NO,
-134294,C,608084004000,SS003,0,0,981,Anadarko Petroleum Corporation,G21444,KC,875,G21444,KC,875,COM,12/8/2013,,YES,NO,NO,22.0,NO,CS,NO,14.0
-129668,A,177204005001,F013,1,0,2738,"Anglo-Suisse Offshore Partners, LLC",G01101,WD,117,G01101,WD,117,PA,11/21/2013,PA of the F-13 well,NO,NO,NO,,NO,,NO,
-140114,A,177054033600,H001,0,0,2266,"EPL Oil & Gas, LLC", 00205,VR,38, 00205,VR,38,TA,1/3/2014,,NO,NO,NO,,NO,,NO,
-140133,C,177124002001,D010,1,0,3035,Fieldwood Energy Offshore LLC,G01031,SS,253,G01031,SS,253,COM,12/6/2007,Changed Zones to TP-3 Sand,NO,NO,NO,,,,,
-140134,A,177050015500,N001,0,0,2266,"EPL Oil & Gas, LLC", 00205,VR,38, 00205,VR,38,TA,3/31/1974,,NO,NO,NO,,NO,,NO,
-140156,A,177174042203,R024,1,2,3151,"Cox Operating, L.L.C.", 00031,GI,22, 00031,GI,22,TA,1/3/2014,Zonal Isolation.,NO,,YES,,NO,,NO,
-140157,A,608124008900,003,0,0,981,Anadarko Petroleum Corporation,G21849,WR,143,G21849,WR,143,PA,5/16/2014,"Permanent abandonment of WR 143 #003. Well drilled by Chevron, ""Coronado"" prospect. (Anadarko now designated operator.)",,,YES,,YES,CS,NO,15.0
-141679,W,608174112201,TF001,1,0,2481,BP Exploration & Production Inc.,G09867,MC,777,G09868,MC,778,COM,4/13/2009,"The MC777 TF001 workover operations included using the Light Duty Intervention System (LDIS) to establish barriers for removal of the existing subsea tree followed by recovery of the tree.  The riser and BOP were then deployed to recover the existing upper completion and install a new upper completion with a new SCSSV.  After testing of the new upper completion and establishing barriers, a new subsea tree was run using the LDIS system.",YES,NO,NO,28.0,NO,,NO,
-142499,C,177004128700,B006,0,0,3026,"Talos Energy Ventures, LLC",G09386,WC,76,G09384,WC,61,COM,5/21/2008,Downhole Commingling of MA-2 & MA-3 Sands (MA-2/MA-3),NO,NO,NO,,NO,,NO,
-143040,C,177094112100,003,0,1,105,Apache Corporation,G15241,EI,107,G03811,EI,108,COM,3/4/1997,Change zone to the C Sand (16062' - 16072' MD),NO,NO,NO,,NO,,NO,
-143704,C,177150023203,CC006,2,1,3481,"Cantium, LLC", 00166,ST,23, 00166,ST,23,COM,4/24/2010,,NO,,YES,,,,,
-143061,C,177174022701,J030,1,0,276,Exxon Mobil Corporation, 00034,GI,23, 00034,GI,23,COM,7/25/2001,Modify perforations - Add B-2 Sand perforations 7156' - 7164' MD.,NO,NO,NO,,NO,,NO,
-143242,A,608114062500,002,0,0,981,Anadarko Petroleum Corporation,G18421,GC,683,G18421,GC,683,BP,6/10/2014,Plugback for BP01,,,YES,,,,,
-143246,A,177094114400,024,0,0,3295,Fieldwood Energy LLC, 00797,EI,105, 00797,EI,105,TA,6/15/2014,Temporary Abandonment,NO,NO,NO,,NO,,NO,
-143305,A,177064070200,H002,0,0,1834,Talos Petroleum LLC,G01152,VR,255,G01152,VR,255,PA,7/31/2014,,NO,NO,NO,,NO,,NO,
-143320,A,427094092300,A001,0,1,3026,"Talos Energy Ventures, LLC",G11390,HI,A523,G11390,HI,A523,PA,12/17/2013,,NO,NO,NO,,NO,,NO,
-143468,A,177104093403,B012,3,0,105,Apache Corporation,G00987,EI,273,G00987,EI,273,PA,7/18/2014,Permanent Abandonment,NO,NO,NO,,NO,,NO,
-153295,C,177214041000,D025,0,0,78,Chevron U.S.A. Inc.,G02184,SP,77,G02941,SP,58,COM,10/22/1992,The production tubing was replaced in this well and the 7100 C sand was returned to production. Two additional sands (7000' and 6900'Sands) were perforated and gravel packed for future production and are isolated with closed sliding sleeves.  The well is now a producing oil well.,NO,NO,NO,,NO,,NO,
-153296,C,177094092903,A005,1,2,105,Apache Corporation, 00052,EI,126, 00051,EI,125,COM,12/16/2014,Change zone operations to the M-11A sand were completed on 04/07/2015.,NO,NO,NO,,,,,
-153354,A,608114064300,004,0,0,981,Anadarko Petroleum Corporation,G24194,GC,859,G24194,GC,859,ST,6/22/2015,,,,YES,,,,,
-153320,A,177064098601,C003,1,0,3247,Talos Energy Offshore LLC,G33604,VR,284,G33604,VR,284,TA,4/2/2015,Temporary Abandonment,,,YES,,NO,,NO,
-153673,O,427124004700,A009,0,0,3026,"Talos Energy Ventures, LLC",G03061,MU,A85,G03061,MU,A85,COM,3/25/1981,Added perforations to the lower portion of the KQ Sand.,NO,NO,NO,,NO,,NO,
-153775,W,177084082700,A016,0,0,2451,GOM Shelf LLC,G03776,SM,106,G03776,SM,106,COM,8/23/1996,Sustained Casing Pressure operations were completed on 06/08/2015.,NO,NO,NO,,NO,,NO,
-153875,A,608174130200,001,0,0,2058,"LLOG Exploration Offshore, L.L.C.",G34462,MC,814,G34462,MC,814,PA,6/28/2015,,,,YES,,NO,CS,NO,15.0
-153901,C,608105005901,A014,1,0,3247,Talos Energy Offshore LLC,G07917,EW,306,G04254,EW,305,COM,5/12/1996,Change zone from the KS Sand to the IB Sand,NO,NO,NO,,NO,,NO,
-153934,A,177064079300,A004,0,0,2312,McMoRan Oil & Gas LLC,G09529,VR,398,G09529,VR,398,TA,5/24/2015,,NO,NO,NO,,NO,,NO,
-153935,A,177194029700,A010,0,0,3407,"Array Petroleum, LLC", 00016,WD,31, 00138,WD,45,TA,5/3/2015,Temporary Abandonment,NO,NO,NO,,NO,,NO,
-153953,A,608174120000,SS006,0,0,2782,Eni US Operating Co. Inc.,G16647,MC,772,G16647,MC,772,BP,6/22/2015,,NO,NO,NO,0.0,NO,,NO,0.0
-153954,O,177104161700,B001,0,0,2628,"Arena Offshore, LP",G14482,EI,346,G14482,EI,346,COM,5/5/2008,"Replaced Recovery Valve Insert SCSSV (rated for 7,500 psi) with FXE SCSSV (rated for 10,000 psi).",NO,NO,NO,,NO,,NO,
-140773,C,177094116401,030,1,0,3,Union Oil Company of California, 00196,EI,32, 00196,EI,32,COM,2/3/2014,,NO,YES,YES,,YES,,NO,
-140795,A,177164035701,001,0,1,730,Walter Oil & Gas Corporation,G32224,ST,285,G32224,ST,285,PA,5/23/2014,"Wellbore Successfully P&A'd May 23, 2014.",,,YES,,NO,,NO,
-140975,A,177174009900,JA001,0,0,2851,"Apache Shelf, Inc.",G03182,GI,75,G03182,GI,75,TA,3/14/2014,,NO,NO,NO,,NO,,NO,
-142130,A,177214011102,D004,2,0,3718,"Guardian Decommissioning, Inc.",G02137,SP,60,G01608,SP,60,TA,6/10/2011,,NO,NO,NO,,NO,,NO,
-141095,C,177154126200,H001,0,0,3151,"Cox Operating, L.L.C.",G01870,ST,26,G01870,ST,26,COM,3/12/2014,,NO,NO,NO,,,,,
-141416,W,177084062600,C017,0,0,2628,"Arena Offshore, LP",G02587,SM,128,G02587,SM,128,COM,7/5/1985,Wireline plug installation,NO,NO,NO,,NO,,NO,
-142580,C,177054111200,001,0,0,3026,"Talos Energy Ventures, LLC",G17888,VR,56,G17888,VR,56,COM,3/28/2000,The Big 2A sand was isolated and re-completed to the Big 2 Lower sand.,NO,NO,NO,,NO,,NO,
-142674,A,177114006200,B004,0,0,3209,"Renaissance Offshore, LLC", 00829,SS,219, 00829,SS,219,PA,4/15/2014,P&A for slot recovery.,NO,NO,NO,,NO,,NO,
-142706,C,177104166500,C015,0,0,2628,"Arena Offshore, LP",G33636,EI,314,G02111,EI,314,COM,1/26/2014,Recompletion operations to open upper sliding sleeve in I-4 Sand were completed on 4/3/2014.,NO,NO,NO,,,,,
-142707,C,177104167000,K010,0,0,2628,"Arena Offshore, LP",G02118,EI,338,G02118,EI,338,COM,5/27/2014,,NO,NO,NO,,,,,
-141296,C,608234001800,SS001,0,0,2647,Murphy Exploration & Production Company - USA,G10437,DC,4,G10437,DC,4,COM,3/19/2014,,YES,NO,NO,23.0,NO,,NO,0.0
-143143,A,177094151600,002,0,0,105,Apache Corporation,G10736,EI,187,G10736,EI,187,ST,5/23/2014,Plugback for bypass,NO,NO,NO,,,,,
-143142,C,177194086600,DD002,0,0,3209,"Renaissance Offshore, LLC",G36946,WD,28,G36946,WD,28,COM,5/1/2014,Initial completion.,NO,NO,NO,,NO,,NO,0.0
-143144,A,177054050400,002,0,0,687,CNOOC Petroleum U.S.A. Inc.,G04787,VR,66,G04787,VR,66,PA,4/20/2014,,NO,NO,NO,,NO,,NO,
-143145,C,608174122100,TB002,0,0,59,Hess Corporation,G22898,MC,725,G22898,MC,725,COM,6/2/2014,,NO,NO,NO,0.0,NO,CS,NO,14.0
-143146,A,177252015701,026,1,0,3481,"Cantium, LLC", 00374,MP,41, 00374,MP,41,TA,4/22/2014,,NO,NO,NO,,NO,,NO,
-143147,A,177190012801,F013,1,0,3151,"Cox Operating, L.L.C.", 00385,WD,29, 00385,WD,29,TA,4/26/2014,,NO,NO,NO,,NO,,NO,
-143160,A,177094068600,A002,0,0,2628,"Arena Offshore, LP",G05494,EI,172,G05494,EI,172,TA,5/30/2014,Wellbore TA'd through surface plug on 05/30/2014.  ,NO,NO,NO,,NO,,NO,
-143161,A,608184003000,001,0,0,2010,Woodside Energy (GOM) Inc.,G08037,AT,617,G08037,AT,617,PA,4/27/2014,,NO,NO,NO,,NO,CS,NO,18.0
-143181,A,177154126401,AA004,1,0,2628,"Arena Offshore, LP", 00462,ST,135, 00463,ST,151,TA,5/2/2014,,NO,NO,NO,,YES,CS,YES,6.0
-143369,A,177154113302,CA004,1,1,78,Chevron U.S.A. Inc.,G01572,ST,189,G01899,ST,188,BP,5/1/2014,,NO,NO,NO,,NO,,NO,
-143221,O,608164030702,A011,0,2,78,Chevron U.S.A. Inc.,G10944,VK,830,G12119,VK,786,COM,8/12/2002,LOCKOUT SCSSV AND INSTALL SURFACE CONTROL INSERT,NO,NO,NO,,,,,
-143244,C,608114044202,SS001,0,2,2782,Eni US Operating Co. Inc.,G25142,GC,385,G25142,GC,385,COM,5/6/2014,,YES,NO,NO,20.0,,,,
-143368,A,177250073500,C011,0,0,3481,"Cantium, LLC", 00374,MP,41, 00374,MP,41,TA,5/15/2014,,NO,NO,NO,,NO,,NO,
-143281,A,177194050300,A012,0,0,2782,Eni US Operating Co. Inc.,G10882,WD,88,G01088,WD,89,TA,6/20/2012,,NO,NO,NO,,NO,,NO,
-143282,A,177004107800,FA002,0,0,1284,"W & T Offshore, Inc.", 00759,WC,173, 00759,WC,173,TA,4/28/2014,,NO,NO,NO,,NO,,NO,
-143300,C,177114114101,A016,1,0,3209,"Renaissance Offshore, LLC",G36942,SS,219,G36942,SS,219,COM,9/3/1994,Perforated B-1 Lower Sand.,NO,NO,NO,,NO,,NO,
-143302,C,608084003300,SS001,0,0,981,Anadarko Petroleum Corporation,G26771,KC,874,G21444,KC,875,COM,8/12/2014,,YES,NO,NO,22.0,NO,,NO,
-143412,C,177114023601,K005,1,0,3407,"Array Petroleum, LLC", 00827,SS,209, 00827,SS,209,COM,1/22/1994,The Bul(1)-1 zone has been isolated and the well was recompleted uphole in the Tex(P) 16B zone as a non-gravel packed oil producer.,NO,NO,NO,,NO,,NO,
-143413,A,177034099401,C001,1,0,2200,"Fairways Offshore Exploration, Inc.",G22587,EC,194,G22587,EC,194,TA,5/1/2014,,NO,,YES,,NO,,NO,
-143462,W,177094141301,R002,0,1,105,Apache Corporation, 00051,EI,125, 00051,EI,125,COM,7/17/2004,Installed orifice check,NO,NO,NO,,,,,
-143442,A,177034015900,A002,0,0,1834,Talos Petroleum LLC,G03288,EC,46,G03288,EC,46,TA,5/4/2014,,NO,NO,NO,,NO,,NO,
-143443,A,608044027401,SS001,0,1,981,Anadarko Petroleum Corporation,G32822,EB,645,G32822,EB,645,PA,6/24/2014,,,,YES,,NO,,NO,
-143465,A,177102003402,B002,2,0,105,Apache Corporation,G00987,EI,273,G00987,EI,273,PA,7/25/2014,Permanent Abandonment,NO,NO,NO,,NO,,NO,
-145650,A,177120011200,A013,2,0,689,Shell Offshore Inc.,G01026,SS,241,G01026,SS,241,PA,8/2/2014,Well is P/A.,NO,NO,NO,,NO,,NO,
-145692,O,427024029106,A004,2,3,3026,"Talos Energy Ventures, LLC",G20605,MU,726,G20605,MU,726,COM,1/7/2008,Set a DX Plug in the SCSSV profile,NO,NO,NO,,,,,
-145700,A,608044008902,A007,2,0,2865,Fieldwood SD Offshore LLC,G02650,EB,110,G02650,EB,110,TA,9/3/2002,Temporarily abandoned the well.,NO,NO,NO,,NO,,NO,
-145713,A,177084050500,D019,0,0,2899,Talos ERT LLC,G02281,SM,131,G02280,SM,130,TA,3/24/2015,,NO,NO,NO,,YES,,NO,
-145731,C,177190092203,C009,2,1,1284,"W & T Offshore, Inc.",G01083,WD,73,G01083,WD,73,COM,7/25/2014,,NO,NO,NO,,,,,
-145732,A,177252000600,A010,0,0,3481,"Cantium, LLC",G01634,MP,144,G01634,MP,144,TA,9/14/2014,,NO,NO,NO,,NO,,NO,
-145734,O,608114033201,A004,1,0,2647,Murphy Exploration & Production Company - USA,G21790,GC,338,G21790,GC,338,COM,4/2/2009,Coil Tubing Clean Out,NO,NO,NO,,,,,
-145752,A,608104009100,A011,0,0,2312,McMoRan Oil & Gas LLC,G05206,SS,356,G05803,EW,947,PA,7/19/2014,,NO,NO,NO,,NO,,NO,
-145755,A,177124029401,C009,1,0,3035,Fieldwood Energy Offshore LLC,G01529,SS,252,G01031,SS,253,TA,8/27/2014,,NO,NO,NO,,NO,,NO,
-145756,A,177154070100,021,0,0,2628,"Arena Offshore, LP",G01241,ST,52,G01241,ST,52,TA,7/22/2014,Plugback to Sidetrack,NO,NO,NO,,NO,,NO,
-145757,A,608104008301,A007,1,1,2312,McMoRan Oil & Gas LLC,G05803,EW,947,G05803,EW,947,PA,7/17/2014,,NO,NO,NO,,NO,,NO,
-145758,O,177174015200,U044,0,1,3151,"Cox Operating, L.L.C.", 00031,GI,22, 00031,GI,22,COM,6/9/1983,Install packoff over hole in tbg at 6902',NO,NO,NO,,NO,,NO,
-145759,C,177114091101,004,1,0,1834,Talos Petroleum LLC, 00065,SS,117, 00065,SS,117,COM,5/3/2012,Stone Energy has successfully performed zone change operations to the C-8 Sand.,NO,,YES,,NO,,NO,
-141020,A,177044015102,A002,1,1,1284,"W & T Offshore, Inc.",G02061,EC,321,G02061,EC,321,BP,7/12/2014,,,,YES,,,,,
-145763,A,608164042101,A004,1,0,78,Chevron U.S.A. Inc.,G10930,VK,251,G10930,VK,251,TA,8/14/2014,,NO,NO,NO,,NO,,NO,
-145765,A,177084014800,A002,0,2,3521,"Deepwater Abandonment Alternatives, Inc.",G01217,SM,143,G01216,SM,142,TA,9/6/2014,,NO,NO,NO,,NO,,NO,
-145766,A,177084091100,A011,0,0,3521,"Deepwater Abandonment Alternatives, Inc.",G01216,SM,142,G01216,SM,142,TA,9/5/2014,,,,YES,,NO,,NO,
-145767,A,177094132901,B002,1,0,2628,"Arena Offshore, LP", 00809,EI,227, 00809,EI,227,ST,7/25/2014,,NO,NO,NO,,NO,,NO,
-163366,A,608174098201,SS004,0,1,2806,Marubeni Oil & Gas (USA) LLC,G19935,MC,305,G19935,MC,305,PA,4/19/2016,,NO,NO,NO,0.0,NO,ST,NO,26.0
-163338,W,608164029300,A001,0,0,1284,"W & T Offshore, Inc.",G13672,VK,734,G13672,VK,734,COM,8/31/1999,Set DXX plug at 670' MD,NO,NO,NO,,NO,,NO,
-165932,A,608184003406,SS003,5,0,981,Anadarko Petroleum Corporation,G21825,AT,36,G21826,AT,37,PA,5/26/2016,Remove SST.,NO,NO,NO,0.0,NO,CS,NO,8.0
-166049,W,427114066300,A024,0,0,105,Apache Corporation,G02750,HI,A365,G02754,HI,A376,COM,7/31/1990,Set pack off across leak.,NO,NO,NO,,NO,,NO,
-166050,A,177004030600,G004,0,0,1284,"W & T Offshore, Inc.", 00763,WC,180, 00763,WC,180,PA,11/3/2016,,NO,NO,NO,,NO,,NO,
-166051,C,177044109202,B003,2,0,2628,"Arena Offshore, LP",G10638,EC,328,G10638,EC,328,COM,7/13/2007,Zone change to the HB-3 Sand. ,NO,NO,NO,,NO,,NO,
-166058,A,177154119500,006,0,0,3428,"JAB Energy Solutions II, LLC",G04827,ST,77,G04827,ST,77,PA,10/26/2016,,NO,NO,NO,,NO,,NO,
-166059,O,608174053801,002,1,0,3165,Apache Deepwater LLC,G10988,MC,357,G10988,MC,357,COM,2/25/1998,Flush & Inject,YES,NO,NO,,NO,,NO,
-166060,A,177190041700,B003,0,2,3288,"Cochon Properties, LLC", 00139,WD,46, 00138,WD,45,PA,5/23/1979,Permanent Abandonment,NO,NO,NO,,NO,,NO,
-166064,A,177034089700,A002,0,0,2219,Anadarko US Offshore LLC,G21572,EC,104,G21572,EC,104,PA,12/29/2016,Operations only include cutting and pulling casing.  All plugs were set in 2005.,NO,NO,NO,,NO,,NO,
-166062,A,608105010100,001,0,0,2782,Eni US Operating Co. Inc.,G26228,EW,964,G26228,EW,964,PA,10/29/2016,,NO,NO,NO,,NO,CS,NO,17.0
-166063,A,177034089300,A001,0,0,2219,Anadarko US Offshore LLC,G21572,EC,104,G21572,EC,104,PA,12/29/2016,Operations only included cutting and pulling casing.  All plugs were set in 2005.,NO,NO,NO,,NO,,NO,
-166080,W,177174004803,J004,2,0,2451,GOM Shelf LLC, 00134,GI,48, 00134,GI,48,COM,3/8/2012,GLV Install,NO,NO,NO,,,,,
-166082,A,177050041301,D004,1,0,3033,"Black Elk Energy Offshore Operations, LLC", 00487,VR,119, 00487,VR,119,PA,11/4/2016,,NO,NO,NO,,NO,,NO,
-166108,A,177114098700,A001,0,0,3619,Talos Third Coast LLC,G07746,SS,58,G07746,SS,58,TA,11/18/2016,,NO,NO,NO,,NO,,NO,
-166109,C,177154024102,021,2,0,3481,"Cantium, LLC", 00386,ST,23, 00387,ST,24,COM,9/24/2013,Closed sleeves in the 8175/8200' Sand and opened sleeves in the 7400' Sand,NO,NO,NO,,,,,
-166110,C,177044034601,A016,1,0,1284,"W & T Offshore, Inc.",G02063,EC,338,G02063,EC,338,COM,11/7/1976,"Changed zones to PL1-10 Sand, FB 3",NO,NO,NO,,NO,,NO,
-166113,A,177044078701,B012,1,0,3035,Fieldwood Energy Offshore LLC,G03540,EC,330,G03540,EC,330,TA,1/9/2017,Operations to TA the B012 well were completed on 01/09/2017.,NO,NO,NO,,NO,,NO,
-166114,A,177044055101,B001,1,0,3035,Fieldwood Energy Offshore LLC,G03540,EC,330,G03540,EC,330,TA,1/5/2017,Operations to TA the B001 well were completed on 01/05/2017.,NO,NO,NO,,NO,,NO,
-166116,A,177044110500,C001,0,0,2477,"Tarpon Operating & Development, L.L.C.",G31322,EC,240,G31322,EC,240,PA,11/24/2016,,NO,NO,NO,,NO,,NO,
