SN_APD_CSNG_INTV_FK,CASING_SECTION_NUM,CASING_SIZE,CASING_WEIGHT,CASING_GRADE,CASING_BURST_PSI,CASING_COLLPSE_PSI,CASING_SECTION_MD,CASING_SECTION_TVD,CASING_PORE_PRSS_PPG
-488113,1,22.0,277.0,X 80,7950.0,6670.0,11900,11900,10.0
-488113,2,22.0,224.0,X 80,6360.0,3870.0,12565,12565,10.0
-488114,1,18.0,94.0,P110,5350.0,1060.0,14000,14000,10.9
-488114,2,18.0,94.0,Q-125,6080.0,1060.0,18544,18516,10.9
-488115,1,12.25,134.3,SM-110XS,18690.0,18350.0,7415,7415,13.0
-488115,2,12.25,134.3,SM-130CY,22090.0,21680.0,23212,22370,13.0
-488116,1,7.0,41.0,SM130,20270.0,20070.0,28653,26942,14.5
-488141,1,22.0,142.8,X56 XLF,2900.0,821.0,5544,5544,9.0
-488142,1,17.875,93.5,L-80,3920.0,1090.0,6200,6200,9.5
-488143,1,16.0,97.0,HCQ  125,7860.0,2340.0,7350,7331,10.2
-487204,1,23.0,453.0,X-80Q,13890.0,4000.0,7300,7300,8.6
-487204,2,22.0,224.2,X 80,6364.0,3873.0,8110,8110,8.6
-487204,3,22.0,224.2,X-80-BURST DISK,4180.0,2000.0,8110,8110,8.6
-487204,4,22.0,224.2,X 80,6364.0,3873.0,10550,10550,10.2
-487205,1,16.25,136.0,Q125 HP,12350.0,7680.0,7354,7354,8.6
-487205,2,16.04,109.6,Q125HP,10100.0,4670.0,15105,15003,8.6
-487205,3,16.15,119.2,Q-125 XHP,10880.0,6120.0,21240,19978,9.4
-487205,4,16.04,109.6,Q125HP,10100.0,4670.0,24950,22949,10.4
-487205,5,16.0,97.0,Q125HP,8740.0,3150.0,26506,24294,11.7
-487206,1,14.0,116.0,VM125 HYHC,14760.0,12500.0,28611,26359,13.8
-487206,2,14.0,115.5,Q-125XHP,14230.0,11580.0,29062,26803,14.0
-487206,3,13.625,88.2,Q125HP-,11150.0,6010.0,29262,27000,14.0
-487207,1,10.75,85.3,VM125SS,16680.0,15530.0,7440,7440,8.6
-487207,2,10.75,85.3,Q125-ICY,18020.0,17250.0,13440,13439,11.5
-487207,3,9.875,65.1,Q125-ICY WEDGE,15550.0,13900.0,27562,25326,13.0
-487207,4,10.125,75.9,TENARIS Q125-ICY,18190.0,16370.0,28922,26666,14.0
-487207,5,10.125,75.9,TENARIS Q125-ICY,18190.0,16370.0,31058,28770,13.4
-487930,2,13.375,72.0,P-110,7400.0,2880.0,12849,12827,8.5
-488144,1,14.0,115.0, TN-125HC,12690.0,11000.0,4041,4041,11.0
-488144,2,13.625,88.2,JFE125T,10320.0,6200.0,14820,12544,11.0
-488145,1,11.875,71.8,TN 125 HC,11030.0,7800.0,21480,16873,11.8
-488146,1,10.875,72.0,P110 VAM HP,11610.0,9250.0,4038,4038,0.0
-488146,2,10.875,72.0,P110 VAM HP,11610.0,9250.0,7109,7100,0.0
-488146,3,8.625,44.0,Q125,12680.0,8980.0,8000,7396,0.0
-488146,4,7.625,39.0,P110-ICY,14750.0,12180.0,17750,14452,0.0
-488146,5,7.625,39.0,P110-ICY,14750.0,12180.0,23937,18666,12.5
-488699,1,22.0,277.0,X 80,7950.0,6670.0,6200,6200,8.4
-488699,2,20.0,166.0,X_56,3981.0,1680.0,6240,6240,8.4
-488699,3,20.0,166.0,X-56,3980.0,2510.0,9379,9376,9.4
-488700,1,16.0,109.0,Q-125IC,8970.0,4150.0,16550,15231,11.8
-488701,1,13.625,88.2,Q-125 HC,10320.0,6370.0,19500,17232,12.4
-488702,1,9.875,67.5,C-110,13220.0,12160.0,24831,21850,13.0
-488703,1,11.75,99.9,C-110,14470.0,13710.0,10160,10151,9.7
-488703,2,10.175,81.0,SM125S,17690.0,17340.0,19354,17132,12.4
-488703,3,9.875,67.5,C-110,13220.0,12160.0,24350,21369,13.0
-488703,4,7.0,38.0,SM25CRW-125,17360.0,16740.0,24500,21519,13.0
-488703,5,5.5,23.0,SM25CRW-125,16980.0,16060.0,25911,22930,13.6
-495303,6,16.0,97.0,Q125HP,8740.0,3150.0,26001,23453,11.1
-495481,1,22.0,224.2,S-90 DME,5705.0,3705.0,11210,11210,9.5
-495482,1,14.0,115.0,VM130 CYHC,13570.0,11640.0,13010,13010,10.3
-495483,1,,,,,,18887,17825,10.8
-495759,1,28.0,218.5,X60,2960.0,950.0,5700,5700,9.6
-495760,1,22.0,276.9,X-80,7955.0,6665.0,7800,7800,10.6
-496290,1,28.0,218.0,X60,2810.0,950.0,7231,7231,8.9
-496291,1,22.0,224.0,X-80,6354.0,2400.0,6350,6350,8.7
-496291,2,22.0,224.0,X-80,6354.0,2400.0,9343,9343,10.6
-496291,3,22.0,224.0,X-80,6354.0,2400.0,9921,9921,10.9
-496292,1,14.0,115.5,Q-125 XHP,14240.0,11580.0,5931,5931,8.7
-496292,2,14.0,115.5,14X17.38 CSG PATCH,15000.0,15684.0,5931,5931,8.7
-495349,1,10.75,85.3,Q-125,16220.0,15520.0,12669,12669,13.8
-496030,1,22.0,224.0,X-80,6354.0,2400.0,6350,6350,8.7
-496029,1,28.0,218.0,X60,2810.0,950.0,7231,7231,8.9
-496030,2,22.0,224.0,X-80,6354.0,2400.0,9343,9343,10.6
-496030,3,22.0,224.0,X-80,6354.0,2400.0,9921,9921,10.9
-496031,1,14.0,115.5,Q-125 XHP,14240.0,11580.0,5931,5931,8.7
-496031,2,14.0,115.5,14X17.38 CSG PATCH,15000.0,15684.0,5931,5931,8.7
-496031,3,14.0,115.5,Q-125 XHP,14240.0,11580.0,6085,6085,8.7
-496031,4,13.75,98.6,HPQ-125,12490.0,7910.0,19068,18643,13.2
-496032,1,,,,,,25328,24606,14.2
-496033,1,10.75,45.5,J-55,3580.0,2090.0,4850,4839,9.0
-496034,1,7.625,29.7,HCP 110,9460.0,6700.0,11304,11280,11.0
-496035,1,,,,,,13313,12178,8.3
-496554,1,28.0,218.0,X60,2810.0,950.0,7231,7231,8.9
-496555,1,22.0,224.0,X-80,6354.0,2400.0,6350,6350,8.7
-496555,2,22.0,224.0,X-80,6354.0,2400.0,9343,9343,10.6
-496555,3,22.0,224.0,X-80,6354.0,2400.0,9921,9921,10.9
-496556,1,14.0,115.5,Q-125 XHP,14240.0,11580.0,5931,5931,8.7
-496556,2,14.0,115.5,14X17.38 CSG PATCH,15000.0,15684.0,5931,5931,8.7
-496556,3,14.0,115.5,Q-125 XHP,14240.0,11580.0,6085,6085,8.7
-496556,4,13.75,98.6,HPQ-125,12490.0,7910.0,19068,18643,13.2
-496557,1,,,,,,25328,24606,14.2
-497133,1,28.0,218.5,X60,2812.0,953.0,8411,8411,8.6
-497134,1,22.0,276.9,X80,7950.0,6660.0,10534,10534,9.6
-497134,2,22.0,224.0,X 80,6360.0,3870.0,10994,10994,9.6
-497135,1,18.0,94.0,Q-125,6080.0,1060.0,14968,14968,10.3
-497136,1,16.0,97.0,P-110,6920.0,2340.0,18396,18396,11.2
-497137,1,12.25,134.3,SM-110XS,18690.0,18350.0,15823,15823,13.3
-497137,2,12.25,134.3,SM-130CY,22090.0,21680.0,21731,21680,12.8
-497138,1,8.625,57.4,Q-125,16640.0,16300.0,24628,24456,13.8
-497159,1,,,,,,25045,24853,13.7
-497230,1,9.625,53.5,LS-110,10900.0,7930.0,6250,6247,8.9
-497231,1,7.0,29.0,HCP-110,11220.0,9200.0,12455,11713,9.5
-497232,1,,,,,,12907,11713,9.5
-499059,1,28.0,218.2,X-60,2812.0,953.0,3000,3000,8.5
-499060,1,22.0,328.3,X-80,9545.0,9457.0,3267,3267,10.8
-499060,2,22.0,224.2,X-80,6364.0,3873.0,4347,4347,10.8
-499061,1,18.0,117.0,P110 HP,7820.0,2830.0,7300,7300,12.0
-499062,1,16.0,109.0,USS Q125HP,9960.0,3970.0,10805,10500,13.7
-499063,1,14.0,116.0,VM140CYHC,14760.0,12600.0,3318,3318,14.6
-499063,2,14.0,115.5,Q-125XHP,14230.0,11580.0,15505,13706,14.6
-499064,1,11.875,71.8,TN 125 HC,11030.0,7800.0,22389,18500,15.6
-499065,1,10.75,85.3,VST Q125 HC,16680.0,16440.0,15205,13446,16.0
-499065,2,10.125,79.2,JFE-125T,17670.0,17820.0,20915,17482,16.0
-499065,3,10.125,79.2,JFE-125T,17670.0,17820.0,28182,22500,16.0
-507299,2,14.0,115.5,Q-125XHP,14230.0,11580.0,11252,11071,11.3
-499959,1,7.625,39.0,EX--80,8050.0,4690.0,12882,12791,10.9
-501551,1,9.625,40.0,J-55,3950.0,2570.0,2300,2239,8.8
-501552,1,,,,,,8366,5979,8.8
-501865,1,32.0,291.5,X-60,2880.0,1020.0,4481,4481,9.1
-501866,1,28.0,220.0,X-56,2630.0,950.0,5322,5322,9.7
-501867,1,22.0,328.3,X-80,9545.0,9457.0,3788,3788,10.1
-501867,2,22.0,224.3,X-80,6360.0,3870.0,6130,6130,10.1
-501868,1,18.0,117.0,P-110,6680.0,2110.0,8225,8134,11.2
-501869,1,14.0,115.0, TN-125HC,12690.0,11000.0,3470,3470,12.1
-501869,2,14.0,115.0,TN-125HC,13050.0,11000.0,13745,10990,12.1
-501870,1,11.75,82.6,TN 125HC TSH,13230.0,12100.0,20400,16027,13.6
-501871,1,8.625,44.0,Q-125,13040.0,8980.0,3470,3470,0.0
-501871,2,8.625,44.0,Q125,12680.0,8980.0,11500,9895,0.0
-501871,3,7.625,39.0,VM 125 HC,14340.0,14190.0,16500,12495,0.0
-501871,4,7.625,39.0,Q125 RY,14340.0,12060.0,18700,14421,0.0
-501871,5,7.625,39.0,Q125 RY,14340.0,12060.0,22312,17803,14.6
-502699,1,28.0,218.5,X60,2812.0,953.0,6025,6025,8.7
-502700,1,22.0,276.9,X80,7950.0,6660.0,4355,4355,10.3
-502700,2,22.0,276.9,X80,7950.0,6660.0,6950,6950,10.3
-502700,3,22.0,224.0,X 80,6360.0,3870.0,7245,7245,10.3
-502701,1,16.0,97.0,P-110,6920.0,2340.0,10800,10800,9.0
-502702,1,12.25,134.3,SM-130CY,22090.0,21680.0,21875,20643,13.8
-502703,1,9.375,39.0,Q-125,9330.0,3960.0,27899,26292,13.7
-502704,1,7.625,47.1,Q125HC,17930.0,19900.0,32903,30880,14.3
-503279,1,28.0,218.5,X60,2960.0,950.0,11169,11169,8.6
-503280,1,22.0,224.0,X  80,6364.0,3873.0,14560,14560,9.0
-503281,1,16.0,97.0,HCQ  125,7860.0,2340.0,15249,15249,10.0
-503281,2,16.0,97.0,HCQ  125,7860.0,2340.0,23612,22975,10.0
-503282,1,14.0,115.0,TN 125 HC,13050.0,11400.0,25874,25212,13.3
-508265,1,32.0,291.5,X-60,2880.0,1020.0,4332,4332,9.1
-508266,1,28.0,220.0,X-56,2630.0,950.0,5470,5470,9.7
-508267,1,22.0,328.3,X-80,9545.0,9457.0,3768,3768,10.1
-503299,1,10.75,85.3,Q-125,16220.0,15520.0,12669,12669,13.8
-508267,2,22.0,224.3,X-80,6360.0,3870.0,6130,6130,10.1
-508268,1,18.0,117.0,P-110,6680.0,2110.0,8950,8853,11.1
-508269,1,14.0,115.0,Q125 API 5CT,12690.0,8990.0,4168,4168,12.6
-508269,2,14.0,115.0,TN-125HC,13050.0,11000.0,11875,11535,12.6
-508270,1,11.875,71.8,TN 125 HC,11030.0,7800.0,15505,14863,13.2
-508271,1,8.625,44.0,Q-125,13040.0,8980.0,3470,3470,0.0
-508271,2,8.625,44.0,Q125,12680.0,8980.0,11950,11604,0.0
-508271,3,7.625,39.0,HCQ125,14340.0,12650.0,13509,13033,0.0
-508271,4,7.625,39.0,HCQ-125,14340.0,12650.0,17114,16338,12.5
-508982,1,28.0,218.5,X--60,2960.0,708.0,4950,4950,9.3
-508983,1,22.0,224.2,S-90 DME,5705.0,3705.0,5850,5850,10.0
-508984,1,18.0,94.0,P110,5350.0,1060.0,6850,6850,10.5
-508985,1,14.0,115.0,VM130 CYHC,13570.0,11640.0,10995,10840,11.3
-508986,1,11.875,71.8,TN 125 HC,11030.0,7800.0,17534,16727,12.2
-508987,1,,,,,,19100,17419,11.9
-510819,1,28.0,218.5,X60,2812.0,953.0,8500,8500,8.5
-510820,1,22.0,277.0,X 80,7950.0,6670.0,7402,7402,9.6
-510820,2,22.0,224.0,X 80,6360.0,3870.0,11050,11050,9.6
-510821,1,18.0,94.0,P110,5350.0,1060.0,15266,15249,10.3
-510822,1,16.0,97.0,HCP 110,6920.0,2340.0,18724,18545,10.6
-510823,1,12.25,134.3,SM-110XS,18690.0,18350.0,7364,7364,13.6
-510823,2,12.25,134.3,SM-130CY,22090.0,21680.0,23092,22586,13.6
-510824,1,8.625,57.4,Q-125,16640.0,16300.0,25620,24813,14.2
-510825,1,,,,,,26632,25687,11.2
-517819,1,32.0,311.5,X60,3300.0,1250.0,4820,4820,8.6
-517820,1,28.0,218.5,X--60,2960.0,708.0,5283,5283,9.6
-517821,1,22.0,224.2,S-90 DME,5705.0,3705.0,6640,6640,10.2
-517822,1,18.0,94.0,P110,5350.0,1060.0,7379,7374,11.0
-517823,1,14.0,116.0,VM130CYCH,13710.0,11640.0,5477,5477,9.7
-517823,2,14.0,115.0,VM130 CYHC,13570.0,11640.0,9835,9493,11.2
-517824,1,7.625,39.0,P110-ICY,14750.0,12180.0,14040,12690,11.3
-517823,3,14.0,115.0,VM 125 CYHC,13050.0,11350.0,10077,9677,11.2
-519505,1,,,,,,26632,25687,11.2
-519539,1,13.375,68.0,J-55,3450.0,1950.0,3514,3513,8.6
-519540,1,7.625,29.7,HCP 110,9460.0,6700.0,8194,7668,11.0
-519559,1,32.0,311.5,X60,3300.0,1250.0,4820,4820,8.6
-519560,1,28.0,218.5,X--60,2960.0,708.0,5283,5283,9.6
-519561,1,22.0,224.2,S-90 DME,5705.0,3705.0,6640,6640,10.2
-519562,1,18.0,94.0,P110,5350.0,1060.0,7379,7374,11.0
-519563,1,14.0,116.0,VM130CYCH,13710.0,11640.0,5477,5477,9.7
-519563,2,14.0,115.0,VM130 CYHC,13570.0,11640.0,9835,9493,11.2
-519563,3,14.0,115.0,VM 125 CYHC,13050.0,11350.0,10077,9677,11.2
-519563,4,14.0,115.0,VM130 CYHC,13570.0,11640.0,10683,10138,11.2
-519564,1,7.625,39.0,P110-ICY,14750.0,12180.0,14040,12690,11.3
-488529,1,9.875,62.8,Q125 XHP PE,14960.0,13690.0,13586,14232,14.8
-488933,1,,,,,,25675,24523,14.2
-489365,2,13.75,98.6,HPQ-125,12490.0,7910.0,11670,11170,12.6
-489161,1,22.0,277.0,X 80,7950.0,6670.0,6200,6200,8.4
-488525,1,28.0,218.0,X60,2810.0,950.0,3600,3600,9.5
-489161,2,20.0,166.0,X_56,3981.0,1680.0,6240,6240,8.4
-489161,3,20.0,166.0,X-56,3980.0,2510.0,9379,9376,9.4
-488526,1,22.0,224.0,X  80,6364.0,3873.0,7172,7100,11.4
-488527,1,14.0,115.5,Q-125 XHP,14240.0,11580.0,2554,2554,13.0
-488527,2,13.75,98.6,HPQ-125,12490.0,7910.0,11707,11200,13.0
-489162,1,16.0,109.0,Q-125IC,8970.0,4150.0,16550,15231,11.8
-489163,1,13.625,88.2,Q-125 HC,10320.0,6370.0,19500,17232,12.4
-489164,1,9.875,67.5,C-110,13220.0,12160.0,24831,21850,13.0
-489165,1,11.75,99.9,C-110,14470.0,13710.0,10160,10151,9.7
-489165,2,10.175,81.0,SM125S,17690.0,17340.0,19354,17132,12.4
-489165,3,9.875,67.5,C-110,13220.0,12160.0,24350,21369,13.0
-489165,4,7.0,38.0,SM25CRW-125,17360.0,16740.0,24500,21519,13.0
-479418,2,16.15,126.9,Q-125 XHP,11620.0,7250.0,15322,15322,10.8
-479418,3,16.2,131.7,TENARIS Q125-ICY,12000.0,7860.0,20200,20200,12.1
-458785,2,22.0,224.5,X-80,6360.0,3870.0,6543,6543,9.8
-458658,1,7.625,33.7,P-110.,10860.0,7870.0,11400,11382,11.0
-458659,1,28.0,218.5,X 56,2630.0,950.0,4900,4900,8.6
-458660,1,22.0,277.0,X-80,7955.0,6665.0,3097,3097,8.6
-458660,2,22.0,224.0,X  80,6364.0,3873.0,7000,7000,9.6
-458701,1,18.0,117.0,Q125-HP,8450.0,2860.0,10578,10578,11.4
-458702,1,13.625,88.2,HC Q125,10030.0,6370.0,5103,5103,8.6
-458702,2,13.625,88.2,Q125,10030.0,4800.0,14078,14078,13.0
-458703,1,9.875,62.8,Q-125,13840.0,11140.0,16436,16120,14.3
-458704,1,,,,,,17460,16881,14.4
-458785,1,22.0,328.7,X-80,10420.0,9500.0,4114,4114,9.8
-458786,1,16.15,127.5,Q125 ICY,11620.0,7200.0,19375,19375,12.9
-458787,1,13.875,106.0,TN 140HC W513 DPLS,13710.0,10710.0,24295,24237,13.2
-458788,1,11.875,71.8,TN 125 HC,11030.0,7800.0,28553,28344,12.4
-458790,3,10.0,69.2,SM125S,15750.0,14493.0,28310,28110,9.5
-458790,2,10.0,69.2,SM125S,15750.0,14493.0,23718,23680,9.5
-458790,4,9.875,65.3,VM125HYHC,16590.0,14560.0,31543,31224,9.5
-460738,1,13.625,88.2,HCQ - 125,10030.0,6400.0,9676,9274,11.1
-458791,1,7.75,46.1,Q-125,16790.0,16580.0,32667,32308,9.6
-460841,1,16.0,109.0,X-56,4020.0,2580.0,7320,7306,10.1
-460899,1,28.0,218.2,X-60,2812.0,953.0,7550,7550,8.6
-460900,1,23.0,453.0,X 80Q,13890.0,5000.0,6888,6888,8.5
-460900,2,22.0,224.2,X.80,6403.0,3559.0,11625,11625,9.8
-460901,1,18.0,117.0,Q-125 ICY,8440.0,2860.0,11700,11700,9.8
-460901,2,17.875,106.3,Q 125 HP,7820.0,2310.0,15800,15800,10.6
-460902,1,16.25,136.0,Q-125 XHP,12350.0,8410.0,11500,11500,9.8
-460902,2,16.2,131.7,VALLOUREC VM140CYHC,12440.0,7860.0,12500,12500,10.0
-460902,3,16.2,131.7,TENARIS Q125-ICY,12000.0,7860.0,16000,16000,10.6
-460902,4,16.15,126.9,Q-125 HP,11620.0,6900.0,22029,20000,11.7
-460902,5,16.2,131.7,TENARIS Q125-ICY,12000.0,7860.0,22884,22748,12.2
-460903,1,14.0,116.0,VM125HCSS,13180.0,11350.0,16118,16118,10.7
-460903,2,14.0,115.5,VM125HYHC,14760.0,12500.0,25248,25024,13.5
-460904,1,11.875,71.8,HPQ125,11910.0,7070.0,27846,27525,13.9
-460905,1,10.125,75.9,Q-125 HP,18190.0,16560.0,25680,25440,14.3
-460905,2,10.125,75.9,TENARIS Q125-ICY,18190.0,16370.0,29248,28874,14.4
-460906,1,,,,,,30937,30500,13.7
-460907,1,10.75,46.0,K-55,3580.0,2090.0,2400,2400,8.7
-460908,1,7.0,26.0,P-110,9950.0,6230.0,11359,7800,10.0
-461149,1,9.625,53.5,P=110,10900.0,7950.0,13500,12005,11.7
-461150,1,7.75,46.1,Q-125,16790.0,16580.0,17416,15469,14.0
-461962,1,20.0,166.4,X-80,5680.0,3020.0,9658,9631,8.7
-461963,1,14.0,113.0,Q-125 IC,12500.0,9500.0,13469,12276,9.5
-461964,1,9.875,62.8,Q125-IC,13840.0,11660.0,14190,12726,9.7
-462208,1,28.0,218.0,X56,2630.0,950.0,5572,5572,9.2
-462209,1,22.0,224.0,X 80,6360.0,3870.0,7344,7344,10.5
-462210,1,18.0,94.0,X 80,3890.0,1060.0,11766,11766,11.3
-462211,1,16.0,96.0,Q125,7860.0,2340.0,15355,15355,12.6
-462212,1,14.0,115.0,Q-125-HC,12690.0,11640.0,19086,19085,14.1
-462213,1,11.75,65.0,P-110,8750.0,4480.0,25361,24638,13.9
-462214,1,9.375,39.0,Q-125,9330.0,3960.0,27637,26882,13.8
-462215,1,7.625,47.1,Q125HC,17930.0,19900.0,28815,28048,14.3
-462215,2,11.5,98.2,Q125,17290.0,15790.0,7500,7500,14.3
-462215,3,10.75,100.4,VM125HC,19530.0,21860.0,17350,17350,14.3
-462215,4,10.75,100.4,SM13CRS-125,19530.0,20330.0,17800,17800,14.3
-462215,5,10.75,100.4,VM125HC,19530.0,21860.0,18000,18000,14.3
-462215,6,7.625,47.1,Q125HC,17930.0,19900.0,18100,18100,14.3
-462216,1,,,,,,30245,29350,14.8
-462217,1,20.0,166.4,X-80,5680.0,3020.0,9658,9631,8.7
-462218,1,14.0,113.0,Q-125 IC,12500.0,9500.0,13469,12276,9.5
-462219,1,9.875,62.8,Q125-IC,13840.0,11660.0,14190,12726,9.7
-447374,4,16.25,136.0,Q-125 XHP,12350.0,8410.0,16780,16000,9.7
-467310,1,9.625,53.5,P110,10900.0,7949.0,5659,5659,12.8
-464131,2,13.625,88.2,TN 125HC,10320.0,6400.0,10500,10500,13.5
-467324,1,28.0,218.5,X60,2812.0,953.0,6250,6250,9.0
-467325,1,22.0,224.0,X_80,6670.0,3870.0,8000,8000,9.9
-467326,1,18.0,94.0,P110,5350.0,1060.0,12036,12036,10.4
-467327,1,14.0,115.0,SM125CYT HC,13050.0,11640.0,17520,17520,13.0
-467328,1,,,,,,30041,28989,14.7
-467329,1,11.75,65.0,P-110,8750.0,4480.0,22821,22531,15.3
-467783,3,16.0,109.0,Q-125IC,8970.0,4150.0,10918,10722,9.6
-471029,2,16.0,109.3,VM-125 HC,10130.0,4670.0,16800,16800,11.3
-471030,1,12.25,134.3,SM-110XS,18690.0,18350.0,16400,16400,12.8
-471030,2,12.25,134.3,SM-130CY,22090.0,21680.0,24941,24799,12.8
-471030,3,11.875,71.8,TN 125 HC,11030.0,7800.0,25291,25134,12.8
-471031,1,,,,,,30024,29669,13.9
-471235,4,7.625,47.1,Q125HC,17930.0,19900.0,25487,21240,0.0
-471433,1,22.0,224.0,X 80,6360.0,3870.0,10420,10420,8.7
-471434,1,17.875,93.5,Q125 TSH,6290.0,1090.0,14479,14479,9.8
-471435,1,14.0,115.0,TN-125HC,13050.0,11000.0,27680,25376,13.8
-471436,1,10.75,85.3,Q-125HC,17145.0,17070.0,16000,16000,14.2
-471436,2,10.0,73.2,VM125HC,16930.0,16090.0,27000,24897,14.2
-471436,3,10.0,73.2,VM125HC,16930.0,16090.0,28500,26000,14.2
-471436,4,10.0,73.2,UHP 15CR125,16470.0,16160.0,33300,30559,14.2
-472108,1,28.0,218.2,X-60,2812.0,953.0,9200,9200,8.5
-472109,1,22.0,277.0,X80,7950.0,6670.0,9500,9500,10.3
-472109,2,22.0,224.0,X  80,6364.0,3873.0,12200,12200,10.3
-472110,1,16.08,109.8,Q125-IC TSH,9330.0,4600.0,15000,15000,11.3
-472110,2,16.0,109.3,VM-125 HC,10130.0,4670.0,16800,16800,11.3
-472111,1,14.506,55.6,EX-80,3650.0,770.0,20720,20720,12.3
-472112,1,12.25,134.3,SM-110XS,18690.0,18350.0,16400,16400,12.8
-472112,2,12.25,134.3,SM-130CY,22090.0,21680.0,24691,24559,12.8
-472112,3,11.875,71.8,TN 125 HC,11030.0,7800.0,25431,25268,12.8
-472113,1,,,,,,30024,29669,13.9
-472475,1,28.0,218.2,X-56,2625.0,953.0,5100,5100,8.7
-472476,1,22.0,328.3,X--80,9545.0,7000.0,7500,7500,9.4
-472476,2,22.0,224.2,X--80,6364.0,2400.0,8100,8100,9.4
-472477,1,18.0,117.0,Q125-HP,8450.0,2860.0,7750,7750,11.2
-472477,2,18.0,117.0,Q125 HP - COLLAPSE,8450.0,2200.0,7754,7754,11.2
-472477,3,18.0,117.0,Q125-HP,8450.0,2860.0,11900,11900,11.2
-472478,1,14.0,115.5,Q-125XHP,14230.0,11580.0,11000,11000,14.5
-472478,2,14.0,115.5,Q-125 CC,14760.0,12540.0,17000,17000,14.5
-472478,3,14.15,126.8,Q-125 XHP,15380.0,13460.0,26350,24166,14.5
-472479,1,10.75,85.3,Q125 XHP MAC II,18010.0,17610.0,4050,4050,13.2
-472479,2,10.75,85.3,Q125 HC MACII,16220.0,16910.0,4100,4100,13.2
-472479,3,10.75,85.3,Q125 XHP MAC II,18010.0,17610.0,7915,7915,13.2
-472479,4,10.75,85.3,Q125 HC MACII,16220.0,16910.0,10715,10715,13.2
-472479,5,10.125,75.9,Q-125 HP,18190.0,16560.0,25858,23811,13.2
-472479,6,9.875,62.8,Q125 HP,14960.0,12910.0,30367,27016,13.2
-472480,1,7.75,46.1,Q-125HP,18150.0,17950.0,31295,27657,13.2
-472632,1,14.0,115.5,Q-125XHP,14230.0,11580.0,14242,13000,13.5
-472633,1,7.625,29.7,HCP110,9470.0,7150.0,14523,11333,9.5
-472895,1,13.625,88.2,HCQ - 125,10030.0,6400.0,16012,14433,11.3
-473881,1,28.0,218.0,X60,2810.0,950.0,8900,8900,8.6
-473882,1,22.0,251.0,X80 BURST,6700.0,4300.0,9900,9882,8.7
-473883,1,18.0,94.0,P110,5350.0,1060.0,11822,11268,9.1
-473884,1,14.0,115.0,SM125CYT HC,13050.0,11640.0,15098,13150,7.8
-473884,2,14.0,115.0,TN-125HC,13050.0,11000.0,16800,14548,7.8
-473884,3,14.0,115.0,SM125CYT HC,13050.0,11640.0,17310,15042,7.8
-473885,1,11.75,65.0,P-110,8750.0,4480.0,17630,15352,8.1
-473886,1,7.625,39.0,HCQ125,14340.0,12650.0,24380,21899,9.4
-473917,1,28.0,218.2,X-60,2812.0,953.0,2800,2800,9.5
-473918,1,22.0,328.3,X-80,9545.0,9457.0,2800,2800,10.3
-473918,2,22.0,224.2,X 80,6364.0,3873.0,4000,4000,10.3
-473919,1,18.0,117.0,P-110,6680.0,2110.0,6800,6800,12.8
-473920,1,16.0,109.0,JFE-125T,8970.0,4150.0,10500,10500,14.5
-473941,1,14.0,115.5,Q-125XHP,14230.0,11580.0,16004,16000,15.1
-473942,1,11.875,71.8,USS Q125 UHP,11910.0,8310.0,20671,20000,15.9
-473943,1,10.75,85.3,Q125HC,18020.0,17690.0,12000,12000,16.1
-473943,2,10.125,79.2,JFE-125T,17670.0,17820.0,20471,19847,16.1
-473943,3,10.125,79.2,JFE-125T,17670.0,17820.0,25893,24000,16.1
-461521,1,28.0,218.5,X 65,3210.0,950.0,4302,4302,8.7
-491941,2,18.0,94.0,Q-125,6080.0,1060.0,18157,18145,10.9
-491942,1,12.25,134.3,SM-110XS,18690.0,18350.0,7415,7415,13.3
-491942,2,12.25,134.3,SM-130CY,22090.0,21680.0,22800,22013,13.3
-491943,1,9.375,39.0,Q-125,9330.0,3960.0,26205,24476,14.3
-491944,1,7.0,41.0,SM130,20270.0,20070.0,28703,26873,13.2
-492045,1,28.0,218.5,X60,2960.0,950.0,8502,8502,8.5
-492046,1,22.0,224.0,X  80,6364.0,3873.0,11702,11702,8.6
-492046,2,22.0,224.2,X 80 BURST,6403.0,3880.0,8602,8602,8.6
-492047,1,16.08,109.8,Q125-IC TSH,9330.0,4600.0,15592,15585,10.7
-492048,1,14.0,115.0,VM110SSD,11170.0,8430.0,9000,9000,10.6
-492048,2,14.0,115.0,SM125CYT HC,13050.0,11640.0,19435,19211,10.6
-492048,3,14.0,115.0,VM 125HC,13050.0,11640.0,21641,21286,10.6
-492049,1,11.75,65.0,P-110,8750.0,4480.0,23390,22933,12.9
-492050,1,9.375,39.0,HCQ 125,9330.0,3960.0,27222,26547,11.3
-492051,1,,,,,,29357,28561,11.3
-492279,1,28.0,218.0,X60,2810.0,950.0,7172,7172,8.8
-492280,1,22.0,276.9,X-80,7955.0,6665.0,10750,10750,11.0
-492281,1,16.0,97.0,Q125HP,8740.0,3150.0,17390,17390,12.6
-492282,1,14.0,115.5,Q-125 XHP,14240.0,11580.0,23800,23670,13.5
-458985,1,28.0,218.0,X56,2630.0,950.0,5572,5572,9.2
-458986,1,22.0,224.0,X 80,6360.0,3870.0,7344,7344,10.5
