SN_APD_QA,QA_RESPONSE_CD,QA_RESPONSE_TXT
-218083,Y,"For drill cuttings we will be discharging under the GOM NPDES Permit (GMG290000) guide lines of base fluid retained on cuttings of 6.9 grams of non-aqueous base fluids per 100 grams of wet drill cuttings for drilling fluids made up of C16-C18 internal olefin.   

If the drilling mud becomes contaminated with materials that cannot be discharged we will implement Zero discharge until the contamination is corrected."
-218084,Y,
-218085,,
-218086,Y,GMG290541
-218087,,
-218088,N,
-218089,Y,Please see attached approval for Greenlight OTC software use.
-218130,Y,
-218434,Y,
-218435,,
-210822,Y,
-210823,Y,
-210824,Y,
-210825,,
-210826,Y,GMG 290079
-210827,,
-210828,N,
-210829,Y,SureTec Version 3
-211106,Y,
-211107,Y,
-211108,,
-211109,,
-211110,Y,GMG290376
-211111,N,waiver previously approved
-211112,N,
-211113,Y,OTC Greenlight Version 2.0
-211306,Y,
-211307,N,Cuttings will be discharged per EPA discharge permit
-211308,Y,
-211309,,
-211310,Y,GMG 29062A
-211311,,Open water location.
-211312,N,
-211313,Y,OTC Greenlight Version 2.0 or higher
-211430,Y,
-211431,Y,
-211432,,
-211433,,
-211434,Y,GMG290103
-211435,,Continuous operations from drilling ST00BP00
-211436,N,
-211437,Y,
-211934,Y,
-211935,,
-211936,Y,
-211937,,
-211938,Y,GMG 290110
-218138,Y,
-218139,N,"Although operations are prepared for zero discharge, we intend to comply with the NPDES general permit requirements."
-218140,Y,
-218141,,
-218222,Y,GMG 290110
-218223,,
-218224,N,
-218225,Y,Anatomize Version 3.35.00
-218226,Y,
-218227,Y,Mud will be disposed of consistent with the applicable GMG 290103 permit 
-218228,,
-218229,,
-218230,Y,GMG 290103
-218231,N,Please reference waiver
-218232,N,
-218233,Y,Shell EZ&#8208;Chart Pressure Testing System Version 2.0 as digital BOP testing
-218430,Y,GMG290376
-218431,Y,
-218432,N,
-218433,Y,OTC Greenlight 2.0
-218450,Y,
-218451,N,SHELL WILL NOT DISCHARGE SBMs EXCEPT AS AUTHORIZED AND MONITORED UNDER THE US EPA GENERAL PERMIT GMG 290000. 
-218452,Y,
-218453,,
-218454,Y,GMG 290103
-218455,N,THE KAIKIAS DEVELOPMENT IS A SUBSEA DEVELOPMENT.
-218456,N,
-218457,Y,APPROVED FOR VERSION 2 (PLEASE REFERENCE ALT COMPLIANCE LIST)
-218662,Y,
-218663,N,SHELL WILL NOT DISCHARGE SBMs EXCEPT AS AUTHORIZED AND MONITORED UNDER THE US EPA GENERAL PERMIT GMG 290000. 
-218664,Y,
-218665,,
-218666,Y,GMG 290103
-218667,N,THE KAIKIAS DEVELOPMENT IS A SUBSEA DEVELOPMENT.
-220007,,Open Water
-220008,N,
-220009,Y,IPT SureTec 3.1
-220010,Y,
-220011,Y,
-220012,Y,
-220013,,
-220014,Y,NPDES Permit #GMG 290132
-220015,,
-220016,N,
-220017,Y,IPT Suretec Digital BOP Test Method Version 3.1
-220018,Y,1000 sacks of Barite and 200 sacks of gel will be maintained on the MODU during drilling operations.
-220019,,
-220020,,
-220021,,
-220022,Y,GMG290553
-220023,,There are no completed or producing wells on this lease.
-220024,N,
-220025,Y,IPT Global
-220026,Y,
-220027,Y,"For drill cuttings we will be discharging under the GOM NPDES Permit (GMG290000) guide lines of base fluid retained on cuttings of 6.9 grams of non-aqueous base fluids per 100 grams of wet drill cuttings for drilling fluids made up of C16-C18 internal olefin.   

If the drilling mud becomes contaminated with materials that cannot be discharged we will implement Zero discharge until the contamination is corrected."
-220028,,
-220029,,
-220030,Y,GMG290541
-220031,,
-220032,N,
-220033,Y,OTC Greenlight software version 2
-220034,Y,
-220035,Y,
-220036,,
-220037,,
-220038,Y,GMG 290103
-220039,,
-220040,N,
-218436,Y,
-218437,,
-218438,Y,GMG290110
-218439,,Subsea Wells
-218440,N,
-218441,,
-218474,Y,
-218475,Y,
-218476,,
-218477,,
-218478,Y,GMG290129
-218479,Y,
-218480,N,
-218481,Y,OTC Green Light 2.0
-218870,Y,
-218871,,
-218872,,
-218873,,
-218874,Y,GMG 290269
-218875,Y,
-218876,N,
-218877,Y,IPT SureTec 3.1
-218950,Y,
-218951,Y,
-218952,,
-218953,,
-218954,Y,NPDES Permit #GMG 280132
-218955,,
-218956,N,
-218957,Y,IPT SureTec Digital BOP Test Method Version 3.1 and Version 4.0
-219190,Y,1000 sacks of Barite and 200 sacks of gel will be maintained on the MODU during drilling operations.
-217135,,
-217136,N,
-217137,Y,IPT Suretec Digital BOP Test Method Version 3.1
-217270,Y,
-217271,Y,
-217272,Y,
-217273,,
-217274,Y,GMG 290180
-217275,,Open Water
-217276,N,
-217277,Y,OTC Greenlight Version 2.0 or higher
-217466,Y,
-217467,Y,
-217468,,
-217469,Y,
-217470,Y,GMG 290079
-210999,Y,
-211000,Y,
-211001,,
-211022,Y,GMG 290180
-211023,,Open Water
-211024,N,
-211025,Y,IPT Sure Tec 3.1
-211034,Y,
-210746,Y,
-210747,Y,
-210748,Y,
-210749,,
-210750,Y,GMG290103
-210751,N,SS Well
-210752,N,
-210753,Y,EZ Chart 1.7.25 
-210998,Y,
-211035,Y,
-211036,,
-211037,,
-211038,Y,GMG290376
-211039,Y,
-211040,N,
-211041,Y,OTC Greenlight 2.0
-211846,Y,
-211847,,
-211848,Y,
-211849,,
-211850,Y,GMG 290110     
-211851,,
-211852,N,
-211853,,
-212150,Y,
-212151,Y,
-212152,,
-212153,,
-212154,Y,GMG290129
-212337,,
-212338,Y,GMG290067
-212339,,
-212340,N,
-212341,Y,OTC's Greenlight (Hecate)
-213162,Y,
-213163,,
-213164,,
-213165,,
-213166,Y,GMG 290269
-213167,Y,
-213168,N,
-213169,Y,IPT SureTec 3.1 or greater
-213186,Y,
-213187,Y,
-213188,,
-213189,,
-213190,Y,GMG290129
-213191,Y,
-213192,N,
-213193,Y,OTC Greenlight Vr. 2.0
-213194,Y,
-213195,N,"Although operations are prepared for zero discharge, we intend to comply with the NPDES general permit requirements."
-213196,Y,
-213197,,
-213198,Y,GMG 290110
-213199,,Subsea wells
-213200,N,
-213201,Y,BP Anatomize version 3.35
-225238,Y,
-225239,,
-225240,Y,
-225241,,
-225262,Y,GMG 290103
-225263,,Subsea well
-225264,N,
-217710,Y,
-217711,Y,
-217712,Y,
-217713,,
-217714,Y,GMG 290180
-217715,,Open Water
-217716,N,
-217717,Y,OTC Greenlight Version 2.0 or higher
-219214,Y,
-219215,Y,
-219216,Y,
-219217,,
-219218,Y,GMG290103
-219219,,Subsea well
-219220,N,
-219221,Y,EZ Chart 2
-219330,Y,
-219331,,
-219332,Y,
-219333,,
-219334,Y,GMG290110
-219335,,Subsea template
-219336,N,
-219337,Y,SureTec v3.1
-219947,,
-219948,N,
-219949,Y,SureTec 4.0
-220586,Y,
-220587,Y,
-220588,Y,
-220589,,
-220590,Y,GMG 290129
-219942,Y,
-219943,Y,
-219944,Y,
-219945,,
-219946,Y,GMG290003
-223675,Y,
-223676,Y,
-223677,,
-223678,Y,GMG290202
-223679,,
-223680,N,
-223681,Y,SureTec Leak Detection Version 4.0 or higher.
-223614,Y,
-223615,,
-223616,,
-223617,,
-223618,Y,GMG 290269
-223619,Y,
-223620,N,
-223621,Y,IPT SureTec 3.1
-223674,Y,
-223726,Y,
-223727,Y,
-223728,Y,
-223729,,
-223730,Y,NPDES Permit GMG 290132
-223731,,
-223732,N,
-223733,Y,"IPT Suretec Digital BOP Test Method Version 3.1 or Version 4.3, or latest version"
-223734,Y,
-223735,Y,
-223736,,
-223737,Y,
-223738,Y,GMG290615
-223739,Y,
-223740,N,
-223741,Y,Greenlight Version 2.0
-220591,,
-220592,N,
-220593,Y,OTC Green Light Version No. 2.0
-223466,Y,GMG 290180
-223467,,Work conducted from a drillship in Open Water.
-223468,N,
-223469,Y,IPT SureTec 3.1
-223510,Y,
-223511,N,"Synthetic based mud will be used. If ROC doesn't pass, the rig can go to zero discharge."
-223512,Y,
-223513,,
-223514,Y,GMG 290006
-223515,,Subsea Well
-223516,N,
-223517,Y,OTC Greenlight V.2.0
-223650,Y,
-223651,Y,
-223652,,
-223653,,
-223654,Y,GMG290615
-223655,Y,
-223656,N,
-223657,Y,Greenlight 2.0
-224910,Y,
-224911,Y,
-224912,,
-224913,,
-224914,Y,GMG 290269
-224915,Y,
-224916,N,
-224917,Y,IPT SureTec 3.1
-223909,Y,EZ Chart V2
-223910,Y,
-223911,,
-223912,,
-223913,,
-223914,Y,GMG 290269
-224702,Y,
-224703,Y,
-224704,Y,
-224705,,
-224706,Y,GMG290202
-224707,,
-224708,N,
-224709,Y,SureTec Leak Detection Version 4.0 or higher.
-224710,Y,
-224711,Y,"Although operations are prepared for zero discharge, we intend to comply with the NPDES general permit requirements."
-224712,Y,
-224713,,
-224714,Y,GMG290110
-224715,,
-224716,N,
-224717,Y,IPT SurTec v. 3.1
-224762,Y,A minimum of 1000 sxs barite and 200 sxs of gel will be maintained on the MODU during drilling operations.
-224763,Y,
-224764,,
-224765,,
-224766,Y,GMG290601
-224767,,
-224768,N,
-224769,Y,OTC Greenlight - Version 2.0
-225006,Y,GMG 290623
-225007,,
-225008,N,
-225009,Y,Suretec v3.1.2.8
-225010,Y,
-225011,Y,
-225012,,
-225013,,
-225002,Y,
-225003,Y,
-225004,Y,
-225005,,
-224146,Y,A minimum of 1000 sxs barite and 200 sxs of gel will be maintained on the MODU during drilling operations.
-224147,Y,
-224148,,
-224149,,
-224150,Y,GMG290601
-224151,,
-224152,N,
-224153,Y,OTC Greenlight - Version 2.0
-224250,Y,
-224251,Y,
-224252,Y,
-224253,N,
-224254,Y,GMG 290103
-224255,,
-224256,N,
-224257,Y,EZ chart version 2
-224266,Y,
-224267,Y,
-224268,Y,
-224269,,
-224270,Y,GMG290103
-224271,,SS Well
-224272,N,
-224273,Y,EZ Chart V2
-224773,,
-224774,Y,GMG 29062A
-224775,,Open water location.
-224776,N,
-224258,Y,
-224259,Y,
-224260,Y,
-224261,,
-224262,Y,GMG 290623
-224263,,
-224264,N,
-224265,Y,Suretec v3.1.2.8
-224338,Y,
-224339,Y,
-224340,Y,
-224341,,
-224382,Y,GMG290202
-224383,,
-224384,N,
-224385,Y,SureTec Leak Detection Version 4.0 or higher.
-224598,Y,
-224599,,
-224600,,
-224601,,
-224622,Y,GMG290269
-224623,Y,
-224624,N,
-224625,Y,IPT SureTec 3.1
-224734,Y,
-224735,Y,
-224736,Y,
-224737,,
-224738,Y,NPDES Permit #GMG 290132
-224739,,
-224740,N,
-224741,Y,"IPT SureTec Digital BOP Test Method
Version 3.1 or 4.0, or most recent version."
-221894,Y,
-221895,Y,
-221896,Y,
-221897,,
-221898,Y,GMG 290129
-221899,,
-221900,N,
-221901,Y,OTC Green Light Version No. 2.0
-223915,Y,
-223916,N,
-223917,Y,IPT SureTec 3.1
-224886,Y,
-224887,Y,
-224888,Y,
-224889,,
-224890,Y,GMG 290129
-224891,,
-224892,N,
-209467,,Subsea well
-209468,N,
-209469,Y,EZ Chart 1.7
-209626,Y,
-209644,Y,
-209645,,
-209646,Y,GMG290103
-209647,,Subsea well
-209648,N,
-209649,,No BOPs will be utilized
-209650,Y,
-209651,Y,
-209652,Y,
-209653,,
-209654,Y,NPDES Permit GMG 290132
-209655,,
-209656,N,
-209657,Y,IPT Suretec Digital BOP Test Method Version 3.1
-203671,Y,
-203672,Y,
-203673,,
-203674,Y,NPDES Permit GMG 290132
-203675,,
-203676,N,
-203677,Y,IPT Suretec Digital BOP Test Method Version 3.1
-203678,Y,
-203679,Y,
-203680,,
-203681,,
-203722,Y,GMG290382
-203723,Y,
-203724,N,
-203725,Y,"1.1 or higher, OTC"
-203734,Y,
-203735,Y,
-203736,Y,
-203737,,
-203738,Y,GMG290103
-203739,,Subsea Well
-203740,N,
-203741,Y,EZ Chart 1.7
-203742,Y,
-203743,Y,"Although operations are prepared for zero discharge, we intend to comply with the NPDES general permit requirements."
-203744,,
-203745,,
-203746,Y,GMG 290110
-203747,,Subsea well
-203748,N,
-203749,Y,Anatomize.
-205852,Y,
-205853,,
-205854,Y,GMG 290573
-205855,,Open water location
-205856,N,
-210416,N,
-210417,Y,OTC GreenLight Vr. 2.0
-210370,Y,
-210371,N,Will comply with NPDES Permit requirements
-210372,Y,
-210373,,
-210374,Y,GMG 290110
-210375,,
-210376,N,
-210377,Y,Anatomize Version 3.35.0
-210451,Y,
-210452,Y,
-210453,,
-210454,Y,NPDES Permit GMG 290132
-210455,,
-210456,N,
-210457,Y,IPT Suretec Digital BOP Test Method Version 3.1
-210462,Y,
-210426,Y,
-210427,N,"Although PDQ operations are prepared for zero discharge, we fully comply with the NPDES permit requirements (GMG290110) for SBM and WBM drilling fluids and cuttings discharges."
-210428,,Tophole already in place -- riserless drilling completed.
-210429,,Conductor already in place.
-210430,Y,Permit GMG290110.
-210431,N,Subsea template.
-210432,N,"The WCD rate of this well is less than the rate of WCD scenario in the updated regional OSRP, currently being reviewed by BSEE."
-210433,Y,Anatomize.
-210450,Y,
-210463,Y,
-210464,,
-210465,,
-210466,Y,GMG290103
-210467,,Continuous operations from drilling ST00BP00
-210468,N,
-210469,Y,
-210493,Y,OTC Blueprint Version 2
-210470,Y,
-197402,Y,GMG 290180
-197403,,Open Water
-197404,N,
-197405,Y,IPT SureTec 3.1
-197446,Y,
-197447,N,"Synthetic based mud will be used. If ROC doesn't pass, the rig can go to zero discharge."
-197448,Y,
-197449,,
-197450,Y,GMG 290006
-197451,,Subsea well
-197452,N,
-197453,Y,OTC Greenlight 1.1
-197454,Y,
-197455,Y,
-197456,,
-197457,,
-197458,Y,GMG290269
-197459,Y,
-197460,N,
-197461,Y,IPT/SureTec 3.1 or greater
-197486,Y,
-197487,Y,
-197488,Y,
-197489,,
-197490,Y,GMG 290103
-197491,,
-197492,Y,
-197493,Y,EZ Chart 1.7
-198750,Y,
-198751,Y,
-198752,,this is a sidetrack of an existing well MC812 # 4 ST00 BP00
-198753,,
-198754,Y,GMG 290103
-198755,,
-198756,N,
-198757,Y,Yes we are using the approved version of EZ Chart
-198938,Y,
-209658,Y,
-209659,,Using WBM
-209660,,
-209661,,
-209662,Y,GMG290376
-209663,Y,
-209664,N,
-209665,Y,OTC Greenlight
-209666,Y,
-209667,Y,
-209668,Y,
-209669,,Batch set well
-209670,Y,GMG290103
-209671,,Subsea well
-209672,N,
-209673,Y,EZ Chart 1.7
-209714,Y,
-209715,Y,"Although operations are prepared for zero discharge, we intend to comply with the NPDES general permit requirements."
-209716,,
-209717,,
-209718,Y,GMG 290110
-209719,,Subsea well
-209720,N,
-209721,Y,Anatomize.
-205857,Y,OTC Greenlight Version 1.1.30 or higher
-205866,Y,
-205867,Y,
-205868,,
-205869,,
-205870,Y,GMG290003
-205871,,
-205872,N,
-205873,Y,SureTech 3.1
-205982,Y,
-205983,Y,
-205984,Y,
-205985,,
-205986,Y,NPDES Permit GMG 290132
-205987,,
-205988,N,
-205989,Y,IPT SureTec Digital BOP Test Method Version 3.1
-206115,Y,
-206116,,
-206117,,
-206118,Y,GMG290382
-206119,Y,
-206120,N,
-206121,Y,"1.1 or higher, OTC"
-206030,Y,
-206031,Y,
-206032,,
-206033,,
-206034,Y,GMG290003
-206035,,
-206036,N,
-206037,Y,SureTech 3.1
-206114,Y,
-210471,Y,
-210472,,
-210473,,
-210474,Y,GMG290003
-210475,,
-210476,N,
-210477,Y,SureTec 3.1
-210502,Y,
-210503,N,
-210504,,
-210505,,
-210506,Y,GMG 290376
-210507,,
-210508,N,
-210509,Y,IPT Global
-210510,Y,
-210511,Y,
-210512,Y,
-210513,,
-210514,Y,GMG 290180
-210515,,Open Water
-210516,N,
-210517,Y,OTC Greenlight Ver 2.0
-210478,Y,
-210479,Y,
-210480,Y,
-210481,,
-210522,Y,GMG290070
-210523,,Wells not drilled from a platform and no adjacent wells.
-210524,N,
-210525,Y,IPT Global SureTec Version 3.1
-210518,Y,
-210519,N,"Although PDQ operations are prepared for zero discharge, we fully comply with the NPDES permit requirements (GMG290110) for SBM and WBM drilling fluids and cuttings discharges."
-210520,,Tophole already in place -- riserless drilling completed.
-210521,,Conductor already in place.
-210542,Y,Permit GMG290110.
-198939,Y,
-198940,Y,
-198941,,
-198942,Y,GMG 290180
-198943,,Open Water
-198944,N,
-198945,Y,IPT SureTec 3.1
-202730,Y,
-202570,Y,
-202571,Y,
-202572,,
-202573,,
-202574,Y,GMG290382
-202575,Y,
-202576,N,
-202577,Y,"1.1 or higher, OTC"
-202731,Y,
-202732,Y,
-202733,,
-202734,Y,GMG290103
-202735,,Subsea well
-202736,N,
-202737,Y,EZ Chart 1.7
-202842,Y,Will maintain quantities of mud and mud material (including weight materials and additives) sufficient to raise the entire system mud weight 1/2-ppg until wellbore has been negative tested.
-202843,N,"Although operations are prepared for zero discharge, we intend to comply with the NPDES general permit requirements."
-202844,,
-202845,,
-202846,Y,GMG 290110
-209951,Y,
-209952,Y,
-209953,,
-209882,Y,
-209883,Y,
-209884,Y,
-209885,,
-209886,Y,GMG290089
-209887,,
-209888,N,
-209889,Y,IPT Global
-209950,Y,
-209954,Y,GMG290103
-209955,N,SS Well
-209956,N,
-209957,Y,EZ Chart 1.7.25 
-224675,,Open water location.
-224676,N,
-224677,Y,OTC Greenlight Version 2.0 or higher
-224950,Y,
-224951,Y,
-224952,Y,
-222362,Y,GMG290103
-222363,,Subsea well
-222364,N,
-222365,Y,EZ Chart 2
-222438,Y,
-222439,Y,
-222440,,Well was batch set in 2016
-222441,,
-222442,Y,GMG290103
-222443,,Subsea well
-222444,N,
-222445,Y,EZ Chart 2
-222514,Y,
-222515,Y,
-222516,Y,
-222517,,
-222518,Y,GMG290003
-222519,,
-222520,N,
-222521,Y,SureTec 4.0
-222542,Y,
-222543,Y,"Yes, cuttings will be dried and disposed of over board"
-222544,,
-222545,,
-222546,Y,GMG 290538
-222547,Y,
-222548,N,
-222549,Y,OTC Greenlight Version 2.0 or greater
-222670,Y,
-222671,Y,
-222672,Y,
-222673,,
-222674,Y,NPDES Permit GMG290132
-222675,N,"Please see attachment ""Response to NTL 2009-G25""."
-222676,N,
-222677,Y,IPT Suretec Digital BOP Test Method Version 3.1 and/or Version 4.0.
-222678,Y,
-225601,,
-225602,Y,GMG290601
-225603,,
-225604,N,
-225605,Y,OTC Greenlight - Version 2.0
-225622,Y,
-225623,Y,
-225624,,"This well was batch set down to the 22"" casing.  No further riserless drilling planned."
-225625,,
-225626,Y,GMG 290103
-225627,N,Please see attached approval letter.
-225628,N,
-225629,Y,EZ chart 2.0 or newer
-225662,Y,
-225663,Y,
-225664,,Well was batch set
-225665,,Well was batch set
-225666,Y,GMG290103
-225667,,Subsea well
-225668,N,
-225669,,EZ Chart V2
-227790,Y,
-227791,Y,
-227792,,Batch set well
-227793,,Batch set well
-227794,Y,GMG290103
-227795,,Subsea well
-227796,N,
-213694,Y,
-213695,Y,
-213696,Y,
-213697,,
-213698,Y,NPDES Permit #GMG 290132
-213699,,
-213700,N,
-213701,Y,IPT Suretec Digital BOP Test Method Version 3.1
-214323,Y,"For drill cuttings we will be discharging under the GOM NPDES Permit (GMG290000) guide lines of base fluid retained on cuttings of 6.9 grams of non-aqueous base fluids per 100 grams of wet drill cuttings for drilling fluids made up of C16-C18 internal olefin.   

If the drilling mud becomes contaminated with materials that cannot be discharged we will implement Zero discharge until the contamination is corrected. 		
		
		
"
-214324,Y,
-214325,,
-214326,Y,GMG290541
-214327,,
-214328,N,
-214329,Y,Please see attached approval for greenlight software use.
-217702,Y,
-214070,Y,
-214071,Y,
-214072,Y,
-214073,,"Chevron considers the 36"" drive pipe to be the conductor casing."
-214074,Y,NPDES Permit #GMG 290132
-214075,,
-214076,N,
-214077,Y,IPT Suretec Digital BOP Test Method Version 3.1
-214322,Y,
-217703,Y,
-217704,Y,
-217705,,
-217706,Y,GMG290089
-217707,,
-217708,N,
-217709,Y,"IPT Global
Suretec 3.1.1.10.44"
-219722,Y,
-224953,,
-224954,Y,GMG 290623
-224955,,
-224956,N,
-224957,Y,Suretec v3.1.2.8
-225737,Y,IPT SureTec 3.1
-225826,Y,
-225827,Y,
-225828,Y,
-225829,,
-225830,Y,GMG 290129
-225831,,
-225832,N,
-225833,Y,OTC Green Light Vr. 2.0
-226439,Y,
-226440,,Well has been batch-set
-226441,,
-226502,Y,GMG290103
-226503,,Subsea well
-226504,N,
-226505,Y,EZ Chart V2
-226570,Y,
-226210,Y,
-226211,,Only using WBM.
-226212,,
-226213,,
-226214,Y,GMG 290541
-226215,Y,
-226216,N,
-226217,Y,OTC Greenlight Version 2.0
-226438,Y,
-226571,,
-226572,Y,
-226573,,
-226574,Y,GMG 290110
-226575,,Subsea Well
-226576,N,
-226577,,
-219038,Y,
-219039,Y,
-219040,Y,
-219041,,
-219042,Y,NPDES Permit #GMG 290132
-219043,,
-219044,N,
-219045,Y,IPT Suretec Digital BOP Test Method Version 3.1
-219046,Y,
-219047,N,"Although PDQ operations are prepared for zero discharge, we fully comply with the NPDES permit requirements (GMG290110) for SBM and WBM drilling fluids and cuttings discharges."
-219048,,Tophole already in place -- riserless drilling completed.
-219049,,Conductor already in place.
-219050,Y,Permit GMG290110.
-219051,N,Subsea template.
-219052,N,"The WCD rate of this well is less than the rate of WCD scenario in the updated regional OSRP, currently being reviewed by BSEE."
-219053,Y,Anatomize.
-219898,Y,
-219899,,
-219900,,
-219901,,
-219902,Y,GMG 290269
-219903,Y,
-219904,N,
-219905,Y,IPT SureTec 3.1
-220442,Y,
-220443,Y,
-220444,Y,
-220445,,
-220446,Y,GMG 290129
-220447,,
-220448,N,
-220449,Y,OTC Green Light Version No. 2.0
-220450,Y,
-220451,Y,
-220452,Y,
-225907,Y,
-225908,Y,
-225909,,
