SN_EOR_WELL_COMP_FK,PERF_TOP_MD,PERF_BOTM_TVD,PERF_TOP_TVD,PERF_BASE_MD
-1437,12730,11586,11576,12744
-10597,10952,10279,10258,10975
-11757,6326,4167,4154,6346
-14673,6896,4577,4572,6902
-21877,6092,4018,4011,6102
-19097,6263,4119,4114,6270
-10975,17136,16224,16127,17248
-10047,8092,7888,7862,8120
-14025,18788,18759,18726,18823
-14025,18247,18253,18209,18292
-10140,6308,6071,6055,6334
-28255,5912,5678,5654,5936
-10196,11160,9337,9316,11186
-7147,10266,10024,10017,10274
-17469,8125,7725,7700,8150
-10829,8330,6968,6929,8387
-18134,10496,10235,10218,10520
-9918,5272,5282,5272,5282
-13875,14250,14424,14199,14440
-5869,10280,10291,10279,10292
-18282,11300,10481,10405,11390
-18282,11500,10600,10574,11531
-15279,5651,5766,5647,5770
-18569,5651,5659,5647,5663
-18569,5744,5766,5740,5770
-18569,5966,6023,5961,6028
-8554,11480,11132,11120,11496
-3255,9740,9419,9415,9745
-27206,13019,12690,12683,13029
-10284,27449,18246,18127,27662
-2188,9716,9130,9092,9760
-3232,9618,5876,5858,9654
-7890,9700,5920,5899,9740
-12613,9618,5920,5858,9740
-24666,13181,11101,11041,13270
-2594,7324,5761,5738,7368
-3365,7586,4917,4908,7610
-3365,7710,4961,4954,7730
-16809,3502,3373,3356,3528
-2650,6114,6120,6114,6120
-2611,6617,6624,6617,6624
-8984,6348,6354,6348,6354
-8985,5902,5904,5902,5904
-2772,7338,2518,2510,7360
-2772,8534,2920,2917,8542
-7964,16050,13244,13223,16082
-15321,15920,13169,13136,15970
-20368,15736,13063,13012,15812
-26737,15571,12911,12902,15584
-7407,7030,6972,6897,7108
-8082,16098,13022,13006,16118
-15140,13172,11104,11080,13210
-22633,10392,9391,9361,10442
-19432,11860,10312,10265,11938
-9108,17750,17489,17473,17766
-9108,17786,17579,17509,17856
-9108,17876,17615,17599,17892
-9108,17898,17701,17621,17978
-26767,18120,17863,17843,18140
-26767,18076,17819,17799,18096
-26767,18208,17951,17931,18228
-8438,6912,6440,6387,6966
-10017,5010,5040,5010,5040
-16424,11510,11064,11032,11554
-17455,11268,10876,10857,11296
-17455,11228,10839,10828,11244
-14483,11510,11064,11032,11554
-14483,11568,11082,11075,11578
-13140,12358,9792,9766,12388
-13631,8810,8601,8578,8835
-13649,21044,21003,20966,21080
-13649,21132,21075,21050,21152
-17276,12510,11618,11519,12650
-13558,12172,12005,11983,12198
-13515,8182,5909,5894,8202
-16573,5946,4742,4714,6000
-14396,9004,8267,8227,9070
-20271,9194,6904,6843,9290
-19870,10358,9764,9738,10396
-23240,11428,9321,9310,11444
-20302,12713,10180,10165,12735
-22188,12533,10057,10045,12551
-22188,12584,10086,10079,12594
-24046,11338,9261,9250,11354
-25728,10836,8923,8916,10846
-24872,11168,9145,9137,11180
-21456,13905,12705,12682,13935
-20120,13618,12329,12290,13658
-21466,5603,5530,5476,5674
-20949,5740,5589,5580,5752
-22398,6001,5798,5780,6075
-19938,5177,5187,5128,5246
-19939,5603,5530,5476,5674
-26683,5603,5530,5476,5674
-20474,16425,14995,14980,17135
-18827,11142,11071,11057,11156
-15356,13040,11059,11039,13065
-28302,7536,7070,7048,7560
-15102,10203,10078,10053,10236
-1078,10129,10138,10129,10138
-26651,5236,4840,4806,5280
-26988,5860,5337,5286,5925
-5967,5700,5441,5408,5735
-16324,5700,5441,5408,5735
-1967,6278,5589,5584,6284
-1967,6296,5604,5601,6299
-10134,12910,9920,9888,12953
-406,8338,8209,8203,8344
-5343,15332,15333,15328,15337
-13715,7112,6366,6359,7122
-14424,5804,5345,5341,5810
-3346,12580,10332,10287,12660
-4651,4174,4172,4160,4187
-4651,4211,4217,4105,4234
-20175,3156,3176,3156,3176
-4734,6760,6165,6100,6825
-2302,14416,13956,13919,14453
-9302,9718,9726,9718,9726
-9302,9735,9741,9735,9741
-7927,6808,4266,4260,6816
-14579,6180,3805,3801,6185
-19816,5421,3358,3342,5450
-24294,5244,3260,3254,5258
-259,10972,7181,7146,11046
-1792,11180,10610,10596,11204
-13985,10854,10429,10418,10874
-23782,10612,10299,10285,10634
-23782,10646,10320,10307,10672
-20928,10822,10406,10401,10832
-20928,10854,10429,10418,10874
-2238,10932,8492,8478,10950
-2238,10848,8426,8417,10860
-10289,21644,18702,18576,21770
-10115,11038,8637,8608,11068
-14156,9538,9620,9538,9620
-14157,9220,9280,9220,9280
-10019,9602,9550,9530,9622
-27845,9130,9071,9059,9142
-12046,7732,5890,5869,7754
-18528,8368,6502,6496,8374
-21476,7860,6005,5995,7870
-10434,9488,8873,8799,9577
-10703,14726,14300,14268,14760
-6518,3568,3569,3553,3585
-6286,5438,4899,4882,5460
-16300,5728,5544,5523,5750
-12007,10446,10058,10028,10477
-16429,8975,7634,7619,8990
-14305,11660,10969,10941,11690
-42,11116,9749,9741,11128
-14738,10872,9593,9587,10888
-16416,10648,9480,9443,10704
-14651,12152,10323,10255,12284
-8650,8496,8445,8431,8510
-10601,9766,6314,6300,9790
-16146,12010,12044,12010,12044
-16293,11914,11920,11914,11920
-16293,11934,11984,11934,11984
-22279,7100,7190,7090,7200
-23985,11466,10380,10370,11480
-7199,8210,8091,8043,8258
-12236,8434,8396,8266,8564
-21000,8434,8279,8266,8447
-21000,8454,8300,8286,8468
-21000,8472,8310,8304,8478
-5954,9964,9249,9235,9978
-5954,9816,9138,9124,9830
-5271,8850,8574,8448,8984
-8741,15014,14028,14014,15030
-11832,13546,12809,12694,13674
-17806,10032,9522,9492,10064
-3746,8990,9000,8990,9000
-12202,11388,10759,10714,11436
-7662,9380,9131,9117,9394
-19112,8710,8455,8447,8718
-6639,14875,13260,13216,14940
-10512,7616,7430,7359,7676
-10512,7708,7440,7427,7726
-30231,17630,16305,16288,17652
-19312,10396,9953,9946,10406
-8572,11178,10905,10899,11186
-8572,11204,10940,10920,11229
-25321,11708,11001,10996,11716
-25320,12184,11336,11332,12190
-1047,9386,8040,8030,9400
-14016,8778,7602,7592,8792
-16313,9786,8334,8328,9794
-15893,8276,8049,7965,8365
-16465,8154,7900,7839,8215
-6101,14443,13120,13044,14529
-14602,12940,11986,11812,12986
-15480,13040,11986,11970,13050
-15480,12940,11885,11812,12986
-5902,8806,7754,7677,8894
-9851,8806,7746,7678,8894
-9851,8664,7621,7569,8732
-24497,8664,7621,7569,8732
-1644,10742,10142,10108,10782
-13063,8545,7986,7973,8562
-15066,8080,7617,7613,8086
-11086,6506,6067,6055,6512
-1188,8378,8109,8081,8412
-17632,9026,8605,8600,9032
-22282,8642,8307,8294,8658
-9118,7802,7497,7482,7818
-9176,15782,12277,12242,15834
-1781,8710,8728,8699,8740
-16182,8066,8151,8062,8156
-16208,7940,7960,7936,7960
-7775,9185,8944,8923,9206
-7804,9964,9715,9695,9984
-9447,10768,10096,10068,10798
-14309,11648,11054,11035,11668
-9503,8584,7234,7208,8614
-18156,12124,11792,11560,12380
-25769,12014,11485,11460,12042
-28715,11387,9628,9612,11413
-28715,11480,9698,9672,11520
-21502,4873,4089,4064,4910
-7171,8610,7876,7867,8622
-6413,7704,4390,4377,7728
-8676,7372,4226,4217,7390
-8845,7238,4166,4162,7248
-22478,6230,5471,5466,6237
-22478,6260,5495,5487,6272
-22790,5748,5172,5162,5758
-25407,13472,13018,13010,13480
-20270,7170,7185,7085,7278
-19611,7577,7539,7485,7632
-2774,4514,3021,3018,4520
-3240,11012,10319,10283,11054
-2970,11290,10554,10526,11322
-13134,9676,9176,9134,9726
-17193,9676,9176,9134,9726
-5041,9283,9468,9283,9468
-6664,7510,7544,7510,7544
-8519,7328,7265,7227,7371
-4695,7610,6783,6766,7630
-9674,7170,6820,6813,7178
-22693,8170,7577,7556,8200
-15190,10181,7538,7527,10196
-8851,11226,10589,10575,11252
-925,13256,10885,10876,13280
-13033,11683,10195,10175,11740
-5312,9458,8275,8267,9468
-18751,6231,6255,6231,6255
-18752,5634,5654,5634,5654
-2845,24176,12825,12808,24325
-26858,21434,12075,12056,21512
-27286,18648,11304,11294,18684
-27285,18944,11386,11379,18966
-16818,7938,5429,5420,7964
-24288,7444,6815,6808,7454
-14909,7875,7895,7862,7905
-8349,8071,7878,7874,8075
-10505,6454,6304,6296,6462
-19721,6088,5940,5928,6100
-1000,8674,6742,6734,8694
-5929,9291,7130,7116,9307
-11222,9852,9494,9486,9860
-17989,9430,9101,9092,9440
-21026,6594,5924,5916,6604
-4991,11190,10404,10392,11210
-15863,12308,11087,11025,12370
-11197,10666,8634,8627,10674
-14750,10666,8634,8627,10674
-24832,10418,8433,8409,10446
-2200,12605,12361,12358,12610
-2200,12640,12385,12382,12645
-18122,10612,9180,9159,10635
-16105,11587,10102,10082,11608
-11205,12364,11724,11709,12406
-23699,11138,10839,10820,11156
-1965,6334,6291,6287,6338
-958,7135,6986,6983,7139
-5838,9702,8652,8614,9740
-23384,6710,6732,6702,6740
-19514,6940,6939,6932,6947
-24826,6354,6364,6346,6372
-177,3952,3580,3578,3958
-7243,9006,8855,8845,9016
-14413,8844,8685,8679,8850
-735,13017,12148,12138,13027
-10746,11594,10710,10697,11608
-10747,10837,10092,10042,10900
-9207,9505,9437,9433,9509
-9207,9522,9458,9449,9536
-13284,9050,9008,9004,9054
-10299,9276,9231,9216,9292
-7675,14400,14328,14311,14420
-23896,7901,7846,7826,7922
-7295,8708,7529,7490,8812
-4068,13020,13032,13020,13032
-1817,11565,9535,9510,11610
-15153,13437,10629,10622,13447
-1589,13907,12988,12969,13946
-15370,6036,5965,5931,6078
-18098,4830,4854,4826,4858
-171,13108,12738,12725,13121
-171,13232,13222,13214,13248
-171,13024,12701,12641,13088
-2158,13024,12701,12641,13088
-2158,13149,12772,12766,13155
-2158,13108,12738,12725,13121
-2158,13158,12781,12774,13164
-5863,13024,12738,12641,13121
-2039,13380,13039,13021,13400
-12012,13380,13030,13021,13390
-9154,7386,6743,6724,7415
-1567,1648,1660,1648,1660
-10209,13120,13145,13109,13156
-10209,13864,13803,13798,13870
-19951,13936,11356,11303,14034
-2709,12708,12295,12251,12757
-19889,12478,11622,11532,12615
-2830,12520,11910,11848,12598
-4175,9454,7801,7786,9472
-5618,6174,5001,4995,6184
-620,12358,12265,12247,12378
-14976,9872,9884,9872,9884
-2975,11332,9556,9536,11359
-6281,12530,12558,12530,12558
-6281,12572,12605,12572,12605
-6281,12645,12695,12645,12695
-6395,12810,12462,12428,12870
-9891,10907,10632,10602,10941
-9658,10698,10540,10479,10774
-24020,7450,7312,7280,7484
-4109,7076,7044,7012,7114
-5055,6927,6917,6881,6968
-13788,6927,6900,6881,6948
-11642,19540,18495,18452,19614
-13056,10338,9990,9833,10408
-3753,16706,11332,11304,16796
-7740,15422,14606,14510,15558
-12863,15442,14606,14510,15558
-12863,14492,14303,14207,15132
-5710,8440,5867,5849,8480
-5710,8560,5917,5904,8590
-22814,8586,8490,8476,8604
-4297,13358,13379,13358,13379
-4297,13402,13414,13402,13414
-7959,13146,13170,13146,13170
-21232,12364,12354,12319,12400
-20411,12990,12951,12926,13016
-4494,19248,17054,16954,19365
-10693,18564,16518,16498,18584
-464,5018,4837,4830,5026
-3442,4688,4508,4502,4694
-8258,11429,10630,10565,11558
-11050,14889,14902,14884,14904
-11050,14944,14955,14942,14957
-11050,14975,14994,14973,14996
-656,6790,5570,5557,6810
-13732,13893,12762,12736,13934
-24875,11190,10417,10404,11210
-24875,11213,10432,10419,11233
-24875,11236,10447,10434,11256
-24304,8114,6518,6512,8122
-5677,5178,4793,4783,5190
-3597,10250,6869,6855,10278
-10796,16424,16349,16305,16473
-74,9187,8506,8488,9216
-3501,8608,8178,8168,8630
-11274,8243,8019,8005,8269
-4680,8072,6870,6866,8080
-14567,9036,8858,8842,9054
-15551,16368,15754,15745,16384
-14161,10870,10252,10245,10880
-14161,10918,10287,10279,10930
-14161,10938,10301,10293,10950
-12930,12256,11096,11086,12278
-18436,10384,9903,9888,10404
-19222,10236,9779,9773,10243
-22265,9886,9503,9493,9898
-244,9450,8056,8052,9456
-366,10260,7158,7153,10268
-7929,9532,6653,6648,9540
-7930,8832,6175,6169,8840
-7931,7142,5001,4993,7154
-14468,8832,6175,6169,8840
-5493,9334,9410,9334,9410
-16314,8190,6980,6942,8250
-13822,6647,5305,5300,6653
-11218,7118,5632,5618,7140
-23295,6010,4885,4873,6028
-4998,8232,8229,8173,8288
-26907,8450,7744,7645,8580
-26180,9148,8203,8185,9171
-10378,12011,11946,11939,12019
-5407,3130,2946,2937,3143
-6779,14786,14676,14658,14804
-412,13336,13363,13335,13364
-319,15353,15390,15351,15392
-25036,15034,15042,15032,15044
-26270,13963,13970,13963,13970
-26666,13644,13686,13644,13686
-26666,13704,13730,13704,13730
-26270,13906,13944,13906,13944
-27356,13182,13186,13182,13186
-27356,13200,13220,13200,13220
-27778,13906,13944,13906,13944
-27778,13963,13970,13963,13970
-27778,13182,13186,13182,13186
-27778,13200,13220,13200,13220
-2920,8490,7703,7697,8496
-2920,8473,7685,7680,8480
-22593,8440,7704,7651,8496
-6143,8684,7979,7972,8694
-298,6544,3270,3260,6564
-9191,5451,2730,2727,5456
-162,9392,8699,8682,9412
-13190,8354,7844,7762,8446
-357,10250,7708,7694,10271
-375,9466,7212,7190,9500
-640,10920,9942,9884,11002
-419,9509,9350,9313,9549
-419,9330,9249,9147,9440
-6902,9184,9040,9010,9216
-549,10394,10345,10299,10440
-5826,20445,18091,18065,20473
-9556,15502,15369,15097,15598
-722,7920,6585,6514,8016
-8806,1076,1060,1056,1081
-1297,14260,12208,12156,14325
-1439,13240,12245,12227,13270
-7470,11554,11259,11242,11580
-28519,11339,11105,11093,11356
-5118,13778,13495,13486,13790
-979,12400,11378,11322,12490
-1191,15440,15326,15299,15478
-2330,9776,9471,9445,9806
-10757,8896,8630,8603,8924
-20198,8380,8128,8114,8395
-23913,8024,7857,7775,8110
-27221,7820,7586,7582,7824
-5719,6818,4417,4410,6824
-12490,6004,3713,3706,6012
-2008,16026,16056,16022,16060
-1533,17090,17109,17077,17130
-4865,7256,7259,7253,7262
-4464,3254,3272,3254,3272
-1309,11970,11145,11129,11990
-1234,14050,10707,10686,14084
-25275,13740,10536,10514,13780
-4543,10605,9809,9777,10637
-23255,10488,9673,9660,10501
-23255,10605,9809,9777,10637
-22409,10488,9673,9660,10501
-4654,8784,8234,8223,8797
-12246,8680,8178,8134,8732
-12711,8680,8234,8134,8797
-13130,8680,8178,8134,8732
-1393,11224,10136,10106,11266
-1633,9994,6642,6596,10050
-17536,9991,6642,6596,10050
-1510,13382,12285,12259,13422
-11356,11987,11382,11366,12012
-2336,8134,6482,6456,8166
-27658,7860,6308,6232,7953
-5385,4278,3947,3897,4350
-18481,4143,3833,3803,4186
-25517,3067,3038,3017,3090
-2077,16009,14419,14345,16037
-14626,16009,14419,14345,16037
-14626,15682,13977,13971,15689
-1984,8608,7520,7511,9666
-2433,8911,8152,8142,8921
-4930,6396,5922,5914,6406
-3668,15062,15114,15062,15114
-3668,15122,15184,15122,15184
-3668,15044,15052,15044,15052
-3668,15202,15214,15202,15214
-2064,7502,7520,7502,7520
-2177,13274,13201,13138,13337
-2334,11242,10280,10257,11274
-13453,10964,10098,10068,10994
-21068,10564,9859,9801,10622
-2254,14196,11386,11327,14276
-2254,14320,11435,11419,14341
-2254,14385,11516,11469,14446
-2254,14484,11572,11545,14519
-13103,14196,11386,11327,14276
-13103,14320,11435,11419,14341
-3128,17303,16731,16712,17322
-3128,17360,16793,16769,17384
-3138,17601,17070,17010,17661
-6970,5226,4773,4747,5258
-22236,5770,5246,5228,5790
-2758,7060,3688,3686,7075
-16243,4666,3335,3333,4676
-17224,3094,2894,2890,3100
-2209,7186,6967,6942,7211
-2258,9478,8679,8603,9566
-8680,9478,8634,8631,9615
-4229,10350,9753,9713,10390
-4231,8690,8141,8067,8765
-12092,9090,8485,8460,9115
-12092,9150,8530,8520,9160
-12092,9170,8545,8540,9175
-12092,9185,8565,8555,9195
-12092,9230,8609,8599,9240
-12092,9265,8659,8634,9290
-12092,9310,8699,8679,9330
-4342,9425,9172,9132,9465
-3122,12455,10646,10628,12474
-5662,12206,10440,10399,12250
-5250,7530,4699,4693,7540
-16558,7530,4999,4693,7540
-9367,7154,6444,6422,7182
-3798,15113,14553,14546,15123
-3058,15238,14643,14624,15268
-3799,14956,14472,14449,14994
-9045,14876,14409,14398,14892
-12150,14614,14247,14238,14630
-3317,8236,7557,7551,8242
-3234,8397,7673,7667,8403
-8404,2380,2067,2050,2404
-3253,8336,8014,7918,8437
-5491,3126,3150,3126,3150
-3007,9101,8417,8407,9112
-26643,9044,8366,8365,9055
-3087,15180,14600,14523,15265
-2717,8034,7142,7113,8074
-10903,7488,6726,6722,7494
-13998,6616,6062,6055,6623
-21552,7174,6494,6490,7180
-2934,10094,9344,9291,10105
-5403,10246,9429,9416,10261
-8899,7080,5313,5280,7130
-7594,26623,26201,26146,26680
-7594,26415,25997,25944,26470
-7594,26521,26063,26047,26538
-7594,26548,26129,26073,26606
-3630,12905,12728,12703,12930
-3479,4327,4341,4327,4341
-3480,3364,3378,3364,3378
-5664,12846,10727,10698,12876
-5664,12900,10760,10750,12910
-5664,12928,10793,10778,12944
-5664,12967,10823,10816,12974
-8066,12710,10606,10566,12752
-18347,12595,10496,10453,12639
-25919,8080,6995,6964,8124
-5230,11282,9903,9879,11310
-3663,10575,9396,9311,10689
-9505,10574,9330,9311,10596
-9505,10634,9378,9364,10650
-9505,10670,9407,9396,10682
-3483,8535,7090,7086,9035
-3486,5202,5220,5202,5220
-3226,5873,4906,4897,5893
-4209,16182,8013,7958,16320
-4209,16348,8037,8025,16380
-3566,12793,10656,10600,12875
-4361,8923,8634,8603,8956
-25726,7086,6887,6879,7094
-9218,7819,7703,7697,7826
-9217,7208,7176,7166,7220
-10588,7380,7346,7317,7413
-5322,11842,11012,10973,11898
-5121,15222,13125,13083,15292
-7404,11842,11012,10973,11898
-25662,11470,10724,10710,11503
-3982,2809,1556,1555,3430
-4868,12559,12479,12413,12630
-8586,7770,5661,5656,7780
-8594,6408,4901,4895,6418
-13578,6493,4950,4946,6500
-15646,3580,2986,2973,3600
-15620,5947,4606,4600,5956
-15620,5965,4614,4611,5969
-15621,3096,2675,2670,3103
-5432,5724,4888,4876,5740
-28994,4384,3852,3842,4397
-26177,5568,4763,4756,5578
-26468,5067,4372,4367,5074
-6228,24408,21873,21815,24480
-7505,11600,11209,11156,11660
-5065,9369,9408,9356,9420
-8135,4738,4718,4714,4742
-5987,5358,5370,5313,5418
-5660,2320,1723,1706,2825
-6010,19450,18680,18575,19565
-5998,10506,9688,9607,10597
-5942,8360,8255,8194,8424
-6302,9800,9618,9575,9844
-6301,12894,12728,12668,12954
-18973,18544,14123,14097,18584
-5919,9338,8903,8897,9344
-6065,9427,8988,8982,9433
-10091,8650,8275,8226,8700
-16772,8366,7964,7945,8386
-7108,12198,10256,10230,12240
-7109,12792,10609,10594,12816
-6981,13080,12790,12772,13100
-12142,12147,11937,11931,12154
-12142,12159,11950,11942,12168
-7693,9630,9620,9564,9686
-7378,10480,9722,9706,10500
-6718,12812,12392,12200,13004
-6877,8176,8200,8176,8200
-6877,8204,8219,8204,8219
-6877,8224,8230,8224,8230
-7099,13964,11762,11752,13976
-7381,9856,9142,9124,9881
-8007,15044,14017,13989,15075
-23991,14931,13923,13910,14951
-29777,14374,13575,13353,14410
-29777,14420,13608,13582,14460
-7359,14884,13892,13878,14900
-24243,14827,13836,13827,14837
-11114,6960,5341,5305,7026
-11114,7036,5370,5346,7080
-8811,6905,6591,6494,6978
-7468,10936,9809,9803,10944
-7469,10114,9225,9183,10172
-7922,15130,15158,15115,15173
-8370,9370,9263,9248,9386
-18056,9941,9838,9801,9979
-8259,10264,9449,9423,10294
-8259,10310,9488,9464,10337
-8288,12182,10909,10906,12188
-17594,11686,10542,10525,11703
-7795,11810,11448,11272,11990
-8419,15440,14928,14796,15600
-9385,15255,14709,14668,15297
-16706,15255,14709,14668,15297
-21021,14354,13845,13783,14418
-21076,14354,13810,13783,14382
-21076,14403,13845,13831,14418
-8674,12506,10333,10313,12542
-9088,14150,13280,13280,16350
-9427,5047,3425,3413,5077
-9603,16585,15263,15210,16650
-25557,15690,14563,14492,15780
-25557,16039,14862,14770,16154
-9171,16515,13368,13332,16570
-9526,13019,12999,12969,13051
-29603,12573,12568,12543,12599
-28036,12953,12928,12906,12976
-9083,16917,16650,16590,16987
-9145,7941,7546,7521,7966
-12257,7421,7051,6958,7447
-9375,7727,7558,7526,7760
-17829,7552,7417,7350,7616
-9284,8122,4227,4222,8130
-11415,14713,14112,14026,14805
-11732,6980,4921,4894,7030
-11733,7286,5076,5063,7310
-20274,7286,5070,5063,7290
-13929,9298,7604,7570,9380
-13930,7004,6561,6518,7064
-15478,7340,6788,6750,7400
-24233,7560,6880,6770,7576
-10172,22739,13713,13680,22805
-10270,15597,12704,12647,15655
-11617,7838,4856,4747,8895
-17314,7838,4856,4747,8895
-20801,7094,4270,4251,7122
-20801,7198,4336,4320,7222
-20801,7276,4417,4372,7344
-20801,7378,4455,4439,7402
-13197,15840,15890,15840,15890
-11741,15596,14436,14377,15665
-25643,12742,11872,11834,12786
-25643,13153,12189,12168,13179
-11487,8130,6989,6921,8210
-11626,5985,4837,4567,7200
-17441,5985,4837,4567,7200
-22205,5985,4837,4567,7200
-22206,5360,4267,4243,5384
-22206,5404,4315,4268,5450
-22206,5532,4377,4357,5552
-11744,14282,13863,13854,14292
-12151,17190,13327,13305,17220
-24928,16890,13095,13080,16910
-13355,11930,11979,11929,11980
-23096,11613,11643,11613,11643
-25899,10891,10902,10891,10902
-12799,19108,18911,18892,19128
-13725,14264,13442,13410,14296
-20906,13456,12615,12603,13468
-13145,10144,9316,9273,10225
-16568,8830,8612,8578,8880
-17465,10050,9237,6225,10073
-13841,9700,8421,8410,9719
-13842,8502,7727,7657,8610
-18660,8653,7769,7754,8676
-13327,7472,4922,4891,7520
-14011,9462,6560,6494,9530
-13555,10834,10736,10705,10866
-13557,5524,4516,4499,5548
-16586,5278,4260,4253,5288
-16151,10746,10204,10186,10774
-18958,10260,9923,9898,10304
-23844,11732,10891,10864,11768
-25346,10890,10891,10277,10900
-14808,12440,12067,12026,12500
-22830,12156,11842,11834,12166
-25180,11704,11534,11505,11742
-27325,11464,11355,11317,11511
-17283,7936,5507,5482,7976
-15083,9936,6778,6738,10000
-14901,7210,6522,6434,7304
-26578,6867,6149,6114,6904
-24948,7114,6369,6345,7140
-15448,10330,10363,10329,10364
-14871,6800,6580,6478,6900
-14819,14498,9270,9221,14557
-15287,11326,11001,10948,11380
-23386,10912,10692,10534,11070
-14774,9546,6429,6377,9630
-16162,18430,17792,17730,18495
