Occurrence_Id;Local_Date_Main_Event;Date_Main_Event_Unconfirmed;Year_Reported;Occurrence_Severity;Main_Event_L1;Main_Event_L2;Main_Event_L3;Not_Vessel_Operations;Short_Description;Description;State_Reporting;National_Location_L1;National_Location_L2;Latitude;Longitude;Lat_Long_Unknown;Port_Of_Accident_L1;Port_Of_Accident_L2;Vessel_Profile_Id;Vessel_Severity;Flag_State;Vessel_Category_L1;Vessel_Category_L2;Ship_Craft_Type_L1;Ship_Craft_Type_L2;Ship_Craft_Type_L3;Ship_Craft_Type_L4;Ship_Craft_Type_L5;Is_Commercial_Vessel;Ship_Boat;Registered_Length_In_Metres;LOA_Length_Overall_in_Metres;GT_Gross_Tonnage;Hull_Material;Year_Built;Deaths_Crew;Deaths_Passenger;Deaths_Other;Deaths_Total;Injuries_Crew;Injuries_Passenger;Injuries_Other;Injuries_Total;Loss_Of_Vessel_Damage;Did_The_Vessel_Sink;Vessel_Abandoned;Damage_Description;Pollution_Result;Crew_Voyage;Voyage_Segment;Pilot_On_Board;Place_On_Board_L1;Place_On_Board_L2;Place_On_Board_L3;Place_On_Board_L4;Place_On_Board_L5;Port_Of_Departure_L1;Port_Of_Departure_L2;Publication_Date;Publication_No;Publication_Type;Published_Report_Website_Link;Vessel_Record_Modified_On
"1c42fb14-ab35-ed11-9db1-0022481b5dcf";"2022-09-01";"No";2022;"Marine Incident";"Contact";"Floating Object";"Other";False;"A tug experienced an allision with a navigation mark";"A towing vessel allided with a navigational mark after the master misjudged the passing distance. The master attempted to take action to avoid allision (running the engine astern) but it was not sufficient. The towing vessel was not damaged but the navigational mark had the top mark and light knocked off the top. There were no injuries, pollution or further damages. The incident was reported to the appropriate authorities responsible for the body of water the towing vessel was transiting.  ";"UK";"United Kingdom";"England";50.881800;-1.404000;"1";"UNITED KINGDOM";"Southampton";"6e69fe26-ab35-ed11-9db1-0022481b5dcf";"Marine Incident";"UNITED KINGDOM";"Small Commercial (under 100gt, excl. FVs)";;"Service ship";"Tug (Towing/Pushing)";;;;True;;14.00;15.00;17.00;"Steel";"2017";0;0;0;0;0;0;0;0;"No damage";"No";"No";"None";"No Pollution";"2";"Mid-water";"n/a";;;;;;"UNITED KINGDOM";"Southampton";;;;;"2024-09-19"
"97c31ce8-8d44-ed11-bba2-0022481b5108";"2022-10-01";"No";2022;"Marine Incident";"Contact";"Shore Object";;False;"A general cargo vessel allided with a lock gate";"A general cargo vessel surged forward whilst inside a lock and allided with the gate. As the lock was filling, the force of the water coming into the dock caused the vessel to shift forward, the spring line was not able to maintain the vessels position in the lock and it came to rest upon the lock gate, causing an indentation on the gate. The deck plate support beam for the deck of the lock gate was dented about 30-50cm. The vessel had minor scratches. ";"UK";"United Kingdom";"England";53.698400;-0.869200;;"UNITED KINGDOM";"Goole";"bdeb9fd0-8e44-ed11-bba2-0022481b5108";"Marine Incident";"NETHERLANDS";"Merchant Vessel >= 100gt";"500gt or more";"Cargo ship";"Solid Cargo";"General Cargo";;;True;;0.00;99.00;2100.00;"Steel";"2010";0;0;0;0;0;0;0;0;"Minor damage (less than material damage)";"No";"No";"None";"No Pollution";"6";"Arrival";"Yes";;;;;;"SPAIN";;;;;;"2024-09-24"
"7f328a0e-8266-ed11-9561-0022481b5519";"2022-11-01";"No";2022;"Marine Incident";"Damage / Loss Of Equipment";;;False;"A ro-ro cargo ship had a non-SOLAS compliant pilot ladder";"A ro-ro cargo vessel was found to have a non-SOLAS compliant pilot ladder after the crew had cut one of the spreader steps to be shorter in order to make it easier to fit through the shell door, resulting in it no longer satisfyingsafe SOLAS construction rules. ";"UK";"United Kingdom";"Scotland";57.143400;-2.088300;;"UNITED KINGDOM";"Aberdeen";"1229cd4f-8366-ed11-9561-0022481b5519";"Marine Incident";"ISLE OF MAN";"Merchant Vessel >= 100gt";"500gt or more";"Cargo ship";"Solid Cargo";"Ro-Ro Cargo";;;True;;110.00;120.00;7600.00;"Steel";"1998";0;0;0;0;0;0;0;0;"Minor damage (less than material damage)";"No";"No";"The pilot ladder was intentionally modified by cutting one of the spreaders so it was shorter and could fit through the shell door more easily. ";"No Pollution";;"Departure";"Yes";"Ship";"Over side";;;;"UNITED KINGDOM";"Aberdeen";;;;;"2024-09-19"
"8d114ac3-8b7e-ec11-8d21-00224800e601";"2022-01-01";"No";2022;"Serious";"Fire / Explosion";"Fire";;False;"Ro/Ro passenger vessel sustained damage following a catastrophic engine failure and fire.";"Ro/Ro passenger vessel had a catastrophic failure of a main engine resulting in connecting rod and piston ejecting via side of crank case. This resulted in a fire at the exit hole on the engine which was extinguished with dry powder. The vessel proceeded to its nearest berth to assess the damage and was later moved to another dock. No injuries to crew.";"UK";"United Kingdom";"Scotland";58.891500;-3.183400;;;;"0b332083-8c7e-ec11-8d21-00224800e601";"Serious";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"200gt to 499.99gt";"Passenger ship";"Passenger and Ro-Ro cargo";;;;True;;50.00;53.00;480.00;"Steel";"1994";0;0;0;0;0;0;0;0;"Material damage -> Affecting performance or operational characteristics of the ship";"No";"No";"Catastrophic failure of Port Main engine";"No Pollution";"5";"Mid-water";"No";"Engine department";"Engine room";;;;"UNITED KINGDOM";"Longhope";;;;;"2024-10-29"
"32d59e62-20a9-ec11-9840-0022481ac7c1";"2022-03-01";"No";2022;"Marine Incident";"Damage / Loss Of Equipment";;;False;"A fishing vessel lost its propeller and was towed to port";"A fishing vessel with four crew onboard lost its propeller whilst lifting pots. A search and rescue (SAR) vessel was tasked to assist as the fishing vessel was drifting off a port approach and a hazard to navigation and vessels transiting in and out of port. The SAR vessel took the fishing vessel under tow and towed it back to port.";"UK";"United Kingdom";"England";53.540283;0.438833;;;;"9e0cf274-27a9-ec11-9840-0022481ac7c1";"Marine Incident";"UNITED KINGDOM";"Fishing Vessel";"Under 15m loa";"Fishing vessel";"Potter";;;;True;;9.90;11.00;14.00;"GRP";"2000";0;0;0;0;0;0;0;0;"Minor damage (less than material damage)";"No";"No";"Loss of propeller";"No Pollution";"4";"Mid-water";"n/a";"Ship";"Propeller/rudder/thruster";;;;"UNITED KINGDOM";"Grimsby";;;;;"2024-11-20"
"bfb66dad-47f1-ec11-bb3c-0022481b1aca";"2022-06-01";"No";2022;"Marine Incident";"Damage / Loss Of Equipment";;;False;"Cruise ship pilot ladder was not rigged per current SOLAS regulations.";"The ladder was not rigged per current SOLAS regulations. The pilot ladder spreader resting on the rubbing band explained to Master that it must rest flat on the shipside. ";"UK";"United Kingdom";"England";51.492200;0.459000;;;;"8dfe4e77-4af1-ec11-bb3c-0022481b1aca";"Marine Incident";"MARSHALL ISLANDS";"Merchant Vessel >= 100gt";"500gt or more";"Passenger ship";"Only passenger";"International";;;True;;0.00;180.00;30000.00;"Steel";"1998";0;0;0;0;0;0;0;0;"No damage";"No";"No";;"No Pollution";;"Unknown";"No";"Ship";"Other";;;;"Unknown";;;;;;"2024-10-02"
"0f0ed887-9f32-ed11-9db1-0022481b50d1";"2022-09-01";"No";2022;"Marine Incident";"Damage / Loss Of Equipment";;;False;"Ro/Ro passenger vessel lost 2 stern lines whilst berthing.";"Ro/Ro passenger vessel lost 2 stern lines whilst berthing. Deck officer reported to the bridge that two stern lines had been lost over the sides. It was confirmed sufficient ropes remained onboard to secure the vessel overnight. The ropes were sighted in the water in the vicinity of the aft stbd propeller. Recovery of the ropes was attempted but was found to be stuck fast. The floating rope was made fast to ships structure and vessel removed from service. CCTV revealed the stern lines were passed through the aft most fairleads and pulled back over the bulwark. The heaving line was attached to the mooring rope and then left coiled and unsecured on one of the ships bitts. As the vessel was moving along the berth it is concluded the heaving line bight that was on the outboard side of the vessel and under the influence of the wind was either blown into the water or into a position it snagged on a passing fender. The monkeys fist went into the water and was drawn into the propeller as the vessel moved astern. This led to the stern lines being subsequently pulled into the water at very high speed. No persons were in the immediate vicinity and there were no injuries.";"UK";"United Kingdom";"England";50.792900;-1.107100;;"UNITED KINGDOM";"Portsmouth";"e194c801-a032-ed11-9db1-0022481b50d1";"Marine Incident";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"500gt or more";"Passenger ship";"Passenger and Ro-Ro cargo";;;;True;;0.00;86.00;5900.00;"Steel";"2001";0;0;0;0;0;0;0;0;"No damage";"No";"No";;"No Pollution";"13";"Arrival";"No";"Ship";"Stern";;;;"UNITED KINGDOM";"Cowes";;;;;"2024-09-19"
"b740b5a4-8744-ed11-bba2-0022481b5108";"2022-10-01";"No";2022;"Marine Incident";"Damage / Loss Of Equipment";;;False;"A general cargo vessel had a non-SOLAS compliant pilot ladder";"A general cargo vessel had a non-SOLAS compliant pilot ladder due to the fact that there was no life buoy with self-igniting light available for immediate use and a tripping line was fitted to the bottom of the ladder. ";"UK";"United Kingdom";"England";53.401200;-3.030400;;"UNITED KINGDOM";"Birkenhead";"cc377117-8844-ed11-bba2-0022481b5108";"Marine Incident";"NETHERLANDS";"Merchant Vessel >= 100gt";"500gt or more";"Cargo ship";"Solid Cargo";"General Cargo";;;True;;0.00;82.00;2400.00;"Steel";"2009";0;0;0;0;0;0;0;0;"No damage";"No";"No";"None";"No Pollution";;"Anchored or alongside";"Yes";;;;;;"SPAIN";;;;;;"2024-09-19"
"b4eee9d6-bc90-ec11-b400-000d3a874c7b";"2022-02-01";"No";2022;"Marine Incident";"Loss Of Control";"Loss Of Directional Control";;False;"Fishing vessel suffered rudder problems and required towage";"A fishing vessel with six crew onboard suffered a rudder failure and were unable to manoeuvre. Due to the deteriorating weather conditions, a search and rescue (SAR) vessel towed the vessel to a safe haven.";"UK";"United Kingdom";"England";50.589500;0.072667;"NA";;;"2b683823-bd90-ec11-b400-000d3a874c7b";"Marine Incident";"BELGIUM";"Fishing Vessel";;"Fishing vessel";;;;;True;;30.00;30.00;250.00;"Steel";"1983";0;0;0;0;0;0;0;0;"No damage";"No";"No";"NA";"No Pollution";"6";"Mid-water";"No";"Ship";"Unknown";;;;"Unknown";;;;;;"2024-10-24"
"9aa4f851-1c9a-ec11-b400-00224800994e";"2022-02-01";"No";2022;"Less Serious";"Accident to person(s)";;;False;"A cruise ship passenger fell in bad weather resulting in fractured femur.";"A cruise ship was on passage in heavy weather. A passenger was seated at a table, their plate slid off the table due to the vessel rolling, the passenger tried to catch the plate but fell from their chair resulting in a fractured femur. The passenger was treated onboard.";"UK";;;44.295000;-14.630000;;;;"436ae5aa-1c9a-ec11-b400-00224800994e";"Less Serious";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"500gt or more";"Passenger ship";"Only passenger";"International";;;True;;210.00;230.00;58000.00;"Steel";"2019";0;0;0;0;0;1;0;1;"No damage";"No";"No";"NA";"No Pollution";"527";"Mid-water";"No";"Accommodation";"Galley spaces";;;;"PORTUGAL";;;;;;"2024-10-30"
"c57c899f-98ae-ec11-983f-0022481b4635";"2022-03-01";"No";2022;"Less Serious";"Accident to person(s)";;;False;"A tug crew crew member slipped a set of stairs and sustained a fractured ankle";"A tug was moored alongside another vessel, waiting to engage in towage duties. A crew member was on the bridge waiting to receive towage instructions. Once confirmed the crew member proceeded to leave the bridge down the steps to begin deck duties. A crash and cry for help was heard, a crew member left the bridge to see the casualty lying with their head down in a heap at the bottom of the stairwell in pain. First aid was administered until the ambulance arrived and the casualty transferred to hospital and treated for an open fracture to the left ankle. The area was inspected and no defects were found.";"UK";"United Kingdom";"England";51.455700;0.349300;"NA";"UNITED KINGDOM";"Tilbury";"bafc5bdc-a2ae-ec11-983f-0022481b4635";"Less Serious";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"200gt to 499.99gt";"Inland waterway vessel";"Tug";;;;True;;0.00;32.00;440.00;"Steel";"2014";0;0;0;0;1;0;0;1;"No damage";"No";"No";"NA";"No Pollution";"4";"Anchored or alongside";"No";"Accommodation";"Stairway/Ladders";;;;"UNITED KINGDOM";"Gravesend";;;;;"2024-11-21"
"4b4803aa-80c0-ec11-983e-0022481b946a";"2022-04-01";"No";2022;"Less Serious";"Accident to person(s)";;;False;"Elderly cruise ship passenger fell over and broke their hip.";"Elderly cruise ship passenger fell over and broke their hip in the designated smoking area. The casualty was referred to shore hospital for further evaluation and management. ";"UK";"Netherlands";;52.467900;4.557600;;"NETHERLANDS";;"76aea235-81c0-ec11-983e-0022481b946a";"Less Serious";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"500gt or more";"Passenger ship";"Only passenger";"International";;;True;;210.00;230.00;58000.00;"Steel";"2019";0;0;0;0;0;1;0;1;"No damage";"No";"No";;"No Pollution";"534";"Anchored or alongside";"No";"Ship";"Deck";"Accommodation (outside accommodation spaces)";;;"NETHERLANDS";;;;;;"2024-09-19"
"f0a22252-b4d6-ec11-a7b5-0022481a9889";"2022-05-01";"No";2022;"Less Serious";"Accident to person(s)";;;False;"A small passenger ship passenger injured their leg whilst boarding the vessel.";"A small passenger vessel passenger injured their leg whilst boarding the boat. The passenger fell and was supported by the crew but sustained a leg injury. Initial indications are that the passenger misplaced their footing resulting in it being placed between the steps and the boat knocking the passenger off balance causing them to start fall. Although the crew caught the passenger they appear to have caught their leg on the granite steps inflicting the injury. The casualty was treated by ambulance staff and then taken to hospital for further care.";"UK";"United Kingdom";"England";50.153000;-5.065500;;"UNITED KINGDOM";"Falmouth";"0c32e5ff-b4d6-ec11-a7b5-0022481a9889";"Less Serious";"UNITED KINGDOM";"Small Commercial (under 100gt, excl. FVs)";;"Passenger ship";"Only passenger";"Port or internal waters";;;True;;18.00;18.00;25.00;"Wood";"1960";0;0;0;0;0;1;0;1;"No damage";"No";"No";"NA";"No Pollution";"2";"Anchored or alongside";"n/a";"Ship";"Gangway";;;;"UNITED KINGDOM";"Falmouth";;;;;"2024-11-11"
"c56cc153-3034-ed11-9db1-0022481b5108";"2022-09-01";"No";2022;"Less Serious";"Accident to person(s)";;;False;"Cruise ship passenger dislocated their hip.";"A passenger had just had a shower and they were elevating their leg on the bed. They suddenly felt an intense and sharp pain in their right leg and realized their hip had dislocated. They fell forward onto the bed crying out in pain. Their spouse called reception who sent the duty nurse. The passenger was then taken to the medical centre on board for treatment.";"UK";"Spain";;41.744000;4.267900;;;;"2f43bfe1-3834-ed11-9db1-0022481b5108";"Less Serious";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"500gt or more";"Passenger ship";"Only passenger";"International";;;True;;0.00;330.00;140000.00;"Steel";"2015";0;0;0;0;0;1;0;1;"No damage";"No";"No";;"No Pollution";"1263";"Mid-water";"No";"Accommodation";"Cabin space - passengers";;;;"SPAIN";;;;;;"2024-09-19"
"180cc7a2-c235-ed11-9db1-0022481b5dcf";"2022-09-01";"No";2022;"Less Serious";"Grounding / Stranding";"Power";;False;"A sailing vessel with 1POB ran aground";"A sailing vessel with an inexperienced skipper ran aground on a beach. The skipper abandoned the vessel and made their own way to the beach before being met by the casualty response team. The local SAR services battened down the hatches, secured the sails and put out the vessel's anchor to secure it where it had grounded. The skipper returned to the vessel later to retrieve it after it refloated. ";"UK";"United Kingdom";"Wales";52.817600;-4.571600;"5";;;"9860952d-c335-ed11-9db1-0022481b5dcf";"Less Serious";"UNITED KINGDOM";"Recreational (non Commercial)";;"Recreational craft";"Sailboat (aux. motor)";;;;False;;0.00;7.80;0.00;"GRP";"Unknown";0;0;0;0;0;0;0;0;"Minor damage (less than material damage)";"No";"Yes";"Unconfirmed";"No Pollution";"1";"Unknown";"n/a";;;;;;"Unknown";;;;;;"2024-08-20"
"452bf321-813d-ed11-bba2-0022481b5519";"2022-09-01";"No";2022;"Marine Incident";"Fire / Explosion";"Fire";;False;"A ro-pax ferry experienced a fire on the exhaust of an auxiliary engine";"A ro-pax vessel experienced a fire on the exhaust lagging for one of the auxiliary engines whilst alongside in port. Pressurized lube oil from the nearby lube oil filtered splashed onto the hot surface when a crew member opened a nozzle in an attempt to vent the filter. The fire was extinguished on board by the use of the fixed Hi-Fog system and portable foam extinguishing agent applied by the crew fire fighting team. There was no serious damage, injuries or pollution and the vessel was still able to operate (under some restrictions). ";"UK";"United Kingdom";"Northern Ireland";54.638400;-5.878000;;"UNITED KINGDOM";"Belfast";"3980905f-823d-ed11-bba2-0022481b5519";"Marine Incident";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"500gt or more";"Passenger ship";"Passenger and Ro-Ro cargo";;;;True;;180.00;200.00;30000.00;"Steel";"2001";0;0;0;0;0;0;0;0;"Minor damage (less than material damage)";"No";"No";"Damage to the lagging of the exhaust for the auxiliary engine and some heat damage to the exterior of the exhaust. No significant structural damage/material damage. ";"No Pollution";"65";"Anchored or alongside";"No";"Engine department";"Auxiliary engine room";;;;"UNITED KINGDOM";"Belfast";;;;;"2024-09-19"
"07ccab24-ed43-ed11-bba2-0022481b5a3b";"2022-09-01";"No";2022;"Marine Incident";"Loss Of Control";"Loss Of Propulsion Power";;False;"A search and rescue craft suffered propulsion failure during a rescue operation";"A search and rescue (SAR) vessel broke down on the return journey to shore with forty rescued people on board and was towed into port by another SAR vessel. The weather was rough and the wind was gale force. There were no injuries, pollution or damages to the vessel. The design specification for capacity of the vessel is seventy nine people and at the time of the break down there were forty six people on board.";"UK";"United Kingdom";"England";50.936000;1.259500;;;;"420383a0-ed43-ed11-bba2-0022481b5a3b";"Marine Incident";"UNITED KINGDOM";"Small Commercial (under 100gt, excl. FVs)";;"Service ship";"SAR craft";;;;True;;13.00;13.00;14.00;"Composite materials";"2013";0;0;0;0;0;0;0;0;"No damage";"No";"No";"Propulsion malfunction";"No Pollution";"6";"Mid-water";"n/a";;;;;;"UNITED KINGDOM";"Dungeness";;;;;"2025-02-07"
