Occurrence_Id;Local_Date_Main_Event;Date_Main_Event_Unconfirmed;Year_Reported;Occurrence_Severity;Main_Event_L1;Main_Event_L2;Main_Event_L3;Not_Vessel_Operations;Short_Description;Description;National_Keywords;EMCIP_Keywords;SAR_Intervention;State_Reporting;Occurrence_Location;Coastal_State_Affected;National_Location_L1;National_Location_L2;Latitude;Longitude;Lat_Long_Unknown;Port_Of_Accident_L1;Port_Of_Accident_L2;Natural_Light;Sea_State;Visibility;Weather;Wind_Force;Publication_Date;Publication_No;Publication_Type;Published_Report_Website_Link;Occurrence_Record_Modified_On;Last_Updated_At;Occurrences_Reported_From;Occurrences_Reported_To
"da61f964-183f-ed11-bba2-0022481b5108";"2022-09-01";"No";2022;"Marine Incident";"Accident to person(s)";;;False;"Two crew members fell overboard from a RIB and were recovered by the third crew member";"A RIB with three crew onboard was reportedly travelling at speed when the wind got underneath the vessel and caused it to veer sideways. This resulted in two crew going overboard and the windscreen breaking. The two crew were in the water for some time before being recovered by the remaining crew member, they were showing signs of hypothermia once recovered. The third crew member suffered from a shoulder injury whilst recovering one of the immersed crew. None of the crew members were wearing lifejackets. They were able to return to a marina where they were met by the ambulance service and taken to hospital for treatment.";;;"No";"UK";"Coastal waters <= 12 nm";"UNITED KINGDOM";"United Kingdom";"England";50.455550;-3.524133;"NA";;;"Daylight";"Unknown";"Unknown";"Unknown";"4 - Moderate Breeze - knot (11-16) m/s (6-8)";;;;;"2025-03-28";"2025-09-05";"2021-01-01";"2024-12-31"
"e4379e23-0140-ed11-bba2-0022481b5108";"2022-09-01";"No";2022;"Marine Incident";"Loss Of Control";"Loss Of Propulsion Power";;False;"A lone skipper on a  sailing yacht suffered propulsion failure and was towed";"A lone skipper on a sailing yacht experienced propulsion failure whilst motor sailing.  A search and rescue (SAR) vessel was deployed, the SAR vessel assisted by towing the yacht into port.";;;"Yes";"UK";"Coastal waters <= 12 nm";"UNITED KINGDOM";"United Kingdom";"England";49.849200;-5.188800;;;;"Daylight";"3 - Slight - (0.5 - 1.25 m)";"Good - 5.0 <= Vis < 25.0 nm";"Unknown";"1 - Light air - knot (1-3) m/s (1-2)";;;;;"2025-03-28";"2025-09-05";"2021-01-01";"2024-12-31"
"88b0ef67-456b-ed11-81ac-0022481b5a3b";"2022-10-01";"No";2022;"Marine Incident";"Damage / Loss Of Equipment";;;False;"Ro-ro cargo ship had a non-SOLAS compliant pilot ladder arrangement";"A pilot launch reported that no stantions were found to be on top of the ladder, the vessel proceeded to an anchorage escorted by a pilot boat launch until the matter was resolved";;;"No";"UK";"Coastal waters <= 12 nm";"UNITED KINGDOM";"United Kingdom";"England";53.500000;0.200000;;;;"Unknown";"Unknown";"Unknown";"Unknown";"Beaufort scale: Unknown";;;;;"2025-03-28";"2025-09-05";"2021-01-01";"2024-12-31"
"a724cd23-59f8-ec11-82e6-0022481b1ca6";"2022-06-01";"No";2022;"Marine Incident";"Damage / Loss Of Equipment";;;False;"A containership had a non-conforming pilot ladder";"Combination pilot ladder onboard a container ship was not safely rigged. It was of the trapdoor type and the loose ladder did not reach above the platform. The ropes were secured with quick release hitches which could have come undone if the wrong bit was held by the user. There were no injuries or damage reported. The combination ladder was not rigged in compliance with current SOLAS requirements.";;;"No";"UK";"Internal waters -> Port area";"UNITED KINGDOM";"United Kingdom";"England";53.435800;-3.024600;;"UNITED KINGDOM";"Liverpool";"Unknown";"Unknown";"Unknown";"Unknown";"Beaufort scale: Unknown";;;;;"2025-04-04";"2025-09-05";"2021-01-01";"2024-12-31"
"16737115-4ff9-ec11-82e6-0022481b11f3";"2022-06-01";"No";2022;"Less Serious";"Collision";"With Other Ship";;False;"Moored fishing vessel's derrick and gear struck another fishing vessel while alongside";"While alongside, a trawler made contact with the fishing vessel moored next to it with the port derrick. When topping up the operator over topped the derrick applying too much force to the topping lift wire, which parted the top lug and the derrick fell onto the backstay of the other fishing vessel. The damage was superficial and there were no injuries. Referred to by the repartee as a 'near miss' due to the fact that people could have been injured by the falling derrick but were not present in the area at the time.";;;"No";"UK";"Internal waters -> Port area";"UNITED KINGDOM";"United Kingdom";"England";50.104300;-5.543500;;"UNITED KINGDOM";"Newlyn";"Daylight";"0 - Calm glassy - (0 m)";"Very good - Vis >= 25.0 nm";"Clear";"2 - Light Breeze - knot (4-6) m/s (2-3)";;;;;"2025-03-28";"2025-09-05";"2021-01-01";"2024-12-31"
"c6bc8700-c52d-ed11-9db1-0022481b5519";"2022-09-01";"No";2022;"Less Serious";"Accident to person(s)";;;False;"Cruise ship crewmember sustained a fractured foot following a fall down stairs.";"A cruise ship crewmember missed the last step on a staircase resulting in a fractured left foot. The vessel was alongside and the casualty was disembarked. ";;;"No";"UK";"Internal waters -> Port area";"MEXICO";;;20.609400;-105.236300;;"MEXICO";;"Night";"0 - Calm glassy - (0 m)";"Very good - Vis >= 25.0 nm";"Clear";"2 - Light Breeze - knot (4-6) m/s (2-3)";;;;;"2025-03-28";"2025-09-05";"2021-01-01";"2024-12-31"
"0589ad9a-ec4e-ed11-bba2-0022481b5e4e";"2022-10-01";"No";2022;"Less Serious";"Grounding / Stranding";"Power";;False;"General cargo vessel grounded on edge of a shoal and towed by tug";"With the Master at the helm, the vessel departed and proceeded into the dock to complete her swing. She returned to the dock and lined up for the outer passage. On entering the river the bow grounded on the edge of the shoal. Due to the vessel's length, the stern of the vessel did not clear the southern side of the dock entrance. This resulted in the vessel’s stern coming to rest on the tyre fendering on the south side of the dock entrance. Using the bow thruster, main engine, and port helm, an attempt was made to clear the shoal and lift the stern off the fendering. Though the stern lifted slightly the bow failed to move. It was evident that the vessel was wedged athwart the river. On the grounds of safety, the Master informed that they had requested the immediate assistance of a tug to aid their situation. On the prompt arrival of the tug, they directed her to push on the starboard shoulder to clear the shoal and then instructed her to push on the port quarter to safely aid the swing of the vessel. They finally asked her to push on the port bow to help maintain the vessel's position in the deeper water well away from the shoal. When heading out the vessel proceeded safely on outbound passage. The tug was released, and the vessel proceeded to sea without further incident. The Master & crew established that the vessel had sustained no damage and that all systems were in working order.  ";;;"No";"UK";"Internal waters -> Port area";"UNITED KINGDOM";"United Kingdom";"England";52.796800;0.364300;;"UNITED KINGDOM";"King's Lynn";"Night";"2 - Smooth - (0.1 - 0.5 m)";"Very good - Vis >= 25.0 nm";"Clear";"2 - Light Breeze - knot (4-6) m/s (2-3)";;;;;"2025-03-28";"2025-09-05";"2021-01-01";"2024-12-31"
"41d6675c-5267-ed11-9561-0022481b50d1";"2022-11-01";"No";2022;"Marine Incident";"Damage / Loss Of Equipment";;;False;"A products tanker had a non-SOLAS compliant pilot ladder";"A products tanker had a damaged pilot ladder. The plastic support chock for one of the spreaders was broken. The issue was raised to the vessel who replaced the pilot ladder with an undamaged one and condemned the broken one.";;;"No";"UK";"Internal waters -> Port area";"UNITED KINGDOM";"United Kingdom";"Wales";51.696200;-5.051100;;"UNITED KINGDOM";"Milford Haven";"Daylight";"2 - Smooth - (0.1 - 0.5 m)";"Very good - Vis >= 25.0 nm";"Unknown";"5 - Fresh Breeze - knot (17-21) m/s (9-11)";;;;;"2025-04-04";"2025-09-05";"2021-01-01";"2024-12-31"
"bfd5713d-a269-ed11-81ac-0022481b5fc8";"2022-10-01";"No";2022;"Less Serious";"Collision";"With Other Ship";;False;"A search and rescue vessel and a fishing vessel collided during a training exercise";"A search and rescue (SAR) vessel was carrying out a training exercise with a fishing vessel when the two collided. The SAR vessel was coming alongside the fishing vessel to establish a tow alongside, when the bow of the fishing vessel made contact with the railings of the SAR vessel. The relative inexperience of the coxswain and the force 5 winds resulted in the SAR vessel drifting faster than anticipated and the coxswain didn't stop the drift in time to prevent the collision.";;;"No";"UK";"Coastal waters <= 12 nm";"UNITED KINGDOM";"United Kingdom";"England";50.100000;-5.533300;;;;"Daylight";"1 - Calm rippled - (0 - 0.1 m)";"Good - 5.0 <= Vis < 25.0 nm";"Clear";"5 - Fresh Breeze - knot (17-21) m/s (9-11)";;;;;"2025-03-28";"2025-09-05";"2021-01-01";"2024-12-31"
"6042203e-ae7f-ed11-81ad-0022481b5e4e";"2022-12-01";"No";2022;"Marine Incident";"Damage / Loss Of Equipment";;;False;"General cargo Vessel’s pilot ladder did not conform to SOLAS regulations";"Ladder was not secured properly with the weight of the ladder and pilot resting on a spreader up against the ships hand rails. Man ropes were not secured and shackles attached to man ropes in an attempt to make ladder look secured. ";;;"No";"UK";"Internal waters -> Port area";"UNITED KINGDOM";"United Kingdom";"England";50.330900;-4.173000;;"UNITED KINGDOM";"Plymouth";"Unknown";"Unknown";"Unknown";"Unknown";"Beaufort scale: Unknown";;;;;"2025-03-28";"2025-09-05";"2021-01-01";"2024-12-31"
"1cbc81de-8898-ec11-b400-002248009311";"2022-02-01";"No";2022;"Less Serious";"Accident to person(s)";;;False;"A general cargo vessel crew member fell onto the quayside whilst carrying out maintenance duties";"A cargo vessel crew member was carrying out maintenance on a lifeboat when they fell onto the quayside and then rolled into the water. The crew member was able to get out themself via a ladder. Once on shore the crew member experienced pain to the head and ribs. An ambulance was called and the casualty was transferred to hospital for assessment and treatment.";;;"No";"UK";"Internal waters -> Port area";"UNITED KINGDOM";"United Kingdom";"England";50.364400;-4.126200;;"UNITED KINGDOM";"Plymouth";"Daylight";"0 - Calm glassy - (0 m)";"Very good - Vis >= 25.0 nm";"Clear";"2 - Light Breeze - knot (4-6) m/s (2-3)";;;;;"2025-05-01";"2025-09-05";"2021-01-01";"2024-12-31"
"d5a4af26-c99f-ec11-b400-000d3a0d040a";"2022-03-01";"No";2022;"Marine Incident";"Accident to person(s)";;;False;"A service vessel crew member fell overboard and recovered quickly";"A service vessel was assisting in mooring a tanker, a crew member from the service vessel fell into the water. With help from other crew members they were safely pulled back onto the vessel within minutes and taken ashore. The crew member was assessed and was able to warm up. The crew member was advised to attend hospital if they started to feel unwell. There were no injuries, a sore arm which the crew member could have hit when falling into the water or being pulled out.";;;"No";"UK";"Internal waters -> Port area";"UNITED KINGDOM";"United Kingdom";"England";53.374000;-2.991667;;"UNITED KINGDOM";"Birkenhead";"Daylight";"3 - Slight - (0.5 - 1.25 m)";"Good - 5.0 <= Vis < 25.0 nm";"Clear";"4 - Moderate Breeze - knot (11-16) m/s (6-8)";;;;;"2025-03-28";"2025-09-05";"2021-01-01";"2024-12-31"
"df64135d-d3b4-ec11-983f-00224800a465";"2022-04-01";"No";2022;"Marine Incident";"Accident to person(s)";;;False;"A pilot vessel hit a large wave resulting in minor injuries to a crew member and two pilots";"A pilot vessel with six crew onboard was heading out to a vessel when it hit a large wave resulting in three of the crew injuring themselves. One crew member had banged their head, a second had sustained an injury to their back and the third had also banged their head and could feel some minor pain on the right side of the neck. The vessel radioed ashore to notify what had happened and the crew were asked if they needed medical attention, they replied they did not but stated that the weather conditions were not suitable for the pilot vessel to proceed and as a result, the pilot vessel headed back to port.  Once ashore the three crew sought medical attention, the third crew member returned to work with the other two receiving further hospital treatment.";;;"No";"UK";"Internal waters -> Port area";"UNITED KINGDOM";"United Kingdom";"England";53.593400;0.013400;"NA";"UNITED KINGDOM";"Grimsby";"Night";"Unknown";"Good - 5.0 <= Vis < 25.0 nm";"Rain";"6 - Strong Breeze - knot (22-27) m/s (11-14)";;;;;"2025-04-01";"2025-09-05";"2021-01-01";"2024-12-31"
"fde3b157-91b5-ec11-983f-00224800a465";"2022-04-01";"No";2022;"Marine Incident";"Loss Of Control";"Loss Of Directional Control";;False;"A sailing yacht experienced a power failure to navigation instruments and lights";"A sailing yacht while motor cruising at night experienced a power failure to the navigation instruments and lights. The yacht was heading into a marina but without a depth gauge requested assistance. A search and rescue (SAR) vessel was deployed to assist the yacht with two crew onboard to a place of safety.";;;"Yes";"UK";"Coastal waters <= 12 nm";"UNITED KINGDOM";"United Kingdom";"England";53.650000;0.166667;;;;"Night";"Unknown";"Unknown";"Unknown";"Beaufort scale: Unknown";;;;;"2025-04-01";"2025-09-05";"2021-01-01";"2024-12-31"
"697759ea-af39-ed11-9db0-0022481b5e4e";"2022-09-01";"No";2022;"Less Serious";"Accident to person(s)";;;False;"Fishing vessel crew member hit in head by a cleat resulting in concussion";"The skipper was asked to move the vessel to another berthing point in a port and when they were mooring the vessel one cleat was broken and the crewmember was superficially hit in the head.";;;"No";"UK";"Internal waters -> Port area";"UNITED KINGDOM";"United Kingdom";"Scotland";57.895900;-5.157300;;"UNITED KINGDOM";"Ullapool";"Daylight";"Unknown";"Unknown";"Unknown";"Beaufort scale: Unknown";;;;;"2025-04-04";"2025-09-05";"2021-01-01";"2024-12-31"
"5280a58b-efa5-ec11-983f-0022481b96dc";"2022-03-01";"No";2022;"Marine Incident";"Damage / Loss Of Equipment";;;False;"A sailing vessel damaged it's rigging whilst on passage";"A sailing vessel was on a delivery passage with a crew of eleven. Most of the crew were below deck with one watch on deck and at the helm. There were a couple of slightly confused waves, the vessel rolled moderately and the main gaff broke. The two halyards which kept the gaff up got wrapped around the cross trees, making it impossible to lower the sail. A decision was made to motor to more sheltered waters to assess and resolve the problem. The crew were able to free and lower the gaff to deck. The following morning the vessel headed for a harbour where repairs could be carried out.";;;"No";"UK";"Coastal waters <= 12 nm";"UNITED KINGDOM";"United Kingdom";"England";50.062683;-5.758100;;;;"Daylight";"4 - Moderate - (1.25 - 2.5 m)";"Good - 5.0 <= Vis < 25.0 nm";"Clear";"4 - Moderate Breeze - knot (11-16) m/s (6-8)";;;;;"2025-03-28";"2025-09-05";"2021-01-01";"2024-12-31"
"b3e93b9e-c1f3-ec11-bb3c-0022481b19c1";"2022-06-01";"No";2022;"Marine Incident";"Loss Of Control";"Loss Of Electrical Power";;False;"Fishing vessel lost power and was unable to haul gear";"Fishing vessel lost power while gear was out and was unable to move or be towed if the gear could not be recovered. They were assisted by local lifeboat team who brought batteries and cables to jumpstart the engine. The fishing vessel was then able to regain power, haul the gear and proceed back to port. ";;;"No";"UK";"Coastal waters <= 12 nm";"UNITED KINGDOM";"United Kingdom";"Scotland";55.988200;-2.102700;;;;"Daylight";"0 - Calm glassy - (0 m)";"Good - 5.0 <= Vis < 25.0 nm";"Clear";"Beaufort scale: Unknown";;;;;"2025-03-28";"2025-09-05";"2021-01-01";"2024-12-31"
"dfb7f6e8-c314-ed11-b83e-0022481b14f2";"2022-08-01";"No";2022;"Less Serious";"Grounding / Stranding";"Drift";;False;"Sailing vessel ran aground and was taking on water";"A small sailing vessel with 2 POB ran aground on a sand bank after making a turn which resulted in waves coming over the vessel and swamping the engine. The local lifeboat services attended and stood by until the vessel refloated, whereupon they towed the vessel back into port and assisted them in mooring alongside. There was no pollution, no injuries or damages reported. ";;;"Yes";"UK";"Coastal waters <= 12 nm";"UNITED KINGDOM";"United Kingdom";"England";50.196667;-5.437000;;;;"Twilight";"3 - Slight - (0.5 - 1.25 m)";"Unknown";"Unknown";"3 - Gentle Breeze - knot (7-10) m/s (4-5)";;;;;"2025-03-28";"2025-09-05";"2021-01-01";"2024-12-31"
"e85fd8f6-3659-ed11-9562-0022481b50d1";"2022-10-01";"No";2022;"Marine Incident";"Loss Of Control";"Loss Of Containment";;False;"A trailing suction hopper dredger experienced an oil spill";"A trailing suction hopper dredger was taking on fresh water bunkers whilst alongside when an overflow of freshwater mixed with lube oil was observed coming from one of the lube oil overflow vents. The freshwater bunkering was immediately stopped and the crew attempted to contain the spillage but about 50ltrs of lube oil/water mixture went into the harbour. ";;;"No";"UK";"Internal waters -> Port area";"UNITED KINGDOM";"United Kingdom";"England";50.823700;-1.041800;;"UNITED KINGDOM";"Portsmouth";"Daylight";"1 - Calm rippled - (0 - 0.1 m)";"Very good - Vis >= 25.0 nm";"Clear";"3 - Gentle Breeze - knot (7-10) m/s (4-5)";;;;;"2025-03-28";"2025-09-05";"2021-01-01";"2024-12-31"
