Reference,Number of ships involved,Ships involved,SOLAS status,Flag Administrations,Ship types,Occurrence date and time,Casualty event,Casualty severity,Coordinates,Place,Location,Number of investigation reports,Administrations submitting investigation reports
"C0008824","1","STOLT VALOR (IMO 9274290)","STOLT VALOR (IMO 9274290): ","Liberia","Chemical Tanker","2012-03-15 01:49","","Very serious marine casualty","47° 25.00' N 50° 27.00' E","27 nm off Coast of Jubail, Saudi Arabia","Open sea","1","Liberia"
"C0008649","1","EASY RIDER","EASY RIDER: ","New Zealand","Fish Catching","2012-03-15 00:00","","Very serious marine casualty","","Stewart Island in the Foveaux Strait at the southern end of New Zealand","","1","New Zealand"
"C0009033","1","KENOS ATHENA (IMO 8419049)","KENOS ATHENA (IMO 8419049): ","Republic of Korea","Chemical Tanker","2012-03-13 17:50","","Very serious marine casualty","22° 44.50' N 115° 43.60' E","4.7 miles west of the tainwei jiao lighthouse on the shore of sanwei in guangzhou south of china","","1","Republic of Korea"
"C0008798","1","MAGSENGER 3 (IMO 9497220)","MAGSENGER 3 (IMO 9497220): ","Hong Kong, China","Bulk Dry","2012-03-13 14:30","","Very serious marine casualty","48° 35.10' N 14° 08.20' W","At sea","Open sea","1","Hong Kong, China"
"C0008574","1","HEBEI UNIVERSE (IMO 9420590)","HEBEI UNIVERSE (IMO 9420590): ","Hong Kong, China","Bulk Dry","2012-03-13 12:45","","Marine incident","41° 31.00' N 31° 53.00' E","Port of Eren, CATALAGZI/ZONGULDAK","","1","Hong Kong, China"
"C0009142","1","YUAN TONG (IMO 8909599)","YUAN TONG (IMO 8909599): ","Panama","General Cargo","2012-03-13 06:40","","Very serious marine casualty","","ZHEJIANG, ZHOUSHAN LONGSHAN SHIPYARD, CHINA","Port","1","Panama"
"C0009867","1","SINAR JOMBANG (IMO 9141675)","SINAR JOMBANG (IMO 9141675): ","Indonesia","General Cargo","2012-03-13 02:55","","Very serious marine casualty","","JAVA SEA SOUTH OF SELETAN POINT, SOUTH KALIMANTAN, INDONESIA ","","0",""
"C0008749","1","SHARIATPUR-1","SHARIATPUR-1: ","Bangladesh","Passenger","2012-03-13 00:00","","Very serious marine casualty","","Bangladesh river, Munshiganj district","","0",""
"C0012445","1","ANDALUCIA SEGUNDO","ANDALUCIA SEGUNDO: ","Spain","Fish Catching","2012-03-12 09:00","Flooding/foundering - flooding","Very serious marine casualty","36° 17.08' N 6° 41.03' W","","Open sea","2","Spain; Spain"
"C0009389","1","KADRI (IMO 9114725)","KADRI (IMO 9114725): ","Malta","General Cargo","2012-03-11 03:50","Occupational accident - Slipping, stumbling, falling of a person on
the same level","Very serious marine casualty","58° 13.19' N 21° 15.00' E","","Coastal waters","2","Malta; Malta"
"C0008852","1","GELSO M (IMO 9367360)","GELSO M (IMO 9367360): ","Italy","Oil Tanker","2012-03-10 09:20","","Very serious marine casualty","37° 06.60' N 15° 17.90' E","Siracusa (Sicily - IT) - Mediterranean Sea ","Coastal waters","1","Italy"
"C0008969","2","SEAGATE (IMO 8905488), TIMOR STREAM (IMO 9172947)","SEAGATE (IMO 8905488): , TIMOR STREAM (IMO 9172947): ","United Kingdom, Liberia",", Other Dry Cargo","2012-03-10 05:42","","Marine casualty","20° 18.40' N 71° 38.90' W","Caribbean Sea, 24 nm North from Dominican Republic","Open sea","1","United Kingdom"
"C0008698","1","CELINA (IMO 9235373)","CELINA (IMO 9235373): ","Antigua and Barbuda","Container","2012-03-09 20:30","","Marine casualty","61° 52.73' N 5° 10.28' E","Norway, Gangsoy Island","Inland waters","1","Antigua and Barbuda"
"C0008980","2","CHOHO-MARU, JNS-2 (IMO 8869701)","CHOHO-MARU: , JNS-2 (IMO 8869701): ","Japan, Republic of Korea","Fish Catching, General Cargo","2012-03-08 11:07","","Very serious marine casualty","","About 10 km west off from Iwai Shima, Yamaguchi Pref., Japan","Inland waters","2","Japan; Republic of Korea"
"C0008808","1","ZIM BARCELONA (IMO 9280835)","ZIM BARCELONA (IMO 9280835): ","Israel","Container","2012-03-08 10:18","","Very serious marine casualty","","Approaches to Port of Kingston, Jamaica","","1","Israel"
"C0008805","4","Stena Feronia (IMO 9136022), STENA FERONIA (IMO 9136022), Union Moon (IMO 8416839), UNION MOON (IMO 8416839)","Stena Feronia (IMO 9136022): , STENA FERONIA (IMO 9136022): , Union Moon (IMO 8416839): , UNION MOON (IMO 8416839): ","United Kingdom, United Kingdom, Cook Islands, Cook Islands","Passenger/Ro-Ro Cargo, Passenger/Ro-Ro Cargo, General Cargo, General Cargo","2012-03-07 18:58","","Marine casualty","54° 35.00' N 5° 56.00' W","Belfast","Port approach","1","United Kingdom"
"C0009363","1","SERUNTING I (IMO 6716974)","SERUNTING I (IMO 6716974): ","Indonesia","General Cargo","2012-03-07 14:00","","Very serious marine casualty","","Belimbing Gulf, south of Pulau Betuah, Lambar, Indonesia","","0",""
"C0008976","1","ELBTANK DENMARK (IMO 9234680)","ELBTANK DENMARK (IMO 9234680): ","Liberia","Chemical Tanker","2012-03-06 03:53","","Marine casualty","48° 44.00' N 140° 42.00' E","Gulf of Tartary","Open sea","0",""
"C0008784","1","ALPHA 1 (IMO 7233175)","ALPHA 1 (IMO 7233175): ","Greece","Non-ship structures","2012-03-05 09:42","","Marine casualty","38° 01.00' N 23° 32.00' E","ELEFSINA BAY 1 MILE SOUTH OF ELEFSINA, GREECE ","","1","Greece"
"C1000335","1","AAL GIBRALTAR (IMO 9393565)","AAL GIBRALTAR (IMO 9393565): Y","Cyprus","Container","2012-03-05 01:30","Occupational accident - body movement without any physical
stress (generally leading to an external
injury)","Very serious marine casualty","12° 03.00' S 77° 09.00' W","CALLAO","Port","2","Peru; Peru"
"C0009868","1","SINAR BANJAR (IMO 8993667)","SINAR BANJAR (IMO 8993667): ","Indonesia","Non-ship structures","2012-03-04 14:00","","Very serious marine casualty","4° 50.00' S 103° 24.00' E","LINAU, INDONESIA ","","0",""
"C0009360","1","JUNG WOO NO. 3 (IMO 8421078)","JUNG WOO NO. 3 (IMO 8421078): ","Republic of Korea","Fish Catching","2012-03-03 04:00","","Very serious marine casualty","","Montevideo, Uruguay","","0",""
"C0008834","1","CSC RONG HAI (IMO 9556911)","CSC RONG HAI (IMO 9556911): ","Hong Kong, China","General Cargo","2012-03-02 23:09","","Very serious marine casualty","32° 15.00' N 119° 46.00' E","ZIJINSHAN SHIPYARD, NANJING","","1","Hong Kong, China"
"C0008881","3","BO YUM 018, BO YUM 018, DREAM DIVA (IMO 9325790)","BO YUM 018: , BO YUM 018: , DREAM DIVA (IMO 9325790): ","Unknown, Unknown, Panama",", , Ro-Ro Cargo","2012-03-02 21:00","","Very serious marine casualty","22° 25.10' N 113° 45.60' E","CANAL DE ZHUJIANG KOU-CHINA","Canal","1","Panama"
"C0008530","2","BOYUN 018, UNIDENTIFIED PANAMANIAN CARGO VESSEL","BOYUN 018: , UNIDENTIFIED PANAMANIAN CARGO VESSEL: ","China, Unknown","General Cargo, ","2012-03-02 21:00","","Very serious marine casualty","","Pearl River Delta, China","","0",""
"C0009869","1","DAIRYU MARU No. 5 (IMO 8858960)","DAIRYU MARU No. 5 (IMO 8858960): ","Japan","General Cargo","2012-03-02 01:30","","Marine casualty","34° 32.00' N 136° 47.00' E","ISE BAY OFF FUTAMI, MIE, JAPAN ","","0",""
"C1000143","1","OCEANIC POWER (IMO 8008280)","OCEANIC POWER (IMO 8008280): Y","Comoros","Chemical Tanker","2012-03-01 03:45","Grounding - while drifting","Marine incident","17° 56.11' N 76° 49.02' W","","Port approach","0",""
"C0009870","1","TRA LY 18-ALCI (IMO 9534729)","TRA LY 18-ALCI (IMO 9534729): ","Viet Nam","General Cargo","2012-02-29 07:31","","Very serious marine casualty","19° 00.00' N 107° 27.00' E","GULF OF TONKIN 135 MILES SOUTHEAST OF HAI PHONG, VIETNAM ","","0",""
"C0012647","1","TREC'HER","TREC'HER: ","France","Fish Catching","2012-02-29 06:00","Grounding - while under power","Very serious marine casualty","48° 45.00' N 4° 01.99' W","","Coastal waters","2","France; France"
"C0008578","1","GEORGETE K. (IMO 8309220)","GEORGETE K. (IMO 8309220): ","Greece","Bulk Dry","2012-02-28 15:24","","Marine casualty","38° 42.00' N 26° 43.00' E","District of Buruncuk,Yenifoca/IZMIR","","0",""
"C0008785","1","INZHENER NAZAROV (IMO 8867155)","INZHENER NAZAROV (IMO 8867155): ","Russian Federation","Oil Tanker","2012-02-28 12:35","","Very serious marine casualty","43° 01.00' N 47° 30.00' E","2 MILES NORTH OF MAKHACHKALA, RUSSIAN FEDERATION","","2","Russian Federation; Russian Federation"
"C0008612","1","MCL BREMEN (IMO 9513622)","MCL BREMEN (IMO 9513622): ","Antigua and Barbuda","General Cargo","2012-02-28 07:10","","Very serious marine casualty","","Port of Antwerp","At berth","1","Antigua and Barbuda"
"C0008642","1","COSTA ALLEGRA (IMO 6916885)","COSTA ALLEGRA (IMO 6916885): ","Italy","Passenger","2012-02-27 13:26","","Marine casualty","7° 21.00' S 52° 37.60' E","Indian Ocean","Open sea","2","Italy; Italy"
"C0012716","1","Petit Comdien","Petit Comdien: ","France","Fish Catching","2012-02-27 12:32","Flooding/foundering - flooding","Very serious marine casualty","48° 46.99' N 5° 07.00' W","","Open sea","2","France; France"
"C0009873","1","CHABIRA (IMO 5142384)","CHABIRA (IMO 5142384): ","Lithuania","Non-ship structures","2012-02-27 01:30","","Very serious marine casualty","","KLAIPEDA, LITHUANIA ","","0",""
"C0008987","1","BUENOS AIRES EXPRESS (IMO 9216987)","BUENOS AIRES EXPRESS (IMO 9216987): ","Liberia","Container","2012-02-26 04:47","","Marine casualty","3° 06.10' S 37° 46.00' W","South Atlantic Ocean","Open sea","0",""
"C0012429","1","CATALUNYA SPIRIT (IMO 9236420)","CATALUNYA SPIRIT (IMO 9236420): ","Spain","Liquefied Gas","2012-02-24 09:00","Occupational accident - slipping, stumbling, falling of person to a
lower level","Marine casualty","15° 26.05' N 63° 15.08' W","","Open sea","2","Spain; Spain"
"C0012438","1","UNION FAMILIAR","UNION FAMILIAR: ","Spain","Fish Catching","2012-02-23 04:10","Flooding/foundering - flooding","Very serious marine casualty","36° 40.99' N 3° 58.00' W","","Coastal waters","2","Spain; Spain"
"C0008933","1","ARIZONA (IMO 9592733)","ARIZONA (IMO 9592733): ","Liberia","Bulk Dry","2012-02-21 18:55","","Marine casualty","","Port of St. Petersburg","At berth","0",""
"C0008925","1","AT 14 (IMO 9002403)","AT 14 (IMO 9002403): ","Liberia","Bulk Dry","2012-02-21 18:48","","Marine incident","","Port of Marsaxlokk, Malta","At berth","0",""
"C0008926","2","TAMINA (IMO 9290945), TITAN ORION","TAMINA (IMO 9290945): , TITAN ORION: ","Liberia, Unknown","Container, ","2012-02-21 15:32","","Marine casualty","1° 16.20' N 103° 26.40' E","Tanjung Pelepas West OPL Anchorage","Anchorage","0",""
"C0009874","1","PLAN-B (IMO 7937410)","PLAN-B (IMO 7937410): ","United States","Fish Catching","2012-02-21 07:30","","Very serious marine casualty","43° 17.00' N 70° 17.00' W","ATLANTIC OCEAN 11 MILES SOUTHEAST OF KENNEBUNKPORT. ME, USA ","","0",""
"C0012359","1","EL CESAR","EL CESAR: ","Spain","Fish Catching","2012-02-21 05:55","Occupational accident - slipping, stumbling, falling of person
overboard","Very serious marine casualty","43° 23.73' N 4° 28.58' W","","Coastal waters","3","Spain; Spain; Spain"
"C0008954","1","PATHFINDER II (IMO 8013596)","PATHFINDER II (IMO 8013596): ","Liberia","Bulk Dry","2012-02-20 04:48","","Marine casualty","5° 41.74' N 55° 01.91' W","Port of Paranam","Port approach","0",""
"C0009875","1","OBERON","OBERON: ","Thailand","Liquefied Gas","2012-02-19 00:00","","Very serious marine casualty","23° 48.00' N 119° 36.00' E","TAIWAN STRAIT NORTH OF CHI-PEI TAO, PENGHU, TAIWAN ","","1","Thailand"
"C0008519","1","XINYUANSHUN 6","XINYUANSHUN 6: ","Unknown","General Cargo","2012-02-18 03:00","","Very serious marine casualty","","Off the coast of Chongwu, Fujian Province, People's Republic of China","","0",""
"C0008878","1","YOGI (IMO 9544621)","YOGI (IMO 9544621): ","France","Yacht","2012-02-17 02:00","Ship/equipment damage - ship/equipment damage","Very serious marine casualty","38° 35.39' N 25° 03.70' E","","Open sea","2","France; France"
"C0009876","1","KARAKUMNEFT (IMO 7045542)","KARAKUMNEFT (IMO 7045542): ","Russian Federation","Chemical Tanker","2012-02-15 19:15","","Very serious marine casualty","45° 15.00' N 147° 53.00' E","KITOVY BAY 2 MILES NORTH OF KURILSK, ITURUP ISLAND ","","0",""
"C0012340","1","MAVERICK DOS (IMO 8921937)","MAVERICK DOS (IMO 8921937): ","Spain","Passenger","2012-02-15 19:03","Others - Others","Marine casualty","38° 47.41' N 1° 25.06' E","","Coastal waters","3","Spain; Spain; Spain"
"C0009877","1","SHUN KING 8 (IMO 8403181)","SHUN KING 8 (IMO 8403181): ","Sierra Leone","Fish Catching","2012-02-14 00:00","","Very serious marine casualty","","NUKU'ALOFA, TONGA ","","0",""
"C0009878","1","TAKUO (IMO 9175690)","TAKUO (IMO 9175690): ","Tonga","Fish Catching","2012-02-14 00:00","","Very serious marine casualty","20° 17.00' S 174° 48.00' W","NOMUKA'IKI ISLAND, TONGA ","","0",""
"C0009881","1","KONGE (IMO 8653774)","KONGE (IMO 8653774): ","Republic of Moldova","Ro-Ro Cargo","2012-02-13 06:30","","Very serious marine casualty","","AEGEAN SEA 15 MILES NORTHEAST OF LEMNOS, GREECE ","","0",""
"C0009880","1","NINA P (IMO 8112988)","NINA P (IMO 8112988): ","Panama","Bulk Dry / Oil","2012-02-13 00:00","","Marine casualty",""," INDIAN OCEAN APPROXIMATELY 200 MILES SOUTHEAST OF PORT LOUIS, MAURITIUS ","","0",""
"C0008874","1","UNKNOWN","UNKNOWN: ","Ireland","Towing / Pushing","2012-02-12 00:00","","Very serious marine casualty","","Dundalk Harbour, County Louth, Ireland","","1","United Kingdom"
"C0008867","1","OEL BENGAL (IMO 8909082)","OEL BENGAL (IMO 8909082): ","Panama","Container","2012-02-11 09:45","","Very serious marine casualty","","BANG KOK PORT, THAILAND","Port","1","Panama"
"C0009408","1","KATSHESHUK II (IMO 9127174)","KATSHESHUK II (IMO 9127174): ","Canada","Fish Catching","2012-02-10 20:00","","Very serious marine casualty","50° 16.00' N 52° 50.00' W","65 nautical miles NNE of Cape Freels, Newfoundland","Open sea","1","Canada"
"C0009883","3","AGNES, BIEN NAM 17 (IMO 8746557), MARITIME 36 (IMO 9577331)","AGNES: , BIEN NAM 17 (IMO 8746557): , MARITIME 36 (IMO 9577331): ","Unknown, Viet Nam, Viet Nam",", General Cargo, ","2012-02-10 15:30","","Very serious marine casualty","10° 42.00' N 106° 45.00' E","NHA BE RIVER OFF NHA BE, VIETNAM ","","0",""
"C0008643","1","CAMISEA (IMO 9171321)","CAMISEA (IMO 9171321): ","Peru","Chemical Tanker","2012-02-08 15:34","","Marine incident","12° 01.90' S 77° 14.80' W","Port Approach area of Callao, Peru","","3","Peru; Peru; Peru"
"C0009884","1","HAY K (IMO 8003864)","HAY K (IMO 8003864): ","Republic of Moldova","General Cargo","2012-02-08 11:00","","Very serious marine casualty","41° 17.00' N 36° 22.00' E","EAST OF THE BREAKWATER AT SAMSUN, TURKEY ","","0",""
"C0008760","2","GINGA TIGER (IMO 9278715), ZHE XIAO SHAN HUO 23651","GINGA TIGER (IMO 9278715): , ZHE XIAO SHAN HUO 23651: ","Panama, China","Chemical Tanker, Non-ship structures","2012-02-07 17:23","","Very serious marine casualty","31° 56.06' N 120° 14.00' E","CHINA YANGTZE RIVER","","1","Panama"
"C0008979","2","KOTA DUTA (IMO 9483487), TANYA KARPINSKAYA (IMO 7504433)","KOTA DUTA (IMO 9483487): , TANYA KARPINSKAYA (IMO 7504433): ","Singapore, Russian Federation","Container, General Cargo","2012-02-07 16:25","","Very serious marine casualty","","In Higashi-ku of Niigata Port, Japan","Port","1","Japan"
"C0009500","1","KYOKUHO MARU NO.2","KYOKUHO MARU NO.2: ","Japan","Chemical Tanker","2012-02-07 12:29","","Very serious marine casualty","34° 34.60' N 135° 23.10' E","Sakai-senboku Section 7, Hanshin Port","Port","1","Japan"
"C0009886","1","ALACA 1 (IMO 8872277)","ALACA 1 (IMO 8872277): ","Panama","General Cargo","2012-02-07 06:00","","Very serious marine casualty","46° 10.00' N 36° 05.00' E","SEA OF AZOV 50 MILES SOUTHWEST OF BERDYANSK, UKRAINE ","","0",""
"C0009885","1","TYULEN-4 (IMO 8139118)","TYULEN-4 (IMO 8139118): ","Russian Federation","Fish Catching","2012-02-07 00:00","","Very serious marine casualty","","GELENDZHIK, RUSSIAN FEDERATION ","","0",""
"C0009887","2","AP BAC 03, DAI DUONG 125 (IMO 8999104)","AP BAC 03: , DAI DUONG 125 (IMO 8999104): ","Unknown, Viet Nam",", General Cargo","2012-02-06 18:30","","Very serious marine casualty","19° 42.00' N 106° 25.00' E","GULF OF TONKIN 40 MILES SOUTHEAST OF THANH HOA, VIETNAM ","","0",""
"C0010133","1","CAPTAIN IVAN VIKULOV (IMO 8862038)","CAPTAIN IVAN VIKULOV (IMO 8862038): ","Malta","General Cargo","2012-02-05 08:20","Fire/explosion - fire","Marine casualty","45° 54.00' N 35° 34.00' E","","Open sea","1","Malta"
"C0009488","1","Haldoz (IMO 9383613)","Haldoz (IMO 9383613): ","Malta","Chemical Tanker","2012-02-03 10:45","Loss of control - loss of containment","Marine casualty","41° 06.03' N 1° 13.45' E","","Port","1","Malta"
"C0009891","1","UNISON EVER (IMO 8114443)","UNISON EVER (IMO 8114443): ","Panama","Bulk Dry","2012-02-02 20:25","","Marine casualty","23° 13.00' N 116° 48.00' E","SOUTH CHINA SEA OFF GUIKENG, SHANTOU, CHINA ","","0",""
"C0008729","1","RABAUL QUEEN (IMO 8351297)","RABAUL QUEEN (IMO 8351297): ","Papua New Guinea","Passenger","2012-02-02 05:00","","Very serious marine casualty","","Papua New Guinea","","0",""
"C0009889","1","MIDIA 24 (IMO 8830138)","MIDIA 24 (IMO 8830138): ","Romania","Non-ship structures","2012-02-02 00:00","","Very serious marine casualty","","BLACK SEA OFF BICHVINTA, GEORGIA ","","0",""
"C0009890","2","PARIS-Y (IMO 7433426), SEA HOPE","PARIS-Y (IMO 7433426): , SEA HOPE: ","Sierra Leone, Sierra Leone",", General Cargo","2012-02-02 00:00","","Very serious marine casualty","","BEIRUT, LEBANON ","","0",""
"C0008727","1","VERA (IMO 8826254)","VERA (IMO 8826254): ","Cambodia","General Cargo","2012-01-31 00:00","","Very serious marine casualty","","1 mile off the cost of the Black Sea port of Zonguldak","","0",""
"C0010655","1","Zenith","Zenith: ","United Kingdom","Fish Catching","2012-01-29 12:40","","Very serious marine casualty","","Open Sea","","1","United Kingdom"
"C0008931","1","SANTA ANA (IMO 9037159)","SANTA ANA (IMO 9037159): ","Liberia","Oil Tanker","2012-01-28 18:07","","Marine casualty","41° 13.50' N 72° 54.70' W","New Haven, Connecticut","Port approach","0",""
"C0008786","1","LAURA 1","LAURA 1: ","Liberia","General Cargo","2012-01-28 00:00","","Very serious marine casualty","","Port Antwerp","","0",""
"C0009892","1","RONA","RONA: ","Republic of Moldova","General Cargo","2012-01-27 05:43","","Very serious marine casualty","41° 18.00' N 28° 05.00' E","10 MILES NORTHWEST OF KILYOS, TURKEY ","","0",""
"C0009085","1","CARISMA (IMO 8402589)","CARISMA (IMO 8402589): ","Finland","General Cargo","2012-01-26 00:20","","Very serious marine casualty","55° 05.92' N 14° 41.27' E","Roenne Harbour, Denmark","","1","Denmark"
"C0009358","1","HALLGRIMUR (IMO 7340772)","HALLGRIMUR (IMO 7340772): ","Iceland","Fish Catching","2012-01-25 14:18","","Very serious marine casualty","63° 47.00' N 1° 12.00' W","Norwegian Sea, 230 miles northwest of Stad, Norway","","1","Iceland"
"C0009141","1","MSC CHELSEA (IMO 8128925)","MSC CHELSEA (IMO 8128925): ","Panama","Container","2012-01-25 09:15","","Very serious marine casualty","20° 40.50' N 114° 03.70' E","AT SEA","Open sea","1","Panama"
