Reference,Number of ships involved,Ships involved,SOLAS status,Flag Administrations,Ship types,Occurrence date and time,Casualty event,Casualty severity,Coordinates,Place,Location,Number of investigation reports,Administrations submitting investigation reports
"C0004534","1","WHITHAVEN (IMO 7219088)","WHITHAVEN (IMO 7219088): ","United Kingdom","Non-ship structures","2002-03-09 01:33","","Marine casualty","","Near New Ross, river Barrow, county Wexford","","1","Unknown"
"C0004532","1","OKTYABR (IMO 8860523)","OKTYABR (IMO 8860523): ","Russian Federation","Fish Catching","2002-03-09 00:00","","Marine casualty","","Off Urup Island, Kurile Islands","","0",""
"C0004533","1","PLAYA DA CATIVA (IMO 8802349)","PLAYA DA CATIVA (IMO 8802349): ","Spain","Fish Catching","2002-03-09 00:00","","Marine casualty","","Atlantic ocean, N.W. of Ireland","","0",""
"C0004578","1","CSL TADOUSSAC (IMO 6918716)","CSL TADOUSSAC (IMO 6918716): ","Canada","Non-ship structures","2002-03-09 00:00","","Marine casualty","","Hamilton","","0",""
"C0004581","1","EURO TRES","EURO TRES: ","Philippines","General Cargo","2002-03-08 00:00","","Marine casualty","","Entrance to the Dumaguete Channel","","0",""
"C0004530","1","GREYHOUND (IMO 6828351)","GREYHOUND (IMO 6828351): ","Philippines","General Cargo","2002-03-08 00:00","","Marine casualty","","Gingoog Bay/Butan Bay, Mindanao Island","","0",""
"C0004531","1","MAERSK LA GUAIRA (IMO 9117650)","MAERSK LA GUAIRA (IMO 9117650): ","Antigua and Barbuda","Container","2002-03-07 00:00","","Marine casualty","","Guayaquil access Channel, Buoy 22, near Posorja","","0",""
"C0004515","1","DIANA Z (IMO 7700063)","DIANA Z (IMO 7700063): ","Panama","Bulk Dry","2002-03-07 00:00","","Marine casualty","","Gatun lake, Panama Canal","","0",""
"C0004528","1","DUISBERG","DUISBERG: ","Antigua and Barbuda","General Cargo","2002-03-06 00:00","","Marine casualty","","Bay of Biscay","","0",""
"C0004520","1","SVILEN RUSSEV (IMO 8128145)","SVILEN RUSSEV (IMO 8128145): ","Bulgaria","Bulk Dry","2002-03-06 00:00","","Marine casualty","","Elbe anchorage, Cuxhaven","","0",""
"C0004521","1","TISTA (IMO 7724021)","TISTA (IMO 7724021): ","Gibraltar (United Kingdom)","General Cargo","2002-03-04 00:00","","Marine casualty","","Rauma","","0",""
"C0004522","1","TROPICAL","TROPICAL: ","Portugal","Fish Catching","2002-03-04 00:00","","Marine casualty","","Off Port St. John's, South Africa","","0",""
"C0004517","1","LOMUR (IMO 8714372)","LOMUR (IMO 8714372): ","United Kingdom","Fish Catching","2002-03-04 00:00","","Marine casualty","","North pier, Buckie, Scotland","","0",""
"C0004514","1","BLACK PRINCE (IMO 6613328)","BLACK PRINCE (IMO 6613328): ","Bahamas","Passenger","2002-03-03 00:00","","Marine casualty","","Casilda","","0",""
"C0004519","1","SOGNEFORD (IMO 8311302)","SOGNEFORD (IMO 8311302): ","Norway","Passenger/Ro-Ro Cargo","2002-03-02 00:00","","Marine casualty","","Near Kalvanes","","0",""
"C0004513","1","AGDENES (IMO 9018804)","AGDENES (IMO 9018804): ","Norway","Non-ship structures","2002-03-02 00:00","","Marine casualty","","Geitoy, off Froya Island","","0",""
"C0004163","1","MILLENNIUM EXPRESS II (IMO 6710906)","MILLENNIUM EXPRESS II (IMO 6710906): ","Panama","Non-ship structures","2002-03-02 00:00","","Marine casualty","","Ionian Sea, S. of the Strofades Islands","","0",""
"C0004516","1","ELEGANCE (IMO 9173575)","ELEGANCE (IMO 9173575): ","United Kingdom","Fish Catching","2002-03-01 00:00","","Marine casualty","","Peterhead North harbour, Scotland","","0",""
"C0004512","1","WINTERSET (IMO 7609726)","WINTERSET (IMO 7609726): ","Marshall Islands","General Cargo","2002-02-27 00:00","","Marine casualty","","Caribbean Sea","","0",""
"C0004690","1","JOHNNY (IMO 7617424)","JOHNNY (IMO 7617424): ","Malta","General Cargo","2002-02-27 00:00","","Marine casualty","","South Atlantic Ocean","","0",""
"C0004693","1","NADINE (IMO 7900091)","NADINE (IMO 7900091): ","Antigua and Barbuda","General Cargo","2002-02-26 00:00","","Marine casualty","","Off Ile d'Oleron","","0",""
"C0004694","2","A. V. KASTNER (IMO 8605208), SWIFT","A. V. KASTNER (IMO 8605208): , SWIFT: ","Bermuda (United Kingdom), Unknown","Bulk Dry, Towing / Pushing","2002-02-25 00:00","","Very serious marine casualty","","Elk river","","1","Bermuda (United Kingdom)"
"C0004241","1","FILIPPOS K II (IMO 7803542)","FILIPPOS K II (IMO 7803542): ","Greece","Other Bulk Dry","2002-02-25 00:00","","Marine casualty","","11 nm N.E. of Skyros Island","","0",""
"C0003960","2","ANJOLA (IMO 7633349), AROLD (IMO 6506329)","ANJOLA (IMO 7633349): , AROLD (IMO 6506329): ","Antigua and Barbuda, Saint Vincent and the Grenadines","General Cargo, General Cargo","2002-02-25 00:00","","Marine incident","","Near Grove light in the River Trent","","1","Unknown"
"C0004518","1","M. MELODY (IMO 7519725)","M. MELODY (IMO 7519725): ","Bahamas","General Cargo","2002-02-24 00:00","","Marine casualty","","Off Luanda, Angola","","0",""
"C0004688","1","COLOR FESTIVAL (IMO 8306486)","COLOR FESTIVAL (IMO 8306486): ","Norway","Non-ship structures","2002-02-23 00:00","","Marine casualty","","Hirtshals","","0",""
"C0004689","1","JANINA (IMO 8811728)","JANINA (IMO 8811728): ","Saint Vincent and the Grenadines","General Cargo","2002-02-23 00:00","","Marine casualty","","North sea, towed to Sunderland","","0",""
"C0004695","1","WINCHESTER","WINCHESTER: ","Canada","Non-ship structures","2002-02-22 00:00","","Marine casualty","","South East Bight, Newfoundland","","0",""
"C0004691","1","MACHIAVELLI (IMO 9068110)","MACHIAVELLI (IMO 9068110): ","Netherlands (Kingdom of)","Dredging","2002-02-22 00:00","","Very serious marine casualty","","Off Klaipeda","","0",""
"C0004181","1","ROLLNES (IMO 7366013)","ROLLNES (IMO 7366013): ","Bahamas","Bulk Dry","2002-02-19 19:35","","Marine casualty","60° 08.30' N 5° 54.00' E","","","2","Bahamas; Bahamas"
"C0004683","1","DOURO CHEMIST (IMO 9020429)","DOURO CHEMIST (IMO 9020429): ","Portugal","Chemical Tanker","2002-02-19 00:00","","Marine casualty","","Nauvo Island, Turku archipelago","","0",""
"C0004684","1","FORAGER","FORAGER: ","United States","Fish Catching","2002-02-19 00:00","","Very serious marine casualty","","3 miles off Point Judith, Rhode Island","","0",""
"C0004582","1","LUKE DAVID","LUKE DAVID: ","United States","Non-ship structures","2002-02-19 00:00","","Marine casualty","","20 miles off Dauphin Island, Alabama","","0",""
"C0004072","1","CSL PACIFIC (IMO 7420716)","CSL PACIFIC (IMO 7420716): ","Bahamas","Bulk Dry","2002-02-18 00:00","","Marine incident","","S. of Portland, Victoria, at sea","","2","Australia; Unknown"
"C0004687","1","VIENTO (IMO 7926942)","VIENTO (IMO 7926942): ","Malta","Bulk Dry","2002-02-14 00:00","","Marine casualty","","35 nm off Kefallonia Island, Greece","","0",""
"C0004685","1","PANDA (IMO 7017430)","PANDA (IMO 7017430): ","Lebanon","General Cargo","2002-02-13 00:00","","Marine casualty","","Tawile Island, Tripoli Islands","","0",""
"C0004678","1","MERCOSUL URUGUAY (IMO 9163556)","MERCOSUL URUGUAY (IMO 9163556): ","Netherlands (Kingdom of)","General Cargo","2002-02-13 00:00","","Marine casualty","","After sailing from Guayaquil, Ecuador","","0",""
"C0004681","1","SUN (IMO 8220163)","SUN (IMO 8220163): ","Malta","Bulk Dry","2002-02-12 00:00","","Marine casualty","","Delaware river, near buoy 22","","0",""
"C0004680","1","SOUTH TRADER (IMO 7368889)","SOUTH TRADER (IMO 7368889): ","Liberia","Chemical Tanker","2002-02-11 00:00","","Marine casualty","","Off Cornwall, England","","0",""
"C0004675","1","ALBAKOR (IMO 8522004)","ALBAKOR (IMO 8522004): ","Russian Federation","Fish Catching","2002-02-11 00:00","","Marine casualty","","Off Trelleborg","","0",""
"C0004197","1","TRIUMPH KAOHSIUNG (IMO 7717937)","TRIUMPH KAOHSIUNG (IMO 7717937): ","Panama","General Cargo","2002-02-11 00:00","","Very serious marine casualty","","East China Sea, 110 kms W. of Uku Island (Goto Isl","","0",""
"C0004686","1","PRINCESA TEGUISE (IMO 9015113)","PRINCESA TEGUISE (IMO 9015113): ","Canary Islands (Spain)","Non-ship structures","2002-02-10 00:00","","Marine casualty","","Off Las Palmas","","0",""
"C0004584","1","LORINE STEEL","LORINE STEEL: ","Antigua and Barbuda","","2002-02-10 00:00","","Very serious marine casualty","","14nm off St. Thomas, U.S. Virgin Islands","","1","Antigua and Barbuda"
"C0004676","1","GERHEIN G (IMO 8806084)","GERHEIN G (IMO 8806084): ","Antigua and Barbuda","General Cargo","2002-02-09 00:00","","Marine casualty","","North sea","","0",""
"C0004670","1","AMELIA (IMO 8521191)","AMELIA (IMO 8521191): ","Italy","Bulk Dry","2002-02-09 00:00","","Marine casualty","","Off Lazaro Cardenas","","0",""
"C0004189","1","TANTO (IMO 5352496)","TANTO (IMO 5352496): ","Norway","General Cargo","2002-02-09 00:00","","Very serious marine casualty","","Between Bodo and Bilksvaer Island","","0",""
"C0004235","1","EIFFEL SUN (IMO 7528192)","EIFFEL SUN (IMO 7528192): ","Belize","General Cargo","2002-02-08 00:00","","Very serious marine casualty","","125 nm N.E. of Lanzarote","","0",""
"C0004677","1","HORNET (IMO 7124219)","HORNET (IMO 7124219): ","Thailand","General Cargo","2002-02-08 00:00","","Marine casualty","","Chao Phraya river, Bangkok","","0",""
"C0004682","1","ULSAN SPIRIT (IMO 8806527)","ULSAN SPIRIT (IMO 8806527): ","Bahamas","Oil Tanker","2002-02-08 00:00","","Marine casualty","","Persian Gulf","","0",""
"C0004679","1","MING ZENITH (IMO 9118317)","MING ZENITH (IMO 9118317): ","Singapore","Container","2002-02-07 00:00","","Marine casualty","","Suez Canal, km 114","","0",""
"C0004669","1","SUNNY BLOSSOM (IMO 8502482)","SUNNY BLOSSOM (IMO 8502482): ","Bahamas","Chemical Tanker","2002-02-07 00:00","","Marine casualty","","Off Algeria","","0",""
"C0004583","1","GERMAN TRADER (IMO 8014203)","GERMAN TRADER (IMO 8014203): ","Liberia","Chemical Tanker","2002-02-07 00:00","","Marine casualty","","Off Belawan, Sumatera Island, Indonesia","","0",""
"C0004588","1","ALOHA (IMO 7200623)","ALOHA (IMO 7200623): ","Panama","Non-ship structures","2002-02-07 00:00","","Very serious marine casualty","","100 nm N.E. of Cozumel, Mexico","","0",""
"C0004050","1","ALBARAKAH 1 (IMO 6619621)","ALBARAKAH 1 (IMO 6619621): ","Somalia","General Cargo","2002-02-07 00:00","","Very serious marine casualty","","Arabian sea","","0",""
"C0004674","2","ELISABETH, TORNADO (IMO 7346207)","ELISABETH: , TORNADO (IMO 7346207): ","Unknown, Belgium","Container, Fish Catching","2002-02-06 00:00","","Marine casualty","","North Sea","","0",""
"C0004511","1","JODY F MILLENIUM (IMO 9224099)","JODY F MILLENIUM (IMO 9224099): ","Panama","Bulk Dry","2002-02-06 00:00","","Marine casualty","","Off Gisborne","","0",""
"C0004672","1","KRONVIKEN (IMO 8613853)","KRONVIKEN (IMO 8613853): ","Norway","Oil Tanker","2002-02-05 00:00","","Marine casualty","","En route from Donges (France) to Setubal (Portugal","","0",""
"C0004673","1","OXANA TRADER (IMO 8506397)","OXANA TRADER (IMO 8506397): ","Antigua and Barbuda","General Cargo","2002-02-04 00:00","","Marine casualty","","English Channel, S. of Cornwall","","0",""
"C0004510","1","BOHINJ (IMO 8112964)","BOHINJ (IMO 8112964): ","Antigua and Barbuda","Bulk Dry","2002-02-02 00:00","","Marine casualty","","Immingham oil terminal, berth 1","","0",""
"C0004067","1","CELESTIAL DAWN (IMO 7324182)","CELESTIAL DAWN (IMO 7324182): ","Ireland","Fish Catching","2002-02-02 00:00","","Marine casualty","","Dingle harbour","","1","Unknown"
"C0005726","1","POVL ANKER (IMO 7633143)","POVL ANKER (IMO 7633143): ","DIS (Denmark)","","2002-02-01 04:37","","Marine incident","","The Sound","Coastal waters","1","Denmark"
"C0004155","1","LE PARRAIN (IMO 6402250)","LE PARRAIN (IMO 6402250): ","France","Fish Catching","2002-02-01 00:00","","Very serious marine casualty","","North Atlantic Ocean","","0",""
"C0004668","1","LEADER (IMO 6905276)","LEADER (IMO 6905276): ","United States","Non-ship structures","2002-02-01 00:00","","Marine casualty","","New York city","","0",""
"C0003968","1","KODIMA (IMO 8603389)","KODIMA (IMO 8603389): ","Malta","General Cargo","2002-02-01 00:00","","Marine casualty","","English channel, about 20 miles from Falmouth","","1","Unknown"
"C0003964","1","SARDINIA VERA (IMO 7360617)","SARDINIA VERA (IMO 7360617): ","Italy","Non-ship structures","2002-02-01 00:00","","Marine incident","","About 2 cables S. of Newhaven east pier","","1","Unknown"
"C0004692","1","KELARVI (IMO 9123295)","KELARVI (IMO 9123295): ","Russian Federation","General Cargo","2002-01-29 00:00","","Marine casualty","","Off Keadby","","0",""
"C0004198","1","UNI-RAYA GLORY (IMO 8021244)","UNI-RAYA GLORY (IMO 8021244): ","Singapore","General Cargo","2002-01-29 00:00","","Very serious marine casualty","","Off Nha Trang beach, Van Phong Bay, S. Khan Hoa Pr","","1","Singapore"
"C0004246","1","HOOFORT (IMO 8203490)","HOOFORT (IMO 8203490): ","United Kingdom","General Cargo","2002-01-28 00:00","","Marine casualty","","Rye, Sussex","","0",""
"C0004585","1","SUGAR DIANE-Z","SUGAR DIANE-Z: ","Unknown","General Cargo","2002-01-28 00:00","","Very serious marine casualty","","Off Pangutaran Islands, Sulu archipelago","","0",""
"C0004509","1","SANTA ROSA (IMO 9128441)","SANTA ROSA (IMO 9128441): ","Liberia","Bulk Dry","2002-01-28 00:00","","Marine casualty","","Off Portland Bill","","0",""
"C0004209","1","SILVERTHORN (IMO 8028254)","SILVERTHORN (IMO 8028254): ","United Kingdom","General Cargo","2002-01-27 00:00","","Marine casualty","","Newport","","0",""
"C0004185","1","SJARD (IMO 8817617)","SJARD (IMO 8817617): ","Antigua and Barbuda","General Cargo","2002-01-27 00:00","","Very serious marine casualty","","350 nm E. of St. John's, Newfoundland","","1","Antigua and Barbuda"
"C0004144","1","JAYA ABADI (IMO 8873594)","JAYA ABADI (IMO 8873594): ","Indonesia","Passenger/Ro-Ro Cargo","2002-01-27 00:00","","Very serious marine casualty","","Off Batam Island, Indonesia","","0",""
"C0004152","1","LAN JIE (IMO 7004316)","LAN JIE (IMO 7004316): ","Cambodia","General Cargo","2002-01-26 00:00","","Very serious marine casualty","","Off Kochi Prefecture, western Japan","","0",""
"C0004210","1","0002ND LT. JOHN P. BOBO (IMO 8219384)","0002ND LT. JOHN P. BOBO (IMO 8219384): ","United States","Passenger/Ro-Ro Cargo","2002-01-26 00:00","","Marine casualty","","Western Mediterranean","","0",""
"C0004208","2","GRANDE BRASILE (IMO 9198123), NORTH DUCHESS (IMO 8301955)","GRANDE BRASILE (IMO 9198123): , NORTH DUCHESS (IMO 8301955): ","Italy, Greece","Non-ship structures, Bulk Dry","2002-01-26 00:00","","Marine casualty","","At km 28 River Plate, en route from Salvador (Braz","","0",""
"C0004033","1","GALATEIA (IMO 9047075)","GALATEIA (IMO 9047075): ","Bahamas","Bulk Dry","2002-01-26 00:00","","Marine incident","","Seaforth Docks, Liverpool","","1","Unknown"
"C0004508","2","BAHAMIAN EXPRESS (IMO 9216729), KAPITAN AZARKIN (IMO 8907096)","BAHAMIAN EXPRESS (IMO 9216729): , KAPITAN AZARKIN (IMO 8907096): ","Marshall Islands, Russian Federation","Container, Other Fishing","2002-01-25 00:00","","Marine casualty","","About 120nm off Pusan, Republic of Korea","","0",""
"C0004507","2","ATLANTIC EXPRESS (IMO 8412223), RIMA S (IMO 7712327)","ATLANTIC EXPRESS (IMO 8412223): , RIMA S (IMO 7712327): ","Panama, Lebanon","Bulk Dry, General Cargo","2002-01-24 00:00","","Marine casualty","","Near La Goulette","","0",""
"C0004586","1","SEASPAN 320","SEASPAN 320: ","Canada","Non-ship structures","2002-01-24 00:00","","Very serious marine casualty","","Queen Charlotte Strait","","0",""
"C0004712","1","CORAL TRADER (IMO 7718929)","CORAL TRADER (IMO 7718929): ","Bahamas","Passenger/Ro-Ro Cargo","2002-01-24 00:00","","Marine casualty","","En route from Lae to Port Moresby","","0",""
"C0004204","1","VILCO 3 (IMO 7731347)","VILCO 3 (IMO 7731347): ","United States","Fish Catching","2002-01-24 00:00","","Very serious marine casualty","","13 miles W. of Egmont Key, W. coast of Florida","","0",""
"C0004200","1","UNIQUE 11 (IMO 7701885)","UNIQUE 11 (IMO 7701885): ","Thailand","Non-ship structures","2002-01-23 00:00","","Very serious marine casualty","","Off the coast of Vietnam","","1","Thailand"
"C0004232","1","COVERED WAGON (IMO 7603825)","COVERED WAGON (IMO 7603825): ","United States","Fish Catching","2002-01-22 00:00","","Very serious marine casualty","","145 miles S.E. of Boston, Massachusetts","","0",""
"C0004207","1","TLI ATSAH (IMO 9208681)","TLI ATSAH (IMO 9208681): ","Antigua and Barbuda","General Cargo","2002-01-21 00:00","","Marine casualty","","Off Tokyo","","0",""
"C0004053","1","AGHIA TRIAS (IMO 7389340)","AGHIA TRIAS (IMO 7389340): ","Panama","Bulk Dry","2002-01-21 00:00","","Marine casualty","","North Atlantic Ocean","","0",""
"C0004064","1","CACAO (IMO 7904499)","CACAO (IMO 7904499): ","Belize","Bulk Dry","2002-01-20 00:00","","Marine casualty","","160 nm off the coast of Oman","","0",""
"C0004671","1","ANNIKA L (IMO 9043134)","ANNIKA L (IMO 9043134): ","Antigua and Barbuda","General Cargo","2002-01-20 00:00","","Marine casualty","","Caribbean sea, after sailing from Cartagena, Colom","","0",""
"C0004710","2","ALLEGIANCE (IMO 7728716), SEA KING (IMO 7367158)","ALLEGIANCE (IMO 7728716): , SEA KING (IMO 7367158): ","United States, United States","Oil Tanker, Towing / Pushing","2002-01-19 00:00","","Marine casualty","","Between Vancouver Island (Canada) and Bellingham (","","0",""
"C0004711","1","COSMEA (IMO 8920268)","COSMEA (IMO 8920268): ","Germany","General Cargo","2002-01-18 00:00","","Marine casualty","","Near Jannseni Quay, Parnu","","0",""
"C0004206","1","MED UNITY (IMO 7433452)","MED UNITY (IMO 7433452): ","Panama","Bulk Dry","2002-01-18 00:00","","Marine casualty","","Mediterranean sea","","0",""
"C0004709","1","ALEUTIAN ROVER (IMO 7049378)","ALEUTIAN ROVER (IMO 7049378): ","United States","Fish Catching","2002-01-17 00:00","","Marine casualty","","Bering sea","","0",""
"C0005756","1","SPRINGEREN","SPRINGEREN: ","Denmark","Towing / Pushing","2002-01-16 16:15","","Marine casualty","","The Elbe, Hamburg","Port approach","1","Denmark"
"C0004703","1","EWALD (IMO 9210012)","EWALD (IMO 9210012): ","Germany","General Cargo","2002-01-15 00:00","","Marine casualty","","En route from Verdal (Norway) to Rotterdam (Nether","","0",""
"C0004205","1","EASTERN FORTITUDE (IMO 9213208)","EASTERN FORTITUDE (IMO 9213208): ","Panama","Chemical Tanker","2002-01-15 00:00","","Very serious marine casualty","","Near Rayong Bay","","0",""
"C0004705","1","STANDARD VALOR (IMO 7410785)","STANDARD VALOR (IMO 7410785): ","Greece","Bulk Dry","2002-01-13 00:00","","Marine casualty","","At km 390.5 river Parana, en route from San Lorenz","","0",""
"C0004706","1","SUPERFAST V (IMO 9198927)","SUPERFAST V (IMO 9198927): ","Greece","Non-ship structures","2002-01-11 00:00","","Marine casualty","","Arrived Bremerhaven, Germany","","0",""
"C0004587","1","ABU EL-FAWARES","ABU EL-FAWARES: ","Unknown","Fish Catching","2002-01-11 00:00","","Very serious marine casualty","","Off Ras Gharib, Gulf of Suez","","0",""
"C0004537","1","NASIA (IMO 8406078)","NASIA (IMO 8406078): ","Cyprus","Bulk Dry","2002-01-11 00:00","","Marine casualty","","Sepetiba terminal","","0",""
"C0004090","1","WASSIM (IMO 5412870)","WASSIM (IMO 5412870): ","Cambodia","General Cargo","2002-01-11 00:00","","Very serious marine casualty","","Akantia, Rhodes Island","","0",""
