Reference,Number of ships involved,Ships involved,SOLAS status,Flag Administrations,Ship types,Occurrence date and time,Casualty event,Casualty severity,Coordinates,Place,Location,Number of investigation reports,Administrations submitting investigation reports
"C0013131","1","DEARBHLA (IMO 9008457)","DEARBHLA (IMO 9008457): ","Ireland","Fish Catching","2020-05-14 04:10","Ship/equipment damage - ship/equipment damage","Marine incident","52° 05.00' N 10° 31.99' W","","Open sea","2","Ireland; Ireland"
"C0013235","1","Seafarer (IMO 9686314)","Seafarer (IMO 9686314): ","Malta","Bulk Dry","2020-05-12 09:40","Occupational accident - slipping, stumbling, falling of person to a
lower level","Very serious marine casualty","37° 29.59' N 12° 21.60' E","","Open sea","1","Malta"
"C1000320","1","FLORA (IMO 9349576)","FLORA (IMO 9349576): Y","Syrian Arab Republic","Container","2020-05-11 00:32","Grounding - while under power","Marine casualty","1° 11.25' N 103° 52.84' E","Singapore Strait","Strait/channel","0",""
"C0013234","1","MOUNT EVEREST (IMO 9470985)","MOUNT EVEREST (IMO 9470985): ","Liberia","Chemical Tanker","2020-05-08 14:55","Ship/equipment damage - ship/equipment damage","Marine casualty","35° 49.69' N 14° 33.01' E","Mediterranean Region - Mediterranean Region","Port","1","Malta"
"C0013223","1","LE MARIE LOUIS","LE MARIE LOUIS: ","France","Fish Catching","2020-05-07 11:15","Flooding/foundering - flooding","Very serious marine casualty","46° 40.99' N 3° 22.00' W","","Open sea","1","France"
"C1000058","1","Ky Chororo","Ky Chororo: ","Uruguay","Towing / Pushing","2020-05-04 08:05","Contact - with fixed object","Marine incident","32° 22.00' S 58° 08.97' W","Uruguay","Canal","0",""
"C0013230","1","FT STURLA (IMO 9447287)","FT STURLA (IMO 9447287): ","Malta","Chemical Tanker","2020-05-01 16:21","Ship/equipment damage - ship/equipment damage","Marine casualty","51° 19.69' N 3° 49.03' E","North Atlantic Ocean - North Atlantic Ocean","Port","1","Malta"
"C0013040","1","LA MANCHE (IMO 8226739)","LA MANCHE (IMO 8226739): ","Vanuatu","Other Dry Cargo","2020-04-23 13:15","","Marine incident","62° 12.00' S 58° 57.00' W","SOUTH SHETLANDS ISLANDS","","0",""
"C0013215","1","AR VEL DRO","AR VEL DRO: ","France","Fish Catching","2020-04-21 04:40","Occupational accident - slipping, stumbling, falling of person
overboard","Very serious marine casualty","48° 47.60' N 2° 25.80' W","","Coastal waters","1","France"
"C0013558","1","WAN DA (IMO 8904927)","WAN DA (IMO 8904927): ","Cook Islands","Other Liquids","2020-04-15 08:00","","Very serious marine casualty","1° 22.02' N 104° 20.37' E","South China Sea, 4 miles SE of Johor, Malaysia","","0",""
"C0013216","1","SPINOLA (IMO 9495258)","SPINOLA (IMO 9495258): ","Malta","Towing / Pushing","2020-04-13 13:00","Occupational accident - body movement without any physical
stress (generally leading to an external
injury)","Marine casualty","35° 53.07' N 14° 29.86' E","Mediterranean Region - Mediterranean Region","Port","1","Malta"
"C0013758","1","ELANDRA BALTIC (IMO 9482562)","ELANDRA BALTIC (IMO 9482562): ","Marshall Islands","Oil Tanker","2020-04-13 05:29","","Very serious marine casualty","43° 16.88' N 5° 00.20' E","Mediterranean Sea","Coastal waters","1","Marshall Islands"
"C0013114","1","SHEARWATER (IMO 6822216)","SHEARWATER (IMO 6822216): ","United Kingdom","Dredging","2020-04-09 19:30","","Marine incident","58° 28.00' N 5° 09.00' W","Near Cape Wrath, Scotland.","","1","United Kingdom"
"C0013145","2","MILANO BRIDGE (IMO 9757187), SEASPAN GANGES (IMO 9630365)","MILANO BRIDGE (IMO 9757187): , SEASPAN GANGES (IMO 9630365): ","Panama, Hong Kong, China","Container, ","2020-04-06 14:49","","Marine casualty","35° 04.00' N 128° 48.00' E","Busan New Port","Port approach","1","Republic of Korea"
"C1000242","1","Sri nopparat 11","Sri nopparat 11: Y","Thailand","Fish Catching","2020-04-03 05:15","Collision - with other ship","Very serious marine casualty","1° 11.72' N 100° 54.56' E","Sattahip","Open sea","0",""
"C0013491","1","TAIMAREHO 1 (IMO 8875889)","TAIMAREHO 1 (IMO 8875889): ","Solomon Islands","Passenger","2020-04-03 02:20","","Very serious marine casualty","9° 22.88' S 160° 42.79' E","Solomon Islands","Coastal waters","1","Solomon Islands"
"C0013538","1","FAIRPLAY-33 (IMO 9476006)","FAIRPLAY-33 (IMO 9476006): ","Antigua and Barbuda","Offshore Supply","2020-04-02 20:40","","Very serious marine casualty","59° 01.25' N 5° 37.02' E","Mekjarvik, Randaberg, Norway","At berth","1","Antigua and Barbuda"
"C0013321","1","NORDIC HARBIN (IMO 9585338)","NORDIC HARBIN (IMO 9585338): ","Liberia","Bulk Dry","2020-03-31 09:30","","Very serious marine casualty","38° 45.00' N 26° 55.00' E","Port of Ege Gübre /İZMİR","","1","Türkiye"
"C0013416","1","ANE METTE PRIESS","ANE METTE PRIESS: ","Denmark","Fish Catching","2020-03-30 09:30","Occupational accident - breakage, bursting, splitting, fall or
collapse of material agent","Very serious marine casualty","54° 59.00' N 11° 16.30' E","","Open sea","2","Denmark; Denmark"
"C0012868","2","GUARDACOSTAS ARMADA BOLIVARIANA NAIGUATA (GC-23), RCGS RESOLUTE (IMO 9000168)","GUARDACOSTAS ARMADA BOLIVARIANA NAIGUATA (GC-23): , RCGS RESOLUTE (IMO 9000168): ","Venezuela (Bolivarian Republic of), MAR (Portugal)","Other Activities, ","2020-03-30 00:45","","Very serious marine casualty","11° 07.00' N 65° 34.00' W","MAR TERRITORIAL VENEZOLANO 7.9 MILLAS NAUTICAS AL NORTE DE LA ISLA "LA TORTUGA" (VEN)","","0",""
"C0013113","1","KEY BORA (IMO 9316024)","KEY BORA (IMO 9316024): ","Gibraltar (United Kingdom)","Chemical Tanker","2020-03-28 15:00","","Marine casualty","57° 16.48' N 5° 45.18' W","Kyleakin, Scotland","","0",""
"C0013524","1","SIMON BROTHER (IMO 9237383)","SIMON BROTHER (IMO 9237383): ","Hong Kong, China","Bulk Dry","2020-03-27 08:00","","Very serious marine casualty","","at port Kupiano, Papua New Guinea","Anchorage","1","Hong Kong, China"
"C0013437","1","LADY SANDRA (IMO 8335449)","LADY SANDRA (IMO 8335449): ","Togo","Chemical Tanker","2020-03-25 18:00","","Very serious marine casualty","35° 55.00' N 14° 47.00' E","Mediterranean Sea, 15 miles NE of Valletta, Malta","","0",""
"C0013112","1","KAAMI (IMO 9063885)","KAAMI (IMO 9063885): ","Bahamas","General Cargo","2020-03-23 01:51","","Marine casualty","57° 47.33' N 6° 28.17' W","Transiting the Little Minch, Scotland","Coastal waters","2","United Kingdom; United Kingdom"
"C0012776","1","LADY AYSE (IMO 9227871)","LADY AYSE (IMO 9227871): ","Panama","Bulk Dry","2020-03-23 01:11","","Marine incident","","alexandria port ","","1","Egypt"
"C0013438","1","SURYA EXPRESS (IMO 7607728)","SURYA EXPRESS (IMO 7607728): ","Indonesia","General Cargo","2020-03-20 18:00","","Very serious marine casualty","0° 40.00' S 133° 19.00' E","Pacific Ocean NE of Saukorem, Indonesia","","0",""
"C0012925","1","DELICATA (IMO 9613317)","DELICATA (IMO 9613317): ","Marshall Islands","Bulk Dry","2020-03-17 10:08","","Very serious marine casualty","35° 22.00' S 55° 52.00' W","Rio de La Plata","River","1","Marshall Islands"
"C0012806","1","GULF PETROLEUM 4 (IMO 9439345)","GULF PETROLEUM 4 (IMO 9439345): ","Liberia","Chemical Tanker","2020-03-16 16:15","","Marine casualty","42° 00.70' N 35° 09.10' E","Benghazi, Libya","Coastal waters","0",""
"C0013193","1","SEAFOX DEEMA (IMO 8756916)","SEAFOX DEEMA (IMO 8756916): ","Marshall Islands","Non-ship structures","2020-03-16 13:30","","Very serious marine casualty","","Persian Gulf","Open sea","1","Marshall Islands"
"C0012922","1","SINGAPORE SPIRIT (IMO 9246308)","SINGAPORE SPIRIT (IMO 9246308): ","Marshall Islands","Bulk Dry","2020-03-15 17:25","","Very serious marine casualty","12° 10.90' S 35° 39.20' W","Atlantic Ocean","Open sea","1","Marshall Islands"
"C0012800","1","MSC ALICANTE (IMO 9480174)","MSC ALICANTE (IMO 9480174): ","Liberia","Container","2020-03-15 15:38","","Very serious marine casualty","22° 23.50' N 97° 56.00' W","Altamira Port, Mexico","Port","0",""
"C0013434","1","DUBAN (IMO 8311534)","DUBAN (IMO 8311534): ","Togo","General Cargo","2020-03-12 05:00","","Very serious marine casualty","","North Pacific Ocean, 11 miles of Huatulco, Oaxaca, Mexico","","0",""
"C0012762","1","UND ATILIM (IMO 9242388)","UND ATILIM (IMO 9242388): ","Türkiye","Ro-Ro Cargo","2020-03-10 16:30","","Very serious marine casualty","","Mersin Port / East Mediterranean Sea","At berth","1","Türkiye"
"C1000476","2","CHONG HE (IMO 9086980), ZHEPUYU23911","CHONG HE (IMO 9086980): Y, ZHEPUYU23911: ","China, China","Bulk Dry, Fish Catching","2020-03-06 02:59","Collision - with other ship","Very serious marine casualty","31° 19.00' N 122° 58.00' E","25 nautical miles northeast of the CJK light-vessel","Coastal waters","1","China"
"C0012968","1","MV DON CEFERINO ALFREDO","MV DON CEFERINO ALFREDO: ","Philippines","General Cargo","2020-03-02 17:05","","Very serious marine casualty","","KTC Container Compound, Tibungco, Davao","","1","Philippines"
"C0013000","1","IONIAN EXPRESS (IMO 9332717)","IONIAN EXPRESS (IMO 9332717): ","Gibraltar (United Kingdom)","Container","2020-03-02 00:00","","Very serious marine casualty","6° 58.84' N 79° 37.79' E","Open sea","Open sea","2","Gibraltar (United Kingdom); Gibraltar (United Kingdom)"
"C0012769","2","GUO XING 1 (IMO 9368118), TOMI MARU No. 8 (IMO 9067037)","GUO XING 1 (IMO 9368118): , TOMI MARU No. 8 (IMO 9067037): ","Belize, Japan","General Cargo, Fish Catching","2020-02-29 22:10","","Very serious marine casualty","","Around 12km off to the east of the Tomari fishing Port, Rokkasho Village, Aomori Prefecture, Japan","","2","Japan; Japan"
"C0013522","1","DHT HAWK (IMO 9310159)","DHT HAWK (IMO 9310159): ","Hong Kong, China","Oil Tanker","2020-02-29 11:30","","Very serious marine casualty","22° 12.89' N 61° 38.20' E","at sea","Open sea","1","Hong Kong, China"
"C0012751","2","ACCOLADE II (IMO 8012425), SANDGROPER","ACCOLADE II (IMO 8012425): , SANDGROPER: ","Australia, Australia","Bulk Dry, Fish Catching","2020-02-29 04:35","","Marine casualty","34° 47.95' S 138° 26.42' E","Off Port Adelaide","Port approach","1","Australia"
"C0012793","1","BALTIC PATRIOT (IMO 9038488)","BALTIC PATRIOT (IMO 9038488): ","Liberia","Refrigerated Cargo","2020-02-29 00:50","","Very serious marine casualty","3° 15.90' S 80° 00.10' W","Puerto Bolivar, Ecuador","Port","1","Liberia"
"C0013534","2","CLAVIGO (IMO 9014688), DEDE (IMO 7827354)","CLAVIGO (IMO 9014688): , DEDE (IMO 7827354): ","Antigua and Barbuda, Unknown",", General Cargo","2020-02-27 20:32","","Very serious marine casualty","40° 50.06' N 29° 15.56' E","Tuzla, Turkey","","1","Antigua and Barbuda"
"C1000060","1","ATLANTIC EXPRESS (IMO 8919506)","ATLANTIC EXPRESS (IMO 8919506): ","Uruguay","Dry Cargo/Passenger","2020-02-25 19:55","Contact - with fixed object","Marine incident","34° 15.72' S 58° 07.69' W","Uruguay","Port","0",""
"C0012958","1","STELLAR BANNER (IMO 9726803)","STELLAR BANNER (IMO 9726803): ","Marshall Islands","Bulk Dry / Oil","2020-02-24 21:30","","Very serious marine casualty","1° 44.50' S 43° 44.70' W","Baía de São Marcos, Brazil","Open sea","1","Marshall Islands"
"C0013181","1","CROATIA (IMO 9723277)","CROATIA (IMO 9723277): ","Malta","Container","2020-02-23 09:59","Fire/explosion - explosion","Marine casualty","3° 38.70' N 105° 37.69' E","","Open sea","2","Malta; Malta"
"C0012777","1","HABIBA M (IMO 7396654)","HABIBA M (IMO 7396654): ","Togo","General Cargo","2020-02-23 09:15","","Very serious marine casualty","","damitta port ","","1","Egypt"
"C0012774","1","NICKIE B (IMO 9431343)","NICKIE B (IMO 9431343): ","Liberia","Container","2020-02-20 10:50","","Marine incident","3° 07.80' S 152° 52.40' E","Lihir, Papua New Guinea","Open sea","1","Liberia"
"C0013111","1","Beinn na Caillich","Beinn na Caillich: ","United Kingdom","Other Activities","2020-02-18 15:23","","Very serious marine casualty","57° 15.00' N 5° 36.00' W","Ardintoul Fish Farm, Loch Alsh","Inland waters","1","United Kingdom"
"C0013168","1","SICHEM MANILA (IMO 9322097)","SICHEM MANILA (IMO 9322097): ","Malta","Chemical Tanker","2020-02-17 11:30","Ship/equipment damage - ship/equipment damage","Marine casualty","41° 04.60' N 1° 14.69' E","","Coastal waters","2","Malta; Malta"
"C0013174","1","ALTA (IMO 7432305)","ALTA (IMO 7432305): ","Unknown","General Cargo","2020-02-16 16:20","Grounding - while drifting","Very serious marine casualty","51° 48.97' N 8° 02.85' W","North Atlantic Ocean - Celtic Sea","Open sea","3","Ireland; Ireland; Ireland"
"C0013054","1","FRI DOLPHIN (IMO 9073880)","FRI DOLPHIN (IMO 9073880): ","Bahamas","General Cargo","2020-02-13 20:59","","Very serious marine casualty","47° 58.00' N 5° 53.00' W","40 NM from the French coast ","Open sea","1","Bahamas"
"C0012964","1","MAGIC SEAS (IMO 9736169)","MAGIC SEAS (IMO 9736169): ","Liberia","Bulk Dry","2020-02-13 11:50","","Very serious marine casualty","31° 49.50' N 34° 38.80' E","Ashdod, Israel","At berth","1","Liberia"
"C0012727","1","MAGIC SEAS (IMO 9736169)","MAGIC SEAS (IMO 9736169): ","Liberia","Bulk Dry","2020-02-13 11:40","","Very serious marine casualty","31° 50.00' N 34° 38.16' E","Ashdod Port","","1","Liberia"
"C0012778","1","margaux","margaux: ","Togo","General Cargo","2020-02-12 12:26","","Marine incident","","alexandria port","","1","Egypt"
"C1000408","1","RISING WIND (IMO 9582984)","RISING WIND (IMO 9582984): ","Panama","Bulk Dry","2020-02-12 00:11","Others - Others","Very serious marine casualty","11° 10.10' N 148° 41.50' E","About 125 nm Southeast of Guam,","Open sea","1","Panama"
"C0013312","1","TUCAN DOUS","TUCAN DOUS: ","Spain","Fish Catching","2020-02-09 10:45","Occupational accident - slipping, stumbling, falling of person
overboard","Very serious marine casualty","42° 24.99' N 8° 58.00' W","","Coastal waters","2","Spain; Spain"
"C0013486","1","IRENES ROSE (IMO 9363417)","IRENES ROSE (IMO 9363417): ","Bahamas","Container","2020-02-08 17:45","","Very serious marine casualty","","Vung Tau","","1","Bahamas"
"C1000093","1","CASTILLO DE VALVERDE (IMO 9300374)","CASTILLO DE VALVERDE (IMO 9300374): ","Bahamas","Bulk Dry","2020-02-08 17:45","Occupational accident - loss of control of machine, means of
transport or handling equipment,
hand-held tool, object, animal","Very serious marine casualty","10° 13.35' N 106° 55.95' E","","Anchorage","0",""
"C0013495","1","ALGECIRAS JET (IMO 9198551)","ALGECIRAS JET (IMO 9198551): ","Cyprus","Passenger/Ro-Ro Cargo","2020-02-06 13:00","Fire/explosion - fire","Marine casualty","36° 06.36' N 5° 23.55' W","","Coastal waters","2","Spain; Spain"
"C0013485","1","RINELLA M (IMO 9351529)","RINELLA M (IMO 9351529): ","Italy","Chemical Tanker","2020-02-06 03:17","Grounding - while under power","Marine casualty","43° 32.10' N 16° 27.19' E","Mediterranean Region - Adriatic Sea","Port","2","Croatia; Croatia"
"C0013161","1","NAVIOS AMITIE (IMO 9328572)","NAVIOS AMITIE (IMO 9328572): ","Malta","Bulk Dry","2020-02-05 01:45","Occupational accident - slipping, stumbling, falling of person
overboard","Very serious marine casualty","39° 59.91' N 26° 05.33' E","","Coastal waters","2","Malta; Malta"
"C0013165","1","TITANIA (IMO 9505053)","TITANIA (IMO 9505053): ","Malta","Ro-Ro Cargo","2020-02-04 14:30","Occupational accident - loss of control of machine, means of
transport or handling equipment,
hand-held tool, object, animal","Marine casualty","35° 43.69' N 75° 10.50' W","","Open sea","2","Malta; Malta"
"C0012763","1","JORGE MARIO (IMO 7385473)","JORGE MARIO (IMO 7385473): ","Ecuador","Fish Catching","2020-02-03 21:30","","Very serious marine casualty","0° 55.80' S 80° 40.20' W","JARAMIJO","Anchorage","2","Ecuador; Ecuador"
"C0013557","1","GRAHA ANGKASA I (IMO 9124823)","GRAHA ANGKASA I (IMO 9124823): ","Indonesia","General Cargo","2020-02-03 21:00","","Very serious marine casualty","8° 12.38' N 8° 52.22' W","Celebes Sea, off Indonesia","","0",""
"C0013155","1","VALTAMED (IMO 9292840)","VALTAMED (IMO 9292840): ","Malta","Oil Tanker","2020-02-03 11:15","Occupational accident - overflow, overturn, leak, flow,
vaporization, emission of material agent","Very serious marine casualty","36° 20.60' N 35° 09.66' E","","Open sea","2","Malta; Malta"
"C0013653","1","JUMBO VISION (IMO 9153642)","JUMBO VISION (IMO 9153642): ","Netherlands (Kingdom of)","Other Dry Cargo","2020-01-31 20:50","Ship/equipment damage - ship/equipment damage","Marine casualty","54° 08.98' N 12° 06.73' E","Baltic Sea - Baltic Sea","Port","1","Germany"
"C0013151","1","HELEN MARY (IMO 9126364)","HELEN MARY (IMO 9126364): ","Germany","Fish Catching","2020-01-30 03:10","Occupational accident - slipping, stumbling, falling of person
overboard","Very serious marine casualty","59° 12.17' N 6° 34.50' W","North Atlantic Ocean - Scotland Sea","Open sea","2","Germany; Germany"
"C0013154","1","SAM (IMO 9081174)","SAM (IMO 9081174): ","Palau","Oil Tanker","2020-01-29 14:00","","Marine casualty","","At anchor OPL Sharjah","","1","Palau"
"C1000489","1","ZOYA 1 (IMO 9081174)","ZOYA 1 (IMO 9081174): Y","Panama","Tanker","2020-01-29 14:00","Fire/explosion - explosion","Very serious marine casualty","25° 35.02' N 55° 04.57' E","UAE","Anchorage","1","Panama"
"C0013146","1","PIONEERING SPIRIT (IMO 9593505)","PIONEERING SPIRIT (IMO 9593505): ","Malta","Other Dry Cargo","2020-01-27 13:40","Occupational accident - slipping, stumbling, falling of person to a
lower level","Marine casualty","58° 06.19' N 7° 59.89' E","","Port","2","Malta; Malta"
"C0013222","1","JORDJY II","JORDJY II: ","France","Fish Catching","2020-01-24 19:30","Flooding/foundering - foundering","Very serious marine casualty","47° 41.10' N 3° 42.00' W","","Coastal waters","2","France; France"
"C0012739","1","CAP. TINO B. (IMO 7025267)","CAP. TINO B. (IMO 7025267): ","Ecuador","Fish Catching","2020-01-23 08:20","","Marine casualty","2° 13.00' S 87° 37.00' W","ZONA ECONOMICA EXLUSIVA DE GALAPAGOS","","2","Ecuador; Ecuador"
"C0012752","1","REEM 5 (IMO 8300767)","REEM 5 (IMO 8300767): ","Panama","Other Activities","2020-01-23 08:05","","Very serious marine casualty","22° 16.24' N 64° 58.00' E","Arabian Sea","","0",""
"C0013613","1","Manisa Star (IMO 9210270)","Manisa Star (IMO 9210270): ","Portugal","Container","2020-01-21 23:20","Loss of control - loss of containment","Very serious marine casualty","41° 50.50' N 3° 07.40' E","Mediterranean Region - Mediterranean Region","Port","2","Portugal; Portugal"
