fclNpdidFacility,fclNpdidCurrentOperator,fclNpdidCurrentRespCompany,fclFixedOrMoveable,fclName,fclKind,fclPhase,fclFunctions,fclGeodeticDatum,fclNsDeg,fclNsMin,fclNsSec,fclNsCode,fclEwDeg,fclEwMin,fclEwSec,fclEwCode,fclUtmHemisphere,fclUtmZone,fclNsUtm,fclEwUtm,fclRkb,fclWaterDepth,fclStartupDate,fclDesignLifetime,fclStatus,fclSurface,fclBelongsToName,fclBelongsToS,fclBelongsToKind,fclCurrentOperatorName,fclCurrentRespCompanyName,fclNationCode2,fclNationName,fclBelongsToFactPageUrl,fclFactPageUrl,fclFactMapUrl,fclSlotCapacityGross,fclSlotCapacityNet,fclDateUpdated,fclFormalName1Quadrant,fclFormalName2Block,fclPointGeometryWKT
719936,50000032,,FIXED,25/11 M4W BALDER,SINGLE WELL TEMPLATE,FABRICATION,OIL PRODUCER,ED50,59,9,56.29,N,2,19,3.2,E,1,31,6558847.03,460978.95,0,125,,25,,N,BALDER,43562,FIELD,Vår Energi ASA,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=43562,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=719936,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=719936,,,2024-01-02 00:00:00,25,11,POINT (2.3175556 59.1656361)
720234,50000032,,FIXED,25/11-I-1 H BALDER,SINGLE WELL TEMPLATE,FABRICATION,WATER INJECTION,ED50,59,14,7.8,N,2,21,7.58,E,1,31,6566607.06,463029.99,0,125,,25,,N,BALDER,43562,FIELD,Vår Energi ASA,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=43562,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=720234,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=720234,0,0,2024-06-12 00:00:00,25,11,POINT (2.3521056 59.2355)
720532,32011216,,FIXED,VIGDIS BOOSTER STATION,SUBSEA STRUCTURE,IN SERVICE,BOOSTER,,,,,N,,,,E,,,,,0,292,2021-05-01 00:00:00,0,,N,VIGDIS,43732,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=43732,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=720532,,,,2024-02-29 00:00:00,34,7,POINT EMPTY
720966,32011216,,FIXED,JOHAN SVERDRUP P2,JACKET 8 LEGS,IN SERVICE,PROCESSING,ED50,58,50,15.55,N,2,33,37.38,E,1,31,6522208.11,474623.07,0,114,2022-12-15 00:00:00,50,,Y,JOHAN SVERDRUP,26376286,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=26376286,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=720966,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=720966,,,2024-01-02 00:00:00,16,2,POINT (2.5603833 58.8376528)
721264,32011216,,FIXED,JOHAN SVERDRUP H,MULTI WELL TEMPLATE,IN SERVICE,GAS INJECTION - OIL PRODUCER,ED50,58,52,51.07,N,2,29,18.45,E,1,31,6527047.96,470508,0,115,2024-03-31 00:00:00,50,,N,JOHAN SVERDRUP,26376286,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=26376286,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=721264,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=721264,4,4,2024-07-03 00:00:00,16,2,POINT (2.4884583 58.8808528)
721563,32011216,,FIXED,JOHAN SVERDRUP K,MULTI WELL TEMPLATE,IN SERVICE,OIL PRODUCER,ED50,58,44,52.91,N,2,34,13.8,E,1,31,6512224.87,475143.07,0,109,2022-12-15 00:00:00,50,,N,JOHAN SVERDRUP,26376286,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=26376286,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=721563,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=721563,0,0,2024-01-11 00:00:00,16,5,POINT (2.5705 58.7480306)
721862,32011216,,FIXED,JOHAN SVERDRUP O,MULTI WELL TEMPLATE,IN SERVICE,OIL PRODUCER,ED50,58,48,26.6,N,2,40,47.14,E,1,31,6518799.09,481498.01,0,116,2022-12-15 00:00:00,50,,N,JOHAN SVERDRUP,26376286,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=26376286,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=721862,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=721862,4,4,2024-01-02 00:00:00,16,3,POINT (2.6797611 58.8073889)
722158,32011216,,FIXED,JOHAN SVERDRUP P,MULTI WELL TEMPLATE,IN SERVICE,WATER INJECTION,ED50,58,48,23.75,N,2,42,36.83,E,1,31,6518702.92,483258.01,0,116,2022-12-15 00:00:00,50,,N,JOHAN SVERDRUP,26376286,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=26376286,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=722158,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=722158,4,4,2024-01-02 00:00:00,16,3,POINT (2.7102306 58.8065972)
722456,32011216,,FIXED,JOHAN SVERDRUP Q,MULTI WELL TEMPLATE,IN SERVICE,OIL PRODUCER - WATER INJECTION,ED50,58,46,9.51,N,2,45,44.67,E,1,31,6514538.89,486257.95,0,117,2022-12-15 00:00:00,50,,N,JOHAN SVERDRUP,26376286,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=26376286,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=722456,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=722456,4,4,2024-01-02 00:00:00,16,3,POINT (2.7624083 58.7693083)
723056,,35000015,FIXED,31/5-7 EOS,SINGLE WELL TEMPLATE,INSTALLATION,CO2 INJECTOR,ED50,60,34,35.14,N,3,26,36.13,E,1,31,6715849.62,524299.74,0,307,,25,,N,,,INGEN REGISTERING,,Northern Lights JV DA,NO,Norway,,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=723056,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=723056,0,0,2024-01-02 00:00:00,31,5,POINT (3.4433694 60.5764278)
723351,32011216,,FIXED,34/7 HY01,OFFSHORE WIND TURBINE,IN SERVICE,WIND TURBINE,ED50,61,22,0.85,N,2,15,12.53,E,1,31,6804046.08,460089.02,0,340,2022-11-13 00:00:00,25,,Y,SNORRE,43718,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=43718,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=723351,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=723351,0,0,2024-01-02 00:00:00,34,7,POINT (2.2534806 61.3669028)
723647,32011216,,FIXED,34/7 HY02,OFFSHORE WIND TURBINE,IN SERVICE,WIND TURBINE,ED50,61,21,13.83,N,2,15,38.08,E,1,31,6802586.88,460451.96,0,340,2023-06-01 00:00:00,25,,Y,SNORRE,43718,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=43718,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=723647,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=723647,0,0,2024-01-02 00:00:00,34,7,POINT (2.2605778 61.3538417)
723943,32011216,,FIXED,34/7 HY03,OFFSHORE WIND TURBINE,IN SERVICE,WIND TURBINE,ED50,61,20,26.82,N,2,16,3.55,E,1,31,6801128.05,460814.04,0,340,2023-06-01 00:00:00,25,,Y,SNORRE,43718,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=43718,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=723943,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=723943,0,0,2024-01-02 00:00:00,34,7,POINT (2.2676528 61.3407833)
724239,32011216,,FIXED,34/7 HY04,OFFSHORE WIND TURBINE,IN SERVICE,WIND TURBINE,ED50,61,19,39.8,N,2,16,29.06,E,1,31,6799668.93,461177.03,0,340,2023-06-01 00:00:00,25,,Y,SNORRE,43718,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=43718,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=724239,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=724239,0,0,2024-01-02 00:00:00,34,7,POINT (2.2747389 61.3277222)
724535,32011216,,FIXED,34/7 HY05,OFFSHORE WIND TURBINE,IN SERVICE,WIND TURBINE,ED50,61,18,52.78,N,2,16,54.55,E,1,31,6798209.87,461540.04,0,340,2023-06-01 00:00:00,25,,Y,GULLFAKS,43686,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=43686,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=724535,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=724535,0,0,2024-01-02 00:00:00,34,7,POINT (2.2818194 61.3146611)
724831,32011216,,FIXED,34/7 HY06,OFFSHORE WIND TURBINE,IN SERVICE,WIND TURBINE,ED50,61,18,5.76,N,2,17,20.02,E,1,31,6796750.85,461903.07,0,340,,25,,Y,GULLFAKS,43686,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=43686,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=724831,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=724831,,,2024-01-02 00:00:00,34,7,POINT (2.2888944 61.3016)
725127,32011216,,FIXED,34/7 HY07,OFFSHORE WIND TURBINE,IN SERVICE,WIND TURBINE,ED50,61,18,18.66,N,2,15,42.61,E,1,31,6797166.07,460457.99,0,340,2022-11-13 00:00:00,25,,Y,GULLFAKS,43686,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=43686,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=725127,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=725127,,,2024-01-02 00:00:00,34,7,POINT (2.2618361 61.3051833)
725423,32011216,,FIXED,34/7 HY08,OFFSHORE WIND TURBINE,IN SERVICE,WIND TURBINE,ED50,61,19,5.67,N,2,15,17.1,E,1,31,6798624.95,460095.01,0,340,,25,,Y,GULLFAKS,43686,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=43686,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=725423,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=725423,,,2024-01-02 00:00:00,34,6,POINT (2.25475 61.3182417)
725719,32011216,,FIXED,34/7 HY09,OFFSHORE WIND TURBINE,IN SERVICE,WIND TURBINE,ED50,61,19,52.68,N,2,14,51.57,E,1,31,6800083.86,459732.06,0,340,,25,,Y,GULLFAKS,43686,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=43686,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=725719,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=725719,,,2024-01-02 00:00:00,34,7,POINT (2.2476583 61.3313)
726015,32011216,,FIXED,34/7 HY10,OFFSHORE WIND TURBINE,IN SERVICE,WIND TURBINE,ED50,61,20,39.7,N,2,14,26.01,E,1,31,6801543.13,459368.97,0,340,,25,,Y,SNORRE,43718,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=43718,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=726015,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=726015,,,2024-01-02 00:00:00,34,7,POINT (2.2405583 61.3443611)
726311,32011216,,FIXED,34/7 HY11,OFFSHORE WIND TURBINE,IN SERVICE,WIND TURBINE,ED50,61,21,26.71,N,2,14,0.5,E,1,31,6803002.13,459006.95,0,340,,25,,Y,SNORRE,43718,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=43718,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=726311,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=726311,,,2024-01-02 00:00:00,34,7,POINT (2.2334722 61.3574194)
726653,28544099,,FIXED,HOD B,JACKET 4 LEGS,IN SERVICE,WELLHEAD,ED50,56,10,50.92,N,3,27,55.23,E,1,31,6226438.96,528888,0,72,2022-04-11 00:00:00,30,,Y,HOD,43485,FIELD,Aker BP ASA,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=43485,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=726653,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=726653,12,12,2024-01-02 00:00:00,2,11,POINT (3.4653417 56.1808111)
727047,28544099,,FIXED,24/6-A-6 H Alvheim,SINGLE WELL TEMPLATE,IN SERVICE,OIL PRODUCER,ED50,59,34,35.41,N,1,55,24.45,E,1,31,6604894.97,439185.93,0,121,2018-02-01 00:00:00,0,,N,ALVHEIM,2845712,FIELD,Aker BP ASA,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=2845712,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=727047,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=727047,,,2024-01-02 00:00:00,24,6,POINT (1.9234583 59.5765028)
727345,28544099,,FIXED,24/6-A-7 Alvheim,SINGLE WELL TEMPLATE,IN SERVICE,OIL PRODUCER,ED50,59,34,35.92,N,1,55,23.29,E,1,31,6604911.04,439167.98,0,121,2018-02-01 00:00:00,0,,N,ALVHEIM,2845712,FIELD,Aker BP ASA,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=2845712,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=727345,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=727345,,,2024-01-02 00:00:00,24,6,POINT (1.9231361 59.5766444)
727915,28544099,,FIXED,24/6-B-6 KIS,SINGLE WELL TEMPLATE,IN SERVICE,OIL PRODUCER,ED50,59,32,45.08,N,1,59,17.01,E,1,31,6601424.85,442783.03,0,124,2018-10-01 00:00:00,0,,N,ALVHEIM,2845712,FIELD,Aker BP ASA,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=2845712,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=727915,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=727915,,,2024-01-02 00:00:00,24,6,POINT (1.9880583 59.5458556)
728349,28544099,,FIXED,25/4-K-7,SINGLE WELL TEMPLATE,IN SERVICE,OIL PRODUCER,ED50,59,32,51.75,N,2,1,12.57,E,1,31,6601603.97,444600.98,0,119,2020-05-01 00:00:00,0,,N,ALVHEIM,2845712,FIELD,Aker BP ASA,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=2845712,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=728349,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=728349,,,2024-01-02 00:00:00,25,4,POINT (2.0201583 59.5477083)
728943,28544099,,FIXED,24/9-P-9 H,SINGLE WELL TEMPLATE,IN SERVICE,OIL PRODUCER,ED50,59,29,41.9,N,1,58,0.99,E,1,31,6595777.08,441501.07,0,123,2017-07-01 00:00:00,0,,N,VOLUND,4380167,FIELD,Aker BP ASA,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=4380167,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=728943,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=728943,,,2024-01-02 00:00:00,24,9,POINT (1.9669417 59.4949722)
729378,28544099,,FIXED,24/9-P-10 H,SINGLE WELL TEMPLATE,IN SERVICE,OIL PRODUCER,ED50,59,29,42.49,N,1,58,2.75,E,1,31,6595794.9,441529.03,0,123,2017-08-01 00:00:00,0,,N,VOLUND,4380167,FIELD,Aker BP ASA,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=4380167,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=729378,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=729378,,,2024-01-02 00:00:00,24,9,POINT (1.9674306 59.4951361)
730319,32011216,,FIXED,HAUGSNESET,LANDFALL,IN SERVICE,,,,,,N,,,,E,,,,,0,0,2018-10-01 00:00:00,0,,Y,JOHAN SVERDRUP,26376286,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=26376286,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=730319,,,,2024-02-29 00:00:00,,,POINT EMPTY
733095,,2398064,MOVEABLE,DEEPSEA ABERDEEN,SEMISUB STEEL,IN SERVICE,DRILLING,,,,,N,,,,E,,,,,0,0,,0,AOC OK,Y,,,,,Odfjell Drilling AS,BM,Bermuda,,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Moveable|All&nav3=733095,,,,2024-02-29 00:00:00,,,POINT EMPTY
733420,,50000086,MOVEABLE,SHELF DRILLING BARSK,JACK-UP 3 LEGS,IN SERVICE,,,,,,N,,,,E,,,,,0,0,,0,AOC CANCELLED,Y,,,,,Shelf Drilling (Norway) AS,LR,Liberia,,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Moveable|All&nav3=733420,,0,0,2024-03-13 00:00:00,,,POINT EMPTY
733714,,,MOVEABLE,EDDA FERD,VESSEL,IN SERVICE,,,,,,N,,,,E,,,,,0,0,,0,,Y,,,,,,NO,Norway,,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Moveable|All&nav3=733714,,,,2024-02-29 00:00:00,,,POINT EMPTY
734095,,35000012,MOVEABLE,NORTH SEA GIANT,VESSEL,IN SERVICE,,,,,,N,,,,E,,,,,0,0,,0,,Y,,,,,North Sea Shipping AS,NO,Norway,,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Moveable|All&nav3=734095,,,,2024-02-29 00:00:00,,,POINT EMPTY
735644,,35000017,MOVEABLE,ILE DE BATZ,VESSEL,IN SERVICE,UMBILICAL SUPPORT,,,,,N,,,,E,,,,,0,0,,0,,Y,,,,,Alcatel Submarine Networks Marine,FR,France,,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Moveable|All&nav3=735644,,,,2024-02-29 00:00:00,,,POINT EMPTY
739655,1944954,,FIXED,NYBRO TEE,SUBSEA STRUCTURE,INSTALLATION,T-CONNECTION,ED50,55,48,44.28,N,8,30,37.68,E,1,32,6185434.01,469319.7,0,40,,0,,N,GASSLED,2252643,TUF,Gassco AS,,NO,Norway,,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=739655,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=739655,0,0,2024-01-02 00:00:00,,,POINT (8.5104667 55.8123)
739956,,,MOVEABLE,MAERSK FORZA,VESSEL,IN SERVICE,,,,,,N,,,,E,,,,,0,0,,0,,Y,,,,,,DK,Denmark,,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Moveable|All&nav3=739956,,,,2024-02-29 00:00:00,,,POINT EMPTY
740255,,21076900,MOVEABLE,SEVEN FALCON,Dive Support Vessel,IN SERVICE,,,,,,N,,,,E,,,,,0,0,,0,,Y,,,,,Subsea 7 Norway Norsk avdeling av utenlandsk foretak,GB,United Kingdom,,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Moveable|All&nav3=740255,,,,2024-02-29 00:00:00,,,POINT EMPTY
740559,,18054440,MOVEABLE,SIEM DAY,VESSEL,IN SERVICE,,,,,,N,,,,E,,,,,0,0,,0,,Y,,,,,Siem Offshore AS,NO,Norway,,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Moveable|All&nav3=740559,,,,2024-02-29 00:00:00,,,POINT EMPTY
740860,,21076900,MOVEABLE,SEVEN OCEANS,VESSEL,IN SERVICE,,,,,,N,,,,E,,,,,0,0,,0,,Y,,,,,Subsea 7 Norway Norsk avdeling av utenlandsk foretak,IM,Isle of Man,,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Moveable|All&nav3=740860,,,,2024-02-29 00:00:00,,,POINT EMPTY
741160,,35000012,MOVEABLE,NORTH SEA ATLANTIC,VESSEL,IN SERVICE,,,,,,N,,,,E,,,,,0,0,,0,,Y,,,,,North Sea Shipping AS,NO,Norway,,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Moveable|All&nav3=741160,,,,2024-02-29 00:00:00,,,POINT EMPTY
741458,,50000028,MOVEABLE,ILE DE OUESSANT,VESSEL,IN SERVICE,,,,,,N,,,,E,,,,,0,0,,0,,Y,,,,,Louis Dreyfus Armateurs S.A.S.,FR,France,,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Moveable|All&nav3=741458,,,,2024-02-29 00:00:00,,,POINT EMPTY
742348,,21076900,MOVEABLE,SEVEN ATLANTIC,Dive Support Vessel,IN SERVICE,,,,,,N,,,,E,,,,,0,0,,0,,Y,,,,,Subsea 7 Norway Norsk avdeling av utenlandsk foretak,GB,United Kingdom,,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Moveable|All&nav3=742348,,,,2024-02-29 00:00:00,,,POINT EMPTY
742645,32011216,,FIXED,BREIDABLIKK M,MULTI WELL TEMPLATE,IN SERVICE,OIL PRODUCER,ED50,59,15,50.93,N,2,37,26.24,E,1,31,6569678.06,478560.09,0,129,2023-10-20 00:00:00,25,,N,BREIDABLIKK,38702206,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=38702206,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=742645,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=742645,6,6,2024-01-02 00:00:00,25,8,POINT (2.6239556 59.2641472)
742945,32011216,,FIXED,BREIDABLIKK L,MULTI WELL TEMPLATE,IN SERVICE,OIL PRODUCER,ED50,59,15,14.6,N,2,36,13.94,E,1,31,6568560.9,477408.38,0,130,2023-10-20 00:00:00,25,,N,BREIDABLIKK,38702206,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=38702206,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=742945,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=742945,6,6,2024-01-02 00:00:00,25,8,POINT (2.6038722 59.2540556)
743245,32011216,,FIXED,BREIDABLIKK K,MULTI WELL TEMPLATE,IN SERVICE,OIL PRODUCER,ED50,59,14,30.04,N,2,35,3.06,E,1,31,6567189.37,476276.91,0,127,2023-10-20 00:00:00,25,,N,BREIDABLIKK,38702206,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=38702206,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=743245,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=743245,6,6,2024-01-02 00:00:00,25,11,POINT (2.5841833 59.2416778)
743545,32011216,,FIXED,BREIDABLIKK J,MULTI WELL TEMPLATE,IN SERVICE,OIL PRODUCER,ED50,59,13,52.11,N,2,33,22.84,E,1,31,6566026.33,474680.86,0,127,2023-10-20 00:00:00,25,,N,BREIDABLIKK,38702206,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=38702206,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=743545,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=743545,6,6,2024-01-02 00:00:00,25,11,POINT (2.5563444 59.2311417)
743920,,35000015,FIXED,31/5-C-1 H,SINGLE WELL TEMPLATE,INSTALLATION,CO2 INJECTOR,ED50,60,30,48.53,N,3,28,12.18,E,1,31,6708848.72,525812.09,0,307,,0,,N,,,INGEN REGISTERING,,Northern Lights JV DA,NO,Norway,,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=743920,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=743920,0,0,2024-01-02 00:00:00,31,5,POINT (3.47005 60.5134806)
