activity_nr,reporting_id,state_flag,estab_name,site_address,site_city,site_state,site_zip,owner_type,owner_code,adv_notice,safety_hlth,sic_code,naics_code,insp_type,insp_scope,why_no_insp,union_status,safety_manuf,safety_const,safety_marit,health_manuf,health_const,health_marit,migrant,mail_street,mail_city,mail_state,mail_zip,host_est_key,nr_in_estab,open_date,case_mod_date,close_conf_date,close_case_date,ld_dt
341837052,0625400,,"STREAM FLO USA, LLC.","EOG WELL SITE, LEPORI 2H 15 MILES SOUTH OF GONZALES, TX",GONZALES,TX,78629,A,,N,S,,213112,G,B,I,B,,,,,,,,8726 FALLBROOK DR.,HOUSTON,TX,77064,HOST_EST_KEY_VALUE,200,2016-10-06,2026-01-31,2016-10-07,2016-10-13,2026-02-01 00:22:08 EST
341837292,0625400,,GLOBE ENERGY SERVICES LLC,"EOG WELL SITE, LEPORI 2H 15 MILES SOUTH OF GONZALES, TX",GONZALES,TX,78629,A,,N,S,,213112,G,B,I,B,,,,,,,,P.O. BOX 255,SNYDER,TX,79550,HOST_EST_KEY_VALUE,20,2016-10-06,2026-01-31,2016-10-07,2019-02-05,2026-02-01 00:22:08 EST
341837615,0830300,,"YANKEE CONSULTING, LLC",APPROXIMATELY 8 MILES EAST OF WATFORD CITY RYAN 14X-09E,WATFORD CITY,ND,58854,A,,N,S,,213112,G,B,I,B,,,,,,,,12980 35TH STREET SW,BELFIELD,ND,58622,HOST_EST_KEY_VALUE,20,2016-06-20,2026-01-31,2016-06-22,2016-12-13,2026-02-01 00:22:08 EST
341842284,1055360,,"WA317942363 - ENVIRONMENTAL WEST EXPLORATION, INC.",MIDNITE MINE 6534 WELLPININT RD,WELLPINIT,WA,99040,A,,N,S,,213111,A,B,I,B,,,,,,,,PO BOX 11095,SPOKANE,WA,99211,HOST_EST_KEY_VALUE,2,2016-09-21,2026-01-31,2016-11-17,2019-10-09,2026-02-01 00:22:08 EST
341844926,0636900,,"NORTEX FIELD SERVICES, INC.",19245 US-82,SHERMAN,TX,75092,A,,N,S,,213112,B,B,I,B,,,,,,,,19245 US-82,SHERMAN,TX,75092,HOST_EST_KEY_VALUE,16,2016-10-17,2026-01-31,2016-10-17,2017-04-07,2026-02-01 00:22:08 EST
341846541,0522500,,"PETTA ENTERPRISES, LLC",745 N. 3RD STREET,CAMBRIDGE,OH,43725,A,,N,H,,213112,C,B,I,B,,,,,,,,P.O. BOX 1505,CAMBRIDGE,OH,43725,HOST_EST_KEY_VALUE,80,2016-10-18,2026-01-31,2016-10-18,2017-09-12,2026-02-01 00:22:08 EST
341849271,0728900,,"BIG OX ENERGY SIOUXLAND, LLC",1617 D AVE.,DAKOTA CITY,NE,68731,A,,N,H,,211111,B,B,I,B,,,,,,,,1617 D AVE.,DAKOTA CITY,NE,68731,HOST_EST_KEY_VALUE,24,2016-10-19,2026-01-31,2017-04-17,2017-08-02,2026-02-01 00:22:08 EST
341853521,0317700,,"ENSIGN UNITED STATES DRILLING, INC.",957 BOGAR RUN ROAD,LIBERTY,PA,16930,A,,N,S,,213111,H,A,I,B,,,,,,,,18287 WCR 394,LA SALLE,CO,80645,HOST_EST_KEY_VALUE,28,2016-10-20,2026-01-31,2016-10-20,2016-11-14,2026-02-01 00:22:08 EST
341854529,0636900,,"NORTEX FIELD SERVICES, INC.",19245 US-82,SHERMAN,TX,75092,A,,N,H,,213112,B,A,I,B,,,,,,,,19245 US-82,SHERMAN,TX,75092,HOST_EST_KEY_VALUE,16,2016-10-17,2026-01-31,2016-10-17,2018-09-11,2026-02-01 00:22:08 EST
341855864,0855610,,C&D PRODUCTION SPECIALIST COMPANY INC.,MESA 15-20 16C 20 D,PINEDALE,WY,82941,A,,N,S,,213112,G,B,I,B,,,,,,,,4683 WEST PARK AVE,HOUMA,LA,70364,HOST_EST_KEY_VALUE,12,2016-10-13,2026-01-31,2016-10-13,2017-04-10,2026-02-01 00:22:08 EST
341858371,0627500,,"WESTERN GAS PARTNERS, LP",231 COUNTY ROAD 452,ORLA,TX,79770,A,,N,S,,213112,F,B,I,B,,,,,,,,231 COUNTY ROAD 452,ORLA,TX,79770,HOST_EST_KEY_VALUE,25,2016-10-18,2026-01-31,2016-10-18,2016-10-31,2026-02-01 00:22:08 EST
341858546,0627500,,"TANMAR RENTALS, LLC","LONGFELLOW UNIT 3-13 LEASE, WELL 701H, SCAN-PRODUCER DRILLING RIG, 12.8 MI. NW OF PECOS",PECOS,TX,79772,A,,N,S,,213112,H,A,I,B,,,,,,,,711 SOUTH CHESTNUT ST.,TOMBALL,TX,77375,HOST_EST_KEY_VALUE,95,2016-10-18,2026-01-31,2016-10-18,2017-02-07,2026-02-01 00:22:08 EST
341858694,0627500,,NORAM DRILLING COMPANY,"RIG #29, 11.7 MILES SW FROM MENTONE",PECOS,TX,79772,A,,N,S,,213111,H,A,I,B,,,,,,,,"8400 N. SAM HOUSTON PARKWAY WEST, SUITE 120",HOUSTON,TX,77064,HOST_EST_KEY_VALUE,200,2016-10-19,2026-01-31,2016-10-19,2017-03-27,2026-02-01 00:22:08 EST
341858793,0627500,,"SCANDRILL, INC.","SCANDRILL INC, SCAN-PRODUCER DRILLING RIG, LONGFELLOW UNIT 3-13 LEASE, WELL 701H, 12.8 MI. NW OF PECOS",PECOS,TX,79772,A,,N,S,,213111,H,A,I,B,,,,,,,,11777 KATY FREEWAY SUITE 470,HOUSTON,TX,77079,HOST_EST_KEY_VALUE,25,2016-10-18,2026-01-31,2016-10-18,2017-02-27,2026-02-01 00:22:08 EST
341859098,0627500,,"LATSHAW DRILLING AND EXPLORATION, LLC","RIG #10, DESPERADO STATE UNIT C19-21-18, WELL 602H, 13.1 MILES NW OF PECOS",PECOS,TX,79772,A,,N,S,,213111,H,A,I,B,,,,,,,,P.O. BOX 691017,TULSA,OK,74169,HOST_EST_KEY_VALUE,20,2016-10-20,2026-01-31,2016-10-20,2017-04-10,2026-02-01 00:22:08 EST
341859171,0627500,,LATSHAW DRILLING,"LATSHAW RIG #10, LEASE DESPERADO STATE UNIT C-19-21-18, WELL #602H 13.1 MILES NORTHWEST OF PECOS TX",PECOS,TX,79772,A,,N,S,,213111,M,B,I,B,,,,,,,,P.O. BOX 691017,TULSA,OK,74169,HOST_EST_KEY_VALUE,13,2016-10-23,2026-01-31,2016-10-23,2017-03-09,2026-02-01 00:22:08 EST
341859239,0627500,,"TANMAR RENTALS, LLC","NORAM, DESPERADO",PECOS,TX,79772,A,,N,S,,213112,H,A,I,B,,,,,,,,711 SOUTH CHESTNUT ST.,TOMBALL,TX,77375,HOST_EST_KEY_VALUE,95,2016-10-19,2026-01-31,2016-10-19,2017-02-07,2026-02-01 00:22:08 EST
341859270,0627500,,"IRON HORSE TOOLS, LLC",NORAM RIG 29,PECOS,TX,79772,A,,N,S,,213112,H,A,I,B,,,,,,,,6923 E. COMMERCE ST,ODESSA,TX,79762,HOST_EST_KEY_VALUE,100,2016-10-19,2026-01-31,2016-10-19,2017-03-24,2026-02-01 00:22:08 EST
341861219,0627500,,WAYNE'S WELDING SERVICE INC.,BILLY MINER 27 WELL NO.1,PECOS,TX,79772,A,,N,H,,213112,H,A,I,B,,,,,,,,P.O. BOX 74,MONAHANS,TX,79756,HOST_EST_KEY_VALUE,49,2016-10-19,2026-01-31,2016-10-19,2017-04-20,2026-02-01 00:22:08 EST
341861359,0627500,,"MARTIN IBARRA M & J TRUCKING, INC.",LEASE 007 SWD SEC 23 BLK 51 T8S,PECOS,TX,79772,A,,N,S,,213112,H,A,I,B,,,,,,,,P.O. BOX 459,FORT STOCKTON,TX,79735,HOST_EST_KEY_VALUE,99,2016-10-18,2026-01-31,2016-10-18,2017-02-21,2026-02-01 00:22:08 EST
341861573,0627500,,"GENCO ENERGY SERVICES, INC.",LEASE 007 SWD SEC. 23 BLK. 51 T8S,PECOS,TX,79772,A,,N,S,,213112,H,A,I,B,,,,,,,,1701 W HIGHWAY 107,MCALLEN,TX,78504,HOST_EST_KEY_VALUE,15,2016-10-18,2026-01-31,2016-10-18,2017-02-22,2026-02-01 00:22:08 EST
341861680,0627500,,CC FORBES LLC.,WELL 2503 GIPPER 6MILES SOUTH OF PECOS,PECOS,TX,79772,A,,N,S,,213112,H,B,I,B,,,,,,,,4678 CHRISTOVAL RD.,SAN ANGELO,TX,76904,HOST_EST_KEY_VALUE,100,2016-10-19,2026-01-31,2016-10-19,2017-02-28,2026-02-01 00:22:08 EST
341861698,0627500,,"PHOENIX LEASE SERVICES, INC.",LEASE 007 SWD SEC. 23 BLK. 51T8S,PECOS,TX,79772,A,,N,S,,213112,H,A,I,B,,,,,,,,8310 W. INTERSTATE 20,MIDLAND,TX,79706,HOST_EST_KEY_VALUE,99,2016-10-18,2026-01-31,2016-10-18,2017-01-27,2026-02-01 00:22:08 EST
341861847,0627500,,"BASIC ENERGY SERVICES, INC.",BILLY MINER 27 WELL # 1,PECOS,TX,79772,A,,N,H,,213112,I,A,I,B,,,,,,,,312 E. STATE HWY 302,KERMIT,TX,79745,HOST_EST_KEY_VALUE,68,2016-10-19,2026-01-31,2016-10-19,2017-02-01,2026-02-01 00:22:08 EST
341862266,0627500,,"PRODUCTION FIRE & SAFETY, LLC",BILLY MINER 27 WELL # 1,PECOS,TX,79772,A,,N,H,,213112,H,A,I,B,,,,,,,,P.O. BOX 146,MANDEVILLE,LA,70470,HOST_EST_KEY_VALUE,50,2016-10-19,2026-01-31,2016-10-19,2017-01-31,2026-02-01 00:22:08 EST
341862407,0627500,,SCANDRILL INC.,"DESPERADO STATE UNIT C19-21-18 LEASE, WELL 705H, SCAN-TEXAS DRILLING RIG, 12.9 MI. NW OF PECOS",PECOS,TX,79772,A,,N,S,,213111,H,A,I,B,,,,,,,,"11777 KATY FREEWAY, SUITE 470",HOUSTON,TX,77079,HOST_EST_KEY_VALUE,24,2016-10-18,2026-01-31,2016-10-18,2017-02-27,2026-02-01 00:22:08 EST
341862548,0627500,,BASIC ENERGY OIL FIELD,ARMSTRONG 149 WELL 3H APR#42-387-3477,PECOS,TX,79772,A,,N,S,,213112,H,B,I,B,,,,,,,,3503 INDUSTRIAL DR.,HOBBS,NM,88240,HOST_EST_KEY_VALUE,30,2016-10-20,2026-01-31,2016-10-20,2018-03-01,2026-02-01 00:22:08 EST
341862696,0627500,,SENDERO DRILLING COMPANY,WELL #0075 SWD#1 23 BLOCK 51,PECOS,TX,79772,A,,N,H,,213111,H,B,I,B,,,,,,,,14 E BEAUREGARD,SAN ANGELO,TX,76903,HOST_EST_KEY_VALUE,100,2016-10-18,2026-01-31,2016-10-18,2016-12-14,2026-02-01 00:22:08 EST
341862761,0627500,,"HELMERICH & PAYNE INTERNATIONAL DRILLING COMPANY, INC.",16.3 MILES NW OF PECOS TX RIG 518,PECOS,TX,79772,A,,N,S,,213111,H,B,I,B,,,,,,,,1437 SOUTH BOULDER AVENUE,TULSA,OK,74119,HOST_EST_KEY_VALUE,300,2016-10-18,2026-01-31,2016-10-18,2017-02-06,2026-02-01 00:22:08 EST
341864346,0627500,,WATERFLEET,"SCAN-TEXAS DRILLING RIG, 12.9 MI. NW OF PECOS DESPERADO STATE UNIT C19-21-18 LEASE, WELL 705H",PECOS,TX,79772,A,,N,S,,213112,H,A,I,B,,,,,,,,10110 MOURSUND BLVD.,SAN ANTONIO,TX,78221,HOST_EST_KEY_VALUE,50,2016-10-18,2026-01-31,2016-10-18,2017-03-23,2026-02-01 00:22:08 EST
341864825,0627500,,CORROSION LTD,WELL 007SWD#1 23 BLOCK 51,PECOS,TX,79772,A,,N,S,,213112,I,B,I,B,,,,,,,,4321 S. COUNTY ROAD 1290,ODESSA,TX,79765,HOST_EST_KEY_VALUE,15,2016-10-18,2026-01-31,2016-10-18,2016-12-23,2026-02-01 00:22:08 EST
341866093,0627500,,PRECISION DRILLING,"PRECISION DRILLING RIG #596, 8.8 MI. SE OF PECOS TYCOON G UNIT LEASE, WELL 1201H",PECOS,TX,79772,A,,N,S,,213111,H,A,I,B,,,,,,,,7600 EAST INTERSTATE 20 SERVICE ROAD,ODESSA,TX,79765,HOST_EST_KEY_VALUE,25,2016-10-19,2026-01-31,2016-10-19,2017-03-08,2026-02-01 00:22:08 EST
341866242,0627500,,PRECISION DRILLING,"TYCOON G UNIT LEASE, WELL 1252H, PRECISION DRILLING RIG #608, 8.8 MILES SE OF PECOS.",PECOS,TX,79772,A,,N,S,,213111,H,A,I,B,,,,,,,,7600 EAST INTERSTATE 20 SERVICE ROAD,ODESSA,TX,79765,HOST_EST_KEY_VALUE,23,2016-10-19,2026-01-31,2016-10-19,2017-03-08,2026-02-01 00:22:08 EST
341866341,0627500,,WATERFLEET,"TYCOON G UNIT LEASE, WELL 1252H, PRECISION DRILLING RIG #608, 8.8 MI. SE OF PECOS",PECOS,TX,79772,A,,N,S,,213112,H,A,I,B,,,,,,,,10110 MOURSUND BLVD.,SAN ANTONIO,TX,78221,HOST_EST_KEY_VALUE,24,2016-10-19,2026-01-31,2016-10-19,2017-03-23,2026-02-01 00:22:08 EST
341868412,0627500,,"NABORS DRILLING, USA, LP RIG 892",WEISSMIES UNIT WELL # 5H,BALMORHEA,TX,79718,A,,N,S,,213111,H,A,I,B,,,,,,,,515 WEST GREENS ROAD # 1000,HOUSTON,TX,77067,HOST_EST_KEY_VALUE,4999,2016-10-20,2026-01-31,2016-10-20,2017-04-17,2026-02-01 00:22:08 EST
341868511,0627500,,STALLION OILFIELD SERVICES,"PRECISION DRILLING RIG #608, 8.8 MI. SE OF PECOS TYCOON G UNIT LEASE, WELL 1252H",PECOS,TX,79772,A,,N,S,,213112,H,A,I,B,,,,,,,,"950 CORBINDALE, SUITE 400",HOUSTON,TX,77024,HOST_EST_KEY_VALUE,24,2016-10-19,2026-01-31,2016-10-19,2017-03-16,2026-02-01 00:22:08 EST
341868701,0627500,,"ENSIGN US SOUTHERN DRILLING, LLC","RIG #765; PHANTOM (WOLFCAMP) KAUFMAN STATE, UNITC4-6",PECOS,TX,79772,A,,N,S,,213111,H,A,I,B,,,,,,,,9300 TELEPHONE RD.,HOUSTON,TX,77075,HOST_EST_KEY_VALUE,25,2016-10-20,2026-01-31,2016-10-20,2017-03-16,2026-02-01 00:22:08 EST
341868933,0627500,,WATERFLEET,"ENSIGN US SOUTHERN DRILLING RIG #765, 16.8 MILES EAST OF PECOS KAUFFMAN STATE UNITE C4-6 LEASE, WELL #4307H,",PECOS,TX,79772,A,,N,S,,213112,H,A,I,B,,,,,,,,10110 MOURSUND BLVD.,SAN ANTONIO,TX,78221,HOST_EST_KEY_VALUE,20,2016-10-20,2026-01-31,2016-10-20,2017-03-23,2026-02-01 00:22:08 EST
341869600,0627500,,DIVERSIFIED WELL LOGGING LLC,"KAUFMAN STATE UNIT C4-6, LEASE WELL #4307H ENSIGN US SOUTHERN DRILLING RIG #765, 16.8 MI SE OF PECOS",PECOS,TX,79772,A,,N,S,,213112,H,B,I,B,,,,,,,,3602 E. STATE HWY 158,MIDLAND,TX,79706,HOST_EST_KEY_VALUE,11,2016-10-20,2026-01-31,2016-10-20,2017-04-11,2026-02-01 00:22:08 EST
341879880,0420600,,DIVERSIFIED DRILLING CORPORATION,CUTRALE 602 MCKEAN ST,AUBURNDALE,FL,33823,A,,N,S,,213111,C,B,I,B,,,,,,,,4538 SKY DIVE LN,ZEPHYRHILLS,FL,33542,HOST_EST_KEY_VALUE,8,2016-11-01,2026-01-31,2016-12-01,2017-08-10,2026-02-01 00:22:08 EST
341880920,0627500,,NOMAC DRILLING LLC,"30.9 MILES NORTHWEST OF PECOS, TX RIG #22",PECOS,TX,79772,A,,N,S,,213111,H,A,I,B,,,,,,,,3400 SOUTH RADIO ROAD,EL RENO,OK,73036,HOST_EST_KEY_VALUE,300,2016-10-19,2026-01-31,2016-10-19,2017-05-30,2026-02-01 00:22:08 EST
341880987,0627500,,NOMAC DRILLING LLC,"15.6 MILES SOUTHWEST OF PECOS, TX",PECOS,TX,79772,A,,N,S,,213111,H,A,I,B,,,,,,,,3400 S RADIO RD,EL RENO,OK,73036,HOST_EST_KEY_VALUE,300,2016-10-20,2026-01-31,2016-10-20,2019-03-27,2026-02-01 00:22:08 EST
341882082,0316400,,STONE ENERGY CORPORATION,34 MAURY LANE HOWELL PAD,NEW MARTINSVILLE,WV,26155,A,,N,S,,211111,C,B,I,B,,,,,,,,1300 FORT PIERPONT DRIVE,MORGANTOWN,WV,26508,HOST_EST_KEY_VALUE,25,2016-10-30,2026-01-31,2016-10-30,2017-05-08,2026-02-01 00:22:08 EST
341882272,0316400,,"ISLAND OPERATING CO., INC.",34 MAURY LANE HOWELL PAD,NEW MARTINSVILLE,WV,26155,A,,N,S,,213112,C,B,I,B,,,,,,,,108 ZACHARY DRIVE,SCOTT,LA,70583,HOST_EST_KEY_VALUE,13,2016-10-30,2026-01-31,2016-10-30,2017-06-12,2026-02-01 00:22:08 EST
341896348,0830500,,GREAT WHITE PRESSURE CONTROL LLC,WELL RANCH BB01-655 WCR 67 AND 68,GILL,CO,80624,A,,N,S,,213112,C,B,I,B,,,,,,,,4500 SE 59TH STREET,OKLAHOMA CITY,OK,73105,HOST_EST_KEY_VALUE,262,2016-10-12,2026-01-31,2016-10-12,2017-04-27,2026-02-01 00:22:08 EST
341897072,0830500,,BAYOU WELL SERVICES,"WELL RANCH BB01-655, WCR 67 & 68 API 512341971",GILL,CO,80624,A,,N,S,,213112,G,B,I,B,,,,,,,,3333 EAST CENTER DRIVE,MILLIKEN,CO,80543,HOST_EST_KEY_VALUE,300,2016-10-12,2026-01-31,2016-10-12,2017-04-04,2026-02-01 00:22:08 EST
341897163,0626000,,MODERN GROUP,1203 INDUSTRIAL PARK,VICTORIA,TX,77905,B,,N,S,,213112,H,D,I,B,,,,,,,,1203 INDUSTRIAL PARK,VICTORIA,TX,77905,HOST_EST_KEY_VALUE,1,2016-11-08,2026-01-31,,2016-11-08,2026-02-01 00:22:08 EST
341900256,0830500,,"NOBLE ENERGY, INC","WELL RANCH BB01-655, WCR 67 AND 68 API 512341971",GILL,CO,80624,A,,N,S,,213111,G,B,I,B,,,,,,,,1001 NOBLE ENERGY WAY,HOUSTON,TX,77070,HOST_EST_KEY_VALUE,2309,2016-10-12,2026-01-31,2016-10-12,2017-04-04,2026-02-01 00:22:08 EST
341903672,0627700,,"MIDCENTRAL ENERGY SERVICES, LLC",1/2 MILE EAST ON HWY. 9,WETUMKA,OK,74883,A,,N,S,,213112,C,C,I,B,,,,,,,,727 N. MORGAN RD.,OKLAHOMA CITY,OK,73127,HOST_EST_KEY_VALUE,20,2016-11-10,2026-01-31,2016-11-14,2016-11-15,2026-02-01 00:22:08 EST
341905347,0316400,,"HALL DRILLING, LLC",GNATTS RUN ROAD,PENNSBORO,WV,26415,A,,N,S,,213112,B,B,I,B,,,,,,,,1137 E. WASHIGNTON AVENUE,ELLENBORO,WV,26346,HOST_EST_KEY_VALUE,350,2016-11-10,2026-01-31,2016-11-18,2016-11-29,2026-02-01 00:22:08 EST
341909711,0653510,,LUCKY SERVICES,MORRIS 26E FEDERAL #1,ARTESIA,NM,88210,A,,N,S,,213112,H,A,I,B,,,,,,,,6210 N. LOVINGTON HWY,HOBBS,NM,88240,HOST_EST_KEY_VALUE,4,2016-09-22,2026-01-31,2016-09-22,2016-12-06,2026-02-01 00:22:08 EST
341912046,0627500,,ENERGEN RESOURCES,"LATSHAW RIG #10, LEASE 19-21-18, WELL #602H 13.1 MILES NORETHWEST OF PECOS TX",PECOS,TX,79772,A,,N,S,,213112,G,B,I,B,,,,,,,,"3510 N. A STREET, BLDG. A & B",MIDLAND,TX,79705,HOST_EST_KEY_VALUE,3,2016-10-23,2026-01-31,2016-10-23,2017-02-24,2026-02-01 00:22:08 EST
341912178,0627500,,PHOENIX TECHNOLOGY SERVICES,"LATSHAW RIG #10, LEASE 19-21-18, WELL #602H 13.1 MILES NORTHWEST OF PECOS TX",PECOS,TX,79772,A,,N,S,,211111,G,B,I,B,,,,,,,,12329 CUTTEN RD.,HOUSTON,TX,77066,HOST_EST_KEY_VALUE,1,2016-10-23,2026-01-31,2016-10-23,2017-02-24,2026-02-01 00:22:08 EST
341913085,0316400,,"RECON OILFIELD SERVICES, INC.",2475 MOUNTAIN DRIVE ANTERO KELLY PAD,PENNSBORO,WV,26415,A,,N,S,,213112,C,B,I,B,,,,,,,,P.O. BOX 2101,CONWAY,AR,72033,HOST_EST_KEY_VALUE,2,2016-11-14,2026-01-31,2017-01-10,2017-03-27,2026-02-01 00:22:08 EST
341913341,0316400,,PRECISION DRILLING COMPANY LP,2475 MOUNTAIN DRIVE ANTERO KELLY PAD,PENNSBORO,WV,26415,A,,N,S,,213111,C,B,I,B,,,,,,,,2640 REACH ROAD,WILLIAMSPORT,PA,17701,HOST_EST_KEY_VALUE,6,2016-11-14,2026-01-31,2016-12-19,2017-01-17,2026-02-01 00:22:08 EST
341913788,0522300,,ATLAS ENERGY,2500 S. HAMETOWN RD.,COPLEY,OH,44321,A,,N,S,,211111,C,B,I,B,,,,,,,,1823 STATE ROUTE 14,DEERFIELD,OH,44411,HOST_EST_KEY_VALUE,364,2016-11-15,2026-01-31,,2017-03-01,2026-02-01 00:22:08 EST
341913879,0627700,,"SPESS OIL COMPANY, INC.",SECTION 32-19N-5E,CUSHING,OK,74023,A,,N,S,,213112,C,B,I,B,,,,,,,,200 S. BROADWAY ST.,CLEVELAND,OK,74020,HOST_EST_KEY_VALUE,50,2016-11-01,2026-01-31,2016-11-01,2017-06-02,2026-02-01 00:22:08 EST
341915734,0830300,,"ROCKPILE WELL SERVICES, LLC",NEAR INTERSECTION HWY 22 & BIA 14,MANDAREE,ND,58757,A,,N,H,,213112,C,B,I,B,,,,,,,,2225 WEST VILLARD STREET,DICKINSON,ND,58601,HOST_EST_KEY_VALUE,85,2016-11-16,2026-01-31,2016-11-16,2017-06-19,2026-02-01 00:22:08 EST
341917631,0653510,,SIERRA HAMILTON,"CRESECENT HALE 11 FED 1, RIG# 1731",LOCO HILLS,NM,88255,A,,N,S,,213112,J,B,I,B,,,,,,,,"10 DESTA DR, STE 260E",MIDLAND,TX,79705,HOST_EST_KEY_VALUE,20,2016-07-14,2026-01-31,2016-07-14,2016-12-14,2026-02-01 00:22:08 EST
341922193,0830500,,CARTEL DRILLING LLC,OLD COUNTY ROAD 15,WINDSOR,CO,80551,A,,N,S,,213111,C,B,I,B,,,,,,,,6896 RIVERSIDE DR.,CASPER,WY,82604,HOST_EST_KEY_VALUE,12,2016-11-17,2026-01-31,2017-03-21,2017-04-24,2026-02-01 00:22:08 EST
341924769,0830300,,LUNDERBY TRUCKING,BULL RUSH SWSE SEC 10 T151N R97E,WATFORD CITY,ND,58854,A,,N,H,,213112,C,B,I,B,,,,,,,,12314 COUNTY ROAD 351,SIDNEY,MT,59270,HOST_EST_KEY_VALUE,85,2016-11-14,2026-01-31,2016-11-15,2017-05-22,2026-02-01 00:22:08 EST
341925154,0830300,,CONOCO PHILLIPS,BULL RUSH SWSE SEC 10 T151N R97E,WATFORD CITY,ND,58854,A,,N,H,,213112,G,B,I,B,,,,,,,,501 FOURTH STREET SE,WATFORD CITY,ND,58854,HOST_EST_KEY_VALUE,33,2016-11-14,2026-01-31,2016-11-15,2017-04-05,2026-02-01 00:22:08 EST
341926723,0626000,,"BASIC ENERGY SERVICES, L.P.",DEWITT COUNTY SWD,YORKTOWN,TX,78164,A,,N,S,,213112,C,B,I,B,,,,,,,,801 CHERRY ST. SUITE 2100,FORT WORTH,TX,76102,HOST_EST_KEY_VALUE,1,2016-11-17,2026-01-31,2016-11-17,2016-12-30,2026-02-01 00:22:08 EST
341933950,0625400,,WILDCAT DRILLING INC.,OSR E,BRYAN,TX,77806,A,,N,S,,213112,C,A,I,B,,,,,,,,1026 ONEAL DRIVE,BREAUX BRIDGE,LA,70517,HOST_EST_KEY_VALUE,8,2016-11-25,2026-01-31,2016-11-25,2017-02-08,2026-02-01 00:22:08 EST
341934073,0653510,,"NABORS DRILLING TECHNOLOGIES USA, INC.",ENCORE M FEE #21-1,EUNICE,NM,88231,A,,N,S,,213111,C,C,I,B,,,,,,,,2500 W. OREGON ST.,ODESSA,TX,79764,HOST_EST_KEY_VALUE,22,2016-11-16,2026-01-31,2016-11-16,2017-03-23,2026-02-01 00:22:08 EST
341950467,0653510,,LCH WELL SERVICING LLC,EAGLE 26 N FED#6,ARTESIA,NM,88210,A,,N,S,,213112,H,A,I,B,,,,,,,,11352 LOVINGTON HWY,ARTESIA,NM,88210,HOST_EST_KEY_VALUE,4,2016-09-20,2026-01-31,2016-09-20,2016-12-06,2026-02-01 00:22:08 EST
341955169,0626000,,"PALMETTO SERVICES, LLC",HWY 181 AND BUDDY GANEM DRIVE,PORTLAND,TX,78374,A,,N,S,,213112,H,D,D,B,,,,,,,,2905 COUNTY RD 205 N.,HENDERSON,TX,75652,HOST_EST_KEY_VALUE,4,2016-12-06,2026-01-31,2016-12-06,2016-12-07,2026-02-01 00:22:08 EST
341957926,0636900,,"ENERGY SERVICE COMPANY, RIG# 247",13500-13944 BRANCH RD.,KRUM,TX,76249,A,,N,S,,213111,C,B,I,B,,,,,,,,1604 HWY 59 N,BOWIE,TX,76230,HOST_EST_KEY_VALUE,150,2016-12-07,2026-01-31,2016-12-07,2017-08-16,2026-02-01 00:22:08 EST
341960045,0855610,,"FDL OPERATING, LLC.",556 PATRICK DRAW ROAD,ROCK SPRINGS,WY,82901,A,,N,S,,211111,C,B,I,B,,,,,,,,P.O. BOX 249,ROCK SPRINGS,WY,82901,HOST_EST_KEY_VALUE,275,2016-12-02,2026-01-31,2016-12-02,2017-07-24,2026-02-01 00:22:08 EST
341967453,0830100,,STRATNOR STRATEGIC NORTHERN,12966 COUNTY ROAD 353,SIDNEY,MT,59270,A,,N,S,,213112,B,D,J,B,,,,,,,,2400 FOUNTAINVIEW DR. SUITE 446,HOUSTON,TX,77057,HOST_EST_KEY_VALUE,5,2016-12-12,2026-01-31,2016-12-12,2016-12-12,2026-02-01 00:22:08 EST
341967891,0627510,,BRITT TRUCKING COMPANY,FM 1622 @ CR 280,PLAINS,TX,79355,A,,N,S,,213112,M,A,I,B,,,,,,,,P. O. BOX 707,LAMESA,TX,79331,HOST_EST_KEY_VALUE,11,2016-12-10,2026-01-31,2016-12-12,2017-05-08,2026-02-01 00:22:08 EST
341970432,0729700,,MURFIN DRILLING CO INC,SEC35 TWP14 R41W,SHARON SPRINGS,KS,67758,A,,N,S,,213111,C,A,I,B,,,,,,,,250 N WATER ST SUITE 300,WICHITA,KS,67202,HOST_EST_KEY_VALUE,12,2016-12-13,2026-01-31,2016-12-14,2017-04-24,2026-02-01 00:22:08 EST
341971828,0653510,,THREE RIVERS TRUCKING,FOREST ROAD 310 AND US 64,FARMINGTON,NM,87401,A,,N,S,,213112,M,B,I,B,,,,,,,,PO BOX 2728,FARMINGTON,NM,87499,HOST_EST_KEY_VALUE,131,2016-11-02,2026-01-31,2016-11-10,2017-02-22,2026-02-01 00:22:08 EST
341972818,0855610,,SST ENERGY CORPORATION,"MLT FED 213668-2TPH 43.673792, -105.530732",WRIGHT,WY,82732,A,,N,S,,213111,C,B,I,B,,,,,,,,8901 W YELLOWSTONE HWY,CASPER,WY,82601,HOST_EST_KEY_VALUE,60,2016-12-13,2026-01-31,2016-12-13,2017-05-11,2026-02-01 00:22:08 EST
341974137,0830100,,STRATNOR STRATEGIC NORTHERN,12966 COUNTY ROAD 353,SIDNEY,MT,59270,A,,N,H,,213112,B,B,I,B,,,,,,,,2400 FOUNTAINVIEW DR. SUITE 446,HOUSTON,TX,77057,HOST_EST_KEY_VALUE,5,2016-12-12,2026-01-31,2016-12-12,2022-03-07,2026-02-01 00:22:08 EST
