RIG_NAME,RIG_TYPE,RIG_STATUS,OWNER,OPERATOR,IMO_NUMBER,FLAG_STATE,WATER_DEPTH_RATING_FT,DRILLING_DEPTH_RATING_FT,MAX_WATER_DEPTH_FT,LOA_M,BEAM_M,DISPLACEMENT_TONNES,MOONPOOL_DIAMETER_M,DP_CLASS,YEAR_BUILT,WELLS_DRILLED_COUNT,LAST_WAR_DATE,FIRST_WAR_DATE,LAST_AREA_CODE,LAST_BLOCK_NUMBER,DATA_SOURCE,IS_OFFSHORE,VESSEL_NAME,VESSEL_CATEGORY,RIG_DESIGN,DATA_SOURCE_URL,HULL_FORM_TYPE,HULL_LIBRARY_REF,DRAFT_M,DIMENSION_CONFIDENCE,DEPTH_M,MOONPOOL_LENGTH_M,MOONPOOL_WIDTH_M,VARIABLE_DECK_LOAD_ST,HOOKLOAD_RATING_KIPS,SETBACK_CAPACITY_KIPS,LEG_LENGTH_FT,CANTILEVER_REACH_FT,SPUD_CAN_DIAMETER_FT
WFD 350,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,61.0,9/8/2018 11:59:00 PM,1/10/2021 12:01:00 AM,EI,,bsee_war,True,WFD 350,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
WFD 400,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,55.0,9/9/2025 11:59:00 PM,1/11/2026 12:01:00 AM,EI,,bsee_war,True,WFD 400,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
WIRELINE,wireline_unit,,,,,,,,660.0,,,,,,,175.0,9/9/2005,1/10/2004,SM,,bsee_war,True,WIRELINE,drilling_rig,,,,,,,,,,,,,,,
WIRELINE/CTU,wireline_unit,,,,,,,,293.0,,,,,,,2.0,9/21/2003,10/10/2004,EI,,bsee_war,True,WIRELINE/CTU,drilling_rig,,,,,,,,,,,,,,,
WIRELINE UNIT / ELECTRIC LINE,wireline_unit,,,,,,,,118.0,,,,,,,1.0,11/8/2003,10/26/2003,EC,,bsee_war,True,WIRELINE UNIT / ELECTRIC LINE,drilling_rig,,,,,,,,,,,,,,,
WIRELINE UNIT/COILED TUBING,wireline_unit,,,,,,,,115.0,,,,,,,1.0,7/28/2003,1/2/2005,ST,,bsee_war,True,WIRELINE UNIT/COILED TUBING,drilling_rig,,,,,,,,,,,,,,,
WIRELINE UNIT/CT UNIT,wireline_unit,,,,,,,,,,,,,,,1.0,8/3/2003,7/14/2003,EI,,bsee_war,True,WIRELINE UNIT/CT UNIT,drilling_rig,,,,,,,,,,,,,,,
WIRELINE UNIT/CTU,wireline_unit,,,,,,,,28.0,,,,,,,1.0,8/14/2004,8/8/2004,EI,,bsee_war,True,WIRELINE UNIT/CTU,drilling_rig,,,,,,,,,,,,,,,
WIRELINE/EL,wireline_unit,,,,,,,,174.0,,,,,,,13.0,9/4/2004,10/10/2004,MP,,bsee_war,True,WIRELINE/EL,drilling_rig,,,,,,,,,,,,,,,
WIRELINE/COIL TUBING,wireline_unit,,,,,,,,37.0,,,,,,,2.0,8/21/2004,10/28/2002,MP,,bsee_war,True,WIRELINE/COIL TUBING,drilling_rig,,,,,,,,,,,,,,,
WIRELINE/COIL TUBING UNIT,wireline_unit,,,,,,,,72.0,,,,,,,1.0,11/2/2003,10/27/2003,WC,,bsee_war,True,WIRELINE/COIL TUBING UNIT,drilling_rig,,,,,,,,,,,,,,,
WIRELINE/ELECTRIC LINE,wireline_unit,,,,,,,,,,,,,,,1.0,6/6/2003,3/14/2003,SP,,bsee_war,True,WIRELINE/ELECTRIC LINE,drilling_rig,,,,,,,,,,,,,,,
WIRELINE/ELECTRIC LINE UNIT,wireline_unit,,,,,,,,174.0,,,,,,,1.0,12/16/2004,12/12/2004,MP,,bsee_war,True,WIRELINE/ELECTRIC LINE UNIT,drilling_rig,,,,,,,,,,,,,,,
WIRELINE/ELU,wireline_unit,,,,,,,,42.0,,,,,,,1.0,6/11/2003,6/9/2003,VR,,bsee_war,True,WIRELINE/ELU,drilling_rig,,,,,,,,,,,,,,,
WL,wireline_unit,,,,,,,,3214.0,,,,,,,55.0,9/4/2004,1/1/1999,ST,,bsee_war,True,WL,drilling_rig,,,,,,,,,,,,,,,
WL & CT UNITS,wireline_unit,,,,,,,,,,,,,,,1.0,5/23/2004,5/16/2004,HI,,bsee_war,True,WL & CT UNITS,drilling_rig,,,,,,,,,,,,,,,
WL/CTU,wireline_unit,,,,,,,,60.0,,,,,,,4.0,8/12/2006,1/22/2006,ST,,bsee_war,True,WL/CTU,drilling_rig,,,,,,,,,,,,,,,
WL/EL,wireline_unit,,,,,,,,192.0,,,,,,,22.0,5/9/2003,3/1/2003,VR,,bsee_war,True,WL/EL,drilling_rig,,,,,,,,,,,,,,,
WL AND CTU,wireline_unit,,,,,,,,,,,,,,,1.0,1/16/2003,1/15/2003,SS,,bsee_war,True,WL AND CTU,drilling_rig,,,,,,,,,,,,,,,
WL UNIT,wireline_unit,,,,,,,,4804.0,,,,,,,92.0,9/4/2004,1/12/2004,GA,,bsee_war,True,WL UNIT,drilling_rig,,,,,,,,,,,,,,,
WL UNIT OPERATING OF DSV,wireline_unit,,,,,,,,187.0,,,,,,,1.0,10/26/2003,10/15/2003,WD,,bsee_war,True,WL UNIT OPERATING OF DSV,drilling_rig,,,,,,,,,,,,,,,
"WL UNIT, LB SUPERIOR VALOR",wireline_unit,,,,,,,,92.0,,,,,,,1.0,9/24/2005,9/11/2005,HI,,bsee_war,True,"WL UNIT, LB SUPERIOR VALOR",drilling_rig,,,,,,,,,,,,,,,
WL/ ELECTRIC LINE,wireline_unit,,,,,,,,271.0,,,,,,,1.0,6/29/2005,2/13/2005,MC,,bsee_war,True,WL/ ELECTRIC LINE,drilling_rig,,,,,,,,,,,,,,,
WL/CT UNIT,wireline_unit,,,,,,,,88.0,,,,,,,1.0,11/20/2004,10/10/2004,MI,,bsee_war,True,WL/CT UNIT,drilling_rig,,,,,,,,,,,,,,,
WL/E/,wireline_unit,,,,,,,,,,,,,,,1.0,3/7/2003,3/1/2003,EI,,bsee_war,True,WL/E/,drilling_rig,,,,,,,,,,,,,,,
WL/EL UNITS,wireline_unit,,,,,,,,58.0,,,,,,,6.0,9/9/2004,4/11/2004,HI,,bsee_war,True,WL/EL UNITS,drilling_rig,,,,,,,,,,,,,,,
WL/SL,wireline_unit,,,,,,,,3797.0,,,,,,,4.0,9/9/2003,1/13/2004,EI,,bsee_war,True,WL/SL,drilling_rig,,,,,,,,,,,,,,,
WL/SL UNIT,wireline_unit,,,,,,,,211.0,,,,,,,1.0,9/25/2004,9/19/2004,HI,,bsee_war,True,WL/SL UNIT,drilling_rig,,,,,,,,,,,,,,,
WLP,wireline_unit,,,,,,,,,,,,,,,1.0,10/5/2001,9/29/2001,SM,,bsee_war,True,WLP,drilling_rig,,,,,,,,,,,,,,,
WLU,wireline_unit,,,,,,,,2862.0,,,,,,,95.0,9/8/2003,1/22/2006,WC,,bsee_war,True,WLU,drilling_rig,,,,,,,,,,,,,,,
WLU AND CTU,wireline_unit,,,,,,,,23.0,,,,,,,1.0,3/6/2004,3/14/2004,SM,,bsee_war,True,WLU AND CTU,drilling_rig,,,,,,,,,,,,,,,
WLU/ CTU,wireline_unit,,,,,,,,235.0,,,,,,,1.0,11/12/2005,11/6/2005,WC,,bsee_war,True,WLU/ CTU,drilling_rig,,,,,,,,,,,,,,,
WLY,wireline_unit,,,,,,,,83.0,,,,,,,1.0,5/16/2003,5/13/2003,SS,,bsee_war,True,WLY,drilling_rig,,,,,,,,,,,,,,,
WORK HORSE 4,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,1.0,7/19/1999,7/13/1999,VR,,bsee_war,True,WORK HORSE 4,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
WORKBOAT,support_vessel,,,,,,,,463.0,,,,,,,1.0,4/9/2005,4/3/2005,SS,,bsee_war,True,WORKBOAT,drilling_rig,,,,,,,,,,,,,,,
WORKED OFF EB 159 A P/F,unknown,,,,,,,,725.0,,,,,,,1.0,6/5/2004,5/20/2004,EB,,bsee_war,True,WORKED OFF EB 159 A P/F,drilling_rig,,,,,,,,,,,,,,,
WORKER,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,2.0,9/29/1998,1/16/1999,VK,,bsee_war,True,WORKER,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
WORKHORSE #9,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,1.0,12/8/1998,11/30/1998,GI,,bsee_war,True,WORKHORSE #9,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
WORKHORSE IX,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,18.0,9/9/2001,1/11/1999,EI,,bsee_war,True,WORKHORSE IX,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
WORKHORSE FOUR,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,1.0,9/6/1999,8/24/1999,HI,,bsee_war,True,WORKHORSE FOUR,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
WUPERIOR P&A,unknown,,,,,,,,,,,,,,,1.0,12/27/1999,12/21/1999,WC,,bsee_war,True,WUPERIOR P&A,drilling_rig,,,,,,,,,,,,,,,
WYOMING,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,2.0,5/10/1998,4/21/1998,SS,,bsee_war,True,WYOMING,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
Wotan,semi_submersible,,,,,,,,,104.0,78.0,45000.0,,,,6.0,8/15/2010 11:59:00 PM,8/15/2010 12:01:00 AM,VR,,bsee_war,True,Wotan,drilling_rig,,,semi_sub,semi_sub_100m,21.0,generic,,,,,,,,,
Deepwater Mykonos,drillship,,Transocean Ltd.,,,,10000.0,35000.0,,228.0,42.0,96000.0,,3.0,2011.0,,,,,,bsee_war,True,Deepwater Mykonos,drilling_rig,,https://www.deepwater.com/documents/RigSpecs/Deepwater%20Mykonos.pdf,drillship,drillship_240m,12.0,measured,19.0,25.6,12.5,22046.0,2000.0,,,,
TRANSOCEAN BARENTS,semi_submersible,,Transocean Ltd.,,,,10000.0,30000.0,6500.0,90.0,70.0,64500.0,,3.0,2009.0,,,,,,bsee_war,True,TRANSOCEAN BARENTS,drilling_rig,,https://www.deepwater.com/documents/RigSpecs/Transocean%20Barents.pdf,semi_sub,semi_sub_120m,24.0,measured,,10.3,23.0,6945.0,2000.0,,,,
"Paul B. Loyd, Jr.",semi_submersible,,Transocean Ltd.,,,,1600.0,,,85.0,67.0,30000.0,,,1983.0,,,,,,bsee_war,True,"Paul B. Loyd, Jr.",drilling_rig,,,semi_sub,semi_sub_80m,18.0,estimated,,,,,,,,,
VALARIS DS-4,drillship,,Valaris Limited,,,,12000.0,40000.0,,229.0,42.0,96000.0,,3.0,2010.0,,,,,,bsee_war,True,VALARIS DS-4,drilling_rig,,https://www.valaris.com/files/doc_rigspecs/rigspecs2022/VALARIS-DS-4.pdf,drillship,drillship_240m,12.0,measured,19.0,12.5,25.6,22046.0,,,,,
VALARIS DS-7,drillship,,Valaris Limited,,,,10000.0,40000.0,,228.0,42.0,96000.0,,3.0,2013.0,,,,,,bsee_war,True,VALARIS DS-7,drilling_rig,,https://www.valaris.com/files/doc_rigspecs/rigspecs2022/VALARIS-DS-7.pdf,drillship,drillship_240m,12.0,measured,19.0,25.6,12.5,,,,,,
VALARIS DS-8,drillship,,Valaris Limited,,,,12000.0,40000.0,,230.0,38.0,105000.0,,3.0,2015.0,,,,,,bsee_war,True,VALARIS DS-8,drilling_rig,,https://www.valaris.com/files/doc_rigspecs/rigspecs2022/VALARIS-DS-8.pdf,drillship,drillship_240m,11.0,measured,18.5,12.8,24.8,,,,,,
VALARIS 100,jack_up,,Valaris Limited,,,,300.0,,,70.0,76.0,16000.0,,,1982.0,,,,,,bsee_war,True,VALARIS 100,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
VALARIS 106,jack_up,,Valaris Limited,,,,350.0,30000.0,,71.3,63.4,16000.0,,,2005.0,,,,,,bsee_war,True,VALARIS 106,drilling_rig,,https://www.valaris.com/files/doc_rigspecs/rigspecs2022/VALARIS-JU-106.pdf,jackup,jackup_70m,5.5,measured,7.6,,,,1500.0,900.0,517.0,70.0,
VALARIS 120,jack_up,,Valaris Limited,,,,400.0,40000.0,,75.0,76.2,16000.0,,,2013.0,,,,,,bsee_war,True,VALARIS 120,drilling_rig,,https://www.valaris.com/files/doc_rigspecs/rigspecs2022/VALARIS-JU-120.pdf,jackup,jackup_70m,5.5,measured,9.4,,,,2500.0,1450.0,540.0,80.0,
VALARIS 121,jack_up,,Valaris Limited,,,,400.0,40000.0,,75.0,76.2,16000.0,,,2014.0,,,,,,bsee_war,True,VALARIS 121,drilling_rig,,https://www.valaris.com/files/doc_rigspecs/rigspecs2022/VALARIS-JU-121.pdf,jackup,jackup_70m,5.5,measured,9.4,,,,2500.0,1450.0,540.0,80.0,
Var,jack_up,,Borr Drilling Limited,,,,400.0,35000.0,,75.0,68.9,18381.0,,,2024.0,,,,,,bsee_war,True,Var,drilling_rig,,,jackup,jackup_70m,5.8,measured,8.2,,,4850.0,2000.0,,517.0,75.0,
Natt,jack_up,,Borr Drilling Limited,,,,400.0,30000.0,,72.1,68.4,19892.0,,,2018.0,,,,,,bsee_war,True,Natt,drilling_rig,,,jackup,jackup_70m,5.9,measured,8.5,,,3748.0,1500.0,,532.0,75.0,
Gunnlod,jack_up,,Borr Drilling Limited,,,Liberia,400.0,30000.0,,72.1,68.4,19888.0,,,2018.0,,,,,,bsee_war,True,Gunnlod,drilling_rig,,,jackup,jackup_70m,5.9,measured,8.5,,,3974.0,1500.0,,532.0,75.0,
Idun,jack_up,,Borr Drilling Limited,,,,350.0,35000.0,,75.0,68.9,17414.0,,,2013.0,,,,,,bsee_war,True,Idun,drilling_rig,,,jackup,jackup_70m,5.5,measured,7.6,,,4600.0,1500.0,,486.0,75.0,
Ran,jack_up,,Borr Drilling Limited,,,Liberia,400.0,35000.0,,75.0,70.7,23520.0,,,2013.0,,,,,,bsee_war,True,Ran,drilling_rig,,,jackup,jackup_70m,6.7,measured,9.4,,,4104.0,2000.0,,525.0,75.0,
Ocean Apex,semi_submersible,,Noble Corporation plc,,,,6000.0,30000.0,,110.0,97.5,45000.0,,,2014.0,,,,,,contractor_fleet_page,True,Ocean Apex,drilling_rig,Enhanced Victory Class,https://s201.q4cdn.com/439848451/files/doc_downloads/fleet/2024/08/apex-specification-sheet-revised.pdf,semi_sub,semi_sub_100m,23.2,measured,,24.6,22.0,7840.0,,,,,
Noble BlackHawk,drillship,,Noble Corporation plc,,,,12000.0,40000.0,,230.7,36.0,70459.0,,,2015.0,,,,,,contractor_fleet_page,True,Noble BlackHawk,drilling_rig,Gusto P10000,https://s201.q4cdn.com/439848451/files/doc_downloads/fleet/2024/08/blackhawk-specification-sheet-revised.pdf,drillship,drillship_240m,11.0,measured,,22.2,9.8,24300.0,,,,,
Noble BlackHornet,drillship,,Noble Corporation plc,,,,12000.0,40000.0,,230.7,36.0,70459.0,,,2015.0,,,,,,contractor_fleet_page,True,Noble BlackHornet,drilling_rig,Gusto P10000,https://s201.q4cdn.com/439848451/files/doc_downloads/fleet/2024/08/blackhornet-specification.pdf,drillship,drillship_240m,11.0,measured,,22.2,9.8,24300.0,,,,,
Noble BlackLion,drillship,,Noble Corporation plc,,,,12000.0,40000.0,,230.7,36.0,70459.0,,,2015.0,,,,,,contractor_fleet_page,True,Noble BlackLion,drilling_rig,Gusto P10000,https://s201.q4cdn.com/439848451/files/doc_downloads/fleet/2024/08/ocean-blacklion-specification.pdf,drillship,drillship_240m,12.0,measured,,22.2,9.8,24300.0,,,,,
Noble Courage,drillship,,Noble Corporation plc,,,,10000.0,40000.0,,74.4,74.4,46700.0,,,2009.0,,,,,,contractor_fleet_page,True,Noble Courage,drilling_rig,F&G ExD Millennium,https://s201.q4cdn.com/439848451/files/doc_downloads/fleet/2024/08/ocean-courage-specification-sheet-revised.pdf,drillship,drillship_240m,18.0,measured,,41.3,9.0,8929.0,,,,,
Noble Endeavor,semi_submersible,,Noble Corporation plc,,,,8000.0,35000.0,,93.3,93.3,42570.0,,,1975.0,,,,,,contractor_fleet_page,True,Noble Endeavor,drilling_rig,Odeco Victory,https://s201.q4cdn.com/439848451/files/doc_downloads/fleet/2024/08/endeavor-specification-sheet-revised.pdf,semi_sub,semi_sub_120m,22.7,measured,,27.7,7.6,6614.0,,,,,
Noble GreatWhite,drillship,,Noble Corporation plc,,,,9840.0,35000.0,,96.1,77.8,68375.0,,,2016.0,,,,,,contractor_fleet_page,True,Noble GreatWhite,drilling_rig,Moss CS60E,https://s201.q4cdn.com/439848451/files/doc_downloads/fleet/2024/08/greatwhite-specification-sheet-revised.pdf,drillship,drillship_240m,23.5,measured,,29.1,9.0,8267.0,,,,,
Noble BlackRhino,drillship,,Noble Corporation plc,,,,12000.0,40000.0,,230.7,36.0,70459.0,,,2015.0,,,,,,contractor_fleet_page,True,Noble BlackRhino,drilling_rig,Gusto P10000,https://s201.q4cdn.com/439848451/files/doc_downloads/fleet/2024/08/ocean-blackrhino-specification-sheet-revised.pdf,drillship,drillship_240m,11.0,measured,,22.2,9.8,24300.0,,,,,
Noble Developer,drillship,,Noble Corporation plc,,,,10000.0,40000.0,,117.0,78.0,105000.0,,,2008.0,,,,,,contractor_fleet_page,True,Noble Developer,drilling_rig,DSS21-DPS2,https://s201.q4cdn.com/439848451/files/doc_fleet/2024/01/developer.pdf,drillship,drillship_240m,20.5,measured,19.0,33.0,9.0,11480.0,2000.0,2645.0,,,
Noble Deliverer,drillship,,Noble Corporation plc,,,Marshall Islands,10000.0,40000.0,,117.0,78.0,105000.0,,,2008.0,,,,,,contractor_fleet_page,True,Noble Deliverer,drilling_rig,DSS21-DPS2,https://s201.q4cdn.com/439848451/files/doc_fleet/2024/01/deliverer.pdf,drillship,drillship_240m,20.5,measured,19.0,33.0,9.0,11480.0,2000.0,2645.0,,,
Noble Discoverer,drillship,,Noble Corporation plc,,,Marshall Islands,10000.0,40000.0,,117.0,78.0,105000.0,,,2009.0,,,,,,contractor_fleet_page,True,Noble Discoverer,drilling_rig,DSS21-DPS2,https://s201.q4cdn.com/439848451/files/doc_fleet/2024/01/discoverer.pdf,drillship,drillship_240m,20.5,measured,19.0,,,11480.0,2000.0,2645.0,,,
Noble Faye Kozack,drillship,,Noble Corporation plc,,,Liberia,12000.0,40000.0,,228.0,41.8,105000.0,,,2013.0,,,,,,contractor_fleet_page,True,Noble Faye Kozack,drilling_rig,Samsung 96K,https://s201.q4cdn.com/439848451/files/doc_fleet/2023/noble-faye-kozack.pdf,drillship,drillship_240m,11.9,measured,18.9,25.6,12.5,24250.0,,,,,
Noble Gerry de Souza,drillship,,Noble Corporation plc,,,Liberia,12000.0,40000.0,,228.0,41.8,105000.0,,,2011.0,,,,,,contractor_fleet_page,True,Noble Gerry de Souza,drilling_rig,Samsung 12000 Double Hull,https://s201.q4cdn.com/439848451/files/doc_downloads/fleet/2023/rig-details-noble-gerry-de-souza.pdf,drillship,drillship_240m,11.9,measured,18.9,25.6,12.5,,,,,,
NOBLE GLOBETROTTER I,drillship,,Noble Corporation plc,,,Liberia,10000.0,40000.0,10000.0,189.0,32.0,105000.0,,,2011.0,,,,,,contractor_fleet_page,True,Noble Globetrotter I,drilling_rig,Globetrotter Class,https://s201.q4cdn.com/439848451/files/doc_downloads/fleet/Rig-Details-Noble-GlobetrotterI.pdf,drillship,drillship_240m,11.9,measured,18.9,27.1,11.3,22730.0,2000.0,2100.0,,,
Noble Innovator,jack_up,,Noble Corporation plc,,,Danish,492.0,30000.0,,88.7,102.4,16000.0,,,2003.0,,,,,,contractor_fleet_page,True,Noble Innovator,drilling_rig,Gusto MSC CJ 70 - 150 MC,https://s201.q4cdn.com/439848451/files/doc_downloads/fleet/2023/07/edited-noble-innovator.pdf,jackup,jackup_70m,5.5,measured,12.0,,,14330.0,2000.0,1804.0,,,
Noble Integrator,jack_up,,Noble Corporation plc,,,Marshall Islands,492.0,40000.0,,88.7,105.5,16000.0,,,2014.0,,,,,,contractor_fleet_page,True,Noble Integrator,drilling_rig,Gusto MSC CJ70 X150 MD,https://s201.q4cdn.com/439848451/files/doc_fleet/2024/01/integrator.pdf,jackup,jackup_70m,5.5,measured,12.0,,,,2000.0,2280.0,,,
Noble Interceptor,jack_up,,Noble Corporation plc,,,Marshall Islands,492.0,40000.0,,88.7,105.2,16000.0,,,2014.0,,,,,,contractor_fleet_page,True,Noble Interceptor,drilling_rig,Gusto MSC CJ70 X150 MD,https://s201.q4cdn.com/439848451/files/doc_fleet/2024/01/interceptor.pdf,jackup,jackup_70m,5.5,measured,12.0,,,,2000.0,2280.0,,,
Noble Intrepid,jack_up,,Noble Corporation plc,,,Marshall Islands,492.0,40000.0,,88.7,105.2,16000.0,,,2014.0,,,,,,contractor_fleet_page,True,Noble Intrepid,drilling_rig,Gusto MSC CJ70 X150 MD,https://s201.q4cdn.com/439848451/files/doc_fleet/2024/01/intrepid.pdf,jackup,jackup_70m,5.5,measured,12.0,,,,2000.0,2280.0,,,
Noble Invincible,jack_up,,Noble Corporation plc,,,Marshall Islands,492.0,40000.0,,88.7,105.2,16000.0,,,2014.0,,,,,,contractor_fleet_page,True,Noble Invincible,drilling_rig,Gusto MSC CJ70 X150 MD,https://s201.q4cdn.com/439848451/files/doc_fleet/2024/01/invincible.pdf,jackup,jackup_70m,5.5,measured,12.0,,,,2000.0,2270.0,,,
Noble Patriot,semi_submersible,,Noble Corporation plc,,,,1476.0,20000.0,,75.0,63.0,33010.0,,,1983.0,,,,,,contractor_fleet_page,True,Noble Patriot,drilling_rig,"Trosvik, Bingo 3000",https://s201.q4cdn.com/439848451/files/doc_downloads/fleet/2024/08/patriot-specification-sheet-revised.pdf,semi_sub,semi_sub_80m,23.5,measured,,6.1,21.9,3858.0,,,,,
Noble Resolve,jack_up,,Noble Corporation plc,,,Marshall Islands,350.0,30000.0,,70.1,68.0,16000.0,,,2009.0,,,,,,contractor_fleet_page,True,Noble Resolve,drilling_rig,Gusto MSC CJ50 X100 MC,https://s201.q4cdn.com/439848451/files/doc_fleet/2024/01/resolve.pdf,jackup,jackup_70m,5.5,measured,9.5,,,4950.0,1500.0,1320.0,,,
Noble Stanley Lafosse,drillship,,Noble Corporation plc,,,Liberia,12000.0,40000.0,,228.0,41.8,105000.0,,,2014.0,,,,,,contractor_fleet_page,True,Noble Stanley Lafosse,drilling_rig,Samsung 96K,https://s201.q4cdn.com/439848451/files/doc_fleet/2023/09/revised-nsl.pdf,drillship,drillship_240m,11.9,measured,18.9,35.1,12.5,,,,,,
Noble Venturer,drillship,,Noble Corporation plc,,,Singapore,12000.0,40000.0,,228.0,42.0,105000.0,,,2014.0,,,,,,contractor_fleet_page,True,Noble Venturer,drilling_rig,"Ship shaped, Samsung 96K",https://s201.q4cdn.com/439848451/files/doc_fleet/2023/08/revised-noble-venturer.pdf,drillship,drillship_240m,12.0,measured,19.0,25.6,12.5,22046.0,2500.0,2645.0,,,
Noble Viking,drillship,,Noble Corporation plc,,,Marshall Islands,12000.0,40000.0,,228.0,42.0,105000.0,,,2013.0,,,,,,contractor_fleet_page,True,Noble Viking,drilling_rig,"Ship shaped, Samsung 96K",https://s201.q4cdn.com/439848451/files/doc_fleet/2024/01/viking.pdf,drillship,drillship_240m,12.0,measured,19.0,25.6,12.5,22046.0,2500.0,2645.0,,,
Noble Voyager,drillship,,Noble Corporation plc,,,Marshall Islands,12000.0,40000.0,,228.0,42.0,105000.0,,,2015.0,,,,,,contractor_fleet_page,True,Noble Voyager,drilling_rig,"Ship shaped, Samsung 96K",https://s201.q4cdn.com/439848451/files/doc_fleet/2024/01/voyager.pdf,drillship,drillship_240m,12.0,measured,19.0,25.6,12.5,22046.0,2500.0,2645.0,,,
SAIPEM 10000,drillship,,Saipem S.p.A.,,,,10000.0,,10000.0,228.0,42.0,,,3.0,2000.0,,,,,,bsee_war,True,SAIPEM 10000,drilling_rig,,,drillship,drillship_230m,,,,,,,,,,,
SAIPEM 12000,drillship,,Saipem S.p.A.,,,,12000.0,,12000.0,238.0,42.0,105000.0,,3.0,2005.0,,,,,,bsee_war,True,SAIPEM 12000,drilling_rig,,,drillship,drillship_240m,12.0,estimated,,,,,,,,,
SCARABEO 5,semi_submersible,,Saipem S.p.A.,,,,5000.0,,6500.0,104.0,78.0,45000.0,,,1990.0,,,,,,bsee_war,True,SCARABEO 5,drilling_rig,,,semi_sub,semi_sub_100m,21.0,estimated,,,,,,,,,
SCARABEO 8,semi_submersible,,Saipem S.p.A.,,,,10000.0,,10000.0,120.0,90.0,55000.0,,3.0,2012.0,,,,,,bsee_war,True,SCARABEO 8,drilling_rig,,,semi_sub,semi_sub_120m,24.0,estimated,,,,,,,,,
SCARABEO 9,semi_submersible,,Saipem S.p.A.,,,,10000.0,,10000.0,120.0,90.0,55000.0,,3.0,2011.0,,,,,,bsee_war,True,SCARABEO 9,drilling_rig,,,semi_sub,semi_sub_120m,24.0,estimated,,,,,,,,,
Sevan Louisiana,semi_submersible,,Seadrill Limited,,,Panama,10000.0,35000.0,,99.1,99.1,58000.0,,,2013.0,,,,,,contractor_fleet_page,True,Sevan Louisiana,drilling_rig,,https://www.seadrill.com/wp-content/uploads/2024/01/Sevan_Louisiana.pdf,semi_sub,semi_sub_100m,12.5,measured,,,,16500.0,,,,,
Sonangol Libongos,drillship,,Sonadrill Holding Ltd,,,Bahamas,12000.0,40000.0,,237.7,41.8,41948.0,,,2015.0,,,,,,contractor_fleet_page,True,Sonangol Libongos,drilling_rig,,https://www.seadrill.com/wp-content/uploads/2024/01/SONANGOL_LIBONGOS.pdf,drillship,drillship_230m,12.0,measured,,,,27500.0,,,,,
Sonangol Quenguela,drillship,,Sonadrill Holding Ltd,,,Bahamas,12000.0,40000.0,,237.7,41.8,41948.0,,,2015.0,,,,,,contractor_fleet_page,True,Sonangol Quenguela,drilling_rig,,https://www.seadrill.com/wp-content/uploads/2024/01/SONANGOL_QUENGUELA.pdf,drillship,drillship_230m,12.0,measured,,,,27500.0,,,,,
WEST AQUARIUS,semi_submersible,,Seadrill Limited,,,Panama,10000.0,34500.0,10000.0,116.7,95.7,55000.0,,,2008.0,,,,,,contractor_fleet_page,True,West Aquarius,drilling_rig,,https://www.seadrill.com/wp-content/uploads/2024/01/West_Aquarius-V3.pdf,semi_sub,semi_sub_100m,23.0,measured,,,,7150.0,,,,,
West Auriga,drillship,,Seadrill Limited,,,Panama,12000.0,37500.0,,228.0,41.8,87700.0,,,2013.0,,,,,,contractor_fleet_page,True,West Auriga,drilling_rig,,https://www.seadrill.com/wp-content/uploads/2024/11/2024-10-West_Auriga.pdf,drillship,drillship_230m,12.0,measured,,,,22000.0,,,,,
WEST CAPELLA,drillship,,Seadrill Limited,,,Panama,10000.0,37500.0,10000.0,228.0,41.8,87700.0,,,2008.0,,,,,,contractor_fleet_page,True,West Capella,drilling_rig,,https://www.seadrill.com/wp-content/uploads/2025/02/2025-02-West_Capella-V2.pdf,drillship,drillship_230m,12.0,measured,,,,20040.0,,,,,
West Carina,drillship,,Seadrill Limited,,,Panama,12000.0,37500.0,,228.0,41.8,87700.0,,,2014.0,,,,,,contractor_fleet_page,True,West Carina,drilling_rig,,https://www.seadrill.com/wp-content/uploads/2024/11/2024-09-West_Carina.pdf,drillship,drillship_230m,12.0,measured,,,,22000.0,,,,,
