SN_WAR_FK,BUS_ASC_NAME,OPERATIONS_COMPLETED_DATE,TOOL_LOGGING_METHOD_NAME,LOG_INTV_TOP_MD,LOG_INTV_BOTM_MD,SN_OPEN_HOLE
-325447,SCHLUMBERGER,10/8/2019,MWD/LWD,9397.0,26231.0,23761
-325447,SCHLUMBERGER,10/8/2019,MWD/LWD,20982.0,26231.0,23762
-325447,SCHLUMBERGER,10/8/2019,MWD/LWD,25120.0,26231.0,23763
-325447,SCHLUMBERGER,10/8/2019,WIRELINE,23300.0,25105.0,23764
-325447,SCHLUMBERGER,10/8/2019,WIRELINE,20892.0,25027.0,23765
-341283,SCHLUMBERGER,2/12/2021,MUD,21211.0,24017.0,-14943
-358063,SCHLUMBERGER,6/1/2021,WIRELINE,14790.0,18880.0,-15025
-358300,SCHLUMBERGER,6/4/2021,MWD/LWD,15868.0,20700.0,-15038
-283085,SCHLUMBERGER,2/18/2016,WIRELINE,29182.0,31178.0,22137
-283085,SCHLUMBERGER,2/22/2016,WIRELINE,29296.0,31091.0,22138
-283085,SCHLUMBERGER,3/2/2016,WIRELINE,29284.0,31091.0,22139
-305353,SCHLUMBERGER,12/31/2017,MWD/LWD,24240.0,26891.0,-13726
-305256,SCHLUMBERGER,1/5/2018,WIRELINE,20840.0,31031.0,-13732
-305256,SCHLUMBERGER,1/5/2018,WIRELINE,25253.0,30608.0,-13733
-305256,SCHLUMBERGER,1/3/2018,MWD/LWD,20873.0,31014.0,-13727
-305256,SCHLUMBERGER,1/3/2018,MWD/LWD,26671.0,31014.0,-13730
-305256,SCHLUMBERGER,1/3/2018,MWD/LWD,20873.0,30797.0,-13731
-305284,SCHLUMBERGER,1/6/2018,MWD/LWD,3953.0,5280.0,-13723
-307805,SCHLUMBERGER,2/25/2018,MWD/LWD,7474.0,12550.0,22970
-307805,SCHLUMBERGER,3/8/2018,MWD/LWD,12550.0,18070.0,22971
-307805,SCHLUMBERGER,3/11/2018,MWD/LWD,18070.0,18080.0,22972
-307805,SCHLUMBERGER,3/18/2018,MWD/LWD,18080.0,20279.0,22973
-310011,SCHLUMBERGER,6/9/2018,MWD/LWD,8895.0,11000.0,-13944
-310011,SCHLUMBERGER,6/9/2018,MWD/LWD,7473.0,8895.0,-13943
-320884,SCHLUMBERGER,6/2/2019,WIRELINE,11780.0,16417.0,-14414
-320884,SCHLUMBERGER,6/2/2019,WIRELINE,11556.0,16417.0,-14415
-320884,SCHLUMBERGER,6/2/2019,MWD/LWD,730.0,4415.0,-14407
-320884,SCHLUMBERGER,6/2/2019,MWD/LWD,4415.0,11795.0,-14408
-320884,SCHLUMBERGER,6/2/2019,MWD/LWD,11795.0,12453.0,-14409
-320884,SCHLUMBERGER,6/2/2019,MWD/LWD,12453.0,16417.0,-14410
-320884,SCHLUMBERGER,6/2/2019,MWD/LWD,16417.0,16461.0,-14411
-320884,SCHLUMBERGER,6/2/2019,WIRELINE,15103.0,16359.0,-14412
-320884,SCHLUMBERGER,6/2/2019,WIRELINE,11599.0,16417.0,-14413
-336799,SCHLUMBERGER,12/30/2020,WIRELINE,18579.0,18581.0,24221
-338940,SCHLUMBERGER,12/31/2020,MWD/LWD,6130.0,8196.0,24231
-338940,SCHLUMBERGER,1/9/2021,MWD/LWD,8196.0,13660.0,24232
-338940,SCHLUMBERGER,1/25/2021,MWD/LWD,13660.0,20420.0,24233
-338940,SCHLUMBERGER,2/4/2021,MWD/LWD,20420.0,22324.0,24234
-338879,SCHLUMBERGER,12/24/2020,MWD/LWD,21020.0,27372.0,24250
-338879,SCHLUMBERGER,1/9/2020,MWD/LWD,27773.0,30538.0,24251
-343455,SCHLUMBERGER,3/12/2021,MWD/LWD,24207.0,26232.0,24262
-341579,SCHLUMBERGER,11/28/2020,MWD/LWD,4397.0,8550.0,24263
-341579,SCHLUMBERGER,12/6/2020,MWD/LWD,8550.0,12500.0,24264
-341579,SCHLUMBERGER,12/13/2020,MWD/LWD,12500.0,19500.0,24265
-341579,SCHLUMBERGER,12/27/2020,MWD/LWD,19500.0,27695.0,24266
-341579,SCHLUMBERGER,1/12/2021,MWD/LWD,27695.0,30823.0,24267
-345660,SCHLUMBERGER,3/21/2021,WIRELINE,26222.0,26521.0,24268
-345660,SCHLUMBERGER,3/19/2021,MWD/LWD,26232.0,26517.0,24269
-343459,SCHLUMBERGER,1/17/2021,MWD/LWD,4308.0,6025.0,24270
-343459,SCHLUMBERGER,1/20/2021,MWD/LWD,6025.0,7245.0,24271
-343459,SCHLUMBERGER,1/30/2021,MWD/LWD,7245.0,10782.0,24272
-343459,SCHLUMBERGER,1/31/2021,MWD/LWD,10782.0,10810.0,24273
-343459,SCHLUMBERGER,2/6/2021,MWD/LWD,10810.0,20957.0,24274
-343459,SCHLUMBERGER,2/7/2021,MWD/LWD,20957.0,21824.0,24275
-343459,SCHLUMBERGER,2/14/2021,MWD/LWD,21824.0,26309.0,24276
-343459,SCHLUMBERGER,2/23/2021,MWD/LWD,26309.0,28000.0,24277
-343459,SCHLUMBERGER,3/5/2021,MWD/LWD,28000.0,31670.0,24278
-342799,SCHLUMBERGER,1/12/2021,WIRELINE,27526.0,30823.0,24284
-342799,SCHLUMBERGER,1/13/2021,WIRELINE,27450.0,30823.0,24285
-345160,SCHLUMBERGER,3/27/2021,WIRELINE,12935.0,15400.0,-14964
-353159,SCHLUMBERGER,5/6/2021,WIRELINE,13553.0,15177.0,-14989
-345979,SCHLUMBERGER,3/24/2021,MWD/LWD,18101.0,18380.0,24336
-345979,SCHLUMBERGER,3/24/2021,MWD/LWD,18380.0,22465.0,24337
-359171,SCHLUMBERGER,5/31/2021,MUD,17760.0,21360.0,24355
-358319,SCHLUMBERGER,6/1/2021,MUD,6393.0,23228.0,-15029
-358319,SCHLUMBERGER,6/1/2021,WIRELINE,22614.0,22970.0,-15028
-358319,SCHLUMBERGER,6/1/2021,MWD/LWD,22182.0,23228.0,-15036
-362359,SCHLUMBERGER,6/27/2021,MWD/LWD,7496.0,9902.0,-15049
-365119,SCHLUMBERGER,7/13/2021,MWD/LWD,5684.0,7212.0,-15063
-365299,SCHLUMBERGER,7/17/2021,MWD/LWD,11955.0,14300.0,-15066
-365299,SCHLUMBERGER,7/17/2021,MUD,11955.0,14300.0,-15065
-365019,SCHLUMBERGER,7/21/2021,MWD/LWD,11400.0,12846.0,-15070
-365019,SCHLUMBERGER,7/21/2021,MUD,11400.0,12846.0,-15072
-281400,SCHLUMBERGER,12/19/2015,WIRELINE,21968.0,21974.0,-12685
-281292,SCHLUMBERGER,1/22/2016,MWD/LWD,10130.0,11196.0,-12681
-281292,SCHLUMBERGER,1/22/2016,MWD/LWD,10130.0,11291.0,-12682
-281292,SCHLUMBERGER,1/22/2016,MWD/LWD,10130.0,11342.0,-12683
-281292,SCHLUMBERGER,1/22/2016,MWD/LWD,10130.0,11216.0,-12684
-281292,SCHLUMBERGER,1/22/2016,MWD/LWD,10130.0,11154.0,-12677
-281292,SCHLUMBERGER,1/22/2016,MWD/LWD,10130.0,11312.0,-12678
-281292,SCHLUMBERGER,1/22/2016,MWD/LWD,10130.0,11308.0,-12679
-281292,SCHLUMBERGER,1/22/2016,MWD/LWD,10130.0,11250.0,-12680
74543,SCHLUMBERGER,8/15/2016,WIRELINE,15657.0,18149.0,22296
-289019,SCHLUMBERGER,8/21/2016,WIRELINE,14914.0,16512.0,-13049
-289019,SCHLUMBERGER,8/23/2016,WIRELINE,15345.0,16450.0,-13050
-16262,SCHLUMBERGER,1/4/2006,WIRELINE,10232.0,14617.0,-1787
-15020,SCHLUMBERGER,12/15/2005,WIRELINE,5550.0,15530.0,-1659
-15020,SCHLUMBERGER,12/14/2005,WIRELINE,17336.0,18840.0,-1657
-15020,SCHLUMBERGER,12/17/2005,WIRELINE,17336.0,19300.0,-1660
-15020,SCHLUMBERGER,12/15/2005,WIRELINE,70.0,17336.0,-1658
-15207,SCHLUMBERGER,12/11/2005,WIRELINE,5540.0,12588.0,-1674
-15207,SCHLUMBERGER,12/12/2005,WIRELINE,11142.0,12329.0,-1675
-15169,SCHLUMBERGER,12/5/2005,WIRELINE,22600.0,25930.0,-1666
-15169,SCHLUMBERGER,12/5/2005,WIRELINE,6003.0,23255.0,-1665
-15169,SCHLUMBERGER,12/6/2005,WIRELINE,23255.0,25900.0,-1667
-15169,SCHLUMBERGER,12/7/2005,WIRELINE,24196.0,25474.0,-1668
-15169,SCHLUMBERGER,12/8/2005,WIRELINE,23255.0,25600.0,-1669
-15169,SCHLUMBERGER,12/10/2005,WIRELINE,23592.0,25542.0,-1670
72134,SCHLUMBERGER,12/17/2005,MWD/LWD,17091.0,20667.0,15608
72217,SCHLUMBERGER,8/24/2005,MWD/LWD,9769.0,12026.0,15628
72217,SCHLUMBERGER,8/23/2005,MWD/LWD,10908.0,11620.0,15629
72217,SCHLUMBERGER,8/24/2005,MWD/LWD,11000.0,11979.0,15630
72217,SCHLUMBERGER,8/24/2005,MWD/LWD,7880.0,11979.0,15631
-15518,SCHLUMBERGER,12/14/2005,MWD/LWD,5000.0,18901.0,-1701
-15518,SCHLUMBERGER,12/14/2005,WIRELINE,12000.0,18882.0,-1706
-15214,SCHLUMBERGER,12/19/2005,WIRELINE,8013.0,8675.0,-1729
-15428,SCHLUMBERGER,12/18/2005,WIRELINE,17300.0,19000.0,-1694
-15501,SCHLUMBERGER,12/18/2005,MWD/LWD,3450.0,8715.0,-1703
-15313,SCHLUMBERGER,12/17/2005,MWD/LWD,2310.0,7634.0,-1690
-15313,SCHLUMBERGER,12/17/2005,MWD/LWD,2300.0,7725.0,-1689
-15668,SCHLUMBERGER,12/22/2005,WIRELINE,4010.0,11366.0,-1716
-15215,SCHLUMBERGER,12/17/2005,WIRELINE,6553.0,9450.0,-1677
-15407,SCHLUMBERGER,12/18/2005,WIRELINE,23988.0,28587.0,-1692
-15505,SCHLUMBERGER,12/11/2005,WIRELINE,23592.0,25542.0,-1698
-15660,SCHLUMBERGER,12/24/2005,WIRELINE,10204.0,15076.0,-1714
-15526,SCHLUMBERGER,12/22/2005,WIRELINE,15642.0,20414.0,-1719
-15526,SCHLUMBERGER,12/22/2005,WIRELINE,16367.0,20013.0,-1721
-13539,SCHLUMBERGER,11/16/2005,MWD/LWD,1037.0,7916.0,15651
72284,SCHLUMBERGER,,MWD/LWD,21435.0,24388.0,15652
72284,SCHLUMBERGER,,MWD/LWD,21435.0,24388.0,15653
72285,SCHLUMBERGER,,MWD/LWD,21435.0,24388.0,15655
72285,SCHLUMBERGER,,MWD/LWD,21435.0,24388.0,15656
72286,SCHLUMBERGER,,MWD/LWD,21435.0,24388.0,15658
72286,SCHLUMBERGER,,MWD/LWD,21435.0,24388.0,15659
-14626,SCHLUMBERGER,11/17/2005,MWD/LWD,6000.0,12043.0,15662
-13921,SCHLUMBERGER,11/24/2005,MWD/LWD,2345.0,7101.0,15676
-15557,SCHLUMBERGER,12/23/2005,WIRELINE,11674.0,14335.0,-1710
-15855,SCHLUMBERGER,12/31/2005,WIRELINE,9000.0,11558.0,-1737
-15855,SCHLUMBERGER,12/31/2005,WIRELINE,8500.0,9000.0,-1740
-15855,SCHLUMBERGER,12/31/2005,WIRELINE,3250.0,8500.0,-1741
-15985,SCHLUMBERGER,12/30/2005,MWD/LWD,8662.0,9118.0,-1756
-15972,SCHLUMBERGER,12/18/2005,WIRELINE,0.0,20587.0,-1766
-15451,SCHLUMBERGER,12/22/2005,WIRELINE,860.0,1300.0,-1735
-15451,SCHLUMBERGER,12/22/2005,WIRELINE,806.0,1300.0,-1742
-15753,SCHLUMBERGER,12/27/2005,WIRELINE,24265.0,27358.0,-1753
-16017,SCHLUMBERGER,12/28/2005,MWD/LWD,19427.0,22119.0,-1769
-16032,SCHLUMBERGER,12/28/2005,WIRELINE,815.0,1200.0,-1771
-16306,SCHLUMBERGER,1/3/2006,WIRELINE,13500.0,27228.0,-1791
-16290,SCHLUMBERGER,1/5/2006,WIRELINE,19900.0,20450.0,-1804
-16290,SCHLUMBERGER,1/6/2006,WIRELINE,20800.0,22530.0,-1806
-16290,SCHLUMBERGER,1/6/2006,WIRELINE,20667.0,22236.0,-1807
-16290,SCHLUMBERGER,1/5/2006,WIRELINE,19900.0,22530.0,-1805
-16290,SCHLUMBERGER,1/7/2006,WIRELINE,20668.0,22230.0,-1808
72443,SCHLUMBERGER,1/13/2006,WIRELINE,10194.0,12980.0,15754
-16514,SCHLUMBERGER,1/8/2006,WIRELINE,15040.0,16331.0,-1816
-12473,SCHLUMBERGER,8/21/2005,MWD/LWD,3840.0,16947.0,15773
-12473,SCHLUMBERGER,8/21/2005,MWD/LWD,11660.0,16947.0,15774
-12651,SCHLUMBERGER,9/13/2005,MWD/LWD,3840.0,11468.0,15775
-16383,SCHLUMBERGER,1/4/2006,MWD/LWD,6006.0,10182.0,15776
-14681,SCHLUMBERGER,12/3/2005,MWD/LWD,5335.0,25933.0,15777
-16509,SCHLUMBERGER,1/13/2006,WIRELINE,11182.0,13856.0,-1827
-16684,SCHLUMBERGER,1/10/2006,WIRELINE,7227.0,7233.0,-1830
-16680,SCHLUMBERGER,1/10/2006,WIRELINE,20700.0,28355.0,-1829
72321,SCHLUMBERGER,12/30/2005,MWD/LWD,4048.0,14375.0,15778
-16536,SCHLUMBERGER,1/8/2006,WIRELINE,13500.0,15641.0,-1822
-16536,SCHLUMBERGER,1/8/2006,WIRELINE,13500.0,14360.0,-1820
-16536,SCHLUMBERGER,1/8/2006,WIRELINE,14340.0,15638.0,-1821
-16721,SCHLUMBERGER,1/9/2006,WIRELINE,4428.0,7693.0,-1833
-16716,SCHLUMBERGER,1/9/2006,MWD/LWD,8662.0,9105.0,-1832
72073,SCHLUMBERGER,12/2/2005,MWD/LWD,4048.0,13139.0,15779
-15250,SCHLUMBERGER,12/17/2005,MWD/LWD,7500.0,16396.0,15780
-16702,SCHLUMBERGER,1/8/2006,WIRELINE,16402.0,18646.0,-1831
-16702,SCHLUMBERGER,1/12/2006,WIRELINE,14000.0,18708.0,-1847
-16702,SCHLUMBERGER,1/8/2006,MWD/LWD,16396.0,18640.0,-1849
-16623,SCHLUMBERGER,1/8/2006,WIRELINE,23050.0,24034.0,-1824
-16761,SCHLUMBERGER,1/12/2006,WIRELINE,11562.0,12309.0,-1842
-22851,SCHLUMBERGER,5/3/2006,WIRELINE,12705.0,13256.0,-2430
72213,SCHLUMBERGER,12/15/2005,WIRELINE,17228.0,19716.0,15792
-15773,SCHLUMBERGER,12/25/2005,MWD/LWD,11386.0,12058.0,15795
-16630,SCHLUMBERGER,1/20/2006,MWD/LWD,5236.0,8525.0,-1840
-16907,SCHLUMBERGER,1/20/2006,MWD/LWD,18480.0,20543.0,-1855
-16644,SCHLUMBERGER,1/13/2006,WIRELINE,24189.0,27804.0,-1823
72563,SCHLUMBERGER,1/15/2006,MWD/LWD,4013.0,4989.0,15801
72567,SCHLUMBERGER,1/17/2006,MWD/LWD,5700.0,8300.0,15802
-15821,SCHLUMBERGER,12/30/2005,MWD/LWD,12000.0,15733.0,15806
72122,SCHLUMBERGER,8/24/2005,MWD/LWD,14714.0,15704.0,15816
-17359,SCHLUMBERGER,1/28/2006,MWD/LWD,3770.0,7669.0,-1893
-16927,SCHLUMBERGER,1/25/2006,WIRELINE,2485.0,6480.0,-1907
-16927,SCHLUMBERGER,1/25/2006,WIRELINE,3000.0,6450.0,-1908
-17350,SCHLUMBERGER,1/23/2006,WIRELINE,3500.0,9800.0,-1903
-17295,SCHLUMBERGER,1/22/2006,WIRELINE,4442.0,8838.0,-1898
72070,SCHLUMBERGER,12/3/2005,WIRELINE,5726.0,7360.0,15824
-16290,SCHLUMBERGER,1/5/2006,MWD/LWD,4379.0,22500.0,15825
-15524,SCHLUMBERGER,12/19/2005,MWD/LWD,3542.0,12634.0,15831
-13778,SCHLUMBERGER,11/19/2005,WIRELINE,11962.0,13656.0,15832
72448,SCHLUMBERGER,1/6/2006,WIRELINE,17443.0,19958.0,15841
-17564,SCHLUMBERGER,1/29/2006,WIRELINE,4000.0,10600.0,-1914
72670,SCHLUMBERGER,2/1/2006,WIRELINE,6947.0,18143.0,15844
-17691,SCHLUMBERGER,2/4/2006,WIRELINE,11006.0,12994.0,-1920
-22706,SCHLUMBERGER,5/3/2006,WIRELINE,16343.0,22586.0,-2436
-17467,SCHLUMBERGER,1/31/2006,WIRELINE,0.0,12536.0,-1925
-17467,SCHLUMBERGER,2/1/2006,MWD/LWD,5155.0,12500.0,-1910
-17815,SCHLUMBERGER,2/6/2006,MWD/LWD,3130.0,31481.0,-1930
72710,SCHLUMBERGER,2/8/2006,WIRELINE,6947.0,18322.0,15858
-17508,SCHLUMBERGER,1/16/2006,WIRELINE,4031.0,9224.0,-1948
-18205,SCHLUMBERGER,2/18/2006,WIRELINE,4500.0,9931.0,-1971
-18194,SCHLUMBERGER,2/16/2006,MWD/LWD,1500.0,10450.0,-1968
-18218,SCHLUMBERGER,2/15/2006,WIRELINE,6000.0,11700.0,-1973
-14183,SCHLUMBERGER,11/17/2005,MWD/LWD,7283.0,28500.0,15868
72562,SCHLUMBERGER,1/14/2006,MWD/LWD,4013.0,5083.0,15869
-18248,SCHLUMBERGER,2/15/2006,WIRELINE,10300.0,12890.0,-1979
-18337,SCHLUMBERGER,2/12/2006,MWD/LWD,2285.0,4112.0,-1988
-18198,SCHLUMBERGER,2/17/2006,WIRELINE,10154.0,10856.0,-1980
-18291,SCHLUMBERGER,1/29/2006,MWD/LWD,7300.0,10300.0,-1981
-18363,SCHLUMBERGER,2/8/2006,MWD/LWD,7016.0,10298.0,-1990
-18396,SCHLUMBERGER,2/4/2006,MWD/LWD,7300.0,10302.0,-1991
-18435,SCHLUMBERGER,2/18/2006,WIRELINE,3600.0,20500.0,-1993
-18520,SCHLUMBERGER,2/25/2006,WIRELINE,12519.0,15984.0,-2000
-18646,SCHLUMBERGER,2/24/2006,WIRELINE,4250.0,12090.0,-2014
-18647,SCHLUMBERGER,2/19/2006,WIRELINE,28446.0,32880.0,-2007
-117967,SCHLUMBERGER,3/16/2009,WIRELINE,5000.0,7177.0,-7100
-118502,SCHLUMBERGER,2/6/2009,MWD/LWD,4320.0,27502.0,18314
-116500,SCHLUMBERGER,2/9/2009,WIRELINE,24881.0,27206.0,18316
-117036,SCHLUMBERGER,2/21/2009,MWD/LWD,29550.0,33277.0,18319
-118679,SCHLUMBERGER,3/21/2009,MWD/LWD,3766.0,4637.0,-7105
-118351,SCHLUMBERGER,1/11/2009,MWD/LWD,1200.0,9902.0,-7106
-118447,SCHLUMBERGER,3/9/2009,MWD/LWD,23975.0,26959.0,-7110
-118447,SCHLUMBERGER,3/9/2009,MWD/LWD,12050.0,22925.0,-7109
-118447,SCHLUMBERGER,3/9/2009,MWD/LWD,12050.0,26959.0,-7104
-118949,SCHLUMBERGER,2/28/2009,MWD/LWD,3036.0,14538.0,-7111
-118949,SCHLUMBERGER,2/28/2009,MWD/LWD,3036.0,14199.0,-7112
-116776,SCHLUMBERGER,2/18/2009,MWD/LWD,2409.0,5246.0,18325
-119135,SCHLUMBERGER,3/19/2009,MWD/LWD,8660.0,19710.0,-7132
-119135,SCHLUMBERGER,3/15/2009,WIRELINE,15925.0,18402.0,-7133
-119090,SCHLUMBERGER,3/23/2009,MWD/LWD,4637.0,7720.0,-7136
-119474,SCHLUMBERGER,2/26/2009,WIRELINE,12500.0,13020.0,-7141
-117800,SCHLUMBERGER,2/28/2009,MWD/LWD,3000.0,10236.0,18329
-119151,SCHLUMBERGER,2/20/2009,MWD/LWD,4748.0,28280.0,18331
-119151,SCHLUMBERGER,2/21/2009,WIRELINE,21422.0,28200.0,18333
-119151,SCHLUMBERGER,2/21/2009,WIRELINE,26198.0,28032.0,18334
-119660,SCHLUMBERGER,4/1/2009,MWD/LWD,7720.0,10500.0,-7144
-120124,SCHLUMBERGER,4/2/2009,MWD/LWD,6830.0,7831.0,-7150
-120398,SCHLUMBERGER,4/11/2009,MWD/LWD,10520.0,16250.0,-7152
-120650,SCHLUMBERGER,3/24/2009,WIRELINE,16969.0,19057.0,-7155
-121060,SCHLUMBERGER,4/13/2009,MWD/LWD,5203.0,6923.0,-7166
-120961,SCHLUMBERGER,4/18/2009,MWD/LWD,16520.0,20180.0,-7173
-120650,SCHLUMBERGER,3/24/2009,WIRELINE,16969.0,19057.0,18347
-120317,SCHLUMBERGER,4/8/2009,MWD/LWD,7896.0,9493.0,-7174
-117792,SCHLUMBERGER,3/1/2009,WIRELINE,23072.0,23131.0,18354
-121561,SCHLUMBERGER,4/25/2009,MWD/LWD,20180.0,20200.0,-7189
-121523,SCHLUMBERGER,4/24/2009,MWD/LWD,9576.0,11201.0,-7182
-122210,SCHLUMBERGER,3/24/2009,WIRELINE,10693.0,13058.0,-7198
-122935,SCHLUMBERGER,4/13/2009,MWD/LWD,26762.0,27738.0,-7216
-122594,SCHLUMBERGER,4/6/2009,MWD/LWD,25197.0,26075.0,-7208
-123068,SCHLUMBERGER,4/30/2009,MWD/LWD,20200.0,22895.0,-7217
-123221,SCHLUMBERGER,4/26/2009,WIRELINE,10500.0,19926.0,-7218
-123221,SCHLUMBERGER,4/27/2009,WIRELINE,11088.0,19320.0,-7219
-122852,SCHLUMBERGER,4/15/2009,WIRELINE,13092.0,14480.0,-7209
-120111,SCHLUMBERGER,3/21/2009,MWD/LWD,15100.0,15750.0,18385
-123332,SCHLUMBERGER,5/6/2009,MWD/LWD,22895.0,23530.0,-7221
-123945,SCHLUMBERGER,5/8/2009,WIRELINE,19936.0,24519.0,-7227
-124314,SCHLUMBERGER,5/16/2009,MWD/LWD,23530.0,25630.0,-7236
-124153,SCHLUMBERGER,4/20/2009,WIRELINE,13944.0,13944.0,-7229
-124267,SCHLUMBERGER,4/3/2009,WIRELINE,17000.0,21462.0,-7231
-124267,SCHLUMBERGER,4/3/2009,WIRELINE,21462.0,22774.0,-7232
-124267,SCHLUMBERGER,4/3/2009,WIRELINE,21462.0,22774.0,-7233
-124267,SCHLUMBERGER,4/4/2009,WIRELINE,21712.0,21780.0,-7234
-123944,SCHLUMBERGER,5/2/2009,MWD/LWD,11260.0,13118.0,-7225
-121617,SCHLUMBERGER,2/22/2009,MWD/LWD,5977.0,8120.0,18390
-124647,SCHLUMBERGER,5/16/2009,MWD/LWD,3805.0,5730.0,-7237
-124622,SCHLUMBERGER,4/6/2009,MWD/LWD,25197.0,26075.0,-7240
-124623,SCHLUMBERGER,4/18/2009,MWD/LWD,26762.0,28711.0,-7241
-123147,SCHLUMBERGER,4/30/2009,WIRELINE,8090.0,8098.0,18393
-123147,SCHLUMBERGER,4/29/2009,MWD/LWD,4800.0,8301.0,18394
-124988,SCHLUMBERGER,4/21/2009,WIRELINE,22269.0,27256.0,-7242
-125150,SCHLUMBERGER,5/21/2009,WIRELINE,12065.0,16923.0,-7247
-125150,SCHLUMBERGER,5/21/2009,WIRELINE,4230.0,16923.0,-7252
-125139,SCHLUMBERGER,5/23/2009,MWD/LWD,4899.0,8406.0,-7246
-124678,SCHLUMBERGER,5/16/2009,WIRELINE,24400.0,24996.0,-7239
-124411,SCHLUMBERGER,5/23/2009,MWD/LWD,6618.0,13919.0,-7243
-124411,SCHLUMBERGER,5/23/2009,MWD/LWD,1007.0,13919.0,-7244
-125625,SCHLUMBERGER,5/21/2009,MWD/LWD,7018.0,32212.0,-7259
-125625,SCHLUMBERGER,5/22/2009,WIRELINE,29441.0,31321.0,-7262
-125625,SCHLUMBERGER,5/21/2009,MWD/LWD,28682.0,32212.0,-7261
-125086,SCHLUMBERGER,5/23/2009,MWD/LWD,25630.0,29217.0,-7248
-125273,SCHLUMBERGER,5/18/2009,WIRELINE,3800.0,5728.0,-7249
-124996,SCHLUMBERGER,5/9/2009,MWD/LWD,13134.0,16070.0,-7254
-124153,SCHLUMBERGER,4/20/2009,WIRELINE,12264.0,12604.0,18399
-124153,SCHLUMBERGER,4/20/2009,WIRELINE,13730.0,14240.0,18400
-125863,SCHLUMBERGER,5/24/2009,MWD/LWD,25593.0,27400.0,-7267
-125890,SCHLUMBERGER,5/26/2009,MWD/LWD,29217.0,29321.0,-7268
-125143,SCHLUMBERGER,5/13/2009,WIRELINE,10675.0,11900.0,18407
-123147,SCHLUMBERGER,4/29/2009,MWD/LWD,6650.0,8301.0,18411
-122132,SCHLUMBERGER,12/20/2008,MWD/LWD,9364.0,10892.0,18412
-122132,SCHLUMBERGER,12/27/2008,MWD/LWD,11906.0,14705.0,18413
-122132,SCHLUMBERGER,1/3/2009,MWD/LWD,14705.0,15690.0,18414
-122132,SCHLUMBERGER,1/10/2009,MWD/LWD,17072.0,17463.0,18415
-122132,SCHLUMBERGER,1/17/2009,MWD/LWD,17463.0,22652.0,18416
-122132,SCHLUMBERGER,2/7/2009,MWD/LWD,22652.0,23848.0,18417
-122132,SCHLUMBERGER,2/14/2009,MWD/LWD,24060.0,25197.0,18418
-126728,SCHLUMBERGER,5/31/2009,WIRELINE,23518.0,29265.0,-7278
-127407,SCHLUMBERGER,5/20/2009,MWD/LWD,3645.0,7870.0,-7285
-127271,SCHLUMBERGER,4/29/2009,WIRELINE,22090.0,28112.0,-7286
-127762,SCHLUMBERGER,6/13/2009,MWD/LWD,29321.0,31624.0,-7287
-125275,SCHLUMBERGER,10/2/2008,MWD/LWD,1100.0,19990.0,18426
-125275,SCHLUMBERGER,4/28/2009,WIRELINE,9384.0,28304.0,18427
-125275,SCHLUMBERGER,4/28/2009,WIRELINE,22858.0,27722.0,18428
-125683,SCHLUMBERGER,5/7/2009,MWD/LWD,19904.0,27477.0,18432
-125683,SCHLUMBERGER,5/10/2009,WIRELINE,19904.0,27477.0,18433
-128308,SCHLUMBERGER,6/8/2009,MWD/LWD,5654.0,8022.0,-7298
-127786,SCHLUMBERGER,6/7/2009,WIRELINE,29410.0,31282.0,-7295
-127786,SCHLUMBERGER,6/7/2009,WIRELINE,27318.0,31320.0,-7294
-127786,SCHLUMBERGER,6/9/2009,WIRELINE,28080.0,31290.0,-7296
-127786,SCHLUMBERGER,6/11/2009,WIRELINE,28066.0,31290.0,-7297
-128217,SCHLUMBERGER,6/10/2009,WIRELINE,23835.0,27019.0,-7290
-128217,SCHLUMBERGER,6/12/2009,WIRELINE,25240.0,26466.0,-7291
-128645,SCHLUMBERGER,4/7/2009,WIRELINE,21460.0,22170.0,18434
-128784,SCHLUMBERGER,6/13/2009,WIRELINE,16900.0,20060.0,-7305
-128784,SCHLUMBERGER,6/13/2009,WIRELINE,16902.0,19902.0,-7306
-129160,SCHLUMBERGER,6/8/2009,MWD/LWD,5450.0,22645.0,-7308
-129160,SCHLUMBERGER,6/13/2009,WIRELINE,17937.0,22645.0,-7310
-129334,SCHLUMBERGER,6/14/2009,MWD/LWD,31624.0,31716.0,-7318
-121915,SCHLUMBERGER,,MWD/LWD,2350.0,13690.0,18442
-121915,SCHLUMBERGER,4/14/2009,MWD/LWD,13712.0,22250.0,18443
-128404,SCHLUMBERGER,6/18/2009,WIRELINE,10432.0,10465.0,-7321
-128074,SCHLUMBERGER,5/22/2009,MWD/LWD,26150.0,32230.0,18452
-130189,SCHLUMBERGER,6/14/2009,MWD/LWD,5655.0,8341.0,-7343
-130381,SCHLUMBERGER,6/22/2009,MWD/LWD,4995.0,8700.0,-7346
-129403,SCHLUMBERGER,5/22/2009,MWD/LWD,1591.0,18846.0,18460
-131383,SCHLUMBERGER,7/1/2009,WIRELINE,20199.0,20453.0,-7349
-131383,SCHLUMBERGER,6/28/2009,MWD/LWD,12984.0,20442.0,-7348
-131383,SCHLUMBERGER,7/1/2009,WIRELINE,18399.0,20527.0,-7351
-132103,SCHLUMBERGER,6/29/2009,MWD/LWD,16070.0,17478.0,-7361
