SN_APD,H2S_DESIGNATION,H2S_ACTVTN_PLAN_TVD,GEO_MARKER_NAME,TOP_MD
-24520,Absent,,M1L3,22083
-24520,Absent,,M2U,22317
-24520,Absent,,M2L,23043
-24520,Absent,,M3U1,23849
-24520,Absent,,M3U2,24006
-24520,Absent,,M3L,24198
-24520,Absent,,M4,24804
-24520,Absent,,M5,25173
-24520,Absent,,M6U1,25610
-24520,Absent,,M6M,25917
-24520,Absent,,M6L1,26338
-24520,Absent,,M6L2,26648
-24520,Absent,,M7U1,26999
-24520,Absent,,M7U2,27311
-24520,Absent,,M7U3,27480
-24520,Absent,,M8U,27845
-24520,Absent,,M8L1,28629
-24520,Absent,,M8L2,28728
-24520,Absent,,M9U,29557
-24520,Absent,,M9L,29743
-24520,Absent,,M10U,29852
-24520,Absent,,M10L1,30025
-24527,Absent,,TOS,6984
-24527,Absent,,BOS,24877
-24527,Absent,,EO100_Early_Oligo_ChronoStrat_Top,25309
-24527,Absent,,LE100_Late_Eocene_ChronoStrat_Top,25979
-24527,Absent,,EE100_E_Eocene_ChronoStrat_Top,26279
-24527,Absent,,EE67_E_Eocene_ChronoStrat_Top,26529
-24527,Absent,,EE67_E_Eocene_Sand_Top,26619
-24541,Absent,,M66,12225
-21551,Absent,,ED,9124
-21602,Absent,,Disc 12,21060
-21602,Absent,,Uvig 3,22321
-21551,Absent,,EE,9795
-21551,Absent,,EF,10353
-21551,Absent,,EG,10703
-21599,Known,24512.0,Norphlet,24722
-21602,Absent,,Kris K,20369
-18404,Unknown,,H10,6715
-21551,Absent,,EK,11733
-21551,Absent,,EM,12871
-18404,Unknown,,H20,7056
-18404,Unknown,,H30,7377
-18404,Unknown,,H40,7583
-18404,Unknown,,H50,8031
-18404,Unknown,,H60,8310
-21602,Absent,,Tex W,22776
-21851,Absent,,Top of Salt,6771
-21851,Absent,,Base of Salt,28507
-21851,Absent,,Top Yegua,30815
-21697,Absent,,E0,14160
-21697,Absent,,F1,15420
-21697,Absent,,J1,22383
-21835,Absent,,B-2 Sand,19173
-21835,Absent,,B-4 Sand,19703
-21835,Absent,,B-6U Sand,20529
-21835,Absent,,B-6L Sand,20673
-21851,Absent,,Top Wilcox 1,31459
-21851,Absent,,Top Wilcox 2,32059
-21851,Absent,,Top Wilcox 3,32641
-21851,Absent,,Top Midway Shale,33125
-21878,Absent,,Top of Salt,6974
-21878,Absent,,Base of Salt,28507
-21878,Absent,,Top Yegua,30815
-21878,Absent,,Top Wilcox 1,31459
-21878,Absent,,Top Wilcox 2,32059
-21878,Absent,,Top Wilcox 3,32641
-21878,Absent,,Top Midway Shale,33125
-21883,Absent,,Q1,16867
-21883,Absent,,R1,17400
-21883,Absent,,R1_misc,17653
-21883,Absent,,T1,17795
-21883,Absent,,T2A,17999
-21883,Absent,,T2,18086
-23589,Absent,,LL25 Sand,8955
-23589,Absent,,OO10 Sand,11662
-23595,Absent,,Top of Salt,5188
-18404,Unknown,,P60.1,9058
-18404,Unknown,,P60.2,9484
-18404,Unknown,,P42.1,10215
-18404,Unknown,,M104.1,10348
-18404,Unknown,,M104.2,10704
-18404,Unknown,,M104.3,10884
-18404,Unknown,,M92.1,11800
-18404,Unknown,,M92.2,11933
-18404,Unknown,,M92.3,12035
-18404,Unknown,,M92.4,12173
-18404,Unknown,,M92.5,12273
-18404,Unknown,,M92.6,12390
-18404,Unknown,,M92.7,12533
-18404,Unknown,,M92.8,12588
-18404,Unknown,,M92.9,12895
-18404,Unknown,,M82.1,13167
-18404,Unknown,,M75.1,13684
-18404,Unknown,,M75.2,13840
-18404,Unknown,,M75.3,14631
-18404,Unknown,,M75.4,14731
-18404,Unknown,,M68.1,15149
-18404,Unknown,,M65.1,16473
-18404,Unknown,,M65.2,16713
-18404,Unknown,,M65.3,17183
-18404,Unknown,,M57.1,17510
-18404,Unknown,,M57.2,17897
-18404,Unknown,,M57.3,18223
-18404,Unknown,,M55.1,18650
-18404,Unknown,,O90-M1,19695
-23595,Absent,,Base of Salt,9518
-18404,Unknown,,M2,20490
-18404,Unknown,,S1,20846
-23595,Absent,,K Sand,13634
-23595,Absent,,M2 Sand,14229
-18404,Unknown,,S2,21086
-18404,Unknown,,S3,21226
-23595,Absent,,M56A Sand,17829
-23595,Absent,,M56B Sand,18217
-18404,Unknown,,S4,21595
-18404,Unknown,,S5,22244
-23595,Absent,,M56C Sand,18790
-23596,Absent,,Mud Line,6392
-18404,Unknown,,S6,23105
-18404,Unknown,,S7,23451
-23596,Absent,,M72,16207
-23596,Absent,,BH0.5,19604
-18404,Unknown,,S8,24125
-18404,Unknown,,S9,24884
-23596,Absent,,BH1.0,19897
-23596,Absent,,Gr1.0,20107
-23596,Absent,,Pink 4.3 Upper,20635
-20737,Absent,,Orange Sand,10668
-20737,Absent,,Blue Sand,11182
-20737,Absent,,Sub Blue Sand,11356
-20737,Absent,,Red Sand,11623
-20740,Absent,,JN Sand,9950
-20740,Absent,,KS Sand,10290
-20740,Absent,,LA Sand,10480
-18037,Absent,,Top of Salt,6482
-18690,Absent,,Inclusion 0,10143
-18055,Absent,,Top of Salt,6482
-18025,Absent,,Top of Salt,6671
-18025,Absent,,Base of Salt,26861
-18025,Absent,,Oligocene,28163
-18025,Absent,,UW,29026
-18025,Absent,,Eocene,29043
-18025,Absent,,EOB,29345
-18025,Absent,,UW1,29420
-18025,Absent,,UW2,30361
-18025,Absent,,UW3,30629
-18025,Absent,,LW A,31051
-18025,Absent,,LW D,31175
-18025,Absent,,LW B,31325
-18025,Absent,,Cretaceous,31755
-18025,Absent,,LW C,31980
-18025,Absent,,LW E,32778
-18037,Absent,,Base of Salt,20339
-18037,Absent,,UM3 Sand,20904
-17998,Absent,,EC Sand,8230
-18055,Absent,,Base of Salt,20339
-18055,Absent,,UM3 Sand,20904
-17810,Absent,,Base of Salt,11359
-17810,Absent,,Miocene 9.0 SB,13098
-17810,Absent,,Miocene 10.3 SB,13959
-17810,Absent,,Miocene 11.8 SB,15278
-17810,Absent,,Miocene 13.2,17022
-17810,Absent,,Miocene 14.3 SB,18090
-17810,Absent,,Miocene 15.6 SB,18831
-17810,Absent,,Oligocene,19409
-17814,Absent,,NPM4 SAND,21740
-17806,Known,26064.0,Water Bottom,7375
-17806,Known,26064.0,HC Zone ,17973
-17806,Known,26064.0,Base Miocene,19813
-17806,Known,26064.0,Top Cretaceous,19976
-17806,Known,26064.0,Sligo,24177
-17806,Known,26064.0,Cotton Valley,26318
-17806,Known,26064.0,Basal Smackover Lime,27632
-17806,Known,26064.0,Norphlet,27851
-17806,Known,26064.0,Top Salt,29133
-17810,Absent,,Top of Salt,5923
-17814,Absent,,Wilcox,29552
-18060,Absent,,M55,22409
-18690,Absent,,Suture 1,11233
-18130,Absent,,Sand 30 (Pink 6.5L),22471
-18130,Absent,,Sand 31 (Pink 6.5LL),22587
-18130,Absent,,Stray sand (Below BH8),22931
-18134,Absent,,Top of Salt,8374
-18066,Absent,,Top of Salt,17652
-18066,Absent,,Base of Salt,17708
-18066,Absent,,Disc B Structure,18016
-18134,Absent,,Base of Salt / Top of Miocene,22246
-18130,Absent,,Sand 33 (M54),23082
-18130,Absent,,Sand 34 (Stringer abover L2U),23246
-18134,Absent,,Oligocene,27574
-18690,Absent,,Inclusion 1,13803
-18130,Absent,,Sand 35 (Brown_L2U),23269
-18130,Absent,,Sand 36 (Brown_L2L),23391
-18130,Absent,,Sand 37 (Brown_L3U),23646
-18130,Absent,,Sand 38 (Brown_L3L),23793
-18130,Absent,,Sand 39 (Brown_L4),24189
-18130,Absent,,Sand 40_1 (Brown L5),24435
-18130,Absent,,Sand 40_2 (Brown L5),24469
-18130,Absent,,Sand 40_3 (Brown L5),24498
-18130,Absent,,Sand 41 (Peach A),24874
-18130,Absent,,Stray sand (Below Pc A),25268
-18130,Absent,,Sand 43 (Peach C),25775
-18130,Absent,,Sand 44 (Peach D),25997
-18130,Absent,,Sand 45 (Peach E),26155
-18687,Absent,,WATER BOTTOM,6724
-18134,Absent,,Eocene,29192
-18134,Absent,,Wilcox 1,29657
-18687,Absent,,TOP SALT,7837
-18687,Absent,,BASE OF SALT,24389
-18134,Absent,,Wilcox 2,30597
-18685,Absent,,G-20 Sand,12865
-18687,Absent,,OLIGOCENE,26082
-18687,Absent,,UPPER WILCOX,27669
-18690,Absent,,Suture 2,17268
-18690,Absent,,Inclusion 2,18583
-18690,Absent,,Inclusion 3,20263
-18687,Absent,,LOWER WILCOX,28931
-18687,Absent,,CRETACEOUS,31649
-18690,Absent,,Top of Salt,6883
-18690,Absent,,Inclusion 4,20983
-18690,Absent,,Inclusion 5,21458
-18690,Absent,,Inclusion 6,21783
-18690,Absent,,Inclusion 6a,22025
-18690,Absent,,Base of Salt,22187
-18690,Absent,,Umio Sand 1- Top,23500
-18690,Absent,,Umio Sand 2 - Top,23738
-18690,Absent,,FD A - Top,24432
-18690,Absent,,FD E - Top,24702
-18690,Absent,,Fault F1_crestal,25699
-18690,Absent,,Cmio20 ,25851
-18690,Absent,,Cmio30,26176
-18690,Absent,,Cmio40,26598
-18690,Absent,,Cmio50,26766
-18690,Absent,,Cmio60,26945
-18690,Absent,,Cmio70,27514
-18690,Absent,,OS Sand,28581
-18690,Absent,,Gff10,28744
-18690,Absent,,Gff20,29145
-18690,Absent,,Gff30,29849
-18690,Absent,,Gff40,30390
-18690,Absent,,Gff50,30770
-18690,Absent,,Sh10,31203
-18690,Absent,,Sh20,31745
-18690,Absent,,Sh30,31972
-18493,Known,23936.0,Top Camden Hill Sands,13921
-18493,Known,23936.0,Base Camden Hill Sands,14843
-18493,Known,23936.0,Base Miocene,17626
-18493,Known,23936.0,Top Cretaceous,18104
-18493,Known,23936.0,Sligo,20753
-18493,Known,23936.0,Cotton Valley,23716
-18493,Known,23936.0,Haynesville,25040
-18493,Known,23936.0,Smackover Formation,25699
-18493,Known,23936.0,Smackover Limestone ,26342
-18493,Known,23936.0,Norphlet,26727
-18692,Absent,,Top of Salt,5806
-18692,Absent,,Base of Salt,21013
-18692,Absent,,MM7 Stray,24883
-18692,Absent,,M15B,26227
-18699,Absent,,Mudline,6349
-18695,Absent,,Basal Nebraskan Sand,10505
-18699,Absent,,Sand 1,6984
-18696,Known,25710.0,WATER BOTTOM,7372
-18696,Known,25710.0,Base Miocene,18202
-18696,Known,25710.0,CRETACEOUS,19554
-18699,Absent,,Sand 2,7872
-18699,Absent,,Sand 3,8216
-18696,Known,25710.0,Sligo,22092
-18696,Known,25710.0,Cotton Valley,25896
-18699,Absent,,Sand 4,8948
-18699,Absent,,Sand 5,9035
-18696,Known,25710.0,Haynsville,26838
-18696,Known,25710.0,Base SMKOV,27210
-18699,Absent,,Sand 6,9189
-18699,Absent,,Sand 7,9411
-18696,Known,25710.0,Norphlet,27450
-18696,Known,25710.0,Salt,28789
-18699,Absent,,Sand 50C,22710
-18699,Absent,,Sand 51 (BH8),22926
-18699,Absent,,Sand 52 (M54),23051
-18699,Absent,,Sand 8,9550
-18699,Absent,,Sand 9,9954
-18699,Absent,,Sand 10,10819
-18699,Absent,,Sand 11 (M110),11605
-18699,Absent,,Sand 12,12173
-18699,Absent,,Sand 13,12717
-18699,Absent,,Sand 14,13176
-18699,Absent,,Sand 15,13615
-18699,Absent,,Sand 16,13952
-18699,Absent,,Sand 17,14436
-18699,Absent,,Sand 18,15301
-18699,Absent,,Sand 19,15555
-18699,Absent,,Sand 20,16428
-18699,Absent,,Sand 21,16684
-18699,Absent,,Sand 22 (M72),16756
-18699,Absent,,Sand 23,16815
-18699,Absent,,Sand 24,17222
-18699,Absent,,Sand 25,17492
-18699,Absent,,Sand 26,17608
-18699,Absent,,Sand 27,18012
-18699,Absent,,Sand 28,18145
-18699,Absent,,Sand 29,18266
-18699,Absent,,Sand 30,18324
-18699,Absent,,Sand 31,18414
-18699,Absent,,Sand 32,18664
-18699,Absent,,Sand 33,18766
-18699,Absent,,Sand 34 (M60),19045
-18699,Absent,,Sand 35,20577
-18699,Absent,,Sand 36A (BH 0.5),20609
-18245,Absent,0.0,C3,12231
-17174,Absent,,Top Salt Finger 1,12170
-17174,Absent,,Base Salt Finger 1,12280
-17174,Absent,,Top Salt Finger 2,13495
-17174,Absent,,Base Salt Finger 2,14711
-17174,Absent,,PPU,16521
-17174,Absent,,PMU,16680
-17174,Absent,,M71_Sd,17398
-17174,Absent,,M70_Sd,17618
-17174,Absent,,M68_Sd,17829
-17174,Absent,,M66_Sd,18012
-17174,Absent,,M58_Sd,18571
-17174,Absent,,M55_Lam_T,18930
-17174,Absent,,M55_Sd_T,18989
-17174,Absent,,M55_Ish_T,19145
-17174,Absent,,M54_Sd_T,19290
-17174,Absent,,M54_Lam_T,19481
-18245,Absent,0.0,C4,13934
-18245,Absent,0.0,C10,14755
-18245,Absent,0.0,D1,15790
-18245,Absent,0.0,D2,15907
-18245,Absent,0.0,D4,16070
-18245,Absent,0.0,D8 Sd/Marl,16278
-18245,Absent,0.0,D8.5,16328
-18245,Absent,0.0,D8.8,16427
-18245,Absent,0.0,E0 Marl,16804
-18245,Absent,0.0,E2,16901
-18245,Absent,0.0,E4,16993
-18245,Absent,0.0,E4.5,17088
-17174,Absent,,M53_Sd_T,19582
-18245,Absent,0.0,E4 Marl,17216
-18232,Absent,,Top of Salt,8374
-18232,Absent,,Base of Salt / Top of Miocene,22220
-18232,Absent,,Oligocene,27557
-18232,Absent,,Eocene,29174
-18232,Absent,,Wilcox 1,29640
-18232,Absent,,Wilcox 2,30581
-18245,Absent,0.0,A2,7154
-18246,Absent,,19000' Sand,20058
-18246,Absent,,19700' Sand,20863
-18246,Absent,,20000' Sand,21432
-18246,Absent,,21000' Sand,21921
-18301,Absent,,Base Of Salt,28611
-18224,Absent,,M0B Sand,27592
-18224,Absent,,M2 Sand,28378
-18301,Absent,,Blue Fault,29304
-18301,Absent,,Miocene 15.6,30018
-18224,Absent,,M3 Sand,29148
-18224,Absent,,M5 Sand,29900
-18247,Absent,,Top of Salt,11811
-18247,Absent,,Base of Salt,16352
-18247,Absent,,AA,16401
-18247,Absent,,B1,17206
-18247,Absent,,B2,17286
-18247,Absent,,C,17651
-18247,Absent,,D1,19930
-18247,Absent,,D2,20375
-18247,Absent,,Base D2,20980
-18301,Absent,,Top of Salt,6917
-18301,Absent,,Miocene 15.9,30494
-18301,Absent,,Miocene 18.0,31469
-18301,Absent,,Orange Fault,33452
-18301,Absent,,Oligocene,33807
-18301,Absent,,Magenta Fault,34466
-18759,Known,,Pleistocene 3.0,9960
-18759,Known,,Miocene 9.0,16507
-18759,Known,,Pleistocene 1.2,9397
-18759,Known,,Mid Miocene 12.2,20476
-18759,Known,,Mid Miocene HC Sand,22283
-18759,Known,,Top Miocene Green Sands,23249
-18759,Known,,Miocene 13.2 (Top Pink),23778
-18759,Known,,Fault 2a,24389
-18759,Known,,Fault 2b,24654
-18759,Known,,Oligocene,24889
-18759,Known,,Cretaceous,25880
-18759,Known,,Fault 3,26095
-18759,Known,,Tithonian (Cotton Valley),27145
-18759,Known,,Haynesville,27885
-18759,Known,,Smackover,28415
-18759,Known,,Norphlet,28625
-18759,Known,,Louann,30583
-18762,Absent,,Top of Salt,7054
-18762,Absent,,Base of Salt,10704
-18762,Absent,,PS70 Sand,13630
-18762,Absent,,PS68 Sand,13882
-18762,Absent,,M102,17755
-18762,Absent,,M84,18083
-18762,Absent,,N-Sand,18960
-18762,Absent,,O-Sand,19213
-18762,Absent,,P-Sand,19798
-18762,Absent,,Q-Sand,19885
-18762,Absent,,R-Sand,20064
-18762,Absent,,S-Sand,20395
-18762,Absent,,S2-Sand,20740
-18762,Absent,,V Sand,21001
-18762,Absent,,M54,21278
-18762,Absent,,V2 Sand,21764
-18762,Absent,,V4 Sand,22037
-18762,Absent,,M20-CC,22531
-18762,Absent,,M20-DD,22786
-18762,Absent,,M20-EE,22997
-18762,Absent,,M20-FF,23094
-18762,Absent,,M20-GG,23394
-18792,Known,,Pleistocene 1.2,9397
-18792,Known,,Pleistocene 3.0,9960
-18792,Known,,Miocene 9.0,16507
-18792,Known,,Mid Miocene 12.2,20476
-18792,Known,,Mid Miocene HC Sand,22283
-18558,Absent,,Base of Salt,19525
-18558,Absent,,Base of Salt 2,20022
-18558,Absent,,Miocene,20662
-18558,Absent,,Oligocene,24923
-18558,Absent,,Eocene,26584
-18558,Absent,,Wilcox 1,27094
-18558,Absent,,Wilcox 2,28014
-18802,Absent,,G Sand,15641
-18802,Absent,,G-0 Sand,16363
-18792,Known,,Top Miocene Green Sands,23249
-18792,Known,,Miocene 13.2 (Top Pink),23778
-18792,Known,,Fault 2a,24389
-18792,Known,,Fault 2b,24654
-18792,Known,,Oligocene,24889
-18802,Absent,,G1A,16638
-18802,Absent,,G1A lower,16806
-18802,Absent,,G2,16982
-18806,Absent,,Base of Salt,22208
-18792,Known,,Cretaceous,25880
-18792,Known,,Fault 3,26095
-18792,Known,,Tithonian (Cotton Valley),27145
-18792,Known,,Haynesville,27885
-18806,Absent,,M3A Sand,22888
-18806,Absent,,M3B Sand,23848
-18792,Known,,Smackover,28415
-18792,Known,,Norphlet,28625
-18792,Known,,Louann,30583
-18806,Absent,,M5 Sand,24928
-18806,Absent,,M6A Sand,25528
-18806,Absent,,M6B Sand,25953
-18558,Absent,,Top of Salt,8370
-18806,Absent,,M6C Sand,26613
-18806,Absent,,M7A Sand,27798
-18806,Absent,,M7B Sand,28363
-18806,Absent,,M7C Sand,28453
-18806,Absent,,M7D Sand,29848
-18806,Absent,,M7E Sand,29938
-18806,Absent,,M8 Sand,30753
-18806,Absent,,M9 Sand,31828
-18806,Absent,,M10A Sand,32293
-18806,Absent,,M10B Sand,32853
-18806,Absent,,M10C Sand,33303
-18806,Absent,,Oligocene Top,35578
-18812,Absent,,Top of Salt,9982
-18812,Absent,,Bottom of Salt,21725
-18812,Absent,,Sand 1,22394
-18812,Absent,,Sand 2,24124
-18214,Absent,,Mudline,6351
-18214,Absent,,Sand 1,12144
-18214,Absent,,Sand 2,12722
-18214,Absent,,Sand 3,12800
-18214,Absent,,Sand 4,13446
-18214,Absent,,Sand 5,13670
-18214,Absent,,Sand 6 (M81),15120
-18214,Absent,,Sand 7,15590
-18214,Absent,,Sand 8,16418
-18214,Absent,,Sand 9,16687
-18214,Absent,,Sand 10,16737
-18214,Absent,,Sand 11 (M72),16782
-18214,Absent,,Sand 12,17107
-18214,Absent,,Sand 13,17711
-18214,Absent,,Sand 14,17840
-18214,Absent,,Sand 15,17884
-18214,Absent,,Sand 16,17980
-18214,Absent,,Sand 17,18064
-18214,Absent,,Sand 18,18668
-18214,Absent,,Sand 19,18965
-18214,Absent,,Sand 20,19009
-18214,Absent,,Sand 21 (LM57B/BH05),20381
-18214,Absent,,Sand 22,20789
-18214,Absent,,Sand 23 (LM57C-BH1),20929
-18214,Absent,,Sand 24,21075
-18214,Absent,,Sand 25,21282
-18214,Absent,,Sand 26,21321
-18214,Absent,,Sand 27 (Pink_4.3U),21654
-18214,Absent,,Sand 28 (Pink_4.3L),21862
-18214,Absent,,Sand 29 (Pink 5.0L),22185
-18214,Absent,,Sand 30 (Pink 6.5L),22471
-18214,Absent,,Sand 31 (Pink 6.5LL),22587
-18214,Absent,,Stray sand (Below BH8),22931
-18214,Absent,,Sand 33 (M54),23082
-18214,Absent,,Sand 34 (Stringer abover L2U),23246
-21973,Known,23677.0,Top Smackover Massive,24592
-21973,Known,23677.0,Top Norphlet,24860
-21974,Absent,,BUL Sand,10924
-22047,Known,23677.0,White Ash Sands,16082
-22047,Known,23677.0,Base Miocene,17107
-22047,Known,23677.0,Top Cretaceous,17517
-22047,Known,23677.0,Top Sligo,19370
-22047,Known,23677.0,Top Hosston,20677
-22047,Known,23677.0,Top Knowles,21475
-22047,Known,23677.0,Top Cotton Valley,21724
-22047,Known,23677.0,Top Haynesville,23095
-22047,Known,23677.0,Top Smackover Formation,23951
-22047,Known,23677.0,Top Smackover Limestone,24445
-22047,Known,23677.0,Top Smackover Massive,24592
-22047,Known,23677.0,Top Norphlet,24860
-22565,Absent,,BUL Sand,10047
-22565,Absent,,TEX L Sand,12154
-22565,Absent,,TEX O Sand,12648
-22980,Absent,,Top of Salt,8574
-22980,Absent,,Base of Salt,13163
-22980,Absent,,Pleistocene 0.7,14486
-22980,Absent,,Pleistocene 1.0,15593
-22980,Absent,,Pleistocene 1.0b,15736
-22980,Absent,,Pleistocene 1.4,17039
-22980,Absent,,Pleistocene 1.5,17607
-22980,Absent,,Pleistocene 1.7,18010
-22297,Absent,,D1,16845
-22980,Absent,,Teal,20219
-22980,Absent,,Orange,21060
-22980,Absent,,Maize,21421
-22980,Absent,,Brown,21776
-22980,Absent,,Green,22587
-22980,Absent,,Pink,23074
-22980,Absent,,Purple,23420
-22980,Absent,,Gray,23562
-22980,Absent,,Maroon,23796
-23148,Absent,,K0,18127
-23407,Absent,,D-2 K5 Sand,13073
-23086,Absent,,BUL 1 ,11679
-23148,Absent,,E0,12019
-23029,Absent,,Fault,6687
-23029,Absent,,Top of Salt,7956
-23029,Absent,,Base of Salt,23593
-23029,Absent,,M1,24057
-23029,Absent,,M2,25202
-23029,Absent,,M4.3,27982
-23881,Absent,,Fault 2,4456
-23881,Absent,,Fault 3,4660
-23881,Absent,,Fault 4,6669
-23881,Absent,,Top of Salt,7089
-23881,Absent,,Tar Zone (1),20989
-23881,Absent,,Tar Zone (2),21020
-23881,Absent,,Base of Salt,21048
-23881,Absent,,Tar Zone (3),21470
-23881,Absent,,Tar Zone (4),21770
-23881,Absent,,Miocene M55 Upper,22288
-23881,Absent,,Miocene M55 Deep,22788
-23881,Absent,,17.0 Potential Fault,23748
-23881,Absent,,Miocene M20,24018
-23412,Absent,,Top of Salt,10347
-23412,Absent,,Base of Salt,19785
-23412,Absent,,UM 3 Sand,20520
-23412,Absent,,UM 2 Sand,22943
-23412,Absent,,M3 Sand,24587
-23412,Absent,,UM1 Sand,25485
-23412,Absent,,UM0 Sand,26220
-23412,Absent,,MM1 Sand,27035
-23412,Absent,,M9 Sand,27235
-23412,Absent,,M9.5 Sand,27944
-23412,Absent,,M10U Sand,29031
-23412,Absent,,M10 Sand,29480
-23412,Absent,,M13 Sand,30057
-23862,Absent,,Top of Salt,7252
-23862,Absent,,Base of Salt,10506
-23862,Absent,,N Sand,18457
-23862,Absent,,BB Sand,21906
-23862,Absent,,CC Sand,21977
-23862,Absent,,DD Sand,22235
-23862,Absent,,EE Sand,22433
-23862,Absent,,FF Sand,22530
-23862,Absent,,GG Sand,22740
-23881,Absent,,Fault 1,4207
-24035,Absent,,Aluminum,24101
-24049,Absent,,J Sand,22800
-24049,Absent,,K Sand,23137
-24049,Absent,,L Sand,24327
-24049,Absent,,N1 Sand,25260
-24049,Absent,,N2 Sand,25901
-24049,Absent,,P2 Sand,26441
-24049,Absent,,Q4 Sand (Target),27636
-24049,Absent,,Q6 Sand (Target),27782
-24049,Absent,,Q8 Sand (Target),27904
-24049,Absent,,Q10 Sand ,27968
-24049,Absent,,Q14 Sand,28325
-24930,Absent,,M4,19657
-24930,Absent,,02,21257
-21437,Absent,,3850 Sand,5044
-21437,Absent,,6600 Sand,9200
-21437,Absent,,7800 Sand,11985
-21437,Absent,,7900 Sand,12314
-21532,Known,,C3,12582
-21532,Known,,C10,14124
-21532,Known,,D0,14341
-21532,Known,,D1,15488
-21532,Known,,D2,15642
-21532,Known,,D4,15785
-21532,Known,,D8,16132
-21532,Known,,D10,16609
-21532,Known,,E1,17412
-21532,Known,,E2,17554
-21536,Absent,,Shallow Fault,9413
-21536,Absent,,F2,11435
-21536,Absent,,F/G Marl,11552
-21536,Absent,,Stray Sand,11994
-21536,Absent,,I Sand,12101
-21536,Absent,,J1 Sand,12332
-21536,Absent,,J2 Sand,12426
-21536,Absent,,J3 Sand,12521
-21536,Absent,,J4 ,12780
-21536,Absent,,K1 Sand,12907
-21536,Absent,,K2 Sand,13018
-21537,Absent,,MC 684 A Sand,18760
-21537,Absent,,MC 684 B Sand,21275
-21545,Known,,J4A Sand,15257
-21545,Known,,L3 Sand,16849
-21592,Absent,,Frio 22,10698
-21592,Absent,,WM12,17360
-21592,Absent,,WM30,19800
-21592,Absent,,WM50,21720
-21625,Known,,J4A Sand,15257
-21625,Known,,L3 Sand,16849
-21712,Absent,,"20,000' Sand",22732
-21713,Absent,,Top of Salt,8561
-21594,Absent,,Kris K,20369
-21594,Absent,,Disc 12,21060
-21594,Absent,,Uvig 3,22321
-21594,Absent,,Tex W,22776
-21241,Absent,,Top Salt,10795
-21241,Absent,,Base Salt,18419
-21241,Absent,,MPU,19041
-21241,Absent,,N,20406
-21241,Absent,,LV ,21132
-21241,Absent,,O ,21393
-21241,Absent,,S ,22117
-21241,Absent,,V ,22928
-21241,Absent,,LAM,23623
-21241,Absent,,LV,24036
-21241,Absent,,CC,24700
-21241,Absent,,DD ,24964
-21241,Absent,,EE,25165
-21241,Absent,,FF,25260
-21667,Absent,,Top of Salt,8561
-21667,Absent,,Base of Salt,13114
-21667,Absent,,Pleistocene 1.0,15703
-21713,Absent,,Base of Salt,13114
-21713,Absent,,Pleistocene 1.0,15703
-21667,Absent,,Pleistocene 1.0b,15864
-21667,Absent,,Pleistocene 1.5,17679
-21713,Absent,,Pleistocene 1.0b,15864
-21689,Absent,,Top Salt,9797
-21689,Absent,,Base Salt,24276
-21241,Absent,,GG ,25494
-21689,Absent,,Top Lower Miocene,25494
-21619,Absent,,BUL Sand,11314
-21689,Absent,,Top Oligocene,27957
-21689,Absent,,Top Lower Eocene,30249
-21689,Absent,,Top Upper Paleocene,31110
-21689,Absent,,Top Cretaceous,34820
-21712,Absent,,"17,000' Sand",18800
-21713,Absent,,Pleistocene 1.5,17679
-21713,Absent,,Pleistocene 1.7,18115
-21713,Absent,,Stray HC Sand,22004
-21713,Absent,,Pink,22239
-21667,Absent,,Pleistocene 1.7,18115
-21667,Absent,,Stray HC Sand,22004
-21667,Absent,,Pink,22239
-21667,Absent,,Purple,22372
-21667,Absent,,Gray,22428
-21667,Absent,,Maroon,22545
-21669,Absent,,Kris K,20369
-21669,Absent,,Disc 12,21060
-21669,Absent,,Uvig 3,22321
-21669,Absent,,Tex W,22776
-21689,Absent,,Top Pleistocene,7652
-21713,Absent,,Purple,22372
-21713,Absent,,Gray,22428
-21713,Absent,,Maroon,22545
-22213,Absent,,MP-3 Sand,17152
-22213,Absent,,LP-1 Sand,17464
-22158,Unknown,,H10,6717
-22158,Unknown,,H20,7060
-22158,Unknown,,H30,7380
-22158,Unknown,,H40,7590
-22158,Unknown,,H60,8321
-23596,Absent,,Pink 4.3 Lower,20782
-23596,Absent,,Pink 5.0 Lower,21120
-23596,Absent,,Pink 6.5 Lower,21383
-23596,Absent,,Pink 6.5 Lower Lower,21546
-23596,Absent,,M54B,22033
-23596,Absent,,Brown 2.0 Lower,22290
-23596,Absent,,Brown 3.0 Upper,22502
-23596,Absent,,Brown 3.0 Lower,22721
-24518,Absent,,Brown,25197
-24518,Absent,,Unprognosed Sand,25507
-24518,Absent,,Green,26590
-24518,Absent,,Red,27246
