SN_APD,DRIVE_SIZE,DRIVE_DEPTH,Y_COORD_LOC,X_COORD_LOC,N_S_CODE,N_S_DISTANCE,E_W_CODE,E_W_DISTANCE,LATITUDE,LONGITUDE,SN_BOREHOLE_FK
-24015,38.0,2931.0,10012074.01,1873060.991,S,1194,W,3941,27.588775,-92.28153417,
-24034,38.0,2931.0,10014823.107,1876111.556,S,3943,W,6992,27.59629028,-92.27206389,
-24034,38.0,2931.0,10012074.01,1873060.991,S,1194,W,3941,27.588775,-92.28153417,
-24042,36.0,6693.0,10229815.993,1165389.217,N,2824,E,6771,28.18184333,-88.47495333,
-24042,36.0,6693.0,10228274.985,1168728.03,N,4365,E,3432,28.17771583,-88.46453139,
-24088,36.0,5169.0,10248131.731,1056972.138,N,348,E,4308,28.228175,-88.81231194,
-24044,38.0,3608.0,10160942.03,833434.956,S,7502,E,6085,27.977535,-89.50063583,
-24088,36.0,5169.0,10253404.523,1052310.202,S,4925,W,6870,28.24248324,-88.82703404,
-24119,24.0,387.0,492464.893,3421837.705,N,6495,E,6438,29.11330861,-94.54589139,
-24119,24.0,387.0,498665.111,3421390.067,N,295,E,6886,29.13039639,-94.54655306,
-24120,38.0,4494.0,10196735.012,976906.96,N,4225,E,5173,28.08332389,-89.05818333,
-24120,38.0,4494.0,10197227.978,977516.035,N,3732,E,4564,28.08470778,-89.05632083,
-24150,36.0,5301.0,9862782.444,2515100.699,N,5538,E,3459,27.15399889,-90.30982472,
-24153,38.0,4732.0,9675261.371,1139757.258,N,2979,E,723,26.65545861,-94.5333,
-24153,38.0,4732.0,9673715.272,1139755.358,N,4525,E,725,26.65120495,-94.53324898,
-24179,30.0,431.0,183103.562,2544928.411,N,3257,E,4394,29.15901389,-89.62613889,
-24179,30.0,431.0,181333.885,2547408.1,N,5027,E,1914,29.15404606,-89.61845445,
-24188,36.0,5301.0,9859203.687,2521821.462,S,6724,W,3261,27.14376361,-90.28941056,
-24184,38.0,4732.0,9675261.371,1139757.258,N,2979,E,723,26.65545861,-94.5333,
-24184,38.0,4732.0,9673715.272,1139755.358,N,4525,E,725,26.65120495,-94.53324898,
-24188,36.0,5301.0,9862782.444,2515100.699,N,5538,E,3459,27.15399889,-90.30982472,
-24190,36.0,7329.0,10272900.003,1252788.996,N,7260,W,1429,28.30301889,-88.20496417,
-24190,36.0,7329.0,10274645.166,1253902.262,N,5515,W,2542,28.30785016,-88.20155808,
-18441,26.0,625.0,-153094.719,2066484.551,N,1456,W,4085,28.24555944,-91.1269275,
-18441,26.0,625.0,-152149.781,2064680.0,N,511,W,2280,28.24816623,-91.1325247,
-18447,20.0,404.0,35358.716,1881501.919,N,2557,W,1679,28.76336889,-91.70310583,
-18447,20.0,404.0,34476.265,1883637.709,N,3439,W,3815,28.76096113,-91.69643243,
-18454,36.0,187.0,69666.113,2267491.59,N,5632,W,3046,28.85555222,-90.49785889,
-18454,36.0,187.0,70678.842,2268194.019,N,4619,W,3748,28.85832289,-90.4956419,
-18466,38.0,7538.0,10386575.487,1314395.295,N,4465,E,325,28.6172975,-88.01647167,
-18466,38.0,7538.0,10387189.001,1311357.424,N,3851,E,3363,28.61891389,-88.02595833,
-18467,24.0,607.0,-158544.23,1612039.73,N,3870,E,5826,28.22513667,-92.53756167,
-18467,24.0,607.0,-157252.577,1614388.542,N,2578,E,3478,28.22875533,-92.53031337,
-20242,30.0,670.0,248367.667,2895800.077,N,212,E,5050,29.31943444,-88.52223972,
-20242,30.0,670.0,249286.0,2890299.636,S,706,W,4200,29.32232901,-88.53942344,
-20253,36.0,3226.0,10002873.407,1821572.695,S,7833,E,27,27.56418972,-92.44066472,
-20253,36.0,3226.0,9996292.368,1820660.397,S,1252,E,940,27.5460921,-92.4435727,
-20254,36.0,5312.0,9862818.758,2515158.95,N,5501,E,3401,27.15409528,-90.30964333,
-20254,36.0,5312.0,9862818.758,2515158.95,N,5501,E,3401,27.15409528,-90.30964333,
-20402,28.0,549.0,-168463.517,1934950.56,N,3399,E,4961,28.2033125,-91.53519972,
-20402,28.0,549.0,-168844.839,1934069.356,N,3780,E,5842,28.20225983,-91.53793222,
-20403,36.0,2788.0,10052010.175,2279965.569,N,6390,E,994,27.68642083,-91.02334833,
-20403,36.0,2788.0,10051622.331,2274593.953,N,6778,E,6366,27.6855901,-91.03996148,
-20453,36.0,6014.0,10227521.026,1069317.994,N,5119,E,7802,28.17199361,-88.77304194,
-20453,36.0,6014.0,10227521.026,1069317.994,N,5119,E,7802,28.17199361,-88.77304194,
-20499,36.0,2886.0,10441434.516,1054967.829,S,2875,E,6312,28.75968167,-88.82767194,
-20499,36.0,2886.0,10440346.0,1052675.002,S,1786,W,7235,28.75659136,-88.83477439,
-20858,38.0,5128.0,10089751.957,1038008.035,N,328,E,7432,27.79181167,-88.86367917,
-20858,38.0,5128.0,10086390.965,1034912.025,N,3689,W,5312,27.78243861,-88.87309472,
-25556,36.0,4569.0,9954972.936,2545115.326,S,7453,E,5125,27.40559944,-90.21127444,
-25556,36.0,4569.0,9953201.141,2546527.574,S,5681,E,3712,27.4006424,-90.2070479,
-25630,36.0,6423.0,10234365.984,1162407.029,S,1726,W,6087,28.19425861,-88.48438333,
-25630,36.0,6423.0,10233164.122,1158620.139,S,524,W,2300,28.19082472,-88.49609361,
-25849,36.0,3997.0,10013210.865,2579946.061,S,2331,E,1974,27.5634675,-90.09982556,
-25849,36.0,3997.0,10012394.887,2578543.136,S,1515,E,3377,27.56131528,-90.10421056,
-25788,36.0,1832.0,10227467.144,726729.493,N,5173,E,1911,28.15395556,-89.83577778,
-25788,36.0,1832.0,10227516.11,726563.767,N,5124,E,2076,28.15407948,-89.83629517,
-20408,36.0,719.0,-207981.839,2113101.475,N,497,W,3901,28.09434833,-90.98272417,
-19467,36.0,4720.0,10186287.626,988738.498,S,1168,W,6658,28.05514028,-89.02096333,
-19467,36.0,4720.0,10186716.999,992528.0,S,1597,E,5392,28.05649346,-89.00923933,
-19265,36.0,3990.0,9974145.52,2427689.972,N,5054,W,4170,27.46508056,-90.5718,
-20408,36.0,719.0,-205607.187,2109953.64,S,1878,W,754,28.1009028,-90.99246035,
-19481,36.0,3938.0,9980012.093,2431884.388,S,812,E,7476,27.48098361,-90.55851694,
-19481,36.0,3938.0,9978540.003,2431914.002,N,660,E,7446,27.47693474,-90.55851493,
-20452,28.0,605.0,-167370.96,1936365.378,N,2306,E,3546,28.20632306,-91.530815,
-20704,36.0,7521.0,9577151.906,2175076.046,N,6048,W,4996,26.38438861,-91.36643083,
-20705,38.0,2998.0,10018355.707,1874696.989,S,7476,W,5577,27.60603333,-92.27636861,
-20705,38.0,2998.0,10012204.121,1872919.011,S,1324,W,3799,27.58913528,-92.28197028,
-20923,36.0,7521.0,9583006.845,2180218.998,N,193,E,5701,26.40031611,-91.35049361,
-20923,36.0,7521.0,9577151.906,2175076.046,N,6048,W,4996,26.38438861,-91.36643083,
-20943,38.0,4799.0,10229703.399,1003065.139,N,2937,W,5145,28.17517778,-88.97874694,
-20943,38.0,4799.0,10228686.045,1009772.978,N,3954,E,3987,28.17267944,-88.95788056,
-20944,24.0,450.0,3071.138,1760264.512,N,6950,E,5182,28.67296155,-92.08076118,
-20944,24.0,450.0,772.138,1757224.512,S,5509,W,6536,28.66658519,-92.09019143,
-21057,36.0,5307.0,9865758.571,2520815.595,N,2561,W,2256,27.16184194,-90.29206639,
-21057,36.0,5307.0,9862897.535,2515222.958,N,5422,E,3337,27.15430806,-90.30944145,
-21267,36.0,323.0,268273.894,1791168.753,S,7366,E,3794,29.40275167,-91.98914472,
-21267,36.0,323.0,270364.087,1790154.663,N,5302,E,4808,29.40848363,-91.99236704,
-21307,36.0,6397.0,10228618.281,1166171.818,N,4022,E,5988,28.178575,-88.47247889,
-18173,36.0,9038.0,9509582.945,1065460.66,S,5583,W,4181,26.1970475,-94.75384583,
-18173,36.0,9038.0,9505944.344,1062836.093,S,1944,W,1556,26.18693973,-94.76169817,
-18358,36.0,4426.0,9922553.88,2369624.534,S,6714,E,6375,27.32622389,-90.75364639,
-18358,36.0,4426.0,9925968.425,2375707.364,N,5712,E,293,27.33531056,-90.73472889,
-18370,36.0,5030.0,9891580.268,2239315.644,S,7420,W,5876,27.24690833,-91.15628889,
-18370,36.0,5030.0,9886646.906,2243862.645,S,2487,E,5417,27.23315417,-91.14252222,
-18373,20.0,528.0,-109360.472,1300027.681,N,1377,E,2876,28.34769889,-93.50876417,
-18373,20.0,528.0,-108890.391,1302299.425,N,907,E,604,28.34910951,-93.50173319,
-18374,20.0,371.0,172705.352,2529305.537,S,7187,W,884,29.13105306,-89.67554778,
-18374,20.0,371.0,176013.356,2530420.041,N,10347,W,1998,29.1401046,-89.67190743,
-18375,30.0,574.0,-87954.381,1581439.228,N,5213,W,5512,28.4182875,-92.63502667,
-18375,30.0,574.0,-90778.411,1587642.666,S,4864,E,15465,28.41071556,-92.61563778,
-18392,36.0,1733.0,10082704.638,1969082.957,N,7375,W,4923,27.78125194,-91.9832275,
-18392,36.0,1733.0,10083489.965,1969278.452,N,6590,W,5118,27.78340815,-91.98260268,
-18403,38.0,7538.0,10386589.216,1314146.186,N,4451,E,574,28.61732944,-88.01724861,
-18403,38.0,7538.0,10387189.001,1311357.424,N,3851,E,3363,28.61891389,-88.02595833,
-18404,36.0,6735.0,10335012.391,1222150.588,S,7332,W,2471,28.47300167,-88.3022725,
-18404,36.0,6735.0,10332504.953,1224657.97,S,4825,W,4978,28.46617889,-88.29438333,
-18406,38.0,6798.0,9651975.156,2364376.938,S,5415,W,4217,26.58239889,-90.78441056,
-18406,38.0,6798.0,9647253.987,2358451.974,S,694,E,1708,26.56969583,-90.80278028,
-19284,38.0,4153.0,10229757.326,970337.501,N,2883,W,4098,28.17382028,-89.08030389,
-19284,38.0,4153.0,10224100.129,965970.137,S,7300,E,270,28.15805793,-89.09355238,
-19286,38.0,7026.0,9497640.036,1925361.972,N,6360,E,7118,26.17224722,-92.13092389,
-19286,38.0,7026.0,9501564.827,1930520.551,N,2435,E,1959,26.1829525,-92.11511028,
-20077,24.0,460.0,69478.665,2270829.592,N,5819,E,4750,28.85496944,-90.48743778,
-20077,24.0,460.0,73954.665,2269989.793,N,1343,W,5544,28.86729444,-90.48995778,
-20085,36.0,6975.0,10299879.957,1244949.964,S,3880,E,6410,28.37701972,-88.2301825,
-19987,36.0,5723.0,9775682.306,2449511.487,S,2402,E,5689,26.91824611,-90.51666833,
-20093,36.0,6975.0,10299879.957,1244949.964,S,3880,E,6410,28.37701972,-88.2301825,
-20093,36.0,6975.0,10299879.957,1244949.964,S,3880,E,6410,28.37701972,-88.2301825,
-20105,24.0,625.0,78987.043,3664468.979,S,7707,E,1407,27.94963222,-93.84380694,
-20105,24.0,625.0,81421.001,3668341.809,N,5699,W,2466,27.95584943,-93.83149228,
-20118,36.0,5756.0,10149881.959,1052380.985,N,3558,W,6941,27.95777917,-88.8219975,
-20118,36.0,5756.0,10149881.959,1052380.985,N,3558,W,6941,27.95777917,-88.8219975,
-20144,36.0,6397.0,10228618.281,1166171.818,N,4022,E,5988,28.178575,-88.47247889,
-20144,36.0,6397.0,10233119.2,1158618.78,S,479,W,2299,28.19070111,-88.49609611,
-20171,36.0,6233.0,10429106.701,1277937.846,S,6387,E,5102,28.73339333,-88.13137806,
-20171,36.0,6233.0,10428926.053,1280413.308,S,6206,E,2627,28.73296083,-88.1236475,
-20177,36.0,7377.0,9510142.937,2158104.376,S,6143,W,3864,26.20061194,-91.42076861,
-20177,36.0,7377.0,9512743.178,2150608.274,N,7097,E,3632,26.20801528,-91.44353389,
-20192,38.0,7588.0,10386685.192,1319588.018,N,4355,W,4868,28.61771972,-88.00028667,
-20192,38.0,7588.0,10388989.854,1320614.295,N,2050,W,5894,28.62408333,-87.99714722,
-20198,36.0,3159.0,10050234.883,2251129.147,S,7675,W,1849,27.68278139,-91.11251667,
-20198,36.0,3159.0,10053131.931,2250597.269,N,5268,W,1317,27.69077142,-91.11402285,
-20212,36.0,6975.0,10342663.754,1253331.488,N,856,W,1971,28.49494417,-88.20544806,
-20212,36.0,6975.0,10337394.046,1253519.956,N,6126,W,2160,28.48045333,-88.20469667,
-20217,36.0,6233.0,10428909.649,1278889.909,S,6190,E,4150,28.73287611,-88.12840111,
-20217,36.0,6233.0,10428926.036,1280413.198,S,6206,E,2627,28.73296078,-88.12364784,
-20222,38.0,4846.0,10229123.826,1009057.914,N,3516,E,4702,28.17385156,-88.96012142,
-20223,36.0,7307.0,10367078.593,1286754.108,S,7719,W,3714,28.56299028,-88.10207944,
-20223,36.0,7307.0,10366202.362,1285411.563,S,6842,W,2372,28.56054583,-88.10623722,
-20224,24.0,392.0,73417.49,2271268.464,N,1880,E,4312,28.86579139,-90.48597611,
-20224,24.0,392.0,73956.524,2269981.51,N,1341,W,5535,28.86729972,-90.48998361,
-18149,36.0,4792.0,9925974.124,2158313.469,N,5706,W,4073,27.34458222,-91.4042175,
-18149,36.0,4792.0,9920799.026,2159701.957,S,4959,W,5462,27.3302975,-91.400145,
-18151,36.0,4468.0,9963596.054,2563032.163,S,236,E,3048,27.42818472,-90.15549306,
-18151,36.0,4468.0,9968807.006,2561665.022,S,5447,E,4415,27.44259278,-90.15933694,
-18152,36.0,3001.0,10009934.688,1828994.985,N,945,W,7395,27.58352583,-92.41764611,
-18152,36.0,3001.0,10004813.822,1836068.432,N,6066,E,1372,27.56934167,-92.39588056,
-18156,20.0,404.0,34668.02,1884461.012,N,3247,W,4638,28.76149556,-91.69386528,
-18156,20.0,404.0,34475.301,1883643.718,N,3440,W,3821,28.76095853,-91.69641367,
-18166,36.0,820.0,-137999.671,2362408.293,N,6685,E,1720,28.2823325,-90.20778667,
-18166,36.0,820.0,-137999.671,2362408.293,N,6685,E,1720,28.2823325,-90.20778667,
-18167,30.0,501.0,-79195.22,2300687.01,N,6913,E,4409,28.44553361,-90.39797694,
-18167,30.0,501.0,-74282.559,2300896.101,N,2000,E,4200,28.45903612,-90.3972017,
-18168,36.0,3001.0,10009934.688,1828994.985,N,945,W,7395,27.58352583,-92.41764611,
-18168,36.0,3001.0,10004813.822,1836068.432,N,6066,E,1372,27.56934167,-92.39588056,
-18169,30.0,1961.0,10238180.782,2612555.55,S,5541,E,1044,28.17951972,-89.98218083,
-18169,30.0,1961.0,10231488.012,2623632.007,N,1152,E,5808,28.16036833,-89.94835806,
-18170,36.0,6620.0,10229376.979,1160080.935,N,3263,W,3761,28.18045722,-88.49141417,
-18170,36.0,6620.0,10223082.092,1162327.124,S,6282,W,6007,28.16321806,-88.48420278,
-18415,36.0,9888.0,9616383.968,2367252.149,S,1504,W,7092,26.48438111,-90.77750389,
-18415,36.0,9888.0,9605591.707,2369587.499,S,6552,E,6413,26.45458944,-90.77093944,
-18417,26.0,550.0,-60419.498,1921439.05,S,3155,E,3450,28.50030278,-91.577845,
-18417,26.0,550.0,-56852.418,1917156.048,S,6722,W,7289,28.510085,-91.59120028,
-18423,36.0,6917.0,10296288.984,1239207.026,S,289,W,3687,28.36697917,-88.24792806,
-18423,36.0,6917.0,10296288.984,1239207.026,S,289,W,3687,28.36697917,-88.24792806,
-18424,36.0,3069.0,10476765.984,1138085.985,S,6526,E,2394,28.86011306,-88.56973417,
-18424,36.0,3069.0,10477208.027,1142460.008,S,6968,W,1980,28.86148722,-88.55608806,
-18445,36.0,8085.0,9486997.001,1022884.244,N,1163,E,6716,26.13327472,-94.88266861,
-18445,36.0,8085.0,9485499.039,1017886.044,N,2661,W,4126,26.12895417,-94.89783333,
-18459,36.0,5849.0,10473936.782,1302063.687,S,3697,W,3184,28.85732278,-88.05733056,
-18459,36.0,5849.0,10474530.947,1306204.331,S,4291,W,7324,28.85905806,-88.04440944,
-18448,36.0,4140.0,9993510.701,2592482.036,N,1529,E,5278,27.50851472,-90.06261111,
-18448,36.0,4140.0,9989655.089,2593274.33,N,5385,E,4486,27.49786711,-90.06045106,
-18460,30.0,585.0,-85906.302,1589410.297,N,5022,E,13698,28.424165,-92.61031028,
-18460,30.0,585.0,-90778.698,1587650.169,S,4864,E,15458,28.410715,-92.61561444,
-18474,38.0,6798.0,9651975.156,2364376.938,S,5415,W,4217,26.58239889,-90.78441056,
-18474,38.0,6798.0,9647253.987,2358451.974,S,694,E,1708,26.56969583,-90.80278028,
-18475,36.0,4140.0,9993510.701,2592482.036,N,1529,E,5278,27.50851472,-90.06261111,
-18987,36.0,3225.0,9995517.011,1828875.984,S,477,W,7276,27.54385472,-92.41822278,
-19001,36.0,4746.0,9922398.314,2436674.529,S,6558,E,2685,27.32232389,-90.5472525,
-19001,36.0,4746.0,9921999.001,2440510.999,S,6159,W,1151,27.32101816,-90.53546797,
-19024,36.0,8085.0,9493527.178,1020669.624,S,5367,W,6910,26.15115,-94.88970667,
-19024,36.0,8085.0,9485630.207,1017758.179,N,2530,W,3998,26.12930986,-94.8982288,
-19027,36.0,7478.0,10305011.091,1291999.622,N,6829,E,6880,28.39237778,-88.08399111,
-19027,36.0,7478.0,10306103.041,1293933.018,N,5737,E,4947,28.39542944,-88.07800722,
-19028,36.0,4746.0,9922398.314,2436674.529,S,6558,E,2685,27.32232389,-90.5472525,
-19028,36.0,4746.0,9921999.001,2440510.999,S,6159,W,1151,27.32101816,-90.53546797,
-19029,30.0,1117.0,10204004.34,2547637.405,S,3044,E,2603,28.08988778,-90.1859575,
-19029,30.0,1117.0,10207923.0,2542351.001,S,6963,E,7889,28.10099272,-90.2020595,
-19037,38.0,7674.0,10302890.047,1318679.997,S,6890,W,3960,28.38717778,-88.00093944,
-19037,38.0,7674.0,10302890.047,1318679.997,S,6890,W,3960,28.38717778,-88.00093944,
-19052,26.0,438.0,77308.16,2272052.778,S,2010,E,3527,28.87647389,-90.48343611,
-19052,26.0,438.0,76047.643,2275034.611,S,750,E,545,28.8729466,-90.47415069,
-19070,36.0,7478.0,10305011.091,1291999.622,N,6829,E,6880,28.39237778,-88.08399111,
-19070,36.0,7478.0,10306103.041,1293933.018,N,5737,E,4947,28.39542944,-88.07800722,
-19071,38.0,3991.0,10240655.019,951501.312,N,7825,W,1101,28.20288417,-89.13934583,
-19071,38.0,3991.0,10231201.018,958289.02,N,1439,W,7889,28.17721667,-89.11776667,
-19083,30.0,1966.0,10238153.0,2609751.0,S,5513,E,3849,28.17963496,-89.99087932,
-19083,30.0,1966.0,10231493.0,2623637.0,N,1147,E,5803,28.16038169,-89.94834219,
-19104,38.0,4366.0,10170067.184,942840.932,S,787,E,7559,28.00837139,-89.16232722,
-19104,38.0,4366.0,10170067.184,942840.932,S,787,E,7559,28.00837139,-89.16232722,
-19106,38.0,4364.0,10170123.834,942882.195,S,844,E,7518,28.00852917,-89.1622025,
-19106,38.0,4364.0,10170123.834,942882.195,S,844,E,7518,28.00852917,-89.1622025,
-19115,36.0,7356.0,9509838.095,2149916.179,S,5838,E,4324,26.20004528,-91.44575083,
-19115,36.0,7356.0,9512422.991,2150764.948,N,7417,E,3475,26.20712917,-91.44306778,
-19116,36.0,2282.0,10498780.881,1132353.267,N,3139,W,7713,28.92044889,-88.58856417,
-19116,36.0,2282.0,10497621.03,1132140.64,N,4299,W,7501,28.91725123,-88.58918014,
-19117,38.0,3536.0,10227280.457,913384.454,N,5360,E,5336,28.16421056,-89.2568675,
-19117,38.0,3536.0,10225573.585,919031.104,N,7066,W,311,28.15980526,-89.23925233,
-19121,36.0,5534.0,9854280.332,2506038.756,S,1800,W,3319,27.13115806,-90.33822528,
-19121,36.0,5534.0,9854280.332,2506038.756,S,1800,W,3319,27.13115806,-90.33822528,
-19123,36.0,5115.0,9890429.607,2348891.715,S,6270,W,4572,27.2388968,-90.81920301,
-19132,36.0,7356.0,9509838.095,2149916.179,S,5838,E,4324,26.20004528,-91.44575083,
-19132,36.0,7356.0,9512422.991,2150764.948,N,7417,E,3475,26.20712917,-91.44306778,
-19146,26.0,438.0,77308.16,2272052.778,S,2010,E,3527,28.87647389,-90.48343611,
-19146,26.0,438.0,76047.643,2275034.611,S,750,E,545,28.8729466,-90.47415069,
-21406,36.0,4696.0,9918042.108,2373386.589,S,2202,E,2613,27.31363083,-90.74231583,
-21406,36.0,4696.0,9919028.025,2370016.021,S,3188,E,5984,27.31650917,-90.75263667,
-21420,26.0,200.0,143759.27,2388942.729,S,2498,W,3715,29.05630111,-90.1160882,
-21542,36.0,4130.0,10223217.264,964145.03,S,6417,E,2095,28.15554361,-89.09916722,
-21420,26.0,200.0,147534.945,2387944.999,S,6274,W,2717,29.0667125,-90.11908528,
-21542,36.0,4130.0,10224061.493,965949.495,S,7261,E,291,28.15795071,-89.09361435,
-21424,38.0,8381.0,9468141.011,1021067.954,N,4179,W,7308,26.08133167,-94.88737028,
-21424,38.0,8381.0,9472678.951,1015940.039,S,359,W,2180,26.09360972,-94.90319194,
-21543,36.0,3175.0,10052702.91,2248570.063,N,5697,E,710,27.68967667,-91.12030611,
-21543,36.0,3175.0,10053311.106,2250723.393,N,5089,W,1443,27.69125889,-91.11362472,
-21545,30.0,745.0,62564.004,2576944.044,S,1256,W,2816,28.8262325,-89.53179056,
-21545,30.0,745.0,64363.912,2568587.714,S,3056,W,4910,28.83153998,-89.55779242,
-21577,36.0,4632.0,9847742.501,2485949.467,N,4737,E,931,27.11434194,-90.40036333,
-21577,36.0,4632.0,9849067.446,2485543.459,N,3413,E,1337,27.1180075,-90.40152639,
-21615,36.0,6830.0,9896405.896,2611744.755,N,3594,E,1855,27.24039222,-90.01043167,
-21615,36.0,6830.0,9890554.895,2610856.771,S,6395,E,2743,27.22437088,-90.01359116,
-21970,36.0,6735.0,10335012.391,1222150.588,S,7332,W,2471,28.47300167,-88.3022725,
-21970,36.0,6735.0,10332380.038,1224657.961,S,4700,W,4978,28.46583528,-88.29437917,
-23895,30.0,431.0,183103.562,2544928.411,N,3257,E,4394,29.15901389,-89.62613889,
-23729,38.0,3536.0,10225610.765,919102.563,N,7029,W,383,28.15991111,-89.23903278,
-22065,36.0,4882.0,9796530.939,1890967.437,S,7411,W,6007,26.995375,-92.23033833,
-22065,36.0,4882.0,9796530.939,1890967.437,S,7411,W,6007,26.995375,-92.23033833,
-22122,38.0,9938.0,9491587.591,1051320.2,S,3428,W,5880,26.14701,-94.79620417,
-23895,30.0,431.0,181333.885,2547408.1,N,5027,E,1914,29.15404606,-89.61845445,
-23952,38.0,3604.0,10243339.136,945502.711,N,5141,E,4897,28.20997194,-89.15811139,
-23952,38.0,3604.0,10237612.272,939393.808,S,4972,W,4834,28.19392507,-89.17675264,
-23994,36.0,4852.0,9881744.423,2520970.299,N,2416,W,2410,27.20577583,-90.29052889,
-23994,36.0,4852.0,9875648.915,2528251.617,S,7329,E,6148,27.18858556,-90.26855333,
-23995,36.0,6840.0,9891517.861,2611116.094,S,7358,E,2484,27.22700028,-90.01272333,
-23995,36.0,6840.0,9890390.829,2610780.458,S,6231,E,2820,27.223925,-90.01383778,
-24068,36.0,3717.0,10055526.518,2517643.882,N,2873,E,916,27.68366167,-90.28909611,
-24068,36.0,3717.0,10054098.961,2518254.972,N,4301,E,305,27.67970083,-90.28730639,
-24069,38.0,2931.0,10014823.107,1876111.556,S,3943,W,6992,27.59629028,-92.27206389,
-24069,38.0,2931.0,10012074.01,1873060.991,S,1194,W,3941,27.588775,-92.28153417,
-24074,36.0,6028.0,10244831.674,1076105.064,N,3648,E,1015,28.21987361,-88.75275556,
-24074,36.0,6028.0,10240695.0,1080887.001,N,7785,W,3767,28.20868611,-88.73772423,
-24080,36.0,6693.0,10229815.993,1165389.217,N,2824,E,6771,28.18184333,-88.47495333,
-24080,36.0,6693.0,10228274.985,1168728.03,N,4365,E,3432,28.17771583,-88.46453139,
-24095,36.0,6838.0,9897483.191,2602757.988,N,2517,W,4998,27.24394056,-90.03798278,
-24095,36.0,6838.0,9890613.679,2610728.693,S,6454,E,2871,27.22454083,-90.01398056,
-25008,38.0,4594.0,10170639.042,976011.973,S,1359,E,6068,28.01152278,-89.05959,
-25008,38.0,4594.0,10171251.998,976168.014,S,1972,E,5912,28.01321556,-89.05913861,
-25129,38.0,7699.0,10382026.856,1351506.115,S,6827,W,5106,28.60560222,-87.90067306,
-25129,38.0,7699.0,10385461.974,1345670.761,N,5578,E,729,28.61493028,-87.918945,
-20977,38.0,4370.0,10171053.375,939759.502,S,1773,W,5200,28.0109325,-89.17192778,
-20977,38.0,4370.0,10170086.933,942644.379,S,807,E,7756,28.00841611,-89.16293722,
-20992,26.0,1740.0,10447101.144,978925.413,N,7299,E,3155,28.77184361,-89.06525056,
-20992,26.0,1740.0,10454044.202,981940.597,N,356,E,139,28.79107737,-89.05621634,
-21019,36.0,5255.0,9823847.31,1860414.942,S,3047,W,7135,27.07102639,-92.32373611,
-21019,36.0,5255.0,9822939.835,1855565.792,S,2140,W,2286,27.06860007,-92.338656,
-21321,36.0,3990.0,9974145.52,2427689.972,N,5054,W,4170,27.46508056,-90.5718,
-21321,36.0,3990.0,9974320.089,2429433.215,N,4880,W,5913,27.46546667,-90.56641667,
-21225,36.0,5723.0,9777680.506,2447045.334,S,4401,W,7685,26.92387306,-90.52411194,
-21225,36.0,5723.0,9780897.964,2448229.966,S,7618,E,6970,26.93265556,-90.520285,
