Lease Number,Area Code,Block Number,Lease Status Code,Lease Effective Date,Lease Expiration Date,Block Max Water Depth (meters)
G30842,GB,755,EXPIR,11/1/2006,10/31/2016,856
G30843,GB,756,EXPIR,11/1/2006,10/31/2016,926
G30844,GB,758,EXPIR,11/1/2006,10/31/2016,879
G30845,GB,759,EXPIR,11/1/2006,10/31/2016,884
G30846,GB,760,EXPIR,11/1/2006,10/31/2016,956
G30847,GB,761,EXPIR,11/1/2006,10/31/2016,956
G30848,GB,763,EXPIR,12/1/2006,11/30/2016,972
G30849,GB,770,RELINQ,10/1/2006,9/15/2015,1103
G30850,GB,773,EXPIR,10/1/2006,9/30/2016,1220
G30851,GB,798,EXPIR,10/1/2006,9/30/2016,1078
G30852,GB,799,EXPIR,10/1/2006,9/30/2016,986
G30853,GB,800,EXPIR,10/1/2006,9/30/2016,883
G30854,GB,801,EXPIR,10/1/2006,9/30/2016,867
G30855,GB,802,EXPIR,11/1/2006,10/31/2016,894
G30856,GB,803,EXPIR,11/1/2006,10/31/2016,861
G30857,GB,804,EXPIR,11/1/2006,10/31/2016,975
G30858,GB,821,EXPIR,10/1/2006,9/30/2016,1478
G30859,GB,823,EXPIR,10/1/2006,9/30/2016,1346
G30860,GB,845,RELINQ,10/1/2006,9/30/2015,926
G30861,GB,859,RELINQ,10/1/2006,3/6/2015,1161
G30862,GB,864,RELINQ,12/1/2006,3/6/2015,1378
G30863,GB,868,EXPIR,10/1/2006,9/30/2016,1516
G30864,GB,889,RELINQ,10/1/2006,9/30/2015,983
G30865,GB,908,RELINQ,12/1/2006,11/12/2015,1382
G30866,GB,909,EXPIR,12/1/2006,11/30/2016,1630
G30867,GB,912,EXPIR,10/1/2006,9/30/2016,1530
G30868,GB,914,EXPIR,12/1/2006,11/30/2016,1491
G30869,GB,915,UNIT,12/1/2006,,1583
G30870,GB,916,UNIT,11/1/2006,,1740
G30871,GB,917,EXPIR,11/1/2006,10/31/2016,1752
G30872,GB,919,EXPIR,11/1/2006,10/31/2016,1508
G30873,GB,927,EXPIR,10/1/2006,9/30/2016,1151
G30874,GB,928,EXPIR,10/1/2006,9/30/2016,1087
G30875,GB,938,EXPIR,12/1/2006,11/30/2016,1631
G30876,GB,959,UNIT,12/1/2006,,1569
G30877,GB,960,EXPIR,11/1/2006,10/31/2016,1844
G30878,GB,980,RELINQ,12/1/2006,11/17/2015,1662
G30879,GB,981,RELINQ,10/1/2006,9/4/2015,1452
G30880,GB,982,EXPIR,10/1/2006,9/30/2016,1334
G30881,GB,992,RELINQ,12/1/2006,3/6/2015,1438
G30882,GB,1003,EXPIR,12/1/2006,11/30/2016,1482
G30883,GB,1004,EXPIR,11/1/2006,10/31/2016,1899
G30884,GB,1006,EXPIR,11/1/2006,10/31/2016,2115
G30885,GB,1007,EXPIR,11/1/2006,10/31/2016,2116
G30886,PI,431,RELINQ,10/1/2006,9/9/2009,520
G30887,PI,432,RELINQ,10/1/2006,9/9/2009,666
G30888,PI,475,RELINQ,10/1/2006,9/9/2009,481
G30889,PI,519,RELINQ,10/1/2006,9/9/2009,456
G30890,PI,748,EXPIR,12/1/2006,11/30/2016,1142
G30891,AC,20,RELINQ,12/1/2006,11/18/2010,1395
G30892,AC,21,RELINQ,11/1/2006,10/6/2015,1494
G30893,AC,114,RELINQ,11/1/2006,9/5/2014,1612
G30894,AC,243,RELINQ,11/1/2006,10/17/2011,1623
G30895,AC,244,RELINQ,11/1/2006,10/17/2011,1613
G30896,AC,487,EXPIR,12/1/2006,11/30/2016,1321
G30897,AC,491,RELINQ,12/1/2006,11/5/2009,1480
G30898,AC,530,EXPIR,12/1/2006,11/30/2016,1309
G30899,AC,580,RELINQ,12/1/2006,11/5/2009,1532
G30900,AC,624,RELINQ,12/1/2006,11/5/2009,1539
G30901,AC,705,EXPIR,12/1/2006,11/30/2016,1171
G30902,KC,16,EXPIR,12/1/2006,11/30/2016,1547
G30903,KC,24,EXPIR,11/1/2006,10/31/2016,1430
G30904,KC,35,EXPIR,11/1/2006,10/31/2016,1459
G30905,KC,36,EXPIR,11/1/2006,10/31/2016,1810
G30906,KC,48,RELINQ,11/1/2006,6/2/2014,1370
G30907,KC,51,EXPIR,11/1/2006,10/31/2016,1456
G30908,KC,52,EXPIR,11/1/2006,10/31/2016,1460
G30909,KC,56,EXPIR,12/1/2006,11/30/2016,1428
G30910,KC,58,UNIT,12/1/2006,,1306
G30911,KC,59,UNIT,10/1/2006,,1331
G30912,KC,75,RELINQ,12/1/2006,11/17/2015,1520
G30913,KC,80,RELINQ,11/1/2006,10/30/2013,1552
G30914,KC,84,RELINQ,10/1/2006,9/27/2013,1953
G30915,KC,85,RELINQ,10/1/2006,9/27/2013,1895
G30916,KC,100,EXPIR,12/1/2006,11/30/2016,1360
G30917,KC,103,UNIT,12/1/2006,,1317
G30918,KC,113,RELINQ,11/1/2006,10/9/2015,1448
G30919,KC,114,RELINQ,11/1/2006,10/9/2015,1572
G30920,KC,115,RELINQ,11/1/2006,7/24/2015,1608
G30921,KC,116,REJECT,,,1669
G30922,KC,117,EXPIR,12/1/2006,11/30/2016,1863
G30923,KC,127,EXPIR,10/1/2006,9/30/2016,1797
G30924,KC,129,RELINQ,10/1/2006,9/27/2016,1834
G30925,KC,144,EXPIR,10/1/2006,9/30/2016,1386
G30926,KC,147,UNIT,12/1/2006,,1414
G30927,KC,148,UNIT,12/1/2006,,1356
G30928,KC,151,EXPIR,12/1/2006,11/30/2016,1466
G30929,KC,159,RELINQ,11/1/2006,10/9/2015,1707
G30930,KC,160,REJECT,,,1718
G30931,KC,161,REJECT,,,1755
G30932,KC,164,RELINQ,11/1/2006,10/21/2015,2004
G30933,KC,165,RELINQ,11/1/2006,10/21/2015,1993
G30934,KC,171,RELINQ,10/1/2006,9/22/2015,1888
G30935,KC,184,EXPIR,11/1/2006,10/31/2016,1626
G30936,KC,193,EXPIR,12/1/2006,11/30/2016,1413
G30937,KC,195,EXPIR,12/1/2006,11/30/2016,1537
G30938,KC,204,RELINQ,11/1/2006,10/16/2014,1771
G30939,KC,205,RELINQ,11/1/2006,10/16/2014,1790
G30940,KC,206,RELINQ,11/1/2006,10/16/2014,1824
G30941,KC,208,RELINQ,11/1/2006,10/21/2015,2005
G30942,KC,215,RELINQ,10/1/2006,9/22/2015,1884
G30943,KC,249,RELINQ,11/1/2006,3/6/2015,1742
G30944,KC,250,RELINQ,11/1/2006,3/6/2015,1832
G30945,KC,251,RELINQ,11/1/2006,10/9/2012,1833
G30946,KC,260,EXPIR,12/1/2006,11/30/2016,1895
G30947,KC,261,EXPIR,12/1/2006,11/30/2016,1860
G30948,KC,282,EXPIR,12/1/2006,11/30/2016,1578
G30949,KC,283,RELINQ,12/1/2006,2/27/2014,1554
G30950,KC,295,RELINQ,11/1/2006,10/9/2012,2042
G30951,KC,296,RELINQ,12/1/2006,11/8/2012,2379
G30952,KC,304,RELINQ,12/1/2006,11/19/2015,1903
G30953,KC,326,EXPIR,12/1/2006,11/30/2016,1598
G30954,KC,327,RELINQ,12/1/2006,2/27/2014,1669
G30955,KC,338,RELINQ,12/1/2006,3/6/2015,1779
G30956,KC,341,EXPIR,11/1/2006,10/31/2016,2377
G30957,KC,366,EXPIR,10/1/2006,9/30/2016,1586
G30958,KC,367,EXPIR,10/1/2006,9/30/2016,1750
G30959,KC,370,EXPIR,12/1/2006,11/30/2016,1737
G30960,KC,371,EXPIR,12/1/2006,11/30/2016,1713
G30961,KC,374,RELINQ,12/1/2006,10/9/2009,1783
G30962,KC,382,RELINQ,12/1/2006,3/6/2015,1775
G30963,KC,418,RELINQ,12/1/2006,10/9/2009,1912
G30964,KC,454,REJECT,,,1816
G30965,KC,518,RELINQ,11/1/2006,10/20/2014,2428
G30966,KC,519,RELINQ,11/1/2006,10/9/2012,2504
G30967,KC,543,EXPIR,10/1/2006,9/30/2016,1887
G30968,KC,561,REJECT,,,2176
G30969,KC,601,RELINQ,11/1/2006,10/21/2015,2084
G30970,KC,603,RELINQ,12/1/2006,11/17/2015,2054
G30971,KC,606,REJECT,,,2295
G30972,KC,646,RELINQ,12/1/2006,11/17/2015,2014
G30973,KC,647,EXPIR,12/1/2006,11/30/2016,2097
G30974,KC,651,RELINQ,12/1/2006,11/17/2015,2243
G30975,KC,695,RELINQ,12/1/2006,10/15/2015,2271
G30976,KC,738,RELINQ,12/1/2006,11/8/2012,2433
G30977,KC,781,RELINQ,10/1/2006,9/14/2012,2093
G30978,KC,823,RELINQ,10/1/2006,9/24/2014,2135
G30979,KC,873,EXPIR,10/1/2006,9/30/2016,2174
G30980,KC,916,EXPIR,10/1/2006,9/30/2016,2149
G30990,PS,A   6,RELINQ,11/1/2007,10/16/2009,72
G30991,PS,A   7,RELINQ,11/1/2007,10/16/2009,66
G30992,PN,970,RELINQ,11/1/2007,9/30/2011,53
G30993,PN,1011,RELINQ,11/1/2007,10/16/2009,46
G30994,PN,A  43,RELINQ,10/1/2007,9/30/2011,66
G30995,MU,830,RELINQ,10/1/2007,9/26/2012,60
G30996,MU,845,RELINQ,11/1/2007,10/9/2009,33
G30997,MU,A  21,RELINQ,10/1/2007,9/26/2012,64
G30998,MU,A 162,RELINQ,10/1/2007,9/3/2009,108
G30999,MU,A 165,RELINQ,10/1/2007,9/3/2009,116
G31000,MI,599,EXPIR,10/1/2007,9/30/2012,23
G31001,MI,619,RELINQ,10/1/2007,8/30/2010,31
G31002,MI,621,RELINQ,10/1/2007,4/29/2010,28
G31003,MI,633,TERMIN,10/1/2007,11/21/2016,24
G31004,MI,636,RELINQ,11/1/2007,8/21/2012,30
G31005,MI,667,RELINQ,11/1/2007,10/6/2009,29
G31006,MI,683,RELINQ,11/1/2007,10/6/2009,38
G31007,MI,688,RELINQ,10/1/2007,9/24/2010,26
G31008,MI,711,RELINQ,10/1/2007,9/29/2010,44
G31009,MI,A   7,RELINQ,12/1/2007,11/30/2011,64
G31010,BA,341,RELINQ,10/1/2007,8/17/2009,19
G31011,BA,342,RELINQ,10/1/2007,8/9/2011,21
G31012,BA,450,RELINQ,10/1/2007,9/30/2011,22
G31013,BA,488,EXPIR,10/1/2007,9/30/2012,21
G31014,BA,494,RELINQ,10/1/2007,9/23/2009,27
G31015,BA,511,RELINQ,11/1/2007,4/29/2010,27
G31016,BA,512,RELINQ,11/1/2007,4/29/2010,27
G31017,BA,535,RELINQ,11/1/2007,4/29/2010,27
G31018,BA,A  18,RELINQ,10/1/2007,4/29/2010,44
G31019,BA,A  29,RELINQ,10/1/2007,4/29/2010,49
G31020,BA,A  34,RELINQ,10/1/2007,4/29/2010,52
G31021,BA,A  38,REJECT,,,48
G31022,BA,A  40,RELINQ,11/1/2007,4/29/2010,45
G31023,BA,A  79,EXPIR,12/1/2007,11/30/2012,53
G31024,BA,A  99,EXPIR,11/1/2007,10/31/2012,57
G31025,BA,A 107,EXPIR,11/1/2007,10/31/2012,60
G31026,BA,A 108,EXPIR,11/1/2007,10/31/2012,60
G31027,GA,212,RELINQ,12/1/2007,11/26/2008,19
G31028,GA,289,RELINQ,11/1/2007,4/29/2010,22
G31029,GA,294,RELINQ,11/1/2007,4/29/2010,21
G31030,GA,295,RELINQ,11/1/2007,4/29/2010,21
G31031,GA,334,EXPIR,12/1/2007,11/30/2012,21
G31032,GA,345,RELINQ,11/1/2007,9/30/2010,23
G31033,GA,347,RELINQ,11/1/2007,10/3/2008,25
G31034,GA,361,RELINQ,11/1/2007,9/30/2010,25
G31035,GA,421,EXPIR,12/1/2007,11/30/2012,32
G31036,GA,426,EXPIR,10/1/2007,9/30/2012,36
G31037,HI,53,EXPIR,10/1/2007,9/30/2012,13
G31038,HI,86,RELINQ,12/1/2007,11/18/2010,13
G31039,HI,133,EXPIR,10/1/2007,9/30/2012,14
G31040,HI,138,TERMIN,11/1/2007,7/14/2015,15
G31041,HI,174,EXPIR,11/1/2007,10/31/2012,15
G31042,HI,178,RELINQ,11/1/2007,10/6/2009,17
G31043,HI,204,EXPIR,11/1/2007,10/31/2012,16
G31044,HI,205,EXPIR,11/1/2007,10/31/2012,17
G31045,HI,228,EXPIR,10/1/2007,9/30/2012,18
G31046,HI,263,RELINQ,1/1/2008,3/27/2009,19
G31047,HI,A   8,RELINQ,11/1/2007,10/17/2011,19
G31048,HI,A  17,EXPIR,11/1/2007,10/31/2012,19
G31049,HI,A  38,RELINQ,1/1/2008,4/15/2009,21
G31050,HI,A  50,RELINQ,10/1/2007,9/17/2009,24
G31051,HI,A  52,RELINQ,10/1/2007,9/17/2009,26
G31052,HI,A  53,RELINQ,10/1/2007,9/17/2009,25
G31053,HI,A  61,EXPIR,12/1/2007,11/30/2012,24
G31054,HI,A  93,RELINQ,10/1/2007,9/17/2009,29
G31055,HI,A  95,RELINQ,10/1/2007,9/17/2009,28
G31056,HI,A  96,RELINQ,10/1/2007,9/24/2010,28
G31057,HI,A 511,EXPIR,11/1/2007,10/31/2012,59
G31058,HI,A 549,REJECT,,,84
G31059,HI,A 558,RELINQ,10/1/2007,9/3/2009,73
G31060,HI,A 576,RELINQ,10/1/2007,8/26/2011,101
G31061,HI,A 580,EXPIR,10/1/2007,9/30/2012,142
G31062,HI,A 583,RELINQ,10/1/2007,9/9/2011,138
G31063,HI,A 275,RELINQ,10/1/2007,9/17/2009,52
G31064,HI,A 277,RELINQ,10/1/2007,9/17/2009,55
G31065,HI,A 278,RELINQ,10/1/2007,9/17/2009,55
G31066,HI,A 279,RELINQ,10/1/2007,9/17/2009,55
G31067,HI,A 288,RELINQ,10/1/2007,9/17/2009,59
G31068,HI,A 289,RELINQ,10/1/2007,9/17/2009,59
G31069,HI,A 298,RELINQ,10/1/2007,9/17/2009,61
G31070,HI,A 299,RELINQ,10/1/2007,9/17/2009,61
G31071,HI,A 316,RELINQ,12/1/2007,11/18/2010,68
G31072,HI,A 317,RELINQ,12/1/2007,11/18/2010,68
G31073,HI,A 380,EXPIR,10/1/2007,9/30/2012,103
G31074,HI,A 383,EXPIR,10/1/2007,9/30/2012,133
G31075,WC,298,RELINQ,11/1/2007,10/6/2009,16
G31076,WC,517,REJECT,,,53
G31077,WC,519,RELINQ,10/1/2007,9/17/2009,53
G31078,WC,520,RELINQ,10/1/2007,9/17/2009,53
G31079,WC,521,RELINQ,10/1/2007,9/17/2009,56
G31080,WC,542,RELINQ,11/1/2007,10/27/2011,57
G31081,WC,547,RELINQ,11/1/2007,10/27/2011,61
G31082,WC,569,RELINQ,10/1/2007,9/17/2009,62
G31083,WC,570,RELINQ,10/1/2007,9/17/2009,61
G31084,WC,571,RELINQ,10/1/2007,9/17/2009,63
G31085,CC,871,RELINQ,10/1/2007,8/4/2009,317
G31086,EB,367,RELINQ,10/1/2007,9/14/2016,864
G31087,EB,368,RELINQ,10/1/2007,9/14/2016,857
G31088,EB,408,RELINQ,10/1/2007,9/14/2016,892
G31089,EB,409,RELINQ,10/1/2007,9/14/2016,912
G31090,EB,411,RELINQ,10/1/2007,9/14/2016,936
G31091,EB,412,RELINQ,10/1/2007,9/14/2016,933
G31092,EB,453,RELINQ,10/1/2007,9/14/2016,964
G31093,EB,454,RELINQ,10/1/2007,9/14/2016,975
G31094,EB,455,RELINQ,10/1/2007,9/14/2016,981
G31095,EB,456,RELINQ,10/1/2007,9/14/2016,986
G31096,EB,470,EXPIR,10/1/2007,9/30/2017,896
G31097,EB,475,RELINQ,10/1/2007,9/17/2012,924
G31098,EB,514,RELINQ,10/1/2007,9/15/2016,887
G31099,EB,516,EXPIR,10/1/2007,9/30/2017,971
G31100,EB,534,RELINQ,10/1/2007,9/14/2016,946
G31101,EB,535,RELINQ,10/1/2007,9/14/2016,941
G31102,EB,563,RELINQ,10/1/2007,8/24/2016,989
G31103,EB,634,RELINQ,11/1/2007,10/17/2016,1085
G31104,EB,768,EXPIR,10/1/2007,9/30/2017,1237
G31105,EB,769,EXPIR,10/1/2007,9/30/2017,1244
G31106,EB,770,EXPIR,10/1/2007,9/30/2017,1275
G31107,EB,813,EXPIR,10/1/2007,9/30/2017,1348
G31108,EB,814,EXPIR,10/1/2007,9/30/2017,1407
G31109,EB,815,EXPIR,10/1/2007,9/30/2017,1279
G31110,EB,961,RELINQ,10/1/2007,9/21/2015,1676
G31111,EB,962,RELINQ,10/1/2007,9/21/2015,1199
G31112,EB,1000,RELINQ,11/1/2007,10/20/2015,1267
G31113,EB,1001,RELINQ,11/1/2007,10/20/2015,1923
G31114,EB,1005,RELINQ,10/1/2007,9/21/2015,1915
G31115,EB,1006,RELINQ,10/1/2007,9/21/2015,1206
G31116,EB,1007,RELINQ,10/1/2007,9/21/2015,1191
G31117,GB,446,RELINQ,11/1/2007,10/14/2009,659
G31118,GB,447,RELINQ,11/1/2007,10/26/2012,594
G31119,GB,490,RELINQ,11/1/2007,10/14/2009,622
G31120,GB,627,RELINQ,11/1/2007,10/23/2013,799
G31121,GB,670,RELINQ,12/1/2007,11/15/2016,878
G31122,GB,671,RELINQ,12/1/2007,10/23/2013,770
G31123,GB,672,RELINQ,12/1/2007,11/15/2016,1239
G31124,GB,715,REJECT,,,994
G31125,GB,716,REJECT,,,1240
G31126,GB,752,RELINQ,10/1/2007,9/15/2015,1085
G31127,GB,753,RELINQ,10/1/2007,9/15/2015,980
G31128,GB,796,RELINQ,10/1/2007,9/15/2015,1064
G31129,GB,797,RELINQ,10/1/2007,9/15/2015,1090
G31130,GB,840,RELINQ,10/1/2007,9/14/2016,1139
G31131,GB,842,RELINQ,10/1/2007,9/14/2016,1329
G31132,GB,843,RELINQ,10/1/2007,9/14/2016,1315
G31133,GB,882,RELINQ,10/1/2007,9/27/2016,1183
G31134,GB,883,RELINQ,10/1/2007,9/30/2016,1170
G31135,GB,884,RELINQ,10/1/2007,9/27/2016,1070
G31136,GB,885,RELINQ,10/1/2007,9/14/2016,1209
G31137,GB,886,RELINQ,10/1/2007,9/14/2016,1408
G31138,GB,929,RELINQ,11/1/2007,9/28/2016,1233
G31139,GB,937,RELINQ,11/1/2007,10/17/2016,1541
G31140,GB,974,EXPIR,10/1/2007,9/30/2017,1320
G31141,GB,979,EXPIR,11/1/2007,10/31/2017,1419
G31142,AC,32,RELINQ,11/1/2007,10/20/2015,1271
G31143,AC,33,RELINQ,11/1/2007,10/20/2015,1915
G31144,AC,37,RELINQ,10/1/2007,4/16/2014,1971
G31145,AC,38,RELINQ,10/1/2007,4/16/2014,1963
G31146,AC,39,RELINQ,10/1/2007,4/16/2014,1341
G31147,AC,40,RELINQ,10/1/2007,4/16/2014,1343
G31148,AC,76,RELINQ,11/1/2007,10/20/2015,1651
G31149,AC,77,RELINQ,11/1/2007,10/20/2015,2067
G31150,AC,81,RELINQ,10/1/2007,4/16/2014,1938
G31151,AC,82,RELINQ,10/1/2007,4/16/2014,1962
G31152,AC,83,RELINQ,10/1/2007,4/16/2014,1338
G31153,AC,152,RELINQ,10/1/2007,7/24/2015,1442
G31154,AC,164,EXPIR,12/1/2007,11/30/2017,1245
G31155,AC,165,EXPIR,12/1/2007,11/30/2017,1421
G31156,AC,166,RELINQ,12/1/2007,9/23/2015,2028
G31157,AC,184,RELINQ,12/1/2007,11/3/2016,1394
G31158,AC,196,RELINQ,10/1/2007,7/24/2015,1375
G31159,AC,197,RELINQ,10/1/2007,7/24/2015,1401
G31160,AC,198,RELINQ,10/1/2007,7/24/2015,1405
G31161,AC,209,RELINQ,12/1/2007,9/23/2015,1266
G31162,AC,210,RELINQ,12/1/2007,9/23/2015,1663
G31163,AC,211,RELINQ,12/1/2007,9/23/2015,1758
G31164,AC,212,RELINQ,12/1/2007,9/23/2015,1460
G31165,AC,230,RELINQ,10/1/2007,9/14/2016,1502
G31166,AC,231,RELINQ,10/1/2007,9/14/2016,1494
G31167,AC,253,RELINQ,11/1/2007,9/4/2015,1204
G31168,AC,254,RELINQ,11/1/2007,9/4/2015,1279
G31169,AC,255,RELINQ,11/1/2007,9/4/2015,1282
G31170,AC,256,RELINQ,11/1/2007,9/23/2015,1414
G31171,AC,275,RELINQ,10/1/2007,9/14/2016,1495
G31172,AC,276,RELINQ,10/1/2007,9/14/2016,1543
G31173,AC,299,RELINQ,12/1/2007,9/27/2016,1430
G31174,AC,300,RELINQ,11/1/2007,10/17/2016,1374
G31175,AC,316,EXPIR,11/1/2007,10/31/2017,1552
G31176,AC,319,RELINQ,10/1/2007,9/14/2016,1609
G31177,AC,320,RELINQ,10/1/2007,9/14/2016,1627
G31178,AC,321,RELINQ,10/1/2007,9/14/2016,1587
G31179,AC,322,RELINQ,10/1/2007,9/14/2016,1650
G31180,AC,342,RELINQ,12/1/2007,9/27/2016,1698
G31181,AC,343,RELINQ,12/1/2007,11/15/2016,1447
G31182,AC,344,RELINQ,11/1/2007,10/17/2016,1442
G31183,AC,364,RELINQ,10/1/2007,9/14/2016,1635
G31184,AC,365,RELINQ,10/1/2007,9/14/2016,1603
G31185,AC,366,RELINQ,10/1/2007,9/14/2016,1650
G31186,AC,381,RELINQ,12/1/2007,3/17/2017,1949
G31187,AC,384,RELINQ,11/1/2007,7/25/2016,1636
G31188,AC,385,RELINQ,11/1/2007,7/25/2016,1938
G31189,AC,410,RELINQ,10/1/2007,9/14/2016,1645
G31190,AC,411,RELINQ,10/1/2007,9/15/2016,1677
G31191,AC,518,EXPIR,12/1/2007,11/30/2017,1786
G31192,AC,519,EXPIR,12/1/2007,11/30/2017,1746
G31193,AC,562,EXPIR,12/1/2007,11/30/2017,1816
G31194,AC,684,UNIT,12/1/2007,,1772
G31195,AC,728,UNIT,12/1/2007,,2753
G31196,AC,766,RELINQ,12/1/2007,11/25/2015,2383
G31197,AC,767,RELINQ,12/1/2007,11/25/2015,2478
G31198,AC,809,RELINQ,12/1/2007,11/25/2015,2372
G31199,AC,810,RELINQ,12/1/2007,11/25/2015,2382
G31200,AC,811,RELINQ,12/1/2007,11/25/2015,2492
G31201,AC,853,RELINQ,12/1/2007,11/25/2015,2011
G31202,AC,854,RELINQ,12/1/2007,11/25/2015,2468
G31203,AC,899,RELINQ,12/1/2007,11/29/2016,2442
G31204,AC,942,RELINQ,12/1/2007,11/29/2016,2500
G31205,AC,943,RELINQ,12/1/2007,11/29/2016,2491
G31206,KC,8,EXPIR,12/1/2007,11/30/2017,1401
G31207,KC,90,RELINQ,11/1/2007,10/31/2014,1707
G31208,KC,91,RELINQ,11/1/2007,5/4/2016,1409
G31209,KC,92,EXPIR,1/1/2008,12/31/2017,1608
G31210,KC,94,EXPIR,1/1/2008,12/31/2017,1474
G31211,KC,135,RELINQ,11/1/2007,5/4/2016,1603
G31212,KC,136,EXPIR,1/1/2008,12/31/2017,1697
G31213,KC,138,EXPIR,1/1/2008,12/31/2017,1468
G31214,KC,140,EXPIR,11/1/2007,10/31/2017,1557
G31215,KC,141,RELINQ,1/1/2008,11/25/2013,1377
G31216,KC,178,RELINQ,1/1/2008,5/4/2016,1784
G31217,KC,179,RELINQ,1/1/2008,5/4/2016,1625
G31218,KC,185,RELINQ,12/1/2007,8/11/2015,1437
G31219,KC,187,RELINQ,10/1/2007,9/15/2016,1464
G31220,KC,188,RELINQ,10/1/2007,9/15/2016,1445
G31221,KC,224,EXPIR,12/1/2007,11/30/2017,1418
G31222,KC,228,RELINQ,12/1/2007,8/11/2015,1711
G31223,KC,229,RELINQ,12/1/2007,8/11/2015,1719
G31224,KC,231,RELINQ,10/1/2007,9/15/2016,1536
G31225,KC,232,RELINQ,10/1/2007,9/15/2016,1550
G31226,KC,266,RELINQ,1/1/2008,12/8/2015,1392
G31227,KC,267,RELINQ,12/1/2007,11/25/2013,1420
G31228,KC,274,RELINQ,11/1/2007,10/24/2016,1540
G31229,KC,311,RELINQ,1/1/2008,12/13/2016,1444
G31230,KC,312,RELINQ,1/1/2008,11/25/2013,1428
G31231,KC,313,RELINQ,1/1/2008,11/25/2013,1438
G31232,KC,316,RELINQ,11/1/2007,8/11/2015,1820
G31233,KC,356,RELINQ,1/1/2008,4/16/2014,1498
G31234,KC,357,RELINQ,1/1/2008,4/16/2014,1506
G31235,KC,358,RELINQ,10/1/2007,4/16/2014,1506
G31236,KC,361,RELINQ,12/1/2007,11/20/2014,1902
G31237,KC,362,RELINQ,12/1/2007,11/20/2014,1692
G31238,KC,400,RELINQ,10/1/2007,11/25/2013,1511
G31239,KC,401,RELINQ,10/1/2007,4/16/2014,1612
G31240,KC,402,RELINQ,10/1/2007,4/16/2014,1667
G31241,KC,405,RELINQ,1/1/2008,11/20/2014,2192
G31242,KC,406,RELINQ,12/1/2007,11/20/2014,1749
G31243,KC,412,RELINQ,10/1/2007,9/15/2016,1865
G31244,KC,449,REJECT,,,2173
G31245,KC,454,EXPIR,1/1/2008,12/31/2017,1816
G31246,KC,455,RELINQ,11/1/2007,10/17/2016,1949
G31247,KC,456,RELINQ,11/1/2007,10/26/2016,1939
G31248,KC,494,RELINQ,10/1/2007,9/15/2016,2075
G31249,KC,495,RELINQ,10/1/2007,9/15/2016,1754
G31250,KC,498,RELINQ,1/1/2008,12/13/2016,1882
G31251,KC,499,RELINQ,10/1/2007,9/15/2016,1940
G31252,KC,538,RELINQ,10/1/2007,9/15/2016,2197
G31253,KC,539,RELINQ,10/1/2007,9/15/2016,1986
G31254,KC,580,REJECT,,,2120
G31255,KC,585,RELINQ,10/1/2007,8/13/2015,2208
G31256,KC,588,RELINQ,1/1/2008,12/16/2016,1866
G31257,KC,624,REJECT,,,1988
G31258,KC,629,RELINQ,10/1/2007,8/13/2015,2630
G31259,KC,632,RELINQ,1/1/2008,12/16/2016,1933
G31260,KC,661,RELINQ,12/1/2007,10/21/2015,1800
G31261,KC,662,RELINQ,12/1/2007,10/21/2015,1811
G31262,KC,677,RELINQ,1/1/2008,12/16/2016,1935
G31263,KC,706,RELINQ,12/1/2007,10/21/2015,2046
G31264,KC,707,RELINQ,12/1/2007,10/21/2015,2111
G31265,KC,708,RELINQ,12/1/2007,10/21/2015,2047
G31266,KC,751,RELINQ,12/1/2007,10/21/2015,2171
G31267,KC,752,RELINQ,12/1/2007,10/21/2015,1990
G31268,KC,764,RELINQ,1/1/2008,9/28/2015,2067
G31269,KC,765,RELINQ,1/1/2008,9/28/2015,2076
G31270,KC,808,RELINQ,1/1/2008,9/28/2015,2375
G31271,KC,852,RELINQ,1/1/2008,9/28/2015,2942
G31275,WC,55,EXPIR,1/1/2008,12/31/2012,11
G31276,WC,74,EXPIR,2/1/2008,1/31/2013,14
G31277,WC,99,RELINQ,3/1/2008,2/18/2011,13
G31278,WC,103,RELINQ,12/1/2007,11/10/2011,13
G31279,WC,113,RELINQ,2/1/2008,1/25/2012,12
G31280,WC,117,RELINQ,3/1/2008,2/25/2010,11
G31281,WC,131,RELINQ,2/1/2008,1/25/2012,12
G31282,WC,134,EXPIR,3/1/2008,2/28/2013,24
G31283,WC,137,RELINQ,2/1/2008,1/30/2013,14
G31284,WC,146,EXPIR,3/1/2008,2/28/2013,14
G31285,WC,147,EXPIR,3/1/2008,2/28/2013,13
G31286,WC,187,EXPIR,3/1/2008,2/28/2013,16
G31287,WC,188,EXPIR,3/1/2008,2/28/2013,17
G31288,WC,207,EXPIR,2/1/2008,1/31/2013,17
G31289,WC,208,EXPIR,2/1/2008,1/31/2013,16
G31290,WC,212,TERMIN,2/1/2008,9/25/2014,17
G31291,WC,220,EXPIR,2/1/2008,1/31/2013,20
G31292,WC,221,EXPIR,2/1/2008,1/31/2013,20
G31293,WC,229,RELINQ,12/1/2007,11/24/2008,20
G31294,WC,239,RELINQ,3/1/2008,2/22/2011,22
G31295,WC,241,RELINQ,12/1/2007,11/24/2008,22
G31296,WC,244,RELINQ,12/1/2007,11/19/2010,24
G31297,WC,245,EXPIR,3/1/2008,2/28/2013,24
G31298,WC,250,RELINQ,12/1/2007,10/27/2011,24
