,Record Type,API Well Number,Paleo Report ID Number,Total Number of Reports for API,Measured Depth,True Vertical Depth,Definite/Possible,At/In,Paleo Age,Definite/Possible,At/In,Ecozone
5230,P,608124007600,2,4,28340,27740,DEF,AT,Upper Eocene (Priabonian) Discoaster barbadiensis,DEF,AT,
5231,P,608124007600,2,4,28370,27764,DEF,AT,Upper Eocene (Priabonian) Cribrocentrum reticulatum,DEF,AT,
5232,P,608124007600,2,4,28490,27860,DEF,AT,Middle Eocene (Bartonian) Chiasmolithus grandis,DEF,AT,
5233,P,608124007600,2,4,28729,28052,DEF,AT,Middle Eocene (Lutetian) Discoaster lodoensis,DEF,AT,
5234,P,608124007600,2,4,28730,28052,DEF,AT,Lower Eocene (Ypresian) Tribrachiatus orthostylus,DEF,AT,
5235,P,608124007600,2,4,28818,28123,DEF,AT,Lower Eocene (Ypresian) Discoaster multiradiatus,DEF,AT,
5236,P,608124007600,2,4,28819,28124,DEF,AT,Lower Eocene (Ypresian) Tribrachiatus contortus,DEF,AT,
5237,P,608124007600,2,4,28820,28125,DEF,AT,Lower Eocene (Ypresian) Tribrachiatus bramlettei,DEF,AT,
5238,P,608124007600,2,4,29030,28293,DEF,AT,Lower Eocene (Ypresian) Prinsius bisulcus,DEF,AT,
5239,P,608124007600,2,4,29210,28438,DEF,AT,Lower Eocene (Ypresian) Fasciculithus involutus,DEF,AT,
5240,P,608124007600,2,4,29240,28462,DEF,AT,Lower Eocene (Ypresian) Discoaster mahmoudi,DEF,AT,
5241,P,608124007600,2,4,29450,28631,DEF,AT,Lower Eocene-Upper Paleocene Wilcox Group/Provincial Stage,DEF,AT,
5242,P,608124007600,2,4,29450,28631,DEF,AT,Lower Eocene-Upper Paleocene Wilcox Group/Provincial Stage,DEF,AT,
5243,P,608124007600,4,4,12310,12310,DEF,AT,Upper Oligocene (Chattian) Sphenolithus predistentus,DEF,AT,
5244,P,608124007601,1,2,31981,31331,DEF,AT,Upper (Late) Paleocene,DEF,AT,
5245,P,608124007601,1,2,32130,31480,DEF,AT,Lower Eocene (Ypresian) Prinsius bisulcus,DEF,AT,
5246,P,608124007601,1,2,32640,31987,DEF,AT,Upper Paleocene (Selandian) Cruciplacolithus edwardsii,DEF,AT,
5247,P,608124008900,1,2,28120,28120,DEF,AT,Upper Oligocene (Chattian) Sphenolithus ciperoensis,DEF,AT,
5248,P,608124008900,1,2,28149,28149,DEF,AT,Upper Oligocene (Chattian) Dictyococcites bisectus,DEF,AT,
5249,P,608124008900,1,2,28150,28150,DEF,AT,Upper Oligocene (Chattian) Sphenolithus delphix,DEF,AT,
5250,P,608124008900,1,2,28180,28180,DEF,AT,Upper Oligocene (Chattian) Triquetrorhabdulus carinatus acme,DEF,AT,
5251,P,608124008900,1,2,28330,28330,DEF,AT,Upper Oligocene (Chattian) Sphenolithus ciperoensis,DEF,AT,
5252,P,608124008900,2,2,27760,27760,DEF,AT,Upper Oligocene (Chattian) Globigerina ciperoensis ciperoensis,DEF,AT,5.0
5253,P,608124008900,2,2,28210,28210,DEF,AT,Upper Oligocene (Chattian) Globigerina sellii,DEF,AT,5.0
5254,P,608124008900,2,2,28330,28330,DEF,AT,Upper Oligocene (Chattian) Paragloborotalia opima nana,DEF,AT,5.0
5255,P,608124002800,1,1,23300,22380,DEF,AT,Upper Oligocene (Chattian) Sphenolithus predistentus,DEF,AT,
5256,P,608124002801,1,1,25245,24732,DEF,AT,Upper Oligocene (Chattian) Dictyococcites bisectus,DEF,AT,5.0
5257,P,608124002801,1,1,25246,24733,DEF,AT,Upper Oligocene (Chattian) Clausicoccus fenestratus,DEF,AT,5.0
5258,P,608124002801,1,1,25247,24734,DEF,AT,Upper Oligocene (Chattian) Sphenolithus ciperoensis,DEF,AT,5.0
5259,P,608124002801,1,1,25248,24735,DEF,AT,Upper Oligocene (Chattian) Sphenolithus distentus,DEF,AT,5.0
5260,P,608124002801,1,1,25249,24736,DEF,AT,Upper Oligocene (Chattian) Paragloborotalia opima opima,DEF,AT,5.0
5261,P,608124002801,1,1,25250,24737,DEF,AT,Upper Oligocene (Chattian) Sphenolithus predistentus,DEF,AT,5.0
5262,P,608124002801,1,1,25400,24882,DEF,AT,Lower Oligocene (Rupelian) Discoaster nodifer,DEF,AT,5.0
5263,P,608124002801,1,1,25490,24967,DEF,AT,Lower Oligocene (Rupelian) Reticulofenestra circus,DEF,AT,5.0
5264,P,608124002801,1,1,25610,25080,DEF,AT,Lower Oligocene (Rupelian) Sphenolithus akropodus,DEF,AT,5.0
5265,P,608124002801,1,1,25699,25161,DEF,AT,Lower Oligocene (Rupelian) Reticulofenestra umbilica,DEF,AT,5.0
5266,P,608124002801,1,1,25700,25162,DEF,AT,Lower Oligocene (Rupelian) Ericsonia formosa,DEF,AT,5.0
5267,P,608124002801,1,1,25730,25190,DEF,AT,Lower Oligocene (Rupelian) Turborotalia ampliapertura,DEF,AT,5.0
5268,P,608124002801,1,1,25758,25215,DEF,AT,Upper Eocene (Priabonian) Discoaster saipanensis,DEF,AT,5.0
5269,P,608124002801,1,1,25759,25216,DEF,AT,Upper Eocene (Priabonian) Discoaster barbadiensis,DEF,AT,5.0
5270,P,608124002801,1,1,25760,25217,DEF,AT,Upper Eocene (Priabonian) Cribrocentrum reticulatum,DEF,AT,5.0
5271,P,608124002801,1,1,25790,25244,DEF,AT,Upper Eocene (Priabonian) Subbotina linaperta,DEF,AT,5.0
5272,P,608124002801,1,1,25850,25297,DEF,AT,Upper Eocene (Priabonian) Subbotina linaperta,DEF,AT,5.0
5273,P,608124002801,1,1,25880,25324,DEF,AT,Middle Eocene (Bartonian) Acarinina bullbrooki,DEF,AT,5.0
5274,P,608124002801,1,1,25910,25350,DEF,AT,Middle Eocene (Bartonian) Chiasmolithus grandis,DEF,AT,5.0
5275,P,608124002801,1,1,25940,25376,DEF,AT,Middle Eocene (Bartonian) Radiolarian acme A,DEF,AT,5.0
5276,P,608124002801,1,1,26629,25968,DEF,AT,Lower Eocene (Ypresian) Toweius crassus,DEF,AT,5.0
5277,P,608124002801,1,1,26630,25968,DEF,AT,Lower Eocene (Ypresian) Discoaster multiradiatus,DEF,AT,5.0
5278,P,608124002801,1,1,26660,25994,DEF,AT,Lower Eocene (Ypresian) Toweius eminens,DEF,AT,5.0
5279,P,608124002801,1,1,26750,26072,DEF,AT,Lower Eocene (Ypresian) Chiasmolithus bidens,DEF,AT,4.0
5280,P,608124002801,1,1,27620,26818,POS,AT,Upper Paleocene (Selandian) Cruciplacolithus tenuis increase,POS,AT,4.0
5281,P,608124002801,1,1,27860,27024,POS,AT,Upper Paleocene (Selandian) Chiasmolithus danicus,POS,AT,4.0
5282,P,608124002801,1,1,28400,27486,POS,AT,Lower Eocene (Ypresian) Radiolarian acme C,POS,AT,5.0
5283,P,608124000800,1,2,24060,24046,DEF,AT,Upper Oligocene (Chattian) Clausicoccus fenestratus,DEF,AT,
5284,P,608124000800,1,2,24089,24075,DEF,AT,Upper Oligocene (Chattian) Sphenolithus delphix,DEF,AT,
5285,P,608124000800,1,2,24090,24076,DEF,AT,Upper Oligocene (Chattian) Sphenolithus ciperoensis,DEF,AT,
5286,P,608124000800,1,2,24240,24226,DEF,AT,Upper Oligocene (Chattian) Triquetrorhabdulus carinatus acme,DEF,AT,
5287,P,608124000800,1,2,24419,24405,DEF,AT,Upper Oligocene (Chattian) Sphenolithus distentus,DEF,AT,
5288,P,608124000800,1,2,24420,24406,DEF,AT,Upper Oligocene (Chattian) Sphenolithus predistentus,DEF,AT,
5289,P,608124000800,1,2,24809,24795,DEF,AT,Lower Oligocene (Rupelian) Helicosphaera compacta,DEF,AT,
5290,P,608124000800,1,2,24810,24796,DEF,AT,Lower Oligocene (Rupelian) Sphenolithus pseudoradians,DEF,AT,
5291,P,608124000800,1,2,24854,24840,DEF,AT,Lower Oligocene (Rupelian) Discoaster nodifer,DEF,AT,
5292,P,608124000800,1,2,24869,24855,DEF,AT,Lower Oligocene (Rupelian) Ismolithus recurvus,DEF,AT,
5293,P,608124000800,1,2,24870,24856,DEF,AT,Lower Oligocene (Rupelian) Ericsonia formosa,DEF,AT,
5294,P,608124000800,1,2,24900,24886,DEF,AT,Upper Eocene (Priabonian) Discoaster barbadiensis,DEF,AT,
5295,P,608124000800,1,2,24930,24916,DEF,AT,Upper Eocene (Priabonian) Cribrocentrum reticulatum,DEF,AT,
5296,P,608124000800,1,2,25200,25185,DEF,AT,Middle Eocene (Bartonian) Sphenolithus spiniger,DEF,AT,
5297,P,608124000800,1,2,25229,25214,DEF,AT,Middle Eocene (Bartonian) Sphenolithus radians,DEF,AT,
5298,P,608124000800,1,2,25230,25215,DEF,AT,Middle Eocene (Bartonian) Sphenolithus furcatolithoides,DEF,AT,
5299,P,608124000800,1,2,25288,25273,DEF,AT,Middle Eocene (Lutetian) Discoaster lodoensis,DEF,AT,
5300,P,608124000800,1,2,25289,25274,DEF,AT,Lower Eocene (Ypresian) Discoaster kuepperi,DEF,AT,
5301,P,608124000800,1,2,25290,25275,DEF,AT,Lower Eocene (Ypresian) Tribrachiatus orthostylus,DEF,AT,
5302,P,608124000800,1,2,26330,26308,DEF,AT,Lower Eocene (Ypresian) Fasciculithus involutus,DEF,AT,
5303,P,608124000800,2,2,24090,24076,DEF,AT,Upper Oligocene (Chattian) Globigerina sellii,DEF,AT,6.0
5304,P,608124000800,2,2,24210,24196,DEF,AT,Upper Oligocene (Chattian) Globigerina ciperoensis ciperoensis,DEF,AT,6.0
5305,P,608124000800,2,2,24420,24406,DEF,AT,Upper Oligocene (Chattian) Paragloborotalia opima opima,DEF,AT,5.0
5306,P,608124000800,2,2,24630,24616,DEF,AT,Lower Oligocene (Rupelian) Turborotalia increbescens,DEF,AT,5.0
5307,P,608124000800,2,2,24869,24855,DEF,AT,Lower Oligocene (Rupelian) Pseudohastigerina micra,DEF,AT,6.0
5308,P,608124000800,2,2,24870,24856,DEF,AT,Upper Eocene (Priabonian) Globorotalia pomeroli,DEF,AT,6.0
5309,P,608124000800,2,2,24960,24946,DEF,AT,Upper Eocene (Priabonian) Globigerinatheka semiinvoluta,DEF,AT,6.0
5310,P,608124000800,2,2,25200,25185,DEF,AT,Middle Eocene (Bartonian) Radiolarian acme A,DEF,AT,5.0
5311,P,608124000800,2,2,25229,25214,DEF,AT,Middle Eocene (Bartonian) Acarinina bullbrooki,DEF,AT,4.0
5312,P,608124000800,2,2,25230,25215,DEF,AT,Middle Eocene (Lutetian) Igorina broedermanni,DEF,AT,4.0
5313,P,608124000800,2,2,25260,25245,DEF,AT,Lower Eocene (Ypresian) Radiolarian acme B,DEF,AT,4.0
5314,P,608124000800,2,2,25348,25333,DEF,AT,Lower Eocene-Upper Paleocene Wilcox Group/Provincial Stage,DEF,AT,4.0
5315,P,608124000800,2,2,25348,25333,DEF,AT,Lower Eocene-Upper Paleocene Wilcox Group/Provincial Stage,DEF,AT,4.0
5316,P,608124000800,2,2,25349,25334,DEF,AT,Lower Eocene (Ypresian) Radiolarian acme B,DEF,AT,4.0
5317,P,608124000800,2,2,25470,25454,DEF,AT,Lower Eocene (Ypresian) Morozovella aequa,DEF,AT,4.0
5318,P,608124000800,2,2,25529,25513,DEF,AT,Lower Eocene (Ypresian) Morozovella lensiformis,DEF,AT,4.0
5319,P,608124000800,2,2,25530,25514,DEF,AT,Upper Paleocene (Thanetian) Morozovella angulata,DEF,AT,4.0
5320,P,608124000800,2,2,25985,25966,DEF,AT,Lower Eocene (Ypresian) Rzehakina epigona,DEF,AT,4.0
5321,P,608124000800,2,2,26060,26040,DEF,AT,Lower Eocene (Ypresian) Planorotalites chapmani,DEF,AT,4.0
5322,P,608124000800,2,2,26690,26665,DEF,AT,Upper Paleocene (Thanetian) Bathysiphon spp increase,DEF,AT,4.0
5323,P,608124000801,1,2,25350,25335,DEF,AT,Lower Eocene (Ypresian) Toweius crassus,DEF,AT,
5324,P,608124000801,1,2,25560,25544,DEF,AT,Lower Eocene (Ypresian) Tribrachiatus contortus,DEF,AT,
5325,P,608124000801,1,2,25590,25574,DEF,AT,Lower Eocene (Ypresian) Toweius pertusus,DEF,AT,
5326,P,608124000801,1,2,25859,25843,DEF,AT,Lower Eocene (Ypresian) Toweius eminens,DEF,AT,
5327,P,608124000801,1,2,25860,25844,DEF,AT,Lower Eocene (Ypresian) Fasciculithus tympaniformis,DEF,AT,
5328,P,608124000801,1,2,27000,26983,DEF,AT,Upper Paleocene (Thanetian) Heliolithus cantabriae,DEF,AT,
5329,P,608124000801,1,2,27839,27819,DEF,AT,Upper Paleocene (Thanetian) Fasciculithus ullii,DEF,AT,
5330,P,608124000801,1,2,27840,27820,DEF,AT,Upper Paleocene (Selandian) Neochiastozygus saepes,DEF,AT,
5331,P,608124000801,2,2,25336,25321,DEF,AT,Eocene,DEF,AT,4.0
5332,P,608124000801,2,2,26460,26444,POS,AT,Lower Eocene (Ypresian) Planorotalites chapmani,POS,AT,4.0
5333,P,608124000801,2,2,27330,27312,DEF,AT,Upper Paleocene (Thanetian) Bathysiphon spp increase,DEF,AT,4.0
5334,P,608124001600,1,2,26401,25431,DEF,AT,Lower Oligocene (Rupelian) Turborotalia increbescens,DEF,AT,5.0
5335,P,608124001600,1,2,26700,25626,DEF,AT,Upper Eocene (Priabonian) Globorotalia pomeroli,DEF,AT,4.0
5336,P,608124001600,1,2,26910,25764,DEF,AT,Middle Eocene (Lutetian) Morozovella aragonensis,DEF,AT,4.0
5337,P,608124001600,1,2,26940,25784,DEF,AT,Middle Eocene (Bartonian) Radiolarian acme A,DEF,AT,4.0
5338,P,608124001600,1,2,26969,25803,DEF,AT,Middle Eocene (Bartonian) Radiolarian acme A,DEF,AT,5.0
5339,P,608124001600,1,2,26970,25803,DEF,AT,Middle Eocene (Bartonian) Acarinina bullbrooki,DEF,AT,5.0
5340,P,608124001600,1,2,28650,26893,POS,AT,Paleocene,POS,AT,4.0
5341,P,608124001600,1,2,29280,27327,DEF,AT,Lower Eocene (Ypresian) Rzehakina epigona,DEF,AT,4.0
5342,P,608124001600,1,2,29580,27541,DEF,AT,Upper Paleocene (Thanetian) Bathysiphon spp increase,DEF,AT,4.0
5343,P,608124001600,2,2,24450,24160,DEF,AT,Upper Oligocene (Chattian) Sphenolithus delphix,DEF,AT,
5344,P,608124001600,2,2,24480,24181,DEF,AT,Upper Oligocene (Chattian) Zygrhablithus bijugatus,DEF,AT,
5345,P,608124001600,2,2,24570,24241,DEF,AT,Upper Oligocene (Chattian) Sphenolithus ciperoensis,DEF,AT,
5346,P,608124001600,2,2,24690,24320,DEF,AT,Upper Oligocene (Chattian) Triquetrorhabdulus carinatus acme,DEF,AT,
5347,P,608124001600,2,2,25170,24631,DEF,AT,Upper Oligocene (Chattian) Sphenolithus predistentus,DEF,AT,
5348,P,608124001600,2,2,25830,25058,DEF,AT,Lower Oligocene (Rupelian) Helicosphaera compacta,DEF,AT,
5349,P,608124001600,2,2,25860,25077,DEF,AT,Lower Oligocene (Rupelian) Sphenolithus pseudoradians,DEF,AT,
5350,P,608124001600,2,2,26310,25371,DEF,AT,Lower Oligocene (Rupelian) Sphenolithus akropodus,DEF,AT,
5351,P,608124001600,2,2,26367,25408,DEF,AT,Lower Oligocene (Rupelian) Reticulofenestra umbilica,DEF,AT,
5352,P,608124001600,2,2,26368,25409,DEF,AT,Lower Oligocene (Rupelian) Helicosphaera reticulata,DEF,AT,
5353,P,608124001600,2,2,26369,25410,DEF,AT,Lower Oligocene (Rupelian) Ericsonia formosa,DEF,AT,
5354,P,608124001600,2,2,26370,25410,DEF,AT,Upper Eocene (Priabonian) Discoaster barbadiensis,DEF,AT,
5355,P,608124001600,2,2,26580,25548,DEF,AT,Upper Eocene (Priabonian) Cribrocentrum reticulatum,DEF,AT,
5356,P,608124001600,2,2,26970,25803,DEF,AT,Middle Eocene (Bartonian) Sphenolithus spiniger,DEF,AT,
5357,P,608124001600,2,2,27030,25843,DEF,AT,Middle Eocene (Bartonian) Sphenolithus furcatolithoides,DEF,AT,
5358,P,608124001600,2,2,27639,26238,DEF,AT,Lower Eocene (Ypresian) Tribrachiatus orthostylus,DEF,AT,
5359,P,608124001600,2,2,27640,26238,DEF,AT,Lower Eocene (Ypresian) Tribrachiatus bramlettei,DEF,AT,
5360,P,608124001600,2,2,27863,26381,DEF,AT,Lower Eocene (Ypresian) Fasciculithus involutus,DEF,AT,
5361,P,608124001601,1,1,24380,23824,DEF,AT,Upper Oligocene (Chattian) Sphenolithus delphix,DEF,AT,
5362,P,608124001601,1,1,24409,23842,DEF,AT,Upper Oligocene (Chattian) Clausicoccus fenestratus,DEF,AT,
5363,P,608124001601,1,1,24410,23842,DEF,AT,Upper Oligocene (Chattian) Sphenolithus ciperoensis,DEF,AT,
5364,P,608124001601,1,1,24560,23932,DEF,AT,Upper Oligocene (Chattian) Triquetrorhabdulus carinatus acme,DEF,AT,
5365,P,608124001601,1,1,24800,24077,DEF,AT,Upper Oligocene (Chattian) Sphenolithus predistentus,DEF,AT,
5366,P,608124001601,1,1,25430,24461,DEF,AT,Lower Oligocene (Rupelian) Discoaster nodifer,DEF,AT,
5367,P,608124001601,1,1,25460,24479,DEF,AT,Lower Oligocene (Rupelian) Sphenolithus pseudoradians,DEF,AT,
5368,P,608124001601,1,1,25760,24665,DEF,AT,Lower Oligocene (Rupelian) Sphenolithus akropodus,DEF,AT,
5369,P,608124001601,1,1,25970,24795,DEF,AT,Lower Oligocene (Rupelian) Lanternithus minutus,DEF,AT,
5370,P,608124001601,1,1,26000,24814,DEF,AT,Lower Oligocene (Rupelian) Reticulofenestra hillae,DEF,AT,
5371,P,608124001601,1,1,26090,24871,DEF,AT,Lower Oligocene (Rupelian) Ismolithus recurvus,DEF,AT,
5372,P,608124001601,1,1,26119,24889,DEF,AT,Upper Eocene (Priabonian) Discoaster barbadiensis,DEF,AT,
5373,P,608124001601,1,1,26120,24890,DEF,AT,Upper Eocene (Priabonian) Cribrocentrum reticulatum,DEF,AT,
5374,P,608124001601,1,1,26208,24946,DEF,AT,Middle Eocene (Bartonian) Sphenolithus spiniger,DEF,AT,
5375,P,608124001601,1,1,26209,24946,DEF,AT,Middle Eocene (Bartonian) Sphenolithus furcatolithoides,DEF,AT,
5376,P,608124001601,1,1,26210,24947,DEF,AT,Middle Eocene (Lutetian) Nannotetrina fulgens,DEF,AT,
5377,P,608124001601,1,1,26569,25183,DEF,AT,Lower Eocene (Ypresian) Toweius pertusus,DEF,AT,
5378,P,608124001601,1,1,26570,25184,DEF,AT,Lower Eocene (Ypresian) Discoaster multiradiatus,DEF,AT,
5379,P,608124001601,1,1,26748,25302,DEF,AT,Lower Eocene (Ypresian) Tribrachiatus bramlettei,DEF,AT,
5380,P,608124001601,1,1,26749,25303,DEF,AT,Lower Eocene (Ypresian) Fasciculithus involutus,DEF,AT,
5381,P,608124001601,1,1,26750,25303,DEF,AT,Lower Eocene (Ypresian) Chiasmolithus bidens,DEF,AT,
5382,P,608124001601,1,1,28549,26563,DEF,AT,Lower Eocene (Ypresian) Prinsius martinii,DEF,AT,
5383,P,608124001601,1,1,28550,26564,DEF,AT,Upper Paleocene (Thanetian) Fasciculithus ullii,DEF,AT,
5384,P,608124010001,1,2,28358,28239,DEF,AT,Upper Oligocene Chattian Stage,DEF,AT,6.0
5385,P,608124010001,1,2,28359,28240,DEF,AT,Upper Oligocene (Chattian) Globigerina ciperoensis ciperoensis,DEF,AT,6.0
5386,P,608124010001,1,2,28360,28241,DEF,AT,Upper Oligocene (Chattian) Globigerina angulisuturalis,DEF,AT,6.0
5387,P,608124010001,1,2,28420,28300,DEF,AT,Upper Oligocene (Chattian) Paragloborotalia opima opima,DEF,AT,6.0
5388,P,608124010001,1,2,28660,28535,DEF,AT,Lower Oligocene (Rupelian) Globigerina gortani,DEF,AT,6.0
5389,P,608124010001,1,2,29310,29173,DEF,AT,Lower Oligocene (Rupelian) Turborotalia ampliapertura,DEF,AT,5.0
5390,P,608124010001,1,2,29430,29291,DEF,AT,Lower Oligocene (Rupelian) Turborotalia increbescens,DEF,AT,5.0
5391,P,608124010001,1,2,29517,29376,DEF,AT,Upper Eocene (Priabonian) Turborotalia cerroazulensis cocoaensis,DEF,AT,5.0
5392,P,608124010001,1,2,29518,29377,DEF,AT,Upper Eocene (Priabonian) Subbotina linaperta,DEF,AT,5.0
5393,P,608124010001,1,2,29520,29379,DEF,AT,Upper Eocene (Priabonian) Globigerinatheka semiinvoluta,DEF,AT,5.0
5394,P,608124010001,1,2,29550,29408,DEF,AT,Upper Eocene (Priabonian) Globigerinatheka mexicana,DEF,AT,5.0
5395,P,608124010001,1,2,29668,29524,DEF,AT,Middle Eocene (Bartonian) Truncorotaloides rohri,DEF,AT,5.0
5396,P,608124010001,1,2,29669,29525,DEF,AT,Middle Eocene (Bartonian) Truncorotaloides topilensis,DEF,AT,5.0
5397,P,608124010001,1,2,29670,29526,DEF,AT,Middle Eocene (Bartonian) Acarinina bullbrooki,DEF,AT,5.0
5398,P,608124010001,1,2,29730,29585,DEF,AT,Middle Eocene (Bartonian) Acarinina pentacamerata,DEF,AT,5.0
5399,P,608124010001,1,2,30090,29938,DEF,AT,Lower Eocene (Ypresian) Acarinina soldadoensis,DEF,AT,5.0
5400,P,608124010001,1,2,30149,29996,DEF,AT,Lower Eocene (Ypresian) Planorotalites chapmani,DEF,AT,6.0
5401,P,608124010001,1,2,30150,29997,DEF,AT,Lower Eocene (Ypresian) Subbotina velascoensis,DEF,AT,6.0
5402,P,608124010001,1,2,31497,31319,DEF,AT,Upper Paleocene (Thanetian) Acarinina mckannai,DEF,AT,5.0
5403,P,608124010001,1,2,31498,31320,DEF,AT,Upper Paleocene (Thanetian) Subbotina triloculinoides,DEF,AT,5.0
5404,P,608124010001,1,2,31499,31321,DEF,AT,Upper Paleocene (Selandian) Igorina pusilla pusilla,DEF,AT,5.0
5405,P,608124010001,1,2,31500,31322,DEF,AT,Upper Paleocene (Selandian) Morozovella conicotruncana,DEF,AT,5.0
5406,P,608124010001,2,2,25899,25827,DEF,AT,Upper Oligocene (Chattian) Dictyococcites bisectus,DEF,AT,
5407,P,608124010001,2,2,25900,25828,DEF,AT,Upper Oligocene (Chattian) Sphenolithus distentus,DEF,AT,
5408,P,608124010001,2,2,28298,28180,DEF,AT,Upper Oligocene (Chattian) Dictyococcites bisectus,DEF,AT,
5409,P,608124010001,2,2,28299,28181,DEF,AT,Upper Oligocene (Chattian) Clausicoccus fenestratus,DEF,AT,
5410,P,608124010001,2,2,28300,28182,DEF,AT,Upper Oligocene (Chattian) Sphenolithus ciperoensis,DEF,AT,
5411,P,608124010001,2,2,28420,28300,DEF,AT,Upper Oligocene (Chattian) Sphenolithus distentus,DEF,AT,
5412,P,608124010001,2,2,28960,28830,DEF,AT,Upper Oligocene (Chattian) Sphenolithus predistentus,DEF,AT,
5413,P,608124010001,2,2,29080,28947,DEF,AT,Upper Oligocene (Chattian) Sphenolithus predistentus,DEF,AT,
5414,P,608124010001,2,2,29135,29001,DEF,AT,Lower Oligocene (Rupelian) Sphenolithus pseudoradians,DEF,AT,
5415,P,608124010001,2,2,29160,29026,DEF,AT,Lower Oligocene (Rupelian) Helicosphaera compacta,DEF,AT,
5416,P,608124010001,2,2,29249,29113,DEF,AT,Lower Oligocene (Rupelian) Discoaster nodifer,DEF,AT,
5417,P,608124010001,2,2,29250,29114,DEF,AT,Lower Oligocene (Rupelian) Reticulofenestra circus,DEF,AT,
5418,P,608124010001,2,2,29310,29173,DEF,AT,Lower Oligocene (Rupelian) Lanternithus minutus,DEF,AT,
5419,P,608124010001,2,2,29429,29290,DEF,AT,Lower Oligocene (Rupelian) Sphenolithus akropodus,DEF,AT,
5420,P,608124010001,2,2,29430,29291,DEF,AT,Lower Oligocene (Rupelian) Reticulofenestra umbilica,DEF,AT,
5421,P,608124010001,2,2,29460,29320,DEF,AT,Lower Oligocene (Rupelian) Ericsonia formosa,DEF,AT,
5422,P,608124010001,2,2,29519,29378,DEF,AT,Upper Eocene (Priabonian) Discoaster barbadiensis,DEF,AT,
5423,P,608124010001,2,2,29520,29379,DEF,AT,Upper Eocene (Priabonian) Cribrocentrum reticulatum,DEF,AT,
5424,P,608124010001,2,2,29670,29526,DEF,AT,Middle Eocene (Bartonian) Sphenolithus spiniger,DEF,AT,
5425,P,608124010001,2,2,29730,29585,DEF,AT,Middle Eocene (Bartonian) Sphenolithus furcatolithoides,DEF,AT,
5426,P,608124010001,2,2,29760,29615,DEF,AT,Middle Eocene (Lutetian) Blackites gladius,DEF,AT,
5427,P,608124010001,2,2,29790,29644,DEF,AT,Middle Eocene (Lutetian) Chiasmolithus gigas,DEF,AT,
5428,P,608124010001,2,2,30000,29850,DEF,AT,Middle Eocene (Lutetian) Discoaster lodoensis,DEF,AT,
5429,P,608124010001,2,2,30060,29909,DEF,AT,Lower Eocene (Ypresian) Tribrachiatus orthostylus,DEF,AT,
5430,P,608124010001,2,2,30210,30056,DEF,AT,Lower Eocene (Ypresian) Toweius callosus,DEF,AT,
5431,P,608124010001,2,2,30360,30203,DEF,AT,Lower Eocene (Ypresian) Tribrachiatus contortus,DEF,AT,
5432,P,608124010001,2,2,30390,30233,DEF,AT,Lower Eocene (Ypresian) Tribrachiatus bramlettei,DEF,AT,
5433,P,608124010001,2,2,30900,30733,DEF,AT,Lower Eocene (Ypresian) Discoaster multiradiatus,DEF,AT,
5434,P,608124010001,2,2,31080,30910,DEF,AT,Lower Eocene (Ypresian) Fasciculithus involutus,DEF,AT,
5435,P,608124010001,2,2,31260,31086,DEF,AT,Upper Paleocene (Thanetian) Ericsonia robusta,DEF,AT,
5436,P,608124010001,2,2,31350,31175,DEF,AT,Lower Eocene (Ypresian) Fasciculithus tympaniformis,DEF,AT,
5437,P,608124010001,2,2,31439,31262,DEF,AT,Upper Paleocene (Thanetian) Heliolithus cantabriae,DEF,AT,
5438,P,608124010001,2,2,31440,31263,DEF,AT,Upper Paleocene (Thanetian) Heliolithus riedelli,DEF,AT,
5439,P,608124010001,2,2,31530,31351,DEF,AT,Upper Paleocene (Thanetian) Heliolithus kleinpellii,DEF,AT,
5440,P,608124010001,2,2,33900,33676,DEF,AT,Upper Paleocene (Thanetian) Fasciculithus ullii,DEF,AT,
5441,P,608124010001,2,2,34409,34175,DEF,AT,Upper Paleocene (Thanetian) Fasciculithus billii,DEF,AT,
5442,P,608124010001,2,2,34410,34176,DEF,AT,Upper Paleocene (Thanetian) Prinsius martinii increase,DEF,AT,
5443,P,608124010001,2,2,34440,34206,DEF,AT,Upper Paleocene (Selandian) Neochiastozygus saepes,DEF,AT,
5444,P,608124003600,1,1,23780,23779,DEF,AT,Upper Oligocene (Chattian) Dictyococcites bisectus,DEF,AT,5.0
5445,P,608124003600,1,1,23810,23809,DEF,AT,Upper Oligocene (Chattian) Sphenolithus ciperoensis,DEF,AT,5.0
5446,P,608124003600,1,1,23869,23868,DEF,AT,Upper Oligocene (Chattian) Sphenolithus distentus,DEF,AT,5.0
5447,P,608124003600,1,1,23870,23869,DEF,AT,Upper Oligocene (Chattian) Paragloborotalia opima opima,DEF,AT,5.0
5448,P,608124003600,1,1,23928,23927,DEF,AT,Lower Oligocene (Rupelian) Chiloguembelina cubensis,DEF,AT,5.0
5449,P,608124003600,1,1,23929,23928,DEF,AT,Upper Oligocene (Chattian) Sphenolithus predistentus,DEF,AT,5.0
