API Well Number,Well Type Code,Well Name,Well Name Suffix,Company Name,Status Date,Status Code,Field Name,Surface Lease Number,Surface Area,Surface Block,Bottom Lease Number,Bottom Area,Bottom Block,Spud Date,Total Depth Date,BH Total MD (feet)
608074004600,E,  003,ST00BP00,MOBIL OIL EXPLORATION & PRODUCING SOUTHEAST INC.,12/13/1987,ST,GB072,G07435,GB,   72,G07435,GB,   72,11/24/1987,12/7/1987,6436
608074004601,E,  003,ST01BP00,MOBIL OIL EXPLORATION & PRODUCING SOUTHEAST INC.,12/29/1987,ST,GB072,G07435,GB,   72,G07435,GB,   72,12/13/1987,12/25/1987,6300
608074004602,E,  003,ST02BP00,MOBIL OIL EXPLORATION & PRODUCING SOUTHEAST INC.,1/22/1988,PA,GB072,G07435,GB,   72,G07435,GB,   72,12/29/1987,1/13/1988,7257
608074004700,E,  001,ST00BP00,Pennzoil Exploration and Production Company,11/10/1987,ST,GB161,G07443,GB,  161,G07443,GB,  161,9/27/1987,10/30/1987,8139
608074004701,E,  001,ST01BP01,Pennzoil Exploration and Production Company,2/1/1988,PA,GB161,G07443,GB,  161,G07443,GB,  161,11/20/1987,1/21/1988,11718
608074004770,E,  001,ST01BP00,Pennzoil Exploration and Production Company,11/20/1987,ST,GB161,G07443,GB,  161,G07443,GB,  161,11/10/1987,11/20/1987,8241
608074004900,E,  001,ST00BP00,Eni Petroleum Co. Inc.,4/21/1988,PA,GB072,G07432,GB,   28,G07432,GB,   28,3/28/1988,4/14/1988,6500
608074005000,E,  002,ST00BP00,BP America Production Company,6/2/1988,PA,WILD,G06338,GB,  110,G06338,GB,  110,4/19/1988,5/24/1988,11500
608074005100,D, A001,ST00BP00,Chevron U.S.A. Inc.,8/30/2018,PA,GB189,G06358,GB,  189,G06358,GB,  189,8/11/1988,10/23/1988,9195
608074005200,E,  002,ST00BP00,"Union Exploration Partners, Ltd.",10/1/1988,PA,GB412,G06371,GB,  412,G06371,GB,  412,7/7/1988,9/6/1988,14000
608074005300,E,  001,ST00BP03,Chevron U.S.A. Inc.,12/30/2004,PA,GB236,G06359,GB,  191,G06359,GB,  191,12/13/1988,12/16/1988,8887
608074005370,E,  001,ST00BP00,Chevron U.S.A. Inc.,11/8/1988,ST,GB236,G06359,GB,  191,G06359,GB,  191,9/25/1988,10/24/1988,8574
608074005371,E,  001,ST00BP01,Chevron U.S.A. Inc.,11/29/1988,ST,GB236,G06359,GB,  191,G06359,GB,  191,11/8/1988,11/21/1988,8776
608074005372,E,  001,ST00BP02,Chevron U.S.A. Inc.,12/13/1988,ST,GB236,G06359,GB,  191,G06359,GB,  191,11/29/1988,12/6/1988,7797
608074005400,E,SA001,ST00BP00,Newfield Exploration Gulf Coast LLC,2/12/2000,PA,GB388,G07486,GB,  388,G07486,GB,  388,12/19/1988,3/16/1989,9091
608074005500,D, A002,ST00BP00,Chevron U.S.A. Inc.,7/20/1993,ST,GB189,G06358,GB,  189,G06358,GB,  189,5/22/1989,6/28/1989,8749
608074005501,D, A002,ST01BP00,Chevron U.S.A. Inc.,9/1/2018,PA,GB189,G06358,GB,  189,G06358,GB,  189,7/25/1993,8/6/1993,8520
608074005600,E,SA003,ST00BP00,Hess Corporation,2/12/2000,PA,GB388,G07486,GB,  388,G08232,GB,  344,4/25/1989,9/11/1989,16612
608074005700,E,  001,ST00BP00,Samedan Oil Corporation,7/20/1989,PA,GB240,G10342,GB,  240,G10342,GB,  240,5/28/1989,7/14/1989,12189
608074005800,E,  001,ST00BP01,Conoco Inc.,12/1/1989,PA,WILD,G07482,GB,  378,G08229,GB,  334,10/27/1989,11/21/1989,11695
608074005870,E,  001,ST00BP00,Conoco Inc.,,ST,WILD,G07482,GB,  378,G08229,GB,  334,7/5/1989,10/27/1989,10943
608074005900,D, A003,ST00BP00,Chevron U.S.A. Inc.,9/25/1989,ST,GB189,G06358,GB,  189,G06358,GB,  189,7/7/1989,8/27/1989,13728
608074005901,D, A003,ST01BP00,Chevron U.S.A. Inc.,9/2/1997,ST,GB189,G06358,GB,  189,G06358,GB,  189,9/25/1989,10/3/1989,6989
608074005902,D, A003,ST02BP00,Chevron U.S.A. Inc.,8/30/2018,PA,GB189,G06358,GB,  189,G06358,GB,  189,9/2/1997,9/12/1997,8225
608074006000,E,  004,ST00BP00,MOBIL OIL EXPLORATION & PRODUCING SOUTHEAST INC.,1/6/1991,PA,GB072,G07435,GB,   72,G07435,GB,   72,8/18/1989,8/30/1989,6005
608074006100,E,  001,ST00BP00,"TOTAL E&P USA, INC.",11/4/1989,PA,WILD,G07472,GB,  300,G07472,GB,  300,9/16/1989,10/29/1989,11409
608074006300,E,  001,ST00BP00,BP America Production Company,11/13/1989,PA,WILD,G07476,GB,  343,G07476,GB,  343,10/5/1989,11/2/1989,8500
608074006400,D, A001,ST00BP00,Chevron U.S.A. Inc.,7/24/2003,TA,GB236,G06359,GB,  191,G11458,GB,  147,10/26/1989,1/16/1990,14756
608074006500,E,  001,ST00BP01,Shell Offshore Inc.,3/11/1990,PA,WILD,G11548,GB,  594,G11548,GB,  594,2/8/1990,3/4/1990,18121
608074006570,E,  001,ST00BP00,Shell Offshore Inc.,,ST,WILD,G11548,GB,  594,G11548,GB,  594,12/28/1989,2/8/1990,14172
608074006600,E,  001,ST00BP00,Newfield Exploration Company,6/11/1990,PA,GB070,G09200,GB,   70,G09201,GB,   71,3/5/1990,5/25/1990,14754
608074006700,E,  002,ST00BP00,Newfield Exploration Gulf Coast LLC,4/19/1990,PA,GB388,G07486,GB,  388,G07486,GB,  388,1/27/1990,4/7/1990,11205
608074006800,E,  001,ST00BP01,Exxon Mobil Corporation,7/13/1990,PA,WILD,G09198,GB,   68,G09198,GB,   68,6/23/1990,7/2/1990,7230
608074006870,E,  001,ST00BP00,Exxon Mobil Corporation,,ST,WILD,G09198,GB,   68,G09198,GB,   68,5/18/1990,6/9/1990,7375
608074006900,E,  001,ST00BP00,Newfield Exploration Gulf Coast LLC,7/13/1990,PA,GB388,G07485,GB,  387,G07485,GB,  387,4/22/1990,7/4/1990,9925
608074007000,E,  001,ST00BP00,Newfield Exploration Company,7/29/1997,ST,GB070,G09200,GB,   70,G09200,GB,   70,6/12/1990,7/4/1990,11200
608074007001,E,  001,ST01BP00,Newfield Exploration Company,11/6/2001,PA,GB070,G09200,GB,   70,G09200,GB,   70,7/29/1997,8/20/1997,12315
608074007100,E, A001,ST00BP00,Shell Offshore Inc.,8/1/2016,PA,GB426,G08241,GB,  426,G08241,GB,  426,5/6/1990,7/21/1990,19351
608074007200,E, A002,ST00BP01,Shell Offshore Inc.,9/10/2001,ST,GB426,G08241,GB,  426,G08241,GB,  426,11/29/1990,12/1/1990,19855
608074007201,D, A002,ST01BP00,Shell Offshore Inc.,2/8/2007,ST,GB426,G08241,GB,  426,G08241,GB,  426,9/10/2001,9/12/2001,20398
608074007202,D, A002,ST02BP00,Shell Offshore Inc.,8/22/2018,ST,GB426,G08241,GB,  426,G07493,GB,  427,2/8/2007,4/11/2007,22105
608074007203,D, A002,ST03BP00,Shell Offshore Inc.,10/1/2018,ST,GB426,G08241,GB,  426,G07493,GB,  427,8/22/2018,9/18/2018,*****
608074007204,D, A002,ST03BP01,Shell Offshore Inc.,11/23/2018,COM,GB426,G08241,GB,  426,G07493,GB,  427,10/1/2018,10/12/2018,20600
608074007270,E, A002,ST00BP00,Shell Offshore Inc.,11/29/1990,ST,GB426,G08241,GB,  426,G08241,GB,  426,5/13/1990,11/28/1990,20170
608074007300,E,  002,ST00BP00,Samedan Oil Corporation,9/4/1990,PA,GB240,G10342,GB,  240,G10342,GB,  240,6/16/1990,8/24/1990,14161
608074007400,D, A003,ST00BP00,Shell Offshore Inc.,10/21/1998,ST,GB426,G08241,GB,  426,G08241,GB,  426,8/4/1990,10/19/1991,8098
608074007401,D, A003,ST01BP00,Shell Offshore Inc.,7/10/1999,COM,GB426,G08241,GB,  426,G07493,GB,  427,10/21/1998,1/1/1999,19195
608074007500,E, A004,ST00BP01,Shell Offshore Inc.,6/26/1999,ST,GB426,G08241,GB,  426,G07498,GB,  471,4/11/1991,4/24/1991,19895
608074007501,D, A004,ST01BP00,Shell Offshore Inc.,7/6/1999,ST,GB426,G08241,GB,  426,G07498,GB,  471,6/26/1999,6/28/1999,15992
608074007502,D, A004,ST02BP00,Shell Offshore Inc.,7/25/1999,ST,GB426,G08241,GB,  426,G07498,GB,  471,7/6/1999,7/16/1999,19461
608074007503,D, A004,ST03BP00,Shell Offshore Inc.,8/26/1999,TA,GB426,G08241,GB,  426,G07498,GB,  471,7/25/1999,8/11/1999,20410
608074007570,E, A004,ST00BP00,Shell Offshore Inc.,4/11/1991,ST,GB426,G08241,GB,  426,G07498,GB,  471,8/9/1990,4/10/1991,16654
608074007600,E,  001,ST00BP00,EP Operating Limited Partnership,9/18/1990,PA,WILD,G11449,GB,   80,G11449,GB,   80,9/6/1990,9/11/1990,2227
608074007700,E,  001,ST00BP00,Marathon Oil Company,10/15/1990,PA,GB197,G07447,GB,  197,G07447,GB,  197,8/26/1990,10/3/1990,12350
608074007800,E,  002,ST00BP00,EP Operating Limited Partnership,10/27/1990,PA,WILD,G11449,GB,   80,G11449,GB,   80,9/20/1990,10/21/1990,7050
608074007900,E, A005,ST00BP00,Shell Offshore Inc.,9/3/2002,ST,GB426,G08241,GB,  426,G08241,GB,  426,12/19/1990,12/3/1991,19700
608074007901,D, A005,ST01BP00,Shell Offshore Inc.,10/12/2002,ST,GB426,G08241,GB,  426,G08241,GB,  426,9/3/2002,9/14/2002,20377
608074007902,D, A005,ST01BP01,Shell Offshore Inc.,11/6/2002,ST,GB426,G08241,GB,  426,G08241,GB,  426,10/12/2002,10/20/2002,19941
608074007903,D, A005,ST01BP02,Shell Offshore Inc.,12/31/2011,PA,GB426,G08241,GB,  426,G08241,GB,  426,11/6/2002,11/15/2002,20450
608074008000,E, A006,ST00BP00,Shell Offshore Inc.,8/10/2011,PA,GB426,G08241,GB,  426,G08248,GB,  470,12/17/1990,1/24/1992,19766
608074008100,E, A007,ST00BP00,Shell Offshore Inc.,9/3/2009,PA,GB426,G08241,GB,  426,G07498,GB,  471,12/17/1990,7/11/1991,21174
608074008200,E, A008,ST00BP00,Shell Offshore Inc.,5/22/2007,ST,GB426,G08241,GB,  426,G07493,GB,  427,12/20/1990,3/3/1992,17282
608074008201,E, A008,ST01BP00,Shell Offshore Inc.,7/14/2007,COM,GB426,G08241,GB,  426,G07493,GB,  427,5/22/2007,5/29/2007,17445
608074008300,E, A009,ST00BP00,Shell Offshore Inc.,12/10/2004,ST,GB426,G08241,GB,  426,G08248,GB,  470,12/18/1990,9/16/1991,21750
608074008301,D, A009,ST01BP00,Shell Offshore Inc.,1/17/2005,ST,GB426,G08241,GB,  426,G08241,GB,  426,12/10/2004,1/8/2005,19483
608074008302,D, A009,ST01BP01,Shell Offshore Inc.,6/23/2018,ST,GB426,G08241,GB,  426,G08241,GB,  426,1/17/2005,2/2/2005,22909
608074008303,D, A009,ST02BP00,Shell Offshore Inc.,8/9/2018,COM,GB426,G08241,GB,  426,G08241,GB,  426,6/23/2018,7/8/2018,22200
608074008400,E,  002,ST00BP00,Newfield Exploration Gulf Coast LLC,4/28/1991,ST,GB388,G07486,GB,  388,G07485,GB,  387,3/17/1991,4/22/1991,8766
608074008401,E,SA002,ST01BP00,Newfield Exploration Gulf Coast LLC,1/31/2000,PA,GB388,G07486,GB,  388,G07486,GB,  388,4/29/1991,5/27/1991,10300
608074008500,E,  001,ST00BP00,MOBIL OIL EXPLORATION & PRODUCING SOUTHEAST INC.,5/8/1991,PA,WILD,G09222,GB,  295,G09222,GB,  295,3/28/1991,5/3/1991,8490
608074008600,E,  001,ST00BP02,Exxon Mobil Corporation,10/23/1991,PA,WILD,G07492,GB,  425,G12653,GB,  381,8/27/1991,10/12/1991,13795
608074008670,E,  001,ST00BP00,Exxon Mobil Corporation,8/7/1991,ST,WILD,G07492,GB,  425,G07492,GB,  425,5/28/1991,8/7/1991,11408
608074008671,E,  001,ST00BP01,Exxon Mobil Corporation,8/23/1991,ST,WILD,G07492,GB,  425,G07492,GB,  425,8/15/1991,8/23/1991,11157
608074008700,E,  001,ST00BP00,Eni Petroleum Co. Inc.,10/4/1991,ST,GB208,G08222,GB,  208,G08222,GB,  208,6/28/1991,9/25/1991,14732
608074008701,E,  001,ST01BP00,Eni Petroleum Co. Inc.,11/20/1991,ST,GB208,G08222,GB,  208,G08222,GB,  208,10/4/1991,10/17/1991,16600
608074008702,E,  001,ST02BP00,Eni Petroleum Co. Inc.,12/12/1991,PA,GB208,G08222,GB,  208,G08222,GB,  208,11/20/1991,12/1/1991,8278
608074008800,D, A010,ST00BP00,Shell Offshore Inc.,5/15/2000,ST,GB426,G08241,GB,  426,G07498,GB,  471,10/2/1991,5/10/2000,20818
608074008801,D, A010,ST01BP02,Shell Offshore Inc.,6/7/2000,ST,GB426,G08241,GB,  426,G07498,GB,  471,5/21/2000,5/24/2000,20516
608074008802,D, A010,ST02BP00,Shell Offshore Inc.,1/6/2008,ST,GB426,G08241,GB,  426,G07493,GB,  427,6/7/2000,6/13/2000,18250
608074008803,D, A010,ST03BP00,Shell Offshore Inc.,6/7/2008,COM,GB426,G08241,GB,  426,G07493,GB,  427,1/6/2008,3/17/2008,25480
608074008870,D, A010,ST01BP00,Shell Offshore Inc.,5/19/2000,ST,GB426,G08241,GB,  426,G07498,GB,  471,5/15/2000,5/17/2000,18303
608074008871,D, A010,ST01BP01,Shell Offshore Inc.,5/21/2000,ST,GB426,G08241,GB,  426,G07498,GB,  471,5/19/2000,5/19/2000,18130
608074008900,D, A011,ST00BP03,Shell Offshore Inc.,6/19/1996,ST,GB426,G08241,GB,  426,G07493,GB,  427,3/7/1996,6/3/1996,26020
608074008901,D, A011,ST01BP00,Shell Offshore Inc.,5/19/2012,TA,GB426,G08241,GB,  426,G07493,GB,  427,6/25/1996,7/29/1996,25859
608074008970,D, A011,ST00BP00,Shell Offshore Inc.,1/4/1986,ST,GB426,G08241,GB,  426,G07493,GB,  427,10/3/1991,1/4/1996,11258
608074008971,D, A011,ST00BP01,Shell Offshore Inc.,1/18/1996,ST,GB426,G08241,GB,  426,G07493,GB,  427,1/4/1996,1/11/1996,13065
608074008972,D, A011,ST00BP02,Shell Offshore Inc.,3/7/1996,ST,GB426,G08241,GB,  426,G07493,GB,  427,1/18/1996,2/15/1996,15476
608074009000,D, A012,ST00BP00,Shell Offshore Inc.,2/27/1998,ST,GB426,G08241,GB,  426,G08241,GB,  426,10/4/1991,5/13/1992,5630
608074009001,D, A012,ST01BP00,Shell Offshore Inc.,6/2/1998,ST,GB426,G08241,GB,  426,G08241,GB,  426,2/27/1998,5/27/1998,19237
608074009002,D, A012,ST01BP01,Shell Offshore Inc.,8/13/1998,COM,GB426,G08241,GB,  426,G08241,GB,  426,6/2/1998,6/6/1998,19169
608074009100,E,  001,ST00BP00,Chevron U.S.A. Inc.,11/8/1991,PA,WILD,G12635,GB,  165,G12635,GB,  165,10/30/1991,10/31/1991,2445
608074009200,D, A004,ST00BP00,Chevron U.S.A. Inc.,3/29/1994,ST,GB189,G06358,GB,  189,G06358,GB,  189,10/27/1991,12/15/1991,8790
608074009201,D, A004,ST01BP00,Chevron U.S.A. Inc.,9/1/2018,PA,GB189,G06358,GB,  189,G06358,GB,  189,3/29/1994,4/12/1994,8150
608074009300,E,  002,ST00BP00,Chevron U.S.A. Inc.,4/8/1992,PA,WILD,G12635,GB,  165,G12635,GB,  165,11/10/1991,3/20/1992,18000
608074009400,E,  004,ST00BP01,Newfield Exploration Gulf Coast LLC,2/28/1992,PA,GB388,G07486,GB,  388,G07486,GB,  388,1/10/1992,2/4/1992,10800
608074009470,E,  004,ST00BP00,Newfield Exploration Gulf Coast LLC,1/10/1992,ST,GB388,G07486,GB,  388,G07486,GB,  388,12/5/1991,1/9/1992,8072
608074009500,D, A005,ST00BP00,Chevron U.S.A. Inc.,4/18/1992,ST,GB189,G06358,GB,  189,G06358,GB,  189,3/21/1992,4/10/1992,8560
608074009501,D, A005,ST01BP00,Chevron U.S.A. Inc.,9/1/2018,PA,GB189,G06358,GB,  189,G06358,GB,  189,4/18/1992,4/25/1992,8135
608074009600,D, A016,ST00BP01,Chevron U.S.A. Inc.,11/14/1992,ST,GB189,G06358,GB,  189,G06358,GB,  189,1/15/1992,1/22/1992,7427
608074009601,D, A016,ST01BP02,Chevron U.S.A. Inc.,8/30/2018,PA,GB189,G06358,GB,  189,G06358,GB,  189,11/14/1992,11/18/1992,9463
608074009670,D, A016,ST00BP00,Chevron U.S.A. Inc.,1/15/1992,ST,GB189,G06358,GB,  189,G06358,GB,  189,12/18/1991,1/14/1992,6691
608074009671,D, A016,ST01BP00,Chevron U.S.A. Inc.,10/22/1992,ST,GB189,G06358,GB,  189,G06358,GB,  189,10/19/1992,10/21/1992,5803
608074009672,D, A016,ST01BP01,Chevron U.S.A. Inc.,11/14/1992,ST,GB189,G06358,GB,  189,G06358,GB,  189,10/22/1992,11/10/1992,9354
608074009700,D, A003,ST00BP00,Chevron U.S.A. Inc.,7/24/2003,TA,GB236,G06359,GB,  191,G11458,GB,  147,2/10/1992,3/23/1992,12174
608074009800,D, A013,ST00BP00,Shell Offshore Inc.,11/19/1997,ST,GB426,G08241,GB,  426,G08241,GB,  426,3/21/1992,11/2/1997,19143
608074009801,D, A013,ST01BP00,Shell Offshore Inc.,12/12/1997,ST,GB426,G08241,GB,  426,G08241,GB,  426,11/19/1997,12/2/1997,19400
608074009802,D, A013,ST02BP00,Shell Offshore Inc.,7/28/2007,ST,GB426,G08241,GB,  426,G08241,GB,  426,12/12/1997,12/13/1997,17960
608074009803,D, A013,ST03BP00,Shell Offshore Inc.,8/13/2007,ST,GB426,G08241,GB,  426,G07493,GB,  427,7/28/2007,8/3/2007,17675
608074009804,D, A013,ST04BP00,Shell Offshore Inc.,6/28/2011,PA,GB426,G08241,GB,  426,G07493,GB,  427,8/13/2007,8/16/2007,17630
608074009900,D, A014,ST00BP00,Shell Offshore Inc.,1/15/2011,PA,GB426,G08241,GB,  426,G07493,GB,  427,3/22/1992,7/8/1992,17602
608074010000,D, A015,ST00BP00,Shell Offshore Inc.,2/28/2003,ST,GB426,G08241,GB,  426,G07498,GB,  471,3/24/1992,2/7/2003,27156
608074010001,D, A015,ST01BP00,Shell Offshore Inc.,7/10/2003,COM,GB426,G08241,GB,  426,G07493,GB,  427,2/28/2003,3/27/2003,26638
608074010100,D, A016,ST00BP00,Shell Offshore Inc.,9/18/1995,ST,GB426,G08241,GB,  426,G07493,GB,  427,3/25/1992,8/15/1995,18708
608074010101,D, A016,ST01BP00,Shell Offshore Inc.,11/23/2008,ST,GB426,G08241,GB,  426,G07493,GB,  427,9/26/1995,10/29/1995,17993
608074010102,D, A016,ST02BP00,Shell Offshore Inc.,12/17/2009,ST,GB426,G08241,GB,  426,G07493,GB,  427,11/23/2008,3/22/2009,27701
608074010103,D, A016,ST03BP00,Shell Offshore Inc.,4/7/2010,ST,GB426,G08241,GB,  426,G07493,GB,  427,12/17/2009,3/14/2010,31634
608074010104,D, A016,ST04BP00,Shell Offshore Inc.,11/27/2010,COM,GB426,G08241,GB,  426,G07493,GB,  427,4/7/2010,4/27/2010,31026
608074010200,D, A017,ST00BP00,Shell Offshore Inc.,4/2/2016,TA,GB426,G08241,GB,  426,G07498,GB,  471,3/27/1992,2/7/1995,18905
608074010300,D, A018,ST00BP00,Shell Offshore Inc.,11/3/1999,ST,GB426,G08241,GB,  426,G08241,GB,  426,3/26/1992,4/21/1992,5600
608074010301,D, A018,ST01BP00,Shell Offshore Inc.,12/19/1999,ST,GB426,G08241,GB,  426,G08241,GB,  426,11/3/1999,12/6/1999,20440
608074010302,E, A018,ST02BP00,Shell Offshore Inc.,10/13/2006,ST,GB426,G08241,GB,  426,G08241,GB,  426,12/19/1999,2/8/2000,24000
608074010303,E, A018,ST03BP00,Shell Offshore Inc.,3/14/2018,ST,GB426,G08241,GB,  426,G08241,GB,  426,10/13/2006,10/29/2006,21522
608074010304,D, A018,ST04BP00,Shell Offshore Inc.,3/29/2018,ST,GB426,G08241,GB,  426,G08241,GB,  426,4/9/2018,4/23/2018,*****
608074010305,D, A018,ST04BP01,Shell Offshore Inc.,1/26/2019,ST,GB426,G08241,GB,  426,G08241,GB,  426,5/8/2018,5/13/2018,*****
608074010306,D, A018,ST04BP02,Shell Offshore Inc.,4/4/2019,COM,GB426,G08241,GB,  426,G08241,GB,  426,1/28/2019,2/10/2019,21614
608074010400,D, A019,ST00BP01,Shell Offshore Inc.,5/23/2001,ST,GB426,G08241,GB,  426,G08241,GB,  426,9/11/1992,9/22/1992,18306
608074010401,D, A019,ST01BP00,Shell Offshore Inc.,7/9/2008,ST,GB426,G08241,GB,  426,G08241,GB,  426,5/23/2001,5/31/2001,18922
608074010402,D, A019,ST02BP00,Shell Offshore Inc.,9/28/2010,COM,GB426,G08241,GB,  426,G08241,GB,  426,7/9/2008,7/19/2008,18840
608074010470,D, A019,ST00BP00,Shell Offshore Inc.,9/11/1992,ST,GB426,G08241,GB,  426,G08241,GB,  426,3/29/1992,8/22/1992,18390
608074010500,D, A020,ST00BP00,Shell Offshore Inc.,7/28/2008,ST,GB426,G08241,GB,  426,G07493,GB,  427,3/27/1992,5/11/1995,23000
608074010501,D, A020,ST01BP00,Shell Offshore Inc.,2/6/2018,ST,GB426,G08241,GB,  426,G07493,GB,  427,7/28/2008,8/1/2008,21945
608074010502,D, A020,ST02BP00,Shell Offshore Inc.,3/28/2018,COM,GB426,G08241,GB,  426,G07493,GB,  427,2/6/2018,2/17/2018,22028
608074010600,E,  003,ST00BP01,"W & T Offshore, Inc.",8/17/2008,PA,GB236,G07454,GB,  235,G07454,GB,  235,4/16/1992,5/1/1992,10128
608074010670,E,  003,ST00BP00,"W & T Offshore, Inc.",4/10/1992,ST,GB236,G07454,GB,  235,G07454,GB,  235,3/25/1992,4/10/1992,7000
608074010700,D, A010,ST00BP00,Chevron U.S.A. Inc.,8/30/2018,PA,GB189,G06358,GB,  189,G06358,GB,  189,5/15/1992,5/29/1992,7756
608074010800,D, A013,ST00BP00,Chevron U.S.A. Inc.,8/29/2018,PA,GB189,G06358,GB,  189,G06358,GB,  189,6/9/1992,7/1/1992,6892
608074010900,D, A006,ST00BP00,Chevron U.S.A. Inc.,8/29/2018,PA,GB189,G06358,GB,  189,G06358,GB,  189,7/13/1992,7/30/1992,8063
608074011000,D, A008,ST00BP02,Chevron U.S.A. Inc.,8/30/2018,PA,GB189,G06358,GB,  189,G06358,GB,  189,9/2/1992,9/6/1992,7885
608074011070,D, A008,ST00BP00,Chevron U.S.A. Inc.,8/19/1992,ST,GB189,G06358,GB,  189,G06358,GB,  189,8/14/1992,8/19/1992,2314
608074011071,D, A008,ST00BP01,Chevron U.S.A. Inc.,9/2/1992,ST,GB189,G06358,GB,  189,G06358,GB,  189,8/19/1992,9/2/1992,3337
608074011100,D, A007,ST00BP00,Chevron U.S.A. Inc.,8/29/2018,PA,GB189,G06358,GB,  189,G06358,GB,  189,9/20/1992,10/4/1992,7680
608074011200,D, A009,ST00BP00,Chevron U.S.A. Inc.,8/31/2018,PA,GB189,G06358,GB,  189,G06358,GB,  189,12/13/1992,12/30/1992,8328
608074011400,E, A014,ST00BP00,Chevron U.S.A. Inc.,8/31/2018,PA,GB189,G06358,GB,  189,G06358,GB,  189,1/23/1993,2/19/1993,8413
608074011500,D, A011,ST00BP00,Chevron U.S.A. Inc.,9/1/2018,PA,GB189,G06358,GB,  189,G06358,GB,  189,3/9/1993,3/31/1993,7550
608074011600,D, A012,ST00BP00,Chevron U.S.A. Inc.,8/29/2018,PA,GB189,G06358,GB,  189,G06358,GB,  189,5/6/1993,5/25/1993,7012
608074011700,E,  002,ST00BP00,Newfield Exploration Company,11/6/2001,PA,GB070,G09200,GB,   70,G09200,GB,   70,5/21/1993,6/11/1993,11410
608074011800,E,  001,ST00BP00,Offshore Energy II LLC,8/24/2008,PA,GB236,G07454,GB,  235,G12645,GB,  279,4/27/1993,6/1/1993,12211
608074011900,E,  001,ST00BP00,Chevron U.S.A. Inc.,8/2/1993,PA,GB254,G13816,GB,  254,G13816,GB,  254,6/16/1993,7/23/1993,13000
608074012000,D, A015,ST00BP00,Chevron U.S.A. Inc.,6/29/1993,ST,GB189,G06358,GB,  189,G06358,GB,  189,6/6/1993,6/26/1993,8528
608074012001,D, A015,ST01BP00,Chevron U.S.A. Inc.,9/1/2018,PA,GB189,G06358,GB,  189,G06358,GB,  189,6/29/1993,7/13/1993,7783
608074012100,E,  002,ST00BP01,The Louisiana Land and Exploration Company,8/13/1993,ST,GB236,G07454,GB,  235,G12645,GB,  279,7/26/1993,7/31/1993,13566
608074012101,E,  002,ST01BP00,The Louisiana Land and Exploration Company,10/4/1993,PA,GB236,G07454,GB,  235,G12645,GB,  279,8/13/1993,9/14/1993,14667
608074012170,E,  002,ST00BP00,The Louisiana Land and Exploration Company,7/26/1993,ST,GB236,G07454,GB,  235,G12645,GB,  279,7/11/1993,7/16/1993,12832
608074012200,E,  001,ST00BP00,Marathon Oil Company,12/29/1993,ST,WILD,G11478,GB,  253,G08226,GB,  252,7/9/1993,11/12/1993,20595
608074012201,E,  001,ST01BP00,Marathon Oil Company,2/3/1994,PA,WILD,G11478,GB,  253,G08226,GB,  252,12/29/1993,1/21/1994,20876
608074012300,E,  001,ST00BP01,Chevron U.S.A. Inc.,4/24/1994,PA,WILD,G13813,GB,  212,G13813,GB,  212,2/3/1994,3/18/1994,20340
608074012370,E,  001,ST00BP00,Chevron U.S.A. Inc.,2/3/1994,ST,WILD,G13813,GB,  212,G13813,GB,  212,10/13/1993,2/2/1994,18695
608074012400,D, A017,ST00BP00,Chevron U.S.A. Inc.,9/18/2018,PA,GB189,G06358,GB,  189,G06358,GB,  189,9/4/1993,11/5/1993,13463
608074012500,E,  001,ST00BP00,EP Operating Limited Partnership,12/2/1993,PA,WILD,G10326,GB,   35,G10326,GB,   35,11/8/1993,11/23/1993,7277
608074012600,D, A018,ST00BP00,Chevron U.S.A. Inc.,8/29/2018,PA,GB189,G06358,GB,  189,G06358,GB,  189,11/27/1993,12/18/1993,9090
608074012700,D, A019,ST00BP00,Chevron U.S.A. Inc.,2/4/1994,ST,GB189,G06358,GB,  189,G06358,GB,  189,1/15/1994,1/31/1994,7985
608074012701,D, A019,ST01BP00,Chevron U.S.A. Inc.,8/31/2018,PA,GB189,G06358,GB,  189,G06358,GB,  189,2/7/1994,2/18/1994,8031
608074012800,D, A005,ST00BP00,Chevron U.S.A. Inc.,7/24/2003,TA,GB236,G06359,GB,  191,G06359,GB,  191,2/13/1994,2/27/1994,7070
608074012900,D, A009,ST00BP00,Chevron U.S.A. Inc.,7/24/2003,TA,GB236,G06359,GB,  191,G06359,GB,  191,3/6/1994,3/26/1994,8840
608074013000,E,  002,ST00BP01,Newfield Exploration Company,11/6/2001,PA,GB070,G09200,GB,   70,G09201,GB,   71,3/11/1993,5/1/1993,10070
608074013070,E,  002,ST00BP00,Newfield Exploration Company,3/11/1993,ST,GB070,G09200,GB,   70,G09201,GB,   71,2/2/1993,3/11/1993,10289
608074013100,E,  003,ST00BP01,Samedan Oil Corporation,9/7/2001,PA,GB240,G10342,GB,  240,G10342,GB,  240,4/18/1994,4/24/1994,12000
608074013170,E,  003,ST00BP00,"Mariner Energy, Inc.",4/18/1994,ST,GB240,G10342,GB,  240,G10342,GB,  240,3/25/1994,4/18/1994,10530
608074013200,D, A006,ST00BP00,Chevron U.S.A. Inc.,7/24/2003,TA,GB236,G06359,GB,  191,G06359,GB,  191,3/31/1994,4/13/1994,6207
