FIELD_ID,FIELD_NAME,COUNTRY,BLOCK,RESERVE_TYPE,CURRENT_STATUS,DISCOVERY_DATE,PRODUCTION_START,WATER_DEPTH_M,WATER_DEPTH_FT,US_GOM_FLAG
607,Wang,US,Green Canyon 237,Oil,Under Development,Dec 2012,,733,2419,Y
1893,Wassana,Thailand,G10/48,Oil,Under Development,Jan 2009,,60,198,
1131,Wawa,Ghana,Deepwater Tano License,Oil/Gas,Discovery (Drilled),Jul 2012,,587,1937,
528,Waylon,US,Garden Banks 212,Gas,Bright Spot,,,518,1709,Y
1265,WeiZhou 11-1,China,Block 22/12,Oil,Producing - Under Dev.,Jan 2004,,40,132,
726,Weizhou 12-8,China,22/12,Oil,Producing,Jan 2002,Oct 2013,34,112,
726,Weizhou 6-12,China,22/12,Oil,Producing,Apr 2006,Apr 2013,29,96,
726,Weizhou 6-12 South,China,WZ6-12,Oil,Producing,Jan 2006,Jun 2013,,,
1398,Welwitschia,Namibia,"PEL0010, 1911",n/a,Bright Spot,,,,,
434,Wenlock,UK,Block 49/12a,Gas,Producing - Under Dev.,Jul 2007,,23,76,
1275,West Abu Qir,Egypt,,Gas,Producing - Under Dev.,Jan 1989,,35,116,
1242,West Acis,Malaysia,Balai Cluster SFRSC,Oil/Gas,Appraisal Drilling,Jan 2007,,60,198,
785,West Belumut,Malaysia,PM323,Oil,Under Development,,,61,201,
486,West Ben Nevis,Canada,SDL 1010,Oil/Gas,Under Development,Jan 1984,,92,304,
118,West Boomvang,US,East Breaks 642,Oil/Gas,Producing,Oct 1999,Jan 2003,1067,3521,Y
758,West Boreas,US,Mississippi Canyon 762,n/a,Producing,Mar 2004,Feb 2014,943,3112,Y
520,West Breagh,UK,"42/8, 9, 12, 13, 14",Gas,Discovery (Appraised),Aug 1997,,59,195,
380,West Bukha,Oman,Block 8,Oil/Gas,Producing,Jan 1976,Feb 2009,90,297,
1252,West Cable,Norway,"PL242, 16/1",n/a,Under Development,,,,,
1866,West Desaru,Malaysia,PM304,n/a,Producing,,Aug 2013,,,
345,West Don,UK,"211/13b, 211/18a",Oil,Producing,Sep 1975,Apr 2009,152,502,
1596,West El Medouini,Tunisia,Mahdia license,n/a,Bright Spot,,,,,
287,West Franklin,UK,"29/4d, 29/5b",Gas,Producing - Under Dev.,Jan 2003,,93,307,
1847,West Linapacan A,Philippines,"SC14, Block C",Oil,Suspended,Jan 1990,Jan 1992,315,1040,
1847,West Linapacan B,Philippines,"SC14, Block C",Oil,Discovery (Drilled),Jan 1993,,315,1040,
682,West Rochelle,UK,"P226: 15/26b, 15/26c",Gas,Producing,Oct 2010,Oct 2013,,,
700,West Seahorse,Australia,"VIC/P57, VIC/L31",Oil,Under Development,Jan 1981,,39,129,
1709,West Sinapa,Guinea-Bissau,Block 2,n/a,Bright Spot,,,30,99,
1029,West Teal,UK,21/24b,n/a,Bright Spot,,,88,290,
314,West White Rose Extension,Canada,Grand Banks Territory,n/a,Under Development,,,,,
1636,Westray,UK,P1994; 15/17b,Oil,Discovery (Drilled),Jan 1988,,,,
376,Wheatstone,Australia,"WA-253-P, WA-17-R",Gas,Under Development,Aug 2004,,213,703,
1407,Whio,New Zealand,PEP 51313,n/a,Bright Spot,,,95,314,
981,"Whirlwind, 205/21a-5",UK,205/21a,Oil/Gas,Discovery (Drilled),Oct 2011,,,,
507,Whitbeck,Ireland,110/3b-6A,Gas,Discovery (Drilled),Aug 2009,,,,
816,White Bear,UK,"P1722, 22/3b, 22/4b, 22/8b",n/a,Exploratory Drilling,,,,,
954,Who Dat,US,"Mississippi Canyon 503, 547",Oil/Gas,Producing - Under Dev.,Dec 2007,,914,3016,Y
1885,Whydah,US,Mississippi Canyon Block 600,n/a,Bright Spot,,,,,Y
457,Wide Berth,US,Green Canyon 490,Oil/Gas,Discovery (Drilled),Nov 2009,,1132,3736,Y
1809,Wildbird,Liberia,LB-08,n/a,Bright Spot,,,2000,6600,
1459,Winchester,Australia,"WA-323-P, WA-330-P",Gas,Discovery (Drilled),Jul 2013,,75,248,
577,Windjammer,Mozambique,Area 1,Gas,Discovery (Drilled),Mar 2010,,1464,4831,
1451,Wingat,Namibia,"PEL 23, 2212A",n/a,Non-Commercial,,,1034,3412,
421,Winter,US,Garden Banks 605,Gas,Discovery (Drilled),Jun 2009,,1066,3518,Y
1599,Wisting,Norway,"PL537; 7324/7, 7324/8",Oil,Discovery (Drilled),Sep 2013,,413,1363,
850,Wortel,Indonesia,Sampang PSC,Gas,Producing,Sep 2006,Feb 2012,,,
137,Wrigley,US,Mississippi Canyon 506,Gas,Producing,Feb 2005,Jul 2007,1128,3722,Y
736,Xana (Gita South),Denmark,9/95,n/a,Bright Spot,,,50,165,
377,Xena,Australia,"WA-350-P, WA-34-L",Gas,Under Development,Sep 2006,,178,587,
1094,Xeres,Australia,WA-34-L,Gas,Discovery (Drilled),Jun 2011,,,,
639,Xikomba,Angola,Block 15,Oil,Producing,May 1999,Dec 2003,1480,4884,
1787,Yadana,Myanmar,"M5, M6",Gas,Producing,Jan 1980,Jan 2000,40,132,
331,Yakal,Philippines,Service Contract 54 (SC54),Oil,Cancelled,Oct 2008,,115,380,
1587,Yala,Thailand,G4/50,n/a,Bright Spot,,,,,
271,Yellowglen,Australia,WA-268-P,Gas,Discovery (Drilled),Jan 2010,,,,
1788,Yetagun,Myanmar,"M12, M13, M14",Gas,Producing,Dec 1992,May 2000,105,347,
1227,Yitzhak License,Israel,Yitzhak License,n/a,Bright Spot,,,150,495,
873,Yme,Norway,"9/2, 9/5, PL 316",Oil,Under Development,Jan 1987,Feb 1996,93,307,
622,Yoho,Nigeria,OML 104,Oil,Producing,,Jan 2002,95,314,
591,Yolla,Australia,"T/L 1, T/RL 1",Gas,Producing - Under Dev.,Jan 1985,,80,264,
1417,York,UK,"47/3a, 47/2a, 47/3d, 47/3e",Gas,Producing,Jan 1993,Mar 2013,43,142,
116,Yosemite,US,Green Canyon 516,Gas,Producing,Jun 2001,Mar 2002,3414,11266,Y
359,Yttergryta,Norway,6507/11,Gas,Producing,Jul 2007,Jan 2009,297,980,
495,Yucatan North,US,Walker Ridge 95,Oil,Discovery (Drilled),Aug 2013,,1782,5881,Y
475,Yuri Korchagin,Russian Federation,Lagansky,Gas,Producing - Under Dev.,,,13,43,
1785,Yuzhno-Kirinskoye,Russian Federation,Kirinsky Block,Gas,Discovery (Drilled),Jan 2010,,200,660,
540,Zaap,Mexico,,Oil,Producing - Under Dev.,Jan 1991,,100,330,
879,Zaedyus,French Guiana,Guyane Maritime Permit,Oil,Appraisal Drilling,Nov 2011,,2048,6758,
1082,Zafarani,"Tanzania, United Republic of",Block 2,Gas,Appraisal Drilling,Mar 2012,,2582,8521,
934,Zagreus,Australia,WA-40-L.,n/a,Drilled (Status Unknown),,,1200,3960,
592,Zakum,UAE,ADMA,Oil/Gas,Producing - Under Dev.,Jan 1963,Jan 1966,24,79,
1359,Zamba,Namibia,"1811A, 1811B",n/a,Bright Spot,,,2103,6940,
1123,ZaneGrey,Australia,Vic/P42,Oil/Gas,Non-Commercial,,,,,
997,Zapffe,Denmark,"PL 518, 7121/9",n/a,Non-Commercial,,,310,1023,
907,Zappa,Norway,"PL 477B, 6506/11",n/a,Bright Spot,,,,,
1530,Zarat,Tunisia,Zarat Permit,Oil/Gas,Discovery (Drilled),Jan 1992,,90,297,
1623,Zawtika,Myanmar,Block M9,Gas,Under Development,,,150,495,
1748,Zebedee,Falkland Islands (Malvinas),PL004b,n/a,Bright Spot,,,,,
1150,Zephyros,Australia,WA-398-P,n/a,Exploratory Drilling,,,,,
1279,Zeta,Australia,AC/P 45,n/a,Bright Spot,,,250,825,
989,"Zeta, Block 5","Tanzania, United Republic of",Block 5,n/a,Non-Commercial,,,600,1980,
1730,Zetung,Malaysia,"PM302, PM325, PM326B",Gas,Under Development,,,,,
1130,Zhao Dong,China,Block 09/05,Oil,Producing,,Jan 2009,,,
756,Zidane,Norway,"PL435, 6507/7",Gas,Under Development,Sep 2010,,369,1218,
326,Zinia,Angola,17,Oil,Producing,Dec 2002,Aug 2011,718,2369,
1649,Zircon,Indonesia,Salawati Kepala Burung PSC (Island PSC),n/a,Non-Commercial,,,32,106,
793,Zola,Australia,WA-49-R,Gas,Discovery (Appraised),Apr 2011,,300,990,
1712,Zora,UAE,Shrajah Western Offshore Concession,Gas,Under Development,Jan 1979,,25,83,
1851,Zumba,Norway,"PL591: 6507/8, 6508/9, 6507/11",n/a,Bright Spot,,,,,
