Lease Number,ROW Number,RUE Number,Lease Designation,Lease Status,Area Code,Block Number,Water Depth(Meters),Date Last Reviewed,Total Decom Liability,Boreholes Plug Cost (Spud Wells),Boreholes Count (Spud Wells),Boreholes Plug Cost (Prop Wells),Boreholes Count (Prop Wells),Platforms (Installed) Decom Cost,Platforms (Installed) Decom Count,Platforms (Installed) Site Clear Cost,Platforms (Installed) Site Clear Count,Platforms (Prop) Decom Cost,Platforms (Prop) Decom Count,Platforms (Prop) Site Clear Cost,Platforms (Prop) Site Clear Count,Pipelines (Installed) Decom Cost,Pipelines (Installed) Count,Pipelines (Prop) Decom Cost,Pipelines (Prop) Count
,G21047,,NON,,,,159,8/19/2016,"$909,900.00",0,0,0,0,0,0,0,0,0,0,0,0,909900,1,0,0
,G21046,,NON,,,,406,11/16/2017,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G21045,,NON,,,,45,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G21044,,NON,,,,1079,8/18/2017,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G21043,,NON,,,,1079,8/29/2019,"$1,745,185.00",0,0,0,0,0,0,0,0,0,0,0,0,1745185,1,0,0
,G21042,,NON,,,,18,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G21041,,NON,,,,29,11/9/2016,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G21040,,NON,,,,21,6/1/2016,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G21039,,NON,,,,8,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G21038,,NON,,,,16,8/19/2016,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G21037,,NON,,,,34,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G21036,,NON,,,,20,8/19/2016,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G21035,,NON,,,,36,8/19/2016,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G21034,,NON,,,,36,8/19/2016,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G21033,,NON,,,,41,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G21032,,NON,,,,14,8/19/2016,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G21031,,NON,,,,30,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G21030,,NON,,,,16,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G21029,,NON,,,,56,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G21028,,NON,,,,13,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G21027,,NON,,,,34,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G21026,,NON,,,,882,8/19/2016,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G21025,,NON,,,,84,8/19/2016,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G21024,,NON,,,,21,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G21023,,NON,,,,19,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G21022,,NON,,,,500,8/29/2019,"$1,896,385.00",0,0,0,0,0,0,0,0,0,0,0,0,1896385,1,0,0
,G21021,,NON,,,,113,8/19/2016,"$1,212,300.00",0,0,0,0,0,0,0,0,0,0,0,0,1212300,1,0,0
,G21020,,NON,,,,19,8/19/2016,"$850,500.00",0,0,0,0,0,0,0,0,0,0,0,0,850500,1,0,0
,G21019,,NON,,,,47,8/19/2016,"$643,585.00",0,0,0,0,0,0,0,0,0,0,0,0,643585,1,0,0
,G21018,,NON,,,,25,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G21017,,NON,,,,307,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G21016,,NON,,,,0,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G21015,,NON,,,,20,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G21014,,NON,,,,25,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G21013,,NON,,,,1191,8/29/2019,"$3,641,570.00",0,0,0,0,0,0,0,0,0,0,0,0,3641570,2,0,0
,G21012,,NON,,,,1191,8/29/2019,"$7,131,940.00",0,0,0,0,0,0,0,0,0,0,0,0,7131940,4,0,0
,G21011,,NON,,,,14,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G21010,,NON,,,,57,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G21009,,NON,,,,57,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G21008,,NON,,,,57,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G21007,,NON,,,,58,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G21006,,NON,,,,34,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G21005,,NON,,,,57,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G21004,,NON,,,,57,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G21003,,NON,,,,36,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G21002,,NON,,,,36,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20962,,NON,,,,0,8/19/2016,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20599,,NON,,,,34,8/19/2016,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20598,,NON,,,,97,8/19/2016,"$909,900.00",0,0,0,0,0,0,0,0,0,0,0,0,909900,1,0,0
,G20597,,NON,,,,43,3/27/2020,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
,G20596,,NON,,,,39,6/1/2016,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20595,,NON,,,,18,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20594,,NON,,,,30,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20593,,NON,,,,27,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20592,,NON,,,,63,6/1/2016,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20591,,NON,,,,16,8/19/2016,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20590,,NON,,,,16,8/3/2017,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20589,,NON,,,,67,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20588,,NON,,,,19,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20587,,NON,,,,18,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20586,,NON,,,,10,8/19/2016,"$693,900.00",0,0,0,0,0,0,0,0,0,0,0,0,693900,1,0,0
,G20585,,NON,,,,41,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20584,,NON,,,,68,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20583,,NON,,,,1041,8/29/2019,"$1,896,385.00",0,0,0,0,0,0,0,0,0,0,0,0,1896385,1,0,0
,G20582,,NON,,,,20,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20581,,NON,,,,23,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20580,,NON,,,,19,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20579,,NON,,,,15,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20578,,NON,,,,17,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20577,,NON,,,,47,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20576,,NON,,,,9,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20575,,NON,,,,9,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20574,,NON,,,,80,8/19/2016,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20573,,NON,,,,32,12/27/2017,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20572,,NON,,,,1041,8/29/2019,"$1,896,385.00",0,0,0,0,0,0,0,0,0,0,0,0,1896385,1,0,0
,G20571,,NON,,,,15,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20570,,NON,,,,10,6/1/2016,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20569,,NON,,,,78,8/19/2016,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20568,,NON,,,,80,8/19/2016,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20567,,NON,,,,50,8/19/2016,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20566,,NON,,,,32,8/29/2019,"$518,782.00",0,0,0,0,0,0,0,0,0,0,0,0,518782,1,0,0
,G20565,,NON,,,,32,8/19/2016,"$428,489.00",0,0,0,0,0,0,0,0,0,0,0,0,428489,1,0,0
,G20564,,NON,,,,53,6/1/2016,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20563,,NON,,,,20,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20562,,NON,,,,27,6/1/2016,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20561,,NON,,,,16,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20560,,NON,,,,49,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20559,,NON,,,,12,8/19/2016,"$494,100.00",0,0,0,0,0,0,0,0,0,0,0,0,494100,1,0,0
,G20558,,NON,,,,58,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20557,,NON,,,,20,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20556,,NON,,,,112,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20555,,NON,,,,997,8/29/2019,"$1,896,385.00",0,0,0,0,0,0,0,0,0,0,0,0,1896385,1,0,0
,G20554,,NON,,,,28,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20552,,NON,,,,21,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20551,,NON,,,,1497,8/29/2019,"$3,792,770.00",0,0,0,0,0,0,0,0,0,0,0,0,3792770,2,0,0
,G20550,,NON,,,,12,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20549,,NON,,,,402,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20548,,NON,,,,402,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20547,,NON,,,,227,8/29/2019,"$1,896,385.00",0,0,0,0,0,0,0,0,0,0,0,0,1896385,1,0,0
,G20546,,NON,,,,828,8/29/2019,"$1,745,185.00",0,0,0,0,0,0,0,0,0,0,0,0,1745185,1,0,0
,G20545,,NON,,,,828,8/29/2019,"$3,490,370.00",0,0,0,0,0,0,0,0,0,0,0,0,3490370,2,0,0
,G20544,,NON,,,,140,8/11/2016,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20543,,NON,,,,97,8/11/2016,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20542,,NON,,,,140,8/19/2016,"$1,212,300.00",0,0,0,0,0,0,0,0,0,0,0,0,1212300,1,0,0
,G20541,,NON,,,,97,8/19/2016,"$1,212,300.00",0,0,0,0,0,0,0,0,0,0,0,0,1212300,1,0,0
,G20540,,NON,,,,67,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20539,,NON,,,,8,8/19/2016,"$564,300.00",0,0,0,0,0,0,0,0,0,0,0,0,564300,1,0,0
,G20538,,NON,,,,157,8/29/2019,"$5,187,280.00",0,0,0,0,3483533,1,491447,1,0,0,0,0,1212300,1,0,0
,G20537,,NON,,,,27,8/19/2016,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20536,,NON,,,,10,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20535,,NON,,,,256,10/18/2016,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20534,,NON,,,,256,10/18/2016,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20533,,NON,,,,1499,1/22/2020,"$1,896,385.00",0,0,0,0,0,0,0,0,0,0,0,0,1896385,1,0,0
,G20532,,NON,,,,9,8/19/2016,"$423,900.00",0,0,0,0,0,0,0,0,0,0,0,0,423900,1,0,0
,G20531,,NON,,,,9,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20530,,NON,,,,9,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20529,,NON,,,,9,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20528,,NON,,,,21,8/19/2016,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20527,,NON,,,,21,8/19/2016,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20526,,NON,,,,31,12/13/2017,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20525,,NON,,,,8,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20524,,NON,,,,100,10/11/2016,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20523,,NON,,,,1497,8/19/2016,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20522,,NON,,,,1497,8/19/2016,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20521,,NON,,,,1497,8/19/2016,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20520,,NON,,,,1460,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20519,,NON,,,,1460,7/11/2017,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20518,,NON,,,,75,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20517,,NON,,,,20,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20516,,NON,,,,50,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20515,,NON,,,,21,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20514,,NON,,,,27,8/19/2016,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20513,,NON,,,,53,8/19/2016,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20512,,NON,,,,53,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20511,,NON,,,,222,8/19/2016,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20510,,NON,,,,89,8/29/2019,"$392,170.00",0,0,0,0,0,0,0,0,0,0,0,0,392170,1,0,0
,G20509,,NON,,,,138,8/19/2016,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20508,,NON,,,,1147,8/29/2019,"$5,386,755.00",0,0,0,0,0,0,0,0,0,0,0,0,5386755,3,0,0
,G20507,,NON,,,,1147,8/29/2019,"$3,641,570.00",0,0,0,0,0,0,0,0,0,0,0,0,3641570,2,0,0
,G20506,,NON,,,,19,8/19/2016,"$470,194.00",0,0,0,0,0,0,0,0,0,0,0,0,470194,1,0,0
,G20505,,NON,,,,28,8/19/2016,"$351,925.00",0,0,0,0,0,0,0,0,0,0,0,0,351925,1,0,0
,G20504,,NON,,,,21,8/19/2016,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20503,,NON,,,,149,8/19/2016,"$1,212,300.00",0,0,0,0,0,0,0,0,0,0,0,0,1212300,1,0,0
,G20502,,NON,,,,69,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20501,,NON,,,,69,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20500,,NON,,,,28,6/1/2016,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20499,,NON,,,,260,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20498,,NON,,,,71,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20497,,NON,,,,596,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20496,,NON,,,,596,2/10/2017,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20495,,NON,,,,50,8/19/2016,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G20494,,NON,,,,71,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G19699,,NON,,,,20,8/29/2019,"$359,608.00",0,0,0,0,0,0,0,0,0,0,0,0,359608,1,0,0
,G19698,,NON,,,,23,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G19697,,NON,,,,7,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G19696,,NON,,,,31,9/5/2019,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G19695,,NON,,,,124,8/19/2016,"$909,900.00",0,0,0,0,0,0,0,0,0,0,0,0,909900,1,0,0
,G19694,,NON,,,,50,8/29/2019,"$468,393.00",0,0,0,0,0,0,0,0,0,0,0,0,468393,1,0,0
,G19693,,NON,,,,28,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G19692,,NON,,,,36,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G19691,,NON,,,,36,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G19690,,NON,,,,67,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G19689,,NON,,,,267,8/29/2019,"$1,593,985.00",0,0,0,0,0,0,0,0,0,0,0,0,1593985,1,0,0
,G19688,,NON,,,,8,6/1/2016,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G19687,,NON,,,,8,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G19686,,NON,,,,65,6/1/2016,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G19685,,NON,,,,17,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G19684,,NON,,,,22,8/19/2016,"$333,528.00",0,0,0,0,0,0,0,0,0,0,0,0,333528,1,0,0
,G19683,,NON,,,,22,8/19/2016,"$333,528.00",0,0,0,0,0,0,0,0,0,0,0,0,333528,1,0,0
,G19682,,NON,,,,1250,8/29/2019,"$1,896,385.00",0,0,0,0,0,0,0,0,0,0,0,0,1896385,1,0,0
,G19681,,NON,,,,1250,8/29/2019,"$1,896,385.00",0,0,0,0,0,0,0,0,0,0,0,0,1896385,1,0,0
,G19680,,NON,,,,230,8/29/2019,"$1,745,185.00",0,0,0,0,0,0,0,0,0,0,0,0,1745185,1,0,0
,G19679,,NON,,,,28,5/19/2017,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G19678,,NON,,,,47,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G19677,,NON,,,,47,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G19676,,NON,,,,18,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G19675,,NON,,,,125,8/19/2016,"$854,892.00",0,0,0,0,0,0,0,0,0,0,0,0,854892,1,0,0
,G19674,,NON,,,,22,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G19673,,NON,,,,39,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G19672,,NON,,,,775,8/29/2019,"$1,896,385.00",0,0,0,0,0,0,0,0,0,0,0,0,1896385,1,0,0
,G19671,,NON,,,,8,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G19670,,NON,,,,13,6/1/2016,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G19669,,NON,,,,34,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G19668,,NON,,,,382,8/2/2016,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G19667,,NON,,,,20,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G19666,,NON,,,,775,8/29/2019,"$1,896,385.00",0,0,0,0,0,0,0,0,0,0,0,0,1896385,1,0,0
,G19665,,NON,,,,88,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G19664,,NON,,,,88,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G19663,,NON,,,,136,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G19662,,NON,,,,136,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G19661,,NON,,,,295,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G19660,,NON,,,,9,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G19659,,NON,,,,9,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G19658,,NON,,,,285,9/24/2018,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G19657,,NON,,,,56,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G19656,,NON,,,,0,8/19/2016,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G19655,,NON,,,,24,8/19/2016,"$850,500.00",0,0,0,0,0,0,0,0,0,0,0,0,850500,1,0,0
,G19654,,NON,,,,39,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G18849,,NON,,,,67,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G18848,,NON,,,,9,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G18847,,NON,,,,50,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G18846,,NON,,,,69,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G18845,,NON,,,,28,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G18844,,NON,,,,23,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G18843,,NON,,,,135,8/19/2016,"$1,784,700.00",0,0,0,0,0,0,0,0,0,0,0,0,1784700,1,0,0
,G18842,,NON,,,,5,8/19/2016,"$423,900.00",0,0,0,0,0,0,0,0,0,0,0,0,423900,1,0,0
,G18841,,NON,,,,45,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G18840,,NON,,,,13,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G18839,,NON,,,,14,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G18838,,NON,,,,537,8/29/2019,"$1,896,385.00",0,0,0,0,0,0,0,0,0,0,0,0,1896385,1,0,0
,G18837,,NON,,,,537,8/29/2019,"$1,896,385.00",0,0,0,0,0,0,0,0,0,0,0,0,1896385,1,0,0
,G18836,,NON,,,,25,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G18835,,NON,,,,46,8/19/2016,"$543,222.00",0,0,0,0,0,0,0,0,0,0,0,0,543222,1,0,0
,G18834,,NON,,,,83,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G18833,,NON,,,,83,6/1/2016,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G18832,,NON,,,,61,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G18831,,NON,,,,61,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G18830,,NON,,,,105,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G18829,,NON,,,,16,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G18828,,NON,,,,9,6/1/2016,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G18827,,NON,,,,43,8/29/2019,"$595,322.00",0,0,0,0,0,0,0,0,0,0,0,0,595322,1,0,0
,G18826,,NON,,,,58,6/1/2016,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G18825,,NON,,,,297,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G18824,,NON,,,,25,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G18823,,NON,,,,88,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G18822,,NON,,,,84,8/29/2019,"$1,098,429.00",0,0,0,0,0,0,0,0,0,0,0,0,1098429,1,0,0
,G18821,,NON,,,,15,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G18820,,NON,,,,15,8/19/2016,"$266,720.00",0,0,0,0,0,0,0,0,0,0,0,0,266720,1,0,0
,G18819,,NON,,,,172,8/29/2019,"$7,676,411.00",0,0,0,0,5439360,1,452351,1,0,0,0,0,1784700,1,0,0
,G18818,,NON,,,,31,6/1/2016,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G18817,,NON,,,,11,8/29/2019,"$353,406.00",0,0,0,0,0,0,0,0,0,0,0,0,353406,1,0,0
,G18816,,NON,,,,11,8/29/2019,"$449,329.00",0,0,0,0,0,0,0,0,0,0,0,0,449329,1,0,0
,G18815,,NON,,,,73,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G18814,,NON,,,,163,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G18813,,NON,,,,53,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G18812,,NON,,,,56,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G18811,,NON,,,,47,8/19/2016,"$658,675.00",0,0,0,0,0,0,0,0,0,0,0,0,658675,1,0,0
,G18810,,NON,,,,172,6/1/2016,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G18809,,NON,,,,21,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,G18808,,NON,,,,49,8/29/2019,"$1,315,954.00",0,0,0,0,0,0,0,0,0,0,0,0,1315954,1,0,0
,G18807,,NON,,,,1204,8/29/2019,"$1,896,385.00",0,0,0,0,0,0,0,0,0,0,0,0,1896385,1,0,0
,G18806,,NON,,,,1204,8/29/2019,"$1,896,385.00",0,0,0,0,0,0,0,0,0,0,0,0,1896385,1,0,0
