SN_APD,API_WELL_NUMBER,MMS_COMPANY_NUM,KICKOFF_POINT_MD,WELL_NAME,WELL_NM_BP_SFIX,WELL_NM_ST_SFIX,WATER_DEPTH,PERMIT_TYPE,PRP_RKB_ELEV,MINERAL_CODE,REQ_SPUD_DATE,SUBSEA_BOP_FLAG,WELL_TYPE_CODE,DRIVE_DEPTH,DRIVE_SIZE,SURF_AREA_CODE,SURF_BLOCK_NUMBER,SURF_LEASE_NUMBER,SURF_STATE_LEASE_NUM,SURF_X_COORD_LOC,SURF_Y_COORD_LOC,SURF_LATITUDE,SURF_LONGITUDE,SURF_E_W_DISTANCE,SURF_E_W_CODE,SURF_N_S_DISTANCE,SURF_N_S_CODE,BOTM_AREA_CODE,BOTM_BLOCK_NUMBER,BOTM_LEASE_NUMBER,BOTM_STATE_LEASE_NUM,SV_PLAN_CTRL_CD,SV_PLAN_CTRL_NUM,SV_SURF_LEASE_NUM,SV_SURF_AREA_CODE,SV_SURF_BLOCK_NUM,SV_WELL_NAME,BV_PLAN_CTRL_CD,BV_PLAN_CTRL_NUM,BV_BOTM_LEASE_NUM,BV_BOTM_AREA_CODE,BV_BOTM_BLOCK_NUM,BV_WELL_NAME,RIG_ANCHOR_FLAG,RIG_NAME,RIG_TYPE_CODE,RIG_ID_NUM,RIG_FUNC_CODE,CONSTRUCTION_YR,SHIPYARD_NAME,REFURBISHED_YR,RATED_WTR_DEPTH,RATE_DRIL_DEPTH,ABS_CERT_EXPR_DT,CG_CERT_EXPR_DT,SAFE_BRN_APRV_DT,SAFE_BURN_DIST,SAFE_BRN_RMK,BUS_ASC_NAME,APD_SUB_STATUS_DT,APD_STATUS_DT
-22596,608114074300,3572,,001,0,0,5384,Revised New Well,106,H,10/3/2020,Y,E,5768.0,36.0,GC,943,G36060,,2294446.031,9813882.999,27.03088194,-90.99047722,2354,E,6917,N,GC,944,G36061,,N,10118.0,G36060,GC,  943,AD,N,10118.0,G36061,GC,  944,AD,N,T.O. DEEPWATER ASGARD,DRILLSHIP,51292.0,D,2014.0,DAEWOO,,12000.0,40000.0,2/21/2029,3/21/2025,7/8/2015,GOMR New Orleans District,,BOE Exploration & Production LLC,12/7/2020 7:20:49 AM,12/8/2020 6:31:36 AM
-22560,608114074300,3572,,001,0,0,5375,Revised New Well,106,H,10/3/2020,Y,E,5768.0,36.0,GC,943,G36060,,2294446.031,9813882.999,27.03088194,-90.99047722,2354,E,6917,N,GC,944,G36061,,N,10118.0,G36060,GC,  943,AD,N,10118.0,G36061,GC,  944,AD,N,T.O. DEEPWATER ASGARD,DRILLSHIP,51292.0,D,2014.0,DAEWOO,,12000.0,40000.0,2/21/2029,3/21/2025,7/8/2015,GOMR New Orleans District,,BOE Exploration & Production LLC,11/30/2020 8:19:34 AM,12/2/2020 2:47:28 PM
-22550,608114074200,3572,,001,0,0,5578,Revised New Well,106,H,7/29/2020,Y,E,5962.0,36.0,GC,895,G35879,,2226500.003,9822999.996,27.058785,-91.19875472,6940,E,2200,S,GC,895,G35879,,N,10110.0,G35879,GC,  895,A,N,10110.0,G35879,GC,  895,A,N,T.O. DEEPWATER ASGARD,DRILLSHIP,51292.0,D,2014.0,DAEWOO,,12000.0,40000.0,2/21/2029,3/21/2025,7/8/2015,GOMR New Orleans District,,BOE Exploration & Production LLC,11/23/2020 8:57:51 AM,11/23/2020 9:09:06 AM
-22548,608114074300,3572,,001,0,0,5375,Revised New Well,106,H,10/3/2020,Y,E,5768.0,36.0,GC,943,G36060,,2294446.031,9813882.999,27.03088194,-90.99047722,2354,E,6917,N,GC,944,G36061,,N,10118.0,G36060,GC,  943,AD,N,10118.0,G36061,GC,  944,AD,N,T.O. DEEPWATER ASGARD,DRILLSHIP,51292.0,D,2014.0,DAEWOO,,12000.0,40000.0,2/21/2029,3/21/2025,7/8/2015,GOMR New Orleans District,,BOE Exploration & Production LLC,11/24/2020 8:55:47 AM,11/24/2020 2:22:54 PM
-22540,608164045903,3567,9500.0,SS001,0,1,4255,Sidetrack,106,H,5/15/2021,Y,D,4679.0,36.0,VK,959,G34874,,1345867.748,10539853.986,29.03965753,-87.92206597,532,E,6254,S,VK,960,G27247,,N,9865.0,G34874,VK,  959,C,R,7039.0,G27247,VK,  960,SS001,N,T.O. DEEPWATER ASGARD,DRILLSHIP,51292.0,D,2014.0,DAEWOO,,12000.0,40000.0,2/21/2029,3/21/2025,7/8/2015,GOMR New Orleans District,,"Beacon Growthco Operating Company, L.L.C.",2/25/2021 9:25:13 AM,4/26/2021 3:39:06 PM
-22522,608114074900,3572,,002,0,0,1852,New Well,106,H,5/20/2021,Y,E,2244.0,36.0,GC,35,G36624,,2544514.985,10146649.029,27.932455,-90.19971611,5725,E,6791,N,GC,35,G36624,,S,8034.0,G36624,GC,   35,E-OLD,S,8034.0,G36624,GC,   35,E-OLD,N,T.O. DEEPWATER ASGARD,DRILLSHIP,51292.0,D,2014.0,DAEWOO,,12000.0,40000.0,2/21/2029,3/21/2025,7/8/2015,GOMR New Orleans District,,BOE Exploration & Production LLC,12/4/2020 4:51:42 PM,5/13/2021 8:36:22 AM
-22510,608114074200,3572,,001,0,0,5578,Revised New Well,106,H,7/29/2020,Y,E,5962.0,36.0,GC,895,G35879,,2226500.003,9822999.996,27.058785,-91.19875472,6940,E,2200,S,GC,895,G35879,,N,10110.0,G35879,GC,  895,A,N,10110.0,G35879,GC,  895,A,N,T.O. DEEPWATER ASGARD,DRILLSHIP,51292.0,D,2014.0,DAEWOO,,12000.0,40000.0,2/21/2029,3/21/2025,7/8/2015,GOMR New Orleans District,,BOE Exploration & Production LLC,11/16/2020 8:01:28 AM,11/18/2020 4:25:31 PM
-22467,608114074200,3572,,001,0,0,5578,Revised New Well,106,H,7/29/2020,Y,E,5962.0,36.0,GC,895,G35879,,2226500.003,9822999.996,27.058785,-91.19875472,6940,E,2200,S,GC,895,G35879,,N,10110.0,G35879,GC,  895,A,N,10110.0,G35879,GC,  895,A,N,T.O. DEEPWATER ASGARD,DRILLSHIP,51292.0,D,2014.0,DAEWOO,,12000.0,40000.0,2/21/2029,3/21/2025,7/8/2015,GOMR New Orleans District,,BOE Exploration & Production LLC,10/27/2020 7:13:23 AM,10/27/2020 7:57:36 AM
-12316,177104108301,2628,3500.0,C012,0,1,235,Sidetrack,125,H,11/14/2012,N,D,684.0,24.0,EI,314,G02111,,1872044.563144,-144053.23228,28.26997254,-91.73067591,7244,W,6513,S,EI,314,G02111,,R,5417.0,G02111,EI,  314,C012,R,5417.0,G02111,EI,  314,C012,N,H&P 105,PLATFORM,94109.0,D,1986.0,NEW IBERIA,,,25000.0,12/31/2016,12/31/2016,3/16/1995,GOMR New Orleans District,CG and ABS Cert Not required - ,"Arena Offshore, LP",11/5/2012 2:56:12 PM,11/9/2012 2:19:24 PM
-12180,177104096802,2628,3144.0,C003,0,2,235,Revised Sidetrack,125,H,9/5/2012,N,D,631.0,20.0,EI,314,G02111,,1872031.564003,-144048.233341,28.26998616,-91.73071633,7231,W,6518,S,EI,314,G02111,,R,5417.0,G02111,EI,  314,C003,R,5417.0,G02111,EI,  314,C003,N,H&P 105,PLATFORM,94109.0,D,1986.0,NEW IBERIA,,,25000.0,12/31/2016,12/31/2016,3/16/1995,GOMR New Orleans District,CG and ABS Cert Not required - ,"Arena Offshore, LP",9/14/2012 9:18:53 AM,9/14/2012 11:21:02 AM
-12090,177104112503,2628,6980.0,C017,1,2,235,Bypass,125,H,8/17/2012,N,D,563.0,20.0,EI,314,G02111,,1872031.55303,-144027.253952,28.27004384,-91.73071659,7231,W,6539,S,EI,314,G02111,,R,5417.0,G02111,EI,  314,C017,R,5417.0,G02111,EI,  314,C017,N,H&P 105,PLATFORM,94109.0,D,1986.0,NEW IBERIA,,,25000.0,12/31/2016,12/31/2016,3/16/1995,GOMR New Orleans District,CG and ABS Cert Not required - ,"Arena Offshore, LP",8/17/2012 9:48:40 AM,8/17/2012 1:09:41 PM
-12062,177104096802,2628,3144.0,C003,0,2,235,Sidetrack,125,H,9/5/2012,N,D,631.0,20.0,EI,314,G02111,,1872031.564003,-144048.233341,28.26998616,-91.73071633,7231,W,6518,S,EI,314,G02111,,R,5417.0,G02111,EI,  314,C003,R,5417.0,G02111,EI,  314,C003,N,H&P 105,PLATFORM,94109.0,D,1986.0,NEW IBERIA,,,25000.0,12/31/2016,12/31/2016,3/16/1995,GOMR New Orleans District,CG and ABS Cert Not required - ,"Arena Offshore, LP",8/17/2012 4:01:58 PM,9/5/2012 2:17:52 PM
-12061,177104112502,2628,1000.0,C017,0,2,235,Revised Sidetrack,125,H,7/12/2012,N,D,563.0,20.0,EI,314,G02111,,1872031.55303,-144027.253952,28.27004384,-91.73071659,7231,W,6539,S,EI,314,G02111,,R,5417.0,G02111,EI,  314,C017,R,5417.0,G02111,EI,  314,C017,N,H&P 105,PLATFORM,94109.0,D,1986.0,NEW IBERIA,,,25000.0,12/31/2016,12/31/2016,3/16/1995,GOMR New Orleans District,CG and ABS Cert Not required - ,"Arena Offshore, LP",8/9/2012 8:44:49 AM,8/9/2012 12:16:12 PM
-12008,177104112502,2628,1000.0,C017,0,2,235,Revised Sidetrack,125,H,7/12/2012,N,D,563.0,20.0,EI,314,G02111,,1872031.55303,-144027.253952,28.27004384,-91.73071659,7231,W,6539,S,EI,314,G02111,,R,5417.0,G02111,EI,  314,C017,R,5417.0,G02111,EI,  314,C017,N,H&P 105,PLATFORM,94109.0,D,1986.0,NEW IBERIA,,,25000.0,12/31/2016,12/31/2016,3/16/1995,GOMR New Orleans District,CG and ABS Cert Not required - ,"Arena Offshore, LP",7/30/2012 3:35:31 PM,7/31/2012 12:41:48 PM
-11896,177104111401,2628,2000.0,C011,0,1,235,Revised Sidetrack,125,H,6/29/2012,N,D,680.0,20.0,EI,314,G02111,,1872031.55303,-144027.253952,28.27004384,-91.73071659,7231,W,6539,S,EI,314,G02111,,R,5417.0,G02111,EI,  314,C011,R,5417.0,G02111,EI,  314,C011,N,H&P 105,PLATFORM,94109.0,D,1986.0,NEW IBERIA,,,25000.0,12/31/2016,12/31/2016,3/16/1995,GOMR New Orleans District,CG and ABS Cert Not required - ,"Arena Offshore, LP",6/29/2012 11:46:26 AM,6/29/2012 2:54:49 PM
-11802,177104112502,2628,1000.0,C017,0,2,235,Sidetrack,125,H,7/12/2012,N,D,563.0,20.0,EI,314,G02111,,1872031.55303,-144027.253952,28.27004384,-91.73071659,7231,W,6539,S,EI,314,G02111,,R,5417.0,G02111,EI,  314,C017,R,5417.0,G02111,EI,  314,C017,N,H&P 105,PLATFORM,94109.0,D,1986.0,NEW IBERIA,,,25000.0,12/31/2016,12/31/2016,3/16/1995,GOMR New Orleans District,CG and ABS Cert Not required - ,"Arena Offshore, LP",6/15/2012 7:41:12 AM,7/16/2012 9:15:28 AM
-11734,177104111401,2628,2845.0,C011,0,1,235,Sidetrack,125,H,6/7/2012,N,D,680.0,20.0,EI,314,G02111,,1872031.55303,-144027.253952,28.27004384,-91.73071659,7231,W,6539,S,EI,314,G02111,,R,5417.0,G02111,EI,  314,C011,R,5417.0,G02111,EI,  314,C011,N,H&P 105,PLATFORM,94109.0,D,1986.0,NEW IBERIA,,,25000.0,12/31/2016,12/31/2016,3/16/1995,GOMR New Orleans District,CG and ABS Cert Not required - ,"Arena Offshore, LP",5/20/2012 2:08:39 PM,5/23/2012 2:12:47 PM
-11702,177104092903,2628,1152.0,C004,0,2,235,Revised Sidetrack,125,H,5/2/2012,N,D,698.0,20.0,EI,314,G02111,,1872047.721262,-144044.233895,28.26999731,-91.7306662,7247,W,6522,S,EI,314,G02111,,R,5417.0,G02111,EI,  314,C004,R,5417.0,G02111,EI,  314,C004,N,H&P 105,PLATFORM,94109.0,D,1986.0,NEW IBERIA,,,25000.0,12/31/2016,12/31/2016,3/16/1995,GOMR New Orleans District,CG and ABS Cert Not required - ,"Arena Offshore, LP",5/7/2012 9:50:24 AM,5/8/2012 7:24:26 AM
-11647,177104092903,2628,1152.0,C004,0,2,235,Sidetrack,125,H,5/2/2012,N,D,698.0,20.0,EI,314,G02111,,1872047.721262,-144044.233895,28.26999731,-91.7306662,7247,W,6522,S,EI,314,G02111,,R,5417.0,G02111,EI,  314,C004,R,5417.0,G02111,EI,  314,C004,N,H&P 105,PLATFORM,94109.0,D,1986.0,NEW IBERIA,,,25000.0,12/31/2016,12/31/2016,3/16/1995,GOMR New Orleans District,CG and ABS Cert Not required - ,"Arena Offshore, LP",4/25/2012 5:19:07 PM,5/3/2012 3:30:01 PM
-11193,177184011100,105,,A007,0,0,325,Revised New Well,100,H,8/15/2011,N,D,750.0,30.0,GI,116,G13944,,2406497.370548,-127738.663943,28.30927944,-90.07051667,6888,E,3355,N,GI,116,G13944,,N,4942.0,G13944,GI,  116,A,S,7039.0,G13944,GI,  116,A007,N,H&P 105,PLATFORM,94109.0,D,1986.0,NEW IBERIA,,,25000.0,12/31/2016,12/31/2016,3/16/1995,GOMR New Orleans District,CG and ABS Cert Not required - ,Apache Corporation,12/22/2011 10:25:51 AM,1/13/2012 5:21:29 PM
-11031,177184011100,105,,A007,0,0,325,Revised New Well,100,H,8/15/2011,N,D,750.0,30.0,GI,116,G13944,,2406497.370548,-127738.663943,28.30927944,-90.07051667,6888,E,3355,N,GI,116,G13944,,N,4942.0,G13944,GI,  116,A,S,7039.0,G13944,GI,  116,A007,N,H&P 105,PLATFORM,94109.0,D,1986.0,NEW IBERIA,,,25000.0,12/31/2016,12/31/2016,3/16/1995,GOMR New Orleans District,CG and ABS Cert Not required - ,Apache Corporation,11/9/2011 11:05:36 AM,11/10/2011 5:49:20 PM
-10997,177184011100,105,,A007,0,0,325,Revised New Well,100,H,8/15/2011,N,D,750.0,30.0,GI,116,G13944,,2406497.370548,-127738.663943,28.30927944,-90.07051667,6888,E,3355,N,GI,116,G13944,,N,4942.0,G13944,GI,  116,A,S,7039.0,G13944,GI,  116,A007,N,H&P 105,PLATFORM,94109.0,D,1986.0,NEW IBERIA,,,25000.0,12/31/2016,12/31/2016,3/16/1995,GOMR New Orleans District,CG and ABS Cert Not required - ,Apache Corporation,10/28/2011 1:30:04 PM,10/31/2011 10:46:48 AM
-10838,177184011100,105,,A007,0,0,325,Revised New Well,100,H,8/15/2011,N,D,750.0,30.0,GI,116,G13944,,2406497.370548,-127738.663943,28.30927944,-90.07051667,6888,E,3355,N,GI,116,G13944,,N,4942.0,G13944,GI,  116,A,S,7039.0,G13944,GI,  116,A007,N,H&P 105,PLATFORM,94109.0,D,1986.0,NEW IBERIA,,,25000.0,12/31/2016,12/31/2016,3/16/1995,GOMR New Orleans District,CG and ABS Cert Not required - ,Apache Corporation,9/6/2011 2:09:08 PM,9/8/2011 9:36:37 AM
-10311,177184011100,105,,A007,0,0,325,New Well,100,H,8/15/2011,N,D,750.0,30.0,GI,116,G13944,,2406497.370548,-127738.663943,28.30927944,-90.07051667,6888,E,3355,N,GI,116,G13944,,N,4942.0,G13944,GI,  116,A,S,7039.0,G13944,GI,  116,A007,N,H&P 105,PLATFORM,94109.0,D,1986.0,NEW IBERIA,,,25000.0,12/31/2016,12/31/2016,3/16/1995,GOMR New Orleans District,CG and ABS Cert Not required - ,Apache Corporation,3/10/2011 8:27:22 AM,7/12/2011 7:57:32 AM
-10242,177224020803,105,6052.0,D008,1,2,390,Sidetrack,100,H,2/7/2011,N,E,732.0,30.0,SP,87,G07799,,2609940.32731,24450.099798,28.7199743,-89.43075197,4462,W,1332,S,SP,87,G07799,,,,,,,,,,,,,,N,H&P 105,PLATFORM,94109.0,D,1986.0,NEW IBERIA,,,25000.0,12/31/2016,12/31/2016,3/16/1995,GOMR New Orleans District,CG and ABS Cert Not required - ,Apache Corporation,2/8/2011 1:05:52 PM,2/16/2011 3:13:25 PM
-10154,177224020802,105,6052.0,D008,1,1,390,Bypass,100,H,12/22/2010,N,E,732.0,30.0,SP,87,G07799,,2609939.93,24450.0,28.71997395,-89.43075306,4462,W,1332,S,SP,88,G10894,,,,,,,,,,,,,,N,H&P 105,PLATFORM,94109.0,D,1986.0,NEW IBERIA,,,25000.0,12/31/2016,12/31/2016,3/16/1995,GOMR New Orleans District,CG and ABS Cert Not required - ,Apache Corporation,12/22/2010 7:54:58 AM,12/22/2010 11:55:49 AM
-9922,177224024000,105,,D012,0,0,372,New Well,100,H,1/1/2011,N,D,900.0,26.0,SP,87,G07799,,2609923.582668,24450.487815,28.71997611,-89.43080417,4446,W,1332,S,WD,128,G10883,,N,4230.0,G07799,SP,   87,F,N,4938.0,G10883,WD,  128,E,N,H&P 105,PLATFORM,94109.0,D,1986.0,NEW IBERIA,,,25000.0,12/31/2016,12/31/2016,3/16/1995,GOMR New Orleans District,CG and ABS Cert Not required - ,Apache Corporation,10/5/2010 7:54:49 AM,3/11/2011 1:36:20 PM
-25524,608114077203,981,21500.0,002,0,2,4185,Revised Sidetrack,81,H,10/7/2023,Y,D,4569.0,36.0,GC,563,G34992,,2546527.574,9953201.141,27.4006424,-90.2070479,3712,E,5681,S,GC,563,G34992,,N,10203.0,G34992,GC,  563,I(SS002),N,10203.0,G34992,GC,  563,I(SS002),N,VALARIS DS-16 (ROWAN RESOLUTE),DRILLSHIP,100033.0,D,2014.0,Hyundai,,12000.0,40000.0,12/6/2025,5/21/2025,12/5/2014,GOMR Houma District,,Anadarko Petroleum Corporation,11/2/2023 10:35:34 AM,11/2/2023 10:48:37 AM
-25359,608114077201,981,18264.0,002,0,1,4185,Sidetrack,81,H,9/13/2023,Y,D,4569.0,36.0,GC,563,G34992,,2546527.574,9953201.141,27.4006424,-90.2070479,3712,E,5681,S,GC,563,G34992,,N,10203.0,G34992,GC,  563,I(SS002),N,10203.0,G34992,GC,  563,I(SS002),N,VALARIS DS-16 (ROWAN RESOLUTE),DRILLSHIP,100033.0,D,2014.0,Hyundai,,12000.0,40000.0,12/6/2025,5/21/2025,12/5/2014,GOMR Houma District,,Anadarko Petroleum Corporation,9/14/2023 7:29:58 AM,9/22/2023 8:45:24 AM
-25556,608114077203,981,21500.0,002,0,2,4185,Revised Sidetrack,81,H,10/7/2023,Y,D,4569.0,36.0,GC,563,G34992,,2546527.574,9953201.141,27.4006424,-90.2070479,3712,E,5681,S,GC,563,G34992,,N,10203.0,G34992,GC,  563,I(SS002),N,10203.0,G34992,GC,  563,I(SS002),N,VALARIS DS-16 (ROWAN RESOLUTE),DRILLSHIP,100033.0,D,2014.0,Hyundai,,12000.0,40000.0,12/6/2025,5/21/2025,12/5/2014,GOMR Houma District,,Anadarko Petroleum Corporation,11/13/2023 8:18:06 AM,11/14/2023 10:53:45 AM
-25550,608114077203,981,21500.0,002,0,2,4185,Revised Sidetrack,81,H,10/7/2023,Y,D,4569.0,36.0,GC,563,G34992,,2546527.574,9953201.141,27.4006424,-90.2070479,3712,E,5681,S,GC,563,G34992,,N,10203.0,G34992,GC,  563,I(SS002),N,10203.0,G34992,GC,  563,I(SS002),N,VALARIS DS-16 (ROWAN RESOLUTE),DRILLSHIP,100033.0,D,2014.0,Hyundai,,12000.0,40000.0,12/6/2025,5/21/2025,12/5/2014,GOMR Houma District,,Anadarko Petroleum Corporation,11/9/2023 2:39:50 PM,11/9/2023 3:28:30 PM
-25535,608114077203,981,21500.0,002,0,2,4185,Revised Sidetrack,81,H,10/7/2023,Y,D,4569.0,36.0,GC,563,G34992,,2546527.574,9953201.141,27.4006424,-90.2070479,3712,E,5681,S,GC,563,G34992,,N,10203.0,G34992,GC,  563,I(SS002),N,10203.0,G34992,GC,  563,I(SS002),N,VALARIS DS-16 (ROWAN RESOLUTE),DRILLSHIP,100033.0,D,2014.0,Hyundai,,12000.0,40000.0,12/6/2025,5/21/2025,12/5/2014,GOMR Houma District,,Anadarko Petroleum Corporation,11/8/2023 7:56:37 AM,11/9/2023 11:31:47 AM
-25314,608114077200,981,,002,0,0,4191,Revised New Well,81,H,6/28/2023,Y,D,4572.0,36.0,GC,563,G34992,,2546526.987,9953200.961,27.40064194,-90.20704972,3713,E,5681,S,GC,563,G34992,,N,10203.0,G34992,GC,  563,I(SS002),N,10203.0,G34992,GC,  563,I(SS002),N,VALARIS DS-16 (ROWAN RESOLUTE),DRILLSHIP,100033.0,D,2014.0,Hyundai,,12000.0,40000.0,12/6/2025,5/21/2025,12/5/2014,GOMR Houma District,,Anadarko Petroleum Corporation,8/30/2023 10:54:55 AM,9/7/2023 11:55:45 AM
-25390,608114077201,981,18264.0,002,0,1,4185,Revised Sidetrack,81,H,9/13/2023,Y,D,4569.0,36.0,GC,563,G34992,,2546527.574,9953201.141,27.4006424,-90.2070479,3712,E,5681,S,GC,563,G34992,,N,10203.0,G34992,GC,  563,I(SS002),N,10203.0,G34992,GC,  563,I(SS002),N,VALARIS DS-16 (ROWAN RESOLUTE),DRILLSHIP,100033.0,D,2014.0,Hyundai,,12000.0,40000.0,12/6/2025,5/21/2025,12/5/2014,GOMR Houma District,,Anadarko Petroleum Corporation,9/22/2023 8:57:42 AM,9/22/2023 9:51:19 PM
-25065,608124014700,981,,001,0,0,5378,Revised New Well,81,H,4/21/2023,Y,E,5766.0,36.0,WR,24,G35068,,2373376.005,9783469.981,26.94357889,-90.74977083,2624,E,5650,N,GC,992,G35012,,N,10193.0,G35068,WR,   24,C,N,10193.0,G35012,GC,  992,C,N,VALARIS DS-16 (ROWAN RESOLUTE),DRILLSHIP,100033.0,D,2014.0,Hyundai,,12000.0,40000.0,12/6/2025,5/21/2025,12/5/2014,GOMR Houma District,,Anadarko Petroleum Corporation,6/2/2023 1:42:12 PM,6/6/2023 8:06:42 AM
-25493,608114077203,981,21500.0,002,0,2,4185,Revised Sidetrack,81,H,10/7/2023,Y,D,4569.0,36.0,GC,563,G34992,,2546527.574,9953201.141,27.4006424,-90.2070479,3712,E,5681,S,GC,563,G34992,,N,10203.0,G34992,GC,  563,I(SS002),N,10203.0,G34992,GC,  563,I(SS002),N,VALARIS DS-16 (ROWAN RESOLUTE),DRILLSHIP,100033.0,D,2014.0,Hyundai,,12000.0,40000.0,12/6/2025,5/21/2025,12/5/2014,GOMR Houma District,,Anadarko Petroleum Corporation,10/25/2023 4:32:38 PM,10/26/2023 8:12:31 AM
-25489,608174149400,981,,010,0,0,4299,New Well,81,H,2/26/2024,Y,E,4680.0,36.0,MC,82,G35313,,1287177.756,10486983.761,28.89283917,-88.10422056,4138,W,904,S,MC,126,G18194,,R,6940.0,G35313,MC,   82,Z,R,6940.0,G18194,MC,  126,Z,N,VALARIS DS-16 (ROWAN RESOLUTE),DRILLSHIP,100033.0,D,2014.0,Hyundai,,12000.0,40000.0,12/6/2025,5/21/2025,12/5/2014,GOMR Houma District,,Anadarko Petroleum Corporation,12/28/2023 3:59:26 PM,2/28/2024 10:41:58 AM
-24112,608084006900,981,,004,0,0,7393,Revised New Well,81,H,4/5/2022,Y,E,7774.0,36.0,KC,919,G21447,,1949028.106,9463478.143,26.07777972,-92.05950333,708,W,6998,S,KC,918,G32654,,S,7882.0,G21447,KC,  919,KC918F,S,7882.0,G32654,KC,  918,KC918F,N,VALARIS DS-16 (ROWAN RESOLUTE),DRILLSHIP,100033.0,D,2014.0,Hyundai,,12000.0,40000.0,12/6/2025,5/21/2025,12/5/2014,GOMR Houma District,,Anadarko Petroleum Corporation,6/15/2022 12:26:53 PM,6/16/2022 1:21:30 PM
-25884,608174149401,981,12550.0,010,1,0,4301,Revised Bypass,81,H,3/24/2024,Y,E,4688.0,36.0,MC,82,G35313,,1287177.704,10486986.11,28.89284563,-88.10422079,4138,W,906,S,MC,126,G18194,,R,6940.0,G35313,MC,   82,Z,R,6940.0,G18194,MC,  126,Z,N,VALARIS DS-16 (ROWAN RESOLUTE),DRILLSHIP,100033.0,D,2014.0,Hyundai,,12000.0,40000.0,12/6/2025,5/21/2025,12/5/2014,GOMR Houma District,,Anadarko Petroleum Corporation,4/2/2024 2:21:11 PM,4/4/2024 10:44:43 AM
-25881,608174149401,981,12550.0,010,1,0,4301,Revised Bypass,81,H,3/24/2024,Y,E,4688.0,36.0,MC,82,G35313,,1287177.704,10486986.11,28.89284563,-88.10422079,4138,W,906,S,MC,126,G18194,,R,6940.0,G35313,MC,   82,Z,R,6940.0,G18194,MC,  126,Z,N,VALARIS DS-16 (ROWAN RESOLUTE),DRILLSHIP,100033.0,D,2014.0,Hyundai,,12000.0,40000.0,12/6/2025,5/21/2025,12/5/2014,GOMR Houma District,,Anadarko Petroleum Corporation,3/29/2024 2:05:47 PM,3/29/2024 2:42:29 PM
-24192,608084006800,981,,010,0,0,7400,Revised New Well,81,H,4/1/2022,Y,E,7785.0,36.0,KC,919,G21447,,1949001.513,9463322.814,26.07735278,-92.05958778,682,W,6843,S,KC,919,G21447,,S,7882.0,G21447,KC,  919,KC919K,S,7882.0,G21447,KC,  919,KC919K,N,VALARIS DS-16 (ROWAN RESOLUTE),DRILLSHIP,100033.0,D,2014.0,Hyundai,,12000.0,40000.0,12/6/2025,5/21/2025,12/5/2014,GOMR Houma District,,Anadarko Petroleum Corporation,7/20/2022 10:53:13 AM,7/20/2022 11:43:06 AM
-23874,608084006800,981,,010,0,0,7400,Revised New Well,81,H,4/1/2022,Y,E,7785.0,36.0,KC,919,G21447,,1949001.513,9463322.814,26.07735278,-92.05958778,682,W,6843,S,KC,919,G21447,,S,7882.0,G21447,KC,  919,KC919K,S,7882.0,G21447,KC,  919,KC919K,N,VALARIS DS-16 (ROWAN RESOLUTE),DRILLSHIP,100033.0,D,2014.0,Hyundai,,12000.0,40000.0,12/6/2025,5/21/2025,12/5/2014,GOMR Houma District,,Anadarko Petroleum Corporation,4/15/2022 6:42:55 PM,6/10/2022 12:49:09 PM
-24134,608084006800,981,,010,0,0,7400,Revised New Well,81,H,4/1/2022,Y,E,7785.0,36.0,KC,919,G21447,,1949001.513,9463322.814,26.07735278,-92.05958778,682,W,6843,S,KC,919,G21447,,S,7882.0,G21447,KC,  919,KC919K,S,7882.0,G21447,KC,  919,KC919K,N,VALARIS DS-16 (ROWAN RESOLUTE),DRILLSHIP,100033.0,D,2014.0,Hyundai,,12000.0,40000.0,12/6/2025,5/21/2025,12/5/2014,GOMR Houma District,,Anadarko Petroleum Corporation,6/22/2022 2:36:23 PM,6/23/2022 6:51:07 AM
-24130,608084006900,981,,004,0,0,7393,Revised New Well,81,H,4/5/2022,Y,E,7774.0,36.0,KC,919,G21447,,1949028.106,9463478.143,26.07777972,-92.05950333,708,W,6998,S,KC,918,G32654,,S,7882.0,G21447,KC,  919,KC918F,S,7882.0,G32654,KC,  918,KC918F,N,VALARIS DS-16 (ROWAN RESOLUTE),DRILLSHIP,100033.0,D,2014.0,Hyundai,,12000.0,40000.0,12/6/2025,5/21/2025,12/5/2014,GOMR Houma District,,Anadarko Petroleum Corporation,6/21/2022 1:54:13 PM,6/21/2022 2:48:12 PM
-23903,608084006900,981,,004,0,0,7393,Revised New Well,81,H,4/5/2022,Y,E,7774.0,36.0,KC,919,G21447,,1949028.106,9463478.143,26.07777972,-92.05950333,708,W,6998,S,KC,918,G32654,,S,7882.0,G21447,KC,  919,KC918F,S,7882.0,G32654,KC,  918,KC918F,N,VALARIS DS-16 (ROWAN RESOLUTE),DRILLSHIP,100033.0,D,2014.0,Hyundai,,12000.0,40000.0,12/6/2025,5/21/2025,12/5/2014,GOMR Houma District,,Anadarko Petroleum Corporation,4/15/2022 7:25:25 PM,6/9/2022 11:12:07 AM
