ID,UPA,EventDate,Employer,Address1,Address2,City,State,Zip,Latitude,Longitude,Primary NAICS,Hospitalized,Amputation,Loss of Eye,Inspection,Final Narrative,Nature,NatureTitle,Part of Body,Part of Body Title,Event,EventTitle,Source,SourceTitle,Secondary Source,Secondary Source Title,FederalState
2024010118,2117467,1/5/2024,"Danos, LLC",Mary Rose C 3H Well,"31.34482 degrees N, 101.77375 degrees W",BIG LAKE,TEXAS,76932,31.41,-101.54,213112,1.00,0.00,0.00,1720282,"An employee was repairing an artificial lift. The employee opened a valve on the lift that caused a rapid release of energy, and the employee was struck by an object. The employee suffered fractures to the skull, right orbital socket, and right cheek. The employee was hospitalized.",124, Fractures   ,18, Multiple regions of the head,6421, Struck by discharged object or substance ,990," Source, secondary source  unspecified",3250, Drilling and extraction machinery  unspecified,1
2024010135,2117634,1/6/2024,North Country Oil,TERRES 144-97-18B-19-1H WELL SITE,8TH ST,PARSHALL,NORTH DAKOTA,58770,47.94,-102.10,213112,0.00,1.00,0.00,,"On January 6, 2024, an employee was making a swivel connection involving a winch line. As the joint was being tightened, the threads became sticky. The employee was shaking the winch line to loosen it when the bridle caught on the line and wrapped around his finger. His middle finger was amputated past the fingernail and before the first knuckle.",1221, Amputations involving bone loss,4429, Other finger(s)  n.e.c.,662, Entangled in non-running object,454," Drums, pulleys, sheaves",991, Secondary source not applicable,1
2024010154,2118670,1/8/2024,"DRILLING CONTRACT SERVICES, INC.",ATI Parkway,,HOOVER,ALABAMA,35226,33.35,-86.83,236115,1.00,0.00,0.00,1721659,A drill operator was changing a drill rod when the rod fell out of its carousel and struck an employee in the head. The employee sustained a laceration to his head and injury to his neck. The employee was hospitalized.,180, Multiple traumatic injuries and disorders  unspecified,811, Head and neck,6439, Struck by other falling object  n.e.c.,4649," Machine and tool parts, accessories  n.e.c.",3250, Drilling and extraction machinery  unspecified,1
2024010158,2119031,1/8/2024,"Cactus Drilling Company, LLC",Skyfall State 8-11D 4WD,(Cactus Rig 103),PECOS,TEXAS,79772,31.54,-103.12,213111,1.00,0.00,0.00,,"An employee pulled a stand of drill pipe back and had just finished pushing it back into a ""finger"" before securing it with rope. The driller was coming down with top drives and blocks. A gust of wind blew the employee's secondary retention into the Kelly hose clamp. As a result, the top drive pulled the cable and the employee down into the steel frame of the derrick board. The employee's left hip and right femur were fractured.",124, Fractures   ,5869, Hip(s) and leg(s)  n.e.c.,653," Caught, entangled in running powered equipment  normal operation",3253, Rotary system equipment,9222, Fall protection equipment,1
2024010257,2118503,1/10/2024,Granite Peak Fabrication,2606 West CR-130,,MIDLAND,TEXAS,79706,31.93,-102.08,213112,0.00,1.00,0.00,,"An employee was attempting a lift with a crane and caught their left index finger between two shells (36-inch diameter cylinder vessels), resulting in amputation.
",1221, Amputations involving bone loss,4429, Other finger(s)  n.e.c.,653," Caught, entangled in running powered equipment  normal operation",3420, Cranes  unspecified,990," Source, secondary source  unspecified",1
2024010267,2119374,1/11/2024,"Butch's Rat Hole & Anchor Service, Inc.",HEP 509,,MIDLAND,TEXAS,79701,31.99,-102.08,213112,1.00,1.00,0.00,,An employee took a CRT tube that was being rigged down. He got on the catwalk that takes him to the rig to put on the lift cap when the tube slipped and struck his foot. He was hospitalized and his right big toe was amputated.,1221, Amputations involving bone loss,542," Toes(s), toenail(s)",6430, Struck by falling object  unspecified,4220," Pipes, ducts, tubing  unspecified",990," Source, secondary source  unspecified",1
2024010305,2119730,1/12/2024,TechnipFMC,12 Arentzen Boulevard,,CHARLEROI,PENNSYLVANIA,15022,40.12,-79.88,213112,1.00,0.00,0.00,,"An employee was using a hydraulic-pressured torque wrench to torque a bonnet connection on a valve when the elbow section of the torque head released pressure, resulting in a pressure cut/injection into the employee's left palm. ",132," Cuts, lacerations, punctures without injury to internal structures",441," Hand(s), except finger(s)",6421, Struck by discharged object or substance ,9533, Pressurized air blast,990," Source, secondary source  unspecified",1
2024010349,2119756,1/13/2024,Valor Drilling Co,Dawson County,12 miles north past intersection of 349 and 176,LAMESA,TEXAS,79331,32.71,-101.93,213112,1.00,0.00,0.00,1726600,An employee was moving a mudboat to a new drilling location. He lost his footing and fell back into a pre-existing cellar that was approximately 8 feet deep. He was hospitalized with fractures to his hip and left arm.,124, Fractures   ,849, Upper and lower extremities  n.e.c.,4142, Other fall to lower level  6 to 30 feet,6129," Mines, caves, tunnels, pipes  n.e.c.",6129," Mines, caves, tunnels, pipes  n.e.c.",1
2024010386,2120022,1/15/2024,CITGO Petroleum Corporation - Lake Charles,4401 Louisiana 108,,WESTLAKE,LOUISIANA,70669,30.20,-93.32,424720,1.00,0.00,0.00,1721762,"An employee was troubleshooting the steam tracing around a VTB flow transmitter. The connection on the process tubing was dislodged, causing the VTB material to contact the employee. The employee was hospitalized with second-degree thermal burns to their left hand, wrist, and forearm.",1522, Thermal burns  second degree,4839, Wrist(s) and arm(s)  n.e.c.,533, Contact with hot objects or substances,3250, Drilling and extraction machinery  unspecified,991, Secondary source not applicable,1
2024010653,2123084,1/22/2024,JPH Holdings LLC,1703 Texas Eastern Rd.,,RAGLEY,LOUISIANA,70657,30.43,-93.14,213112,1.00,0.00,0.00,,An employee was using a hydraulic bolt torquing machine on a ladder when the machine struck the employee's little finger and palm. The employee suffered a laceration and crush injury to the right hand that required hospitalization.,103, Nonfatal 'crushing' injuries,440," Hand(s), finger(s)  unspecified",653," Caught, entangled in running powered equipment  normal operation",7140, Gripping and turning handtools  unspecified,991, Secondary source not applicable,1
2024010665,2122933,1/22/2024,NATIONAL OILWELL VARCO,12950 WEST LITTLE YORK ROAD,,HOUSTON,TEXAS,77041,29.86,-95.60,333132,1.00,0.00,0.00,,"On January 22, 2024, an employee was leaving the building through the front door. When the employee stepped on the outside door mat, he fell, sustaining fractures to his right hip and femur.",124, Fractures   ,5869, Hip(s) and leg(s)  n.e.c.,4310, Fall on same level  unspecified,6624, Other constructed surface,990," Source, secondary source  unspecified",1
2024010671,2122837,1/22/2024,Ergon Refining,2125 Haining Road,,VICKSBURG,MISSISSIPPI,39183,32.38,-90.89,324110,1.00,0.00,0.00,,An employee was unwiring the secondary side of a de-energized transformer and draining oil for repairs when a wire came loose and shocked the employee. The employee was hospitalized. ,1532," Electrocution, electric shock",6, BODY SYSTEMS  ,5110, Direct exposure to electricity  unspecified,4612," Power lines, transformers, convertors",991, Secondary source not applicable,1
2024010684,2123350,1/23/2024,"Vorteq Coil Finishers, LLC",15920 Nelson Road,,WOODSTOCK,ILLINOIS,60098,42.36,-88.50,332812,1.00,0.00,0.00,,"An employee was using an overhead trolley crane to lift an aluminum coil when the coil fell on the employee's leg, resulting in a fractured lower leg.",124, Fractures   ,523, Lower leg(s),6439, Struck by other falling object  n.e.c.,2143," Reels, rolls, spools, coils",3426," Cranes gantry, overhead, monorail, container",1
2024010797,2126073,1/25/2024,"Pipeline Video Inspection, LLC",100 W. Center Street,,JOHNSONBURG,PENNSYLVANIA,15845,41.49,-78.67,562998,2.00,0.00,0.00,1725135,Two employees were using a vacuum hose to vacuum woodchips in a paper mill when they lost consciousness. The employees were hospitalized for exposure to hydrogen sulfide gas.,161," Poisoning, poisoning-related asphyxia",6, BODY SYSTEMS  ,5531, Inhalation of harmful substance  single episode or single shift,1215, Hydrogen sulfide,990," Source, secondary source  unspecified",1
2024010850,2125193,1/28/2024,"Sprint Environmental Services, LLC",4101 Barbers Hill Road,,CROSBY,TEXAS,77532,29.84,-94.99,213112,0.00,1.00,0.00,,"An employee was preparing to load a curtain-side trailer with pallets of carbon. While the support beam was being removed, it came loose from the trailer and closed on the employee's middle fingertip. He suffered a partial amputation to the finger.",1220," Amputations, avulsions, enucleations  unspecified",4429, Other finger(s)  n.e.c.,6433," Struck by falling part of vehicle or machine, still attached",4741," Vehicle trailers, trailing units",4720, Exterior vehicle and machine parts  unspecified,1
2024010903,2125755,1/29/2024,Canrig Drilling Technology,14703 Farm to Market Road 1488,,MAGNOLIA,TEXAS,77354,30.22,-95.69,213112,0.00,1.00,0.00,,An employee was working to set a drive pin on an S-hook so a forklift could pick up a part and bring it to the paint department. The employee's left middle finger was pinched between the pin and the S-hook resulting in a partial amputation.,1220," Amputations, avulsions, enucleations  unspecified",4429, Other finger(s)  n.e.c.,60, Contact incidents  unspecified,40, Parts and materials  unspecified,40, Parts and materials  unspecified,1
2024010927,2126063,1/30/2024,B and B Hot Oil Service Inc.,3861 East River Road S,,MEDORA,NORTH DAKOTA,58645,46.90,-103.52,213112,1.00,0.00,0.00,1725197,"An employee was preheating oil to place in the casing of an oil well flow line. A propane line shot under the truck and into the burner box, causing the burners to ignite and start a flash fire. The employee suffered burns to their face, neck, and wrist.",1520, Thermal burns  degree unspecified,899, Multiple body parts  n.e.c.,324, Vehicle or machinery fire ,8429," Trucks with other mounted machinery, equipment  n.e.c.",990," Source, secondary source  unspecified",1
2024021046,2127532,2/2/2024,"Nitro-Lift Technologies, LLC",8980 Hwy 1 South,,MILL CREEK,OKLAHOMA,74856,34.40,-96.82,213112,1.00,0.00,0.00,,"An employee was walking across a shop. His left foot caught on a pallet in the center of the shop, and he fell to the floor. He suffered a broken hip.",124, Fractures   ,51, Hip joint(s),4312, Fall on same level due to slip or trip,6624, Other constructed surface,217," Skids, pallets",1
2024021056,2128384,2/3/2024,"Mulholland Energy Services, LLC",3232 Stagecoach Road,,KEITHVILLE,LOUISIANA,71047,32.36,-93.82,213112,1.00,0.00,0.00,,"An employee was using a pressure washer when it lacerated his foot. He was hospitalized, requiring surgery.",132," Cuts, lacerations, punctures without injury to internal structures",540," Foot (feet), toe(s)  unspecified",6421, Struck by discharged object or substance ,9534, Pressurized water blast,3543, Pressure washers,1
2024021072,2127837,2/4/2024,TRK Enterprises Inc,40.301 N 105.00 W,,BERTHOUD,COLORADO,80513,40.30,-105.07,213112,0.00,1.00,0.00,,"A rig crew had installed the rotating rubber onto the last joint of pipe in a mouse hole. The crew picked up the joint out of the mouse hole to attach it to the stump to make up the last joint. As the joint was placed inside the stump, the rotating rubber (wet from the weather) slid down the casing and struck an employee's right index finger. The finger was amputated.",1221, Amputations involving bone loss,4429, Other finger(s)  n.e.c.,6430, Struck by falling object  unspecified,40, Parts and materials  unspecified,3253, Rotary system equipment,1
2024021097,2130196,2/5/2024,Amalie Oil Company,9105 Sabal Industrial Blvd,RBX Oil warehouse,TAMPA,FLORIDA,33619,27.97,-82.35,324191,0.00,1.00,0.00,1729682,"An employee was moving 55-gallon oil drums from a pallet on a forklift to a pallet on the floor. One of the oil drums collided with another oil drum, contacting the employee's left middle finger and causing a fingertip amputation.",1220," Amputations, avulsions, enucleations  unspecified",4421," Finger or thumb tip(s), nail(s)",664, Caught or wedged between objects  nonrunning,2114," Barrels, drums, cans  nonpressurized ",2114," Barrels, drums, cans  nonpressurized ",1
2024021188,2129308,2/7/2024,McVay Drilling Company,401 Bender,,MENTONE,TEXAS,79754,31.82,-103.65,213111,1.00,1.00,0.00,,"An employee was working from a scaffold over a blowout preventer, using a 5-foot bar to position an orbit valve. An air winch on the rig floor was being used to lift the valve and hold it in place. The air winch line went taut suddenly and struck the 5-foot bar, pushing it toward the substructure of the drilling rig. When the bar struck the substructure, the employee's left ring fingertip was caught between them. The fingertip was amputated.",1220," Amputations, avulsions, enucleations  unspecified",4421," Finger or thumb tip(s), nail(s)",6611, Injured by object held or wielded by person,7190, Other handtools  unspecified,454," Drums, pulleys, sheaves",1
2024021191,2129271,2/7/2024,J&A SERVICES,1307 West CR-118 Lay Down Yard,,MIDLAND,TEXAS,79706,31.95,-102.07,213112,1.00,0.00,0.00,,"An employee was holding a back-pressure regulator. A pipe came apart (under tension from a forklift) and injured the employee's left hand, lacerating and fracturing the index finger.",124, Fractures   ,4429, Other finger(s)  n.e.c.,6422, Struck by dislodged or detached object(s),4220," Pipes, ducts, tubing  unspecified",8621," Forklift, order picker, platform truck powered",1
